Procedure Code,Procedure Description,Price Tier,Revenue Code,CPT HCPCS Code,CPT HCPCS Desc,NDC Code,Rx Unit Multiplier,Gross Charge,Discounted Cash Price,De-identified minimum negotiated charge,De-identified maximum negotiated charge,ALLEGIANCE_COMMERCIAL,BCBSMT_HEALTHLINK_NETWORK,BCBSMT-TRADITIONAL_NETWORK,InterWest_PPO,MONTANA_HEALTH_CO-OP,MONTANA_HEALTH_CO-OP_HPN_PRODUCT,PACIFIC_SOURCE_COMMERCIAL_,UHC,hospital
6181175_1,00597-0024-02 - albuterol-ipratropium CFC free 100 mcg-20 mcg/inh Aeroso,Inpatient,,,,,0,499,499,424.15,484.03,474.05,449.1,449.1,484.03,474.05,424.15,474.05,469.06,Daniels_Memorial_Hospital
6181175_1,00597-0024-02 - albuterol-ipratropium CFC free 100 mcg-20 mcg/inh Aeroso,Outpatient,,,,,0,499,499,424.15,484.03,474.05,449.1,449.1,484.03,474.05,424.15,474.05,469.06,Daniels_Memorial_Hospital
618120_1,XR Exam,Inpatient,320,72110,"Radiologic examination, spine, lumbosacral; minimum of 4 views",,0,630,630,261.696,611.1,598.5,567,567,611.1,598.5,535.5,598.5,592.2,Daniels_Memorial_Hospital
618120_1,XR Exam,Outpatient,320,72110,"Radiologic examination, spine, lumbosacral; minimum of 4 views",,0,630,630,261.696,611.1,598.5,261.696,261.696,611.1,598.5,535.5,598.5,592.2,Daniels_Memorial_Hospital
618129_2,XR L/S Spine Complete - Report,ProFee,972,72110,"Radiologic examination, spine, lumbosacral; minimum of 4 views",,0,71,71,49.29,71,49.29,,,0,,,67.45,49.29,Daniels_Memorial_Hospital
618143_1,XR Exam,Inpatient,320,72020,"Radiologic examination, spine, single view, specify level",,0,351,351,115.344,340.47,333.45,315.9,315.9,340.47,333.45,298.35,333.45,329.94,Daniels_Memorial_Hospital
618143_1,XR Exam,Outpatient,320,72020,"Radiologic examination, spine, single view, specify level",,0,351,351,115.344,340.47,333.45,115.344,115.344,340.47,333.45,298.35,333.45,329.94,Daniels_Memorial_Hospital
618151_2,XR L Spine Single View - Report,ProFee,972,72020,"Radiologic examination, spine, single view, specify level",,0,71,71,21.97,71,21.97,,,0,,,67.45,21.97,Daniels_Memorial_Hospital
618160_1,XR Exam,Inpatient,320,72100,"Radiologic examination, spine, lumbosacral; 2 or 3 views",,0,477,477,188.544,462.69,453.15,429.3,429.3,462.69,453.15,405.45,453.15,448.38,Daniels_Memorial_Hospital
618160_1,XR Exam,Outpatient,320,72100,"Radiologic examination, spine, lumbosacral; 2 or 3 views",,0,477,477,188.544,462.69,453.15,188.544,188.544,462.69,453.15,405.45,453.15,448.38,Daniels_Memorial_Hospital
618170_2,XR L Spine Flex/Extend Only - Report,ProFee,972,72100,"Radiologic examination, spine, lumbosacral; 2 or 3 views",,0,71,71,35.25,71,35.25,,,0,,,67.45,35.25,Daniels_Memorial_Hospital
618181_1,XR Exam,Inpatient,320,72114,"Radiologic examination, spine, lumbosacral; complete, including bending views, minimum of 6 views",,0,790,790,357.36,766.3,750.5,711,711,766.3,750.5,671.5,750.5,742.6,Daniels_Memorial_Hospital
618181_1,XR Exam,Outpatient,320,72114,"Radiologic examination, spine, lumbosacral; complete, including bending views, minimum of 6 views",,0,790,790,357.36,766.3,750.5,357.36,357.36,766.3,750.5,671.5,750.5,742.6,Daniels_Memorial_Hospital
618191_2,XR L Spine Complete w/ Bending Views - Report,ProFee,972,72114,"Radiologic examination, spine, lumbosacral; complete, including bending views, minimum of 6 views",,0,71,71,59.79,71,59.79,,,0,,,67.45,59.79,Daniels_Memorial_Hospital
618195_1,Speech Evaluation - Charge,Inpatient,440,92521,"Evaluation of speech fluency (eg, stuttering, cluttering)",,0,453,453,385.05,439.41,430.35,407.7,407.7,439.41,430.35,385.05,430.35,425.82,Daniels_Memorial_Hospital
618195_1,Speech Evaluation - Charge,Outpatient,440,92521,"Evaluation of speech fluency (eg, stuttering, cluttering)",,0,453,453,385.05,439.41,430.35,407.7,407.7,439.41,430.35,385.05,430.35,425.82,Daniels_Memorial_Hospital
618200_1,XR Exam,Inpatient,320,72110,"Radiologic examination, spine, lumbosacral; minimum of 4 views",,0,630,630,261.696,611.1,598.5,567,567,611.1,598.5,535.5,598.5,592.2,Daniels_Memorial_Hospital
618200_1,XR Exam,Outpatient,320,72110,"Radiologic examination, spine, lumbosacral; minimum of 4 views",,0,630,630,261.696,611.1,598.5,261.696,261.696,611.1,598.5,535.5,598.5,592.2,Daniels_Memorial_Hospital
618209_2,XR L Spine AP/Lat/Flex/Extend Only - Report,ProFee,972,72110,"Radiologic examination, spine, lumbosacral; minimum of 4 views",,0,71,71,40.14,71,49.29,,,0,,,67.45,40.14,Daniels_Memorial_Hospital
618217_1,XR Exam,Inpatient,320,72100,"Radiologic examination, spine, lumbosacral; 2 or 3 views",,0,477,477,188.544,462.69,453.15,429.3,429.3,462.69,453.15,405.45,453.15,448.38,Daniels_Memorial_Hospital
618217_1,XR Exam,Outpatient,320,72100,"Radiologic examination, spine, lumbosacral; 2 or 3 views",,0,477,477,188.544,462.69,453.15,188.544,188.544,462.69,453.15,405.45,453.15,448.38,Daniels_Memorial_Hospital
618229_2,XR L Spine AP and Lateral - Report,ProFee,972,72100,"Radiologic examination, spine, lumbosacral; 2 or 3 views",,0,71,71,35.25,71,35.25,,,0,,,67.45,35.25,Daniels_Memorial_Hospital
618245_2,XR L Spine Bending Views Only - Report,ProFee,972,72120,"Radiologic examination, spine, lumbosacral; bending views only, 2 or 3 views",,0,71,71,32.3,71,40.28,,,0,,,67.45,32.3,Daniels_Memorial_Hospital
6182474_1,16729-0035-10 - anastrozole 1 mg Tab,Inpatient,,,,,0,1.5,1.5,1.275,1.5,1.425,1.35,1.35,1.455,1.425,1.275,1.425,1.41,Daniels_Memorial_Hospital
6182474_1,16729-0035-10 - anastrozole 1 mg Tab,Outpatient,,,,,0,1.5,1.5,1.275,1.5,1.425,1.35,1.35,1.455,1.425,1.275,1.425,1.41,Daniels_Memorial_Hospital
618265_1,XR Exam,Inpatient,320,73565,"Radiologic examination, knee; both knees, standing, anteroposterior",,0,660,660,213.84,640.2,627,594,594,640.2,627,561,627,620.4,Daniels_Memorial_Hospital
618265_1,XR Exam,Outpatient,320,73565,"Radiologic examination, knee; both knees, standing, anteroposterior",,0,660,660,213.84,640.2,627,213.84,213.84,640.2,627,561,627,620.4,Daniels_Memorial_Hospital
618274_2,XR Knee Bilateral Standing AP - Report,ProFee,972,73565,"Radiologic examination, knee; both knees, standing, anteroposterior",,0,71,71,33.14,71,33.14,,,0,,,67.45,33.14,Daniels_Memorial_Hospital
618299_1,ST Treatment Language Voice,Inpatient,440,92507,"Treatment of speech, language, voice, communication, and/or auditory processing disorder; individual",,0,261,261,136.647,261,247.95,234.9,234.9,253.17,247.95,221.85,247.95,245.34,Daniels_Memorial_Hospital
618299_1,ST Treatment Language Voice,Outpatient,440,92507,"Treatment of speech, language, voice, communication, and/or auditory processing disorder; individual",,0,261,261,136.647,261,247.95,136.647,136.647,253.17,247.95,221.85,247.95,245.34,Daniels_Memorial_Hospital
618304_1,XR Exam,Inpatient,320,73560,"Radiologic examination, knee; 1 or 2 views",,0,366,366,180.096,355.02,347.7,329.4,329.4,355.02,347.7,311.1,347.7,344.04,Daniels_Memorial_Hospital
618304_1,XR Exam,Outpatient,320,73560,"Radiologic examination, knee; 1 or 2 views",,0,366,366,180.096,355.02,347.7,180.096,180.096,355.02,347.7,311.1,347.7,344.04,Daniels_Memorial_Hospital
618310_2,XR Knee AP and Lateral R - Report,ProFee,972,73560,"Radiologic examination, knee; 1 or 2 views",,0,71,71,29.56,71,29.56,,,0,,,67.45,29.56,Daniels_Memorial_Hospital
618317_1,XR Exam,Inpatient,320,73560,"Radiologic examination, knee; 1 or 2 views",,0,366,366,180.096,355.02,347.7,329.4,329.4,355.02,347.7,311.1,347.7,344.04,Daniels_Memorial_Hospital
618317_1,XR Exam,Outpatient,320,73560,"Radiologic examination, knee; 1 or 2 views",,0,366,366,180.096,355.02,347.7,180.096,180.096,355.02,347.7,311.1,347.7,344.04,Daniels_Memorial_Hospital
618322_2,XR Knee AP and Lateral L - Report,ProFee,972,73560,"Radiologic examination, knee; 1 or 2 views",,0,71,71,29.56,71,29.56,,,0,,,67.45,29.56,Daniels_Memorial_Hospital
618327_1,XR Exam,Inpatient,320,73564,"Radiologic examination, knee; complete, 4 or more views",,0,580,580,225.12,562.6,551,522,522,562.6,551,493,551,545.2,Daniels_Memorial_Hospital
618327_1,XR Exam,Outpatient,320,73564,"Radiologic examination, knee; complete, 4 or more views",,0,580,580,225.12,562.6,551,225.12,225.12,562.6,551,493,551,545.2,Daniels_Memorial_Hospital
618334_2,XR Knee 4 or More Views R - Report,ProFee,972,73564,"Radiologic examination, knee; complete, 4 or more views",,0,71,71,39.55,71,39.55,,,0,,,67.45,39.55,Daniels_Memorial_Hospital
618341_1,XR Exam,Inpatient,320,73564,"Radiologic examination, knee; complete, 4 or more views",,0,580,580,225.12,562.6,551,522,522,562.6,551,493,551,545.2,Daniels_Memorial_Hospital
618341_1,XR Exam,Outpatient,320,73564,"Radiologic examination, knee; complete, 4 or more views",,0,580,580,225.12,562.6,551,225.12,225.12,562.6,551,493,551,545.2,Daniels_Memorial_Hospital
618345_2,XR Knee 4 or More Views L - Report,ProFee,972,73564,"Radiologic examination, knee; complete, 4 or more views",,0,71,71,39.55,71,39.55,,,0,,,67.45,39.55,Daniels_Memorial_Hospital
618353_1,XR Exam,Inpatient,320,73562,"Radiologic examination, knee; 3 views",,0,436,436,208.224,422.92,414.2,392.4,392.4,422.92,414.2,370.6,414.2,409.84,Daniels_Memorial_Hospital
618353_1,XR Exam,Outpatient,320,73562,"Radiologic examination, knee; 3 views",,0,436,436,208.224,422.92,414.2,208.224,208.224,422.92,414.2,370.6,414.2,409.84,Daniels_Memorial_Hospital
618359_2,XR Knee 3 View R - Report,ProFee,972,73562,"Radiologic examination, knee; 3 views",,0,71,71,34.57,71,34.57,,,0,,,67.45,34.57,Daniels_Memorial_Hospital
618366_1,XR Exam,Inpatient,320,73562,"Radiologic examination, knee; 3 views",,0,436,436,208.224,422.92,414.2,392.4,392.4,422.92,414.2,370.6,414.2,409.84,Daniels_Memorial_Hospital
618366_1,XR Exam,Outpatient,320,73562,"Radiologic examination, knee; 3 views",,0,436,436,208.224,422.92,414.2,208.224,208.224,422.92,414.2,370.6,414.2,409.84,Daniels_Memorial_Hospital
618369_2,XR Knee 3 View L - Report,ProFee,972,73562,"Radiologic examination, knee; 3 views",,0,71,71,32.87,71,34.57,,,0,,,67.45,32.87,Daniels_Memorial_Hospital
618462_1,XR Exam,Inpatient,320,74018,"Radiologic examination, abdomen; 1 view",,0,458,458,143.52,444.26,435.1,412.2,412.2,444.26,435.1,389.3,435.1,430.52,Daniels_Memorial_Hospital
618462_1,XR Exam,Outpatient,320,74018,"Radiologic examination, abdomen; 1 view",,0,458,458,143.52,444.26,435.1,143.52,143.52,444.26,435.1,389.3,435.1,430.52,Daniels_Memorial_Hospital
618466_2,XR Abdomen Decubitus Only - Report,ProFee,972,74018,"Radiologic examination, abdomen; 1 view",,0,118,118,28.17,118,28.17,,,0,,,112.1,28.17,Daniels_Memorial_Hospital
618496_1,XR Exam,Inpatient,320,74019,"Radiologic examination, abdomen; 2 views",,0,624,624,171.648,605.28,592.8,561.6,561.6,605.28,592.8,530.4,592.8,586.56,Daniels_Memorial_Hospital
618496_1,XR Exam,Outpatient,320,74019,"Radiologic examination, abdomen; 2 views",,0,624,624,171.648,605.28,592.8,171.648,171.648,605.28,592.8,530.4,592.8,586.56,Daniels_Memorial_Hospital
618504_2,XR Abdomen Flat and Decubitus - Report,ProFee,972,74019,"Radiologic examination, abdomen; 2 views",,0,118,118,34.29,118,34.29,,,0,,,112.1,34.29,Daniels_Memorial_Hospital
618510_1,XR Exam,Inpatient,320,73060,"Radiologic examination; humerus, minimum of 2 views",,0,393,393,163.2,381.21,373.35,353.7,353.7,381.21,373.35,334.05,373.35,369.42,Daniels_Memorial_Hospital
618510_1,XR Exam,Outpatient,320,73060,"Radiologic examination; humerus, minimum of 2 views",,0,393,393,163.2,381.21,373.35,163.2,163.2,381.21,373.35,334.05,373.35,369.42,Daniels_Memorial_Hospital
618521_2,XR Humerus R - Report,ProFee,972,73060,"Radiologic examination; humerus, minimum of 2 views",,0,71,71,27.06,71,27.06,,,0,,,67.45,27.06,Daniels_Memorial_Hospital
618528_1,XR Exam,Inpatient,320,74019,"Radiologic examination, abdomen; 2 views",,0,624,624,171.648,605.28,592.8,561.6,561.6,605.28,592.8,530.4,592.8,586.56,Daniels_Memorial_Hospital
618528_1,XR Exam,Outpatient,320,74019,"Radiologic examination, abdomen; 2 views",,0,624,624,171.648,605.28,592.8,171.648,171.648,605.28,592.8,530.4,592.8,586.56,Daniels_Memorial_Hospital
618540_2,XR Abdomen Flat and Semi Upright - Report,ProFee,972,74019,"Radiologic examination, abdomen; 2 views",,0,118,118,34.29,118,34.29,,,0,,,112.1,34.29,Daniels_Memorial_Hospital
618555_1,XR Exam,Inpatient,320,73060,"Radiologic examination; humerus, minimum of 2 views",,0,393,393,163.2,381.21,373.35,353.7,353.7,381.21,373.35,334.05,373.35,369.42,Daniels_Memorial_Hospital
618555_1,XR Exam,Outpatient,320,73060,"Radiologic examination; humerus, minimum of 2 views",,0,393,393,163.2,381.21,373.35,163.2,163.2,381.21,373.35,334.05,373.35,369.42,Daniels_Memorial_Hospital
618563_2,XR Humerus L - Report,ProFee,972,73060,"Radiologic examination; humerus, minimum of 2 views",,0,71,71,27.06,71,27.06,,,0,,,67.45,27.06,Daniels_Memorial_Hospital
618568_1,XR Exam,Inpatient,320,74019,"Radiologic examination, abdomen; 2 views",,0,624,624,171.648,605.28,592.8,561.6,561.6,605.28,592.8,530.4,592.8,586.56,Daniels_Memorial_Hospital
618568_1,XR Exam,Outpatient,320,74019,"Radiologic examination, abdomen; 2 views",,0,624,624,171.648,605.28,592.8,171.648,171.648,605.28,592.8,530.4,592.8,586.56,Daniels_Memorial_Hospital
618576_2,XR Abdomen Flat and Upright - Report,ProFee,972,74019,"Radiologic examination, abdomen; 2 views",,0,118,118,34.29,118,34.29,,,0,,,112.1,34.29,Daniels_Memorial_Hospital
618579_1,XR Exam,Inpatient,320,74018,"Radiologic examination, abdomen; 1 view",,0,458,458,143.52,444.26,435.1,412.2,412.2,444.26,435.1,389.3,435.1,430.52,Daniels_Memorial_Hospital
618579_1,XR Exam,Outpatient,320,74018,"Radiologic examination, abdomen; 1 view",,0,458,458,143.52,444.26,435.1,143.52,143.52,444.26,435.1,389.3,435.1,430.52,Daniels_Memorial_Hospital
618587_2,XR Abdomen Flatplate - Report,ProFee,972,74018,"Radiologic examination, abdomen; 1 view",,0,118,118,28.17,118,28.17,,,0,,,112.1,28.17,Daniels_Memorial_Hospital
618591_1,XR Exam,Inpatient,320,73502,"Radiologic examination, hip, unilateral, with pelvis when performed; 2-3 views",,0,416,416,239.184,403.52,395.2,374.4,374.4,403.52,395.2,353.6,395.2,391.04,Daniels_Memorial_Hospital
618591_1,XR Exam,Outpatient,320,73502,"Radiologic examination, hip, unilateral, with pelvis when performed; 2-3 views",,0,416,416,239.184,403.52,395.2,239.184,239.184,403.52,395.2,353.6,395.2,391.04,Daniels_Memorial_Hospital
618598_2,XR Hip Complete R - Report,ProFee,972,73502,"Radiologic examination, hip, unilateral, with pelvis when performed; 2-3 views",,0,52,52,41.69,52,41.69,,,0,,,49.4,41.69,Daniels_Memorial_Hospital
618606_1,XR Exam,Inpatient,320,74018,"Radiologic examination, abdomen; 1 view",,0,458,458,143.52,444.26,435.1,412.2,412.2,444.26,435.1,389.3,435.1,430.52,Daniels_Memorial_Hospital
618606_1,XR Exam,Outpatient,320,74018,"Radiologic examination, abdomen; 1 view",,0,458,458,143.52,444.26,435.1,143.52,143.52,444.26,435.1,389.3,435.1,430.52,Daniels_Memorial_Hospital
618620_2,XR Abdomen Upright - Report,ProFee,972,74018,"Radiologic examination, abdomen; 1 view",,0,118,118,28.17,118,28.17,,,0,,,112.1,28.17,Daniels_Memorial_Hospital
618629_1,XR Exam,Inpatient,320,73502,"Radiologic examination, hip, unilateral, with pelvis when performed; 2-3 views",,0,358,358,239.184,347.26,340.1,322.2,322.2,347.26,340.1,304.3,340.1,336.52,Daniels_Memorial_Hospital
618629_1,XR Exam,Outpatient,320,73502,"Radiologic examination, hip, unilateral, with pelvis when performed; 2-3 views",,0,358,358,239.184,347.26,340.1,239.184,239.184,347.26,340.1,304.3,340.1,336.52,Daniels_Memorial_Hospital
618634_2,XR Hip Complete L - Report,ProFee,972,73502,"Radiologic examination, hip, unilateral, with pelvis when performed; 2-3 views",,0,52,52,41.69,52,41.69,,,0,,,49.4,41.69,Daniels_Memorial_Hospital
618643_1,XR Exam,Inpatient,320,73050,"Radiologic examination; acromioclavicular joints, bilateral, with or without weighted distraction",,0,393,393,199.776,381.21,373.35,353.7,353.7,381.21,373.35,334.05,373.35,369.42,Daniels_Memorial_Hospital
618643_1,XR Exam,Outpatient,320,73050,"Radiologic examination; acromioclavicular joints, bilateral, with or without weighted distraction",,0,393,393,199.776,381.21,373.35,199.776,199.776,381.21,373.35,334.05,373.35,369.42,Daniels_Memorial_Hospital
618650_2,XR AC Joints w/ and w/o weights Bilat - Report,ProFee,972,73050,"Radiologic examination; acromioclavicular joints, bilateral, with or without weighted distraction",,0,71,71,28.95,71,28.95,,,0,,,67.45,28.95,Daniels_Memorial_Hospital
618657_1,XR Exam,Inpatient,320,73050,"Radiologic examination; acromioclavicular joints, bilateral, with or without weighted distraction",,0,393,393,199.776,381.21,373.35,353.7,353.7,381.21,373.35,334.05,373.35,369.42,Daniels_Memorial_Hospital
618657_1,XR Exam,Outpatient,320,73050,"Radiologic examination; acromioclavicular joints, bilateral, with or without weighted distraction",,0,393,393,199.776,381.21,373.35,199.776,199.776,381.21,373.35,334.05,373.35,369.42,Daniels_Memorial_Hospital
618666_2,XR AC Joints w/o weights Bilateral - Report,ProFee,972,73050,"Radiologic examination; acromioclavicular joints, bilateral, with or without weighted distraction",,0,71,71,28.95,71,28.95,,,0,,,67.45,28.95,Daniels_Memorial_Hospital
618675_1,XR Exam,Inpatient,320,74022,"Radiologic examination, complete acute abdomen series, including 2 or more views of the abdomen (eg, supine, erect, decubitus), and a single view chest",,0,686,686,225.12,665.42,651.7,617.4,617.4,665.42,651.7,583.1,651.7,644.84,Daniels_Memorial_Hospital
618675_1,XR Exam,Outpatient,320,74022,"Radiologic examination, complete acute abdomen series, including 2 or more views of the abdomen (eg, supine, erect, decubitus), and a single view chest",,0,686,686,225.12,665.42,651.7,225.12,225.12,665.42,651.7,583.1,651.7,644.84,Daniels_Memorial_Hospital
618680_2,XR Acute Abdominal Series - Report,ProFee,972,74022,"Radiologic examination, complete acute abdomen series, including 2 or more views of the abdomen (eg, supine, erect, decubitus), and a single view chest",,0,118,118,32.95,118,44.14,,,0,,,112.1,32.95,Daniels_Memorial_Hospital
618716_1,XR Exam,Inpatient,320,73610,"Radiologic examination, ankle; complete, minimum of 3 views",,0,403,403,180.096,390.91,382.85,362.7,362.7,390.91,382.85,342.55,382.85,378.82,Daniels_Memorial_Hospital
618716_1,XR Exam,Outpatient,320,73610,"Radiologic examination, ankle; complete, minimum of 3 views",,0,403,403,180.096,390.91,382.85,180.096,180.096,390.91,382.85,342.55,382.85,378.82,Daniels_Memorial_Hospital
618720_2,XR Ankle Complete L - Report,ProFee,972,73610,"Radiologic examination, ankle; complete, minimum of 3 views",,0,71,71,29.41,71,31.31,,,0,,,67.45,29.41,Daniels_Memorial_Hospital
618741_1,XR Exam,Inpatient,320,73610,"Radiologic examination, ankle; complete, minimum of 3 views",,0,403,403,180.096,390.91,382.85,362.7,362.7,390.91,382.85,342.55,382.85,378.82,Daniels_Memorial_Hospital
618741_1,XR Exam,Outpatient,320,73610,"Radiologic examination, ankle; complete, minimum of 3 views",,0,403,403,180.096,390.91,382.85,180.096,180.096,390.91,382.85,342.55,382.85,378.82,Daniels_Memorial_Hospital
618749_2,XR Ankle Complete R - Report,ProFee,972,73610,"Radiologic examination, ankle; complete, minimum of 3 views",,0,71,71,9.24,71,31.31,,,0,,,67.45,9.24,Daniels_Memorial_Hospital
618775_1,XR Exam,Inpatient,320,73600,"Radiologic examination, ankle; 2 views",,0,365,365,168.816,354.05,346.75,328.5,328.5,354.05,346.75,310.25,346.75,343.1,Daniels_Memorial_Hospital
618775_1,XR Exam,Outpatient,320,73600,"Radiologic examination, ankle; 2 views",,0,365,365,168.816,354.05,346.75,168.816,168.816,354.05,346.75,310.25,346.75,343.1,Daniels_Memorial_Hospital
6187751_1,IMMUN ADMIN EACH ADD'L INJ,Inpatient,771,90472,"Immunization administration (includes percutaneous, intradermal, subcutaneous, or intramuscular injections); each additional vaccine (single or combination vaccine/toxoid) (List separately in addition to code for primary procedure)",,0,20,20,17,20,19,18,18,19.4,19,17,19,18.8,Daniels_Memorial_Hospital
6187751_1,IMMUN ADMIN EACH ADD'L INJ,Outpatient,771,90472,"Immunization administration (includes percutaneous, intradermal, subcutaneous, or intramuscular injections); each additional vaccine (single or combination vaccine/toxoid) (List separately in addition to code for primary procedure)",,0,20,20,17,20,19,18,18,19.4,19,17,19,18.8,Daniels_Memorial_Hospital
