ALT CODE TYPE,ALT CODE,NAME,CURRENT STANDARD AMOUNT,GROSS CHARGES,SELF PAY CHARGES,MINIMUM NEGOTIATED CHARGES,MAXIMUM NEGOTIATED CHARGES,PAYER - AARP,PAYER - AETNA,PAYER - AID ASSOCIATION FOR LUTHERANS,PAYER - ALLEGIANCE BENEFIT PLAN MANAGEMENT,PAYER - ANTHEM,PAYER - APWU,PAYER - BANKERS,PAYER - BLUE CROSS BLUE SHIELD,PAYER - CHAMPUS VA,PAYER - CIGNA,PAYER - COLONIAL LIFE,PAYER - CONTINENTAL GENERAL,PAYER - CONTINENTAL LIFE,PAYER - EMBS,PAYER - EMPLOYEE BENEFIT MANAGEMENT SERVICES,PAYER - EQUITABLE LIFE,PAYER - GE,PAYER - GEHA,PAYER - GOLDEN,PAYER - HEALTH INFO NET,PAYER - HUMANA,PAYER - KAISER PERMANENTE,PAYER - LOOMIS,PAYER - MACO,PAYER - MAIL HANDLERS,PAYER - MARSH,PAYER - MT HEALTH COOP,PAYER - MT MEDICAL BILLING,PAYER - MUTUAL OF OMAHA,PAYER - OPERATING ENGINEERS,PAYER - PACIFIC SOURCE,PAYER - PHYSICIANS MUTUAL,PAYER - PRINCIPAL LIFE,PAYER - RURAL CARRIER,PAYER - STERLING,PAYER - TRICARE FOR LIFE,PAYER - TRICARE NORTHWEST,PAYER - TRIWEST,PAYER - UHC,PAYER - UNITED AMERICAN,PAYER - UNITED HEALTHCARE,PAYER - USAA,PAYER - VA NETWORK,hospital
CPT-4,70492,CT ST NECK W&W/O,248.0,248.0,198.4,77.57,248.0,248.03,245.83,247.79,200.58,77.57,208.95,247.05,179.08,144.1,203.55,243.75,248.0,248.04,221.96,191.63,248.01,248.0,209.03,248.0,248.0,239.5,149.04,158.75,194.33,216.8,248.0,208.32,122.68,247.93,248.0,203.28,248.0,246.97,247.8,248.0,245.81,115.53,144.96,248.0,247.71,207.05,248.0,137.3,St_Luke_Community_Hospital
CPT-4,57511,CRYOCAUTERY OF CERVIX,248.0,248.0,198.4,77.57,248.0,248.03,245.83,247.79,200.58,77.57,208.95,247.05,179.08,144.1,203.55,243.75,248.0,248.04,221.96,191.63,248.01,248.0,209.03,248.0,248.0,239.5,149.04,158.75,194.33,216.8,248.0,208.32,122.68,247.93,248.0,203.28,248.0,246.97,247.8,248.0,245.81,115.53,144.96,248.0,247.71,207.05,248.0,137.3,St_Luke_Community_Hospital
CPT-4,70492,CT ST NECK W&W/O,248.0,248.0,198.4,77.57,248.0,248.03,245.83,247.79,200.58,77.57,208.95,247.05,179.08,144.1,203.55,243.75,248.0,248.04,221.96,191.63,248.01,248.0,209.03,248.0,248.0,239.5,149.04,158.75,194.33,216.8,248.0,208.32,122.68,247.93,248.0,203.28,248.0,246.97,247.8,248.0,245.81,115.53,144.96,248.0,247.71,207.05,248.0,137.3,St_Luke_Community_Hospital
CPT-4,73050,"A-C JTS, B.L W/WO STRESS",248.05,248.05,198.44,77.59,248.05,248.08,245.88,247.84,200.62,77.59,209.0,247.1,179.12,144.13,203.6,243.8,248.05,248.09,222.01,191.67,248.06,248.05,209.07,248.05,248.05,239.55,149.07,158.78,194.37,216.85,248.05,208.36,122.7,247.98,248.05,203.32,248.05,247.02,247.85,248.05,245.86,115.56,144.98,248.05,247.76,207.1,248.05,137.32,St_Luke_Community_Hospital
CPT-4,73050,"A-C JTS, B L W/WO STRESS",248.05,248.05,198.44,77.59,248.05,248.08,245.88,247.84,200.62,77.59,209.0,247.1,179.12,144.13,203.6,243.8,248.05,248.09,222.01,191.67,248.06,248.05,209.07,248.05,248.05,239.55,149.07,158.78,194.37,216.85,248.05,208.36,122.7,247.98,248.05,203.32,248.05,247.02,247.85,248.05,245.86,115.56,144.98,248.05,247.76,207.1,248.05,137.32,St_Luke_Community_Hospital
CPT-4,73050,"A-C JTS, B L W/WO STRESS",248.05,248.05,198.44,77.59,248.05,248.08,245.88,247.84,200.62,77.59,209.0,247.1,179.12,144.13,203.6,243.8,248.05,248.09,222.01,191.67,248.06,248.05,209.07,248.05,248.05,239.55,149.07,158.78,194.37,216.85,248.05,208.36,122.7,247.98,248.05,203.32,248.05,247.02,247.85,248.05,245.86,115.56,144.98,248.05,247.76,207.1,248.05,137.32,St_Luke_Community_Hospital
CPT-4,76817,TRANSVAGINAL US OBSTETRIC,248.6,248.6,198.88,77.76,248.6,248.63,246.42,248.39,201.07,77.76,209.46,247.65,179.52,144.45,204.05,244.34,248.6,248.64,222.5,192.1,248.61,248.6,209.53,248.6,248.6,240.08,149.4,159.13,194.8,217.33,248.6,208.82,122.97,248.53,248.6,203.77,248.6,247.57,248.4,248.6,246.41,115.81,145.31,248.6,248.31,207.55,248.6,137.63,St_Luke_Community_Hospital
CPT-4,76817,TRANSVAGINAL US OBSTETRIC,248.6,248.6,198.88,77.76,248.6,248.63,246.42,248.39,201.07,77.76,209.46,247.65,179.52,144.45,204.05,244.34,248.6,248.64,222.5,192.1,248.61,248.6,209.53,248.6,248.6,240.08,149.4,159.13,194.8,217.33,248.6,208.82,122.97,248.53,248.6,203.77,248.6,247.57,248.4,248.6,246.41,115.81,145.31,248.6,248.31,207.55,248.6,137.63,St_Luke_Community_Hospital
CPT-4,94010,SIMPLE SPIROMETRY,249.25,249.25,199.4,77.96,249.25,249.28,247.07,249.04,201.59,77.96,210.01,248.3,179.99,144.83,204.58,244.98,249.25,249.29,223.08,192.6,249.26,249.25,210.08,249.25,249.25,240.71,149.79,159.55,195.31,217.89,249.25,209.37,123.3,249.18,249.25,204.31,249.25,248.22,249.05,249.25,247.05,116.11,145.69,249.25,248.96,208.1,249.25,137.99,St_Luke_Community_Hospital
CPT-4,73080,ELBOW MIN. 3 VIEWS,249.85,249.85,199.88,78.15,249.85,249.88,247.66,249.64,202.08,78.15,210.51,248.9,180.42,145.18,205.07,245.57,249.85,249.89,223.62,193.06,249.86,249.85,210.59,249.85,249.85,241.29,150.15,159.93,195.78,218.42,249.85,209.87,123.59,249.78,249.85,204.8,249.85,248.81,249.65,249.85,247.65,116.39,146.04,249.85,249.56,208.6,249.85,138.32,St_Luke_Community_Hospital
CPT-4,73080,ELBOW MIN 3 VIEWS,249.85,249.85,199.88,78.15,249.85,249.88,247.66,249.64,202.08,78.15,210.51,248.9,180.42,145.18,205.07,245.57,249.85,249.89,223.62,193.06,249.86,249.85,210.59,249.85,249.85,241.29,150.15,159.93,195.78,218.42,249.85,209.87,123.59,249.78,249.85,204.8,249.85,248.81,249.65,249.85,247.65,116.39,146.04,249.85,249.56,208.6,249.85,138.32,St_Luke_Community_Hospital
CPT-4,73080,ELBOW MIN 3 VIEWS,249.85,249.85,199.88,78.15,249.85,249.88,247.66,249.64,202.08,78.15,210.51,248.9,180.42,145.18,205.07,245.57,249.85,249.89,223.62,193.06,249.86,249.85,210.59,249.85,249.85,241.29,150.15,159.93,195.78,218.42,249.85,209.87,123.59,249.78,249.85,204.8,249.85,248.81,249.65,249.85,247.65,116.39,146.04,249.85,249.56,208.6,249.85,138.32,St_Luke_Community_Hospital
CPT-4,73080,ELBOW MIN 3 VIEWS,249.85,249.85,199.88,78.15,249.85,249.88,247.66,249.64,202.08,78.15,210.51,248.9,180.42,145.18,205.07,245.57,249.85,249.89,223.62,193.06,249.86,249.85,210.59,249.85,249.85,241.29,150.15,159.93,195.78,218.42,249.85,209.87,123.59,249.78,249.85,204.8,249.85,248.81,249.65,249.85,247.65,116.39,146.04,249.85,249.56,208.6,249.85,138.32,St_Luke_Community_Hospital
CPT-4,97597,WOUND CARE MANAG LESS 20CM,250.0,250.0,200.0,78.2,250.0,250.03,247.81,249.79,202.2,78.2,210.64,249.05,180.53,145.26,205.2,245.72,250.0,250.04,223.75,193.18,250.01,250.0,210.71,250.0,250.0,241.43,150.24,160.03,195.89,218.55,250.0,210.0,123.67,249.93,250.0,204.92,250.0,248.96,249.8,250.0,247.8,116.46,146.12,250.0,249.71,208.72,250.0,138.4,St_Luke_Community_Hospital
CPT-4,12002,RPR S/N/AX/GEN/TRNK 2.6-7.5CM,250.0,250.0,200.0,78.2,250.0,250.03,247.81,249.79,202.2,78.2,210.64,249.05,180.53,145.26,205.2,245.72,250.0,250.04,223.75,193.18,250.01,250.0,210.71,250.0,250.0,241.43,150.24,160.03,195.89,218.55,250.0,210.0,123.67,249.93,250.0,204.92,250.0,248.96,249.8,250.0,247.8,116.46,146.12,250.0,249.71,208.72,250.0,138.4,St_Luke_Community_Hospital
CPT-4,97597,WOUND CARE MANAG <20CM,250.0,250.0,200.0,78.2,250.0,250.03,247.81,249.79,202.2,78.2,210.64,249.05,180.53,145.26,205.2,245.72,250.0,250.04,223.75,193.18,250.01,250.0,210.71,250.0,250.0,241.43,150.24,160.03,195.89,218.55,250.0,210.0,123.67,249.93,250.0,204.92,250.0,248.96,249.8,250.0,247.8,116.46,146.12,250.0,249.71,208.72,250.0,138.4,St_Luke_Community_Hospital
CPT-4,99386,PREV VISIT NEW AGE 40-64,250.0,250.0,200.0,78.2,250.0,250.03,247.81,249.79,202.2,78.2,210.64,249.05,180.53,145.26,205.2,245.72,250.0,250.04,223.75,193.18,250.01,250.0,210.71,250.0,250.0,241.43,150.24,160.03,195.89,218.55,250.0,210.0,123.67,249.93,250.0,204.92,250.0,248.96,249.8,250.0,247.8,116.46,146.12,250.0,249.71,208.72,250.0,138.4,St_Luke_Community_Hospital
CPT-4,97598,WOUND CARE EACH ADDTL 20CM,250.0,250.0,200.0,78.2,250.0,250.03,247.81,249.79,202.2,78.2,210.64,249.05,180.53,145.26,205.2,245.72,250.0,250.04,223.75,193.18,250.01,250.0,210.71,250.0,250.0,241.43,150.24,160.03,195.89,218.55,250.0,210.0,123.67,249.93,250.0,204.92,250.0,248.96,249.8,250.0,247.8,116.46,146.12,250.0,249.71,208.72,250.0,138.4,St_Luke_Community_Hospital
CPT-4,12002,RPR S/N/AX/GEN/TRNK 2.6-7.5CM,250.0,250.0,200.0,78.2,250.0,250.03,247.81,249.79,202.2,78.2,210.64,249.05,180.53,145.26,205.2,245.72,250.0,250.04,223.75,193.18,250.01,250.0,210.71,250.0,250.0,241.43,150.24,160.03,195.89,218.55,250.0,210.0,123.67,249.93,250.0,204.92,250.0,248.96,249.8,250.0,247.8,116.46,146.12,250.0,249.71,208.72,250.0,138.4,St_Luke_Community_Hospital
CPT-4,12002,RPR S/N/AX/GEN/TRNK 2.6-7.5CM,250.0,250.0,200.0,78.2,250.0,250.03,247.81,249.79,202.2,78.2,210.64,249.05,180.53,145.26,205.2,245.72,250.0,250.04,223.75,193.18,250.01,250.0,210.71,250.0,250.0,241.43,150.24,160.03,195.89,218.55,250.0,210.0,123.67,249.93,250.0,204.92,250.0,248.96,249.8,250.0,247.8,116.46,146.12,250.0,249.71,208.72,250.0,138.4,St_Luke_Community_Hospital
CPT-4,83010,ASSAY OF HAPTOGLOBIN QUANT,250.0,250.0,200.0,78.2,250.0,250.03,247.81,249.79,202.2,78.2,210.64,249.05,180.53,145.26,205.2,245.72,250.0,250.04,223.75,193.18,250.01,250.0,210.71,250.0,250.0,241.43,150.24,160.03,195.89,218.55,250.0,210.0,123.67,249.93,250.0,204.92,250.0,248.96,249.8,250.0,247.8,116.46,146.12,250.0,249.71,208.72,250.0,138.4,St_Luke_Community_Hospital
CPT-4,83883,ASSAY NEPHELOMETRY NOT SPEC,250.0,250.0,200.0,78.2,250.0,250.03,247.81,249.79,202.2,78.2,210.64,249.05,180.53,145.26,205.2,245.72,250.0,250.04,223.75,193.18,250.01,250.0,210.71,250.0,250.0,241.43,150.24,160.03,195.89,218.55,250.0,210.0,123.67,249.93,250.0,204.92,250.0,248.96,249.8,250.0,247.8,116.46,146.12,250.0,249.71,208.72,250.0,138.4,St_Luke_Community_Hospital
CPT-4,97597,WOUND CARE MANAG LESS 20CM,250.0,250.0,200.0,78.2,250.0,250.03,247.81,249.79,202.2,78.2,210.64,249.05,180.53,145.26,205.2,245.72,250.0,250.04,223.75,193.18,250.01,250.0,210.71,250.0,250.0,241.43,150.24,160.03,195.89,218.55,250.0,210.0,123.67,249.93,250.0,204.92,250.0,248.96,249.8,250.0,247.8,116.46,146.12,250.0,249.71,208.72,250.0,138.4,St_Luke_Community_Hospital
CPT-4,82172,ASSAY OF APOLIPOPROTEIN,250.0,250.0,200.0,78.2,250.0,250.03,247.81,249.79,202.2,78.2,210.64,249.05,180.53,145.26,205.2,245.72,250.0,250.04,223.75,193.18,250.01,250.0,210.71,250.0,250.0,241.43,150.24,160.03,195.89,218.55,250.0,210.0,123.67,249.93,250.0,204.92,250.0,248.96,249.8,250.0,247.8,116.46,146.12,250.0,249.71,208.72,250.0,138.4,St_Luke_Community_Hospital
CPT-4,15789,CHEMICAL PEEL FACIAL DERMAL,250.0,250.0,200.0,78.2,250.0,250.03,247.81,249.79,202.2,78.2,210.64,249.05,180.53,145.26,205.2,245.72,250.0,250.04,223.75,193.18,250.01,250.0,210.71,250.0,250.0,241.43,150.24,160.03,195.89,218.55,250.0,210.0,123.67,249.93,250.0,204.92,250.0,248.96,249.8,250.0,247.8,116.46,146.12,250.0,249.71,208.72,250.0,138.4,St_Luke_Community_Hospital
,,EVAC MAT 36X48,250.8,250.8,200.64,78.45,250.8,250.83,248.6,250.59,202.85,78.45,211.31,249.84,181.11,145.73,205.85,246.51,250.8,250.84,224.47,193.8,250.81,250.8,211.39,250.8,250.8,242.2,150.73,160.54,196.52,219.25,250.8,210.67,124.06,250.73,250.8,205.58,250.8,249.76,250.6,250.8,248.59,116.84,146.59,250.8,250.51,209.39,250.8,138.85,St_Luke_Community_Hospital
,,ARTERIAL CATH SET 20G 8/12CM,250.8,250.8,200.64,78.45,250.8,250.83,248.6,250.59,202.85,78.45,211.31,249.84,181.11,145.73,205.85,246.51,250.8,250.84,224.47,193.8,250.81,250.8,211.39,250.8,250.8,242.2,150.73,160.54,196.52,219.25,250.8,210.67,124.06,250.73,250.8,205.58,250.8,249.76,250.6,250.8,248.59,116.84,146.59,250.8,250.51,209.39,250.8,138.85,St_Luke_Community_Hospital
,,DRAPE KNEE ARTHROSCOPY,250.8,250.8,200.64,78.45,250.8,250.83,248.6,250.59,202.85,78.45,211.31,249.84,181.11,145.73,205.85,246.51,250.8,250.84,224.47,193.8,250.81,250.8,211.39,250.8,250.8,242.2,150.73,160.54,196.52,219.25,250.8,210.67,124.06,250.73,250.8,205.58,250.8,249.76,250.6,250.8,248.59,116.84,146.59,250.8,250.51,209.39,250.8,138.85,St_Luke_Community_Hospital
,,K-WIRE SINGLE 1.6MMX150MM,250.8,250.8,200.64,78.45,250.8,250.83,248.6,250.59,202.85,78.45,211.31,249.84,181.11,145.73,205.85,246.51,250.8,250.84,224.47,193.8,250.81,250.8,211.39,250.8,250.8,242.2,150.73,160.54,196.52,219.25,250.8,210.67,124.06,250.73,250.8,205.58,250.8,249.76,250.6,250.8,248.59,116.84,146.59,250.8,250.51,209.39,250.8,138.85,St_Luke_Community_Hospital
,,POPE EPISTAXIS PACKING,250.8,250.8,200.64,78.45,250.8,250.83,248.6,250.59,202.85,78.45,211.31,249.84,181.11,145.73,205.85,246.51,250.8,250.84,224.47,193.8,250.81,250.8,211.39,250.8,250.8,242.2,150.73,160.54,196.52,219.25,250.8,210.67,124.06,250.73,250.8,205.58,250.8,249.76,250.6,250.8,248.59,116.84,146.59,250.8,250.51,209.39,250.8,138.85,St_Luke_Community_Hospital
CPT-4,59300,EPISIOTOMY OR VAGINAL REPAIR,250.9,250.9,200.72,78.48,250.9,250.93,248.7,250.69,202.93,78.48,211.4,249.94,181.18,145.79,205.93,246.6,250.9,250.94,224.56,193.87,250.91,250.9,211.47,250.9,250.9,242.3,150.79,160.61,196.6,219.34,250.9,210.75,124.11,250.83,250.9,205.66,250.9,249.86,250.7,250.9,248.69,116.88,146.65,250.9,250.61,209.47,250.9,138.9,St_Luke_Community_Hospital
CPT-4,93226,HOLTER SCAN W/RPT UP TO 48HRS,251.0,251.0,200.8,78.51,251.0,251.03,248.8,250.79,203.01,78.51,211.48,250.04,181.25,145.85,206.02,246.7,251.0,251.04,224.65,193.95,251.01,251.0,211.56,251.0,251.0,242.4,150.85,160.67,196.68,219.42,251.0,210.84,124.16,250.93,251.0,205.74,251.0,249.96,250.8,251.0,248.79,116.93,146.71,251.0,250.71,209.56,251.0,138.96,St_Luke_Community_Hospital
CPT-4,93225,HOLTER RECORDING UP TO 48HRS,251.0,251.0,200.8,78.51,251.0,251.03,248.8,250.79,203.01,78.51,211.48,250.04,181.25,145.85,206.02,246.7,251.0,251.04,224.65,193.95,251.01,251.0,211.56,251.0,251.0,242.4,150.85,160.67,196.68,219.42,251.0,210.84,124.16,250.93,251.0,205.74,251.0,249.96,250.8,251.0,248.79,116.93,146.71,251.0,250.71,209.56,251.0,138.96,St_Luke_Community_Hospital
CPT-4,11600,EXC TR-EXT MAL+MARG 0.5 CM/<,251.0,251.0,200.8,78.51,251.0,251.03,248.8,250.79,203.01,78.51,211.48,250.04,181.25,145.85,206.02,246.7,251.0,251.04,224.65,193.95,251.01,251.0,211.56,251.0,251.0,242.4,150.85,160.67,196.68,219.42,251.0,210.84,124.16,250.93,251.0,205.74,251.0,249.96,250.8,251.0,248.79,116.93,146.71,251.0,250.71,209.56,251.0,138.96,St_Luke_Community_Hospital
CPT-4,80307,ETHYL GLUCURONIDE SCRN URINE,252.0,252.0,201.6,78.82,252.0,252.03,249.79,251.79,203.82,78.82,212.32,251.04,181.97,146.43,206.84,247.68,252.0,252.04,225.54,194.72,252.01,252.0,212.4,252.0,252.0,243.36,151.45,161.31,197.46,220.3,252.0,211.68,124.66,251.93,252.0,206.56,252.0,250.95,251.8,252.0,249.78,117.4,147.29,252.0,251.71,210.39,252.0,139.51,St_Luke_Community_Hospital
CPT-4,32555,ASPIRATE PLEURA W/IMAGING,252.0,252.0,201.6,78.82,252.0,252.03,249.79,251.79,203.82,78.82,212.32,251.04,181.97,146.43,206.84,247.68,252.0,252.04,225.54,194.72,252.01,252.0,212.4,252.0,252.0,243.36,151.45,161.31,197.46,220.3,252.0,211.68,124.66,251.93,252.0,206.56,252.0,250.95,251.8,252.0,249.78,117.4,147.29,252.0,251.71,210.39,252.0,139.51,St_Luke_Community_Hospital
CPT-4,32555,ASPIRATE PLEURA W/IMAGING,252.0,252.0,201.6,78.82,252.0,252.03,249.79,251.79,203.82,78.82,212.32,251.04,181.97,146.43,206.84,247.68,252.0,252.04,225.54,194.72,252.01,252.0,212.4,252.0,252.0,243.36,151.45,161.31,197.46,220.3,252.0,211.68,124.66,251.93,252.0,206.56,252.0,250.95,251.8,252.0,249.78,117.4,147.29,252.0,251.71,210.39,252.0,139.51,St_Luke_Community_Hospital
CPT-4,99465,NB RESUSCITATION,252.0,252.0,201.6,78.82,252.0,252.03,249.79,251.79,203.82,78.82,212.32,251.04,181.97,146.43,206.84,247.68,252.0,252.04,225.54,194.72,252.01,252.0,212.4,252.0,252.0,243.36,151.45,161.31,197.46,220.3,252.0,211.68,124.66,251.93,252.0,206.56,252.0,250.95,251.8,252.0,249.78,117.4,147.29,252.0,251.71,210.39,252.0,139.51,St_Luke_Community_Hospital
CPT-4,74185,MRA ABD WITH OR W/O,252.0,252.0,201.6,78.82,252.0,252.03,249.79,251.79,203.82,78.82,212.32,251.04,181.97,146.43,206.84,247.68,252.0,252.04,225.54,194.72,252.01,252.0,212.4,252.0,252.0,243.36,151.45,161.31,197.46,220.3,252.0,211.68,124.66,251.93,252.0,206.56,252.0,250.95,251.8,252.0,249.78,117.4,147.29,252.0,251.71,210.39,252.0,139.51,St_Luke_Community_Hospital
CPT-4,32555,ASPIRATE PLEURA W/IMAGING,252.0,252.0,201.6,78.82,252.0,252.03,249.79,251.79,203.82,78.82,212.32,251.04,181.97,146.43,206.84,247.68,252.0,252.04,225.54,194.72,252.01,252.0,212.4,252.0,252.0,243.36,151.45,161.31,197.46,220.3,252.0,211.68,124.66,251.93,252.0,206.56,252.0,250.95,251.8,252.0,249.78,117.4,147.29,252.0,251.71,210.39,252.0,139.51,St_Luke_Community_Hospital
CPT-4,32555,ASPIRATE PLEURA W/IMAGING,252.0,252.0,201.6,78.82,252.0,252.03,249.79,251.79,203.82,78.82,212.32,251.04,181.97,146.43,206.84,247.68,252.0,252.04,225.54,194.72,252.01,252.0,212.4,252.0,252.0,243.36,151.45,161.31,197.46,220.3,252.0,211.68,124.66,251.93,252.0,206.56,252.0,250.95,251.8,252.0,249.78,117.4,147.29,252.0,251.71,210.39,252.0,139.51,St_Luke_Community_Hospital
CPT-4,17110,DESTRUCT B9 LESION 1-14,252.7,252.7,202.16,79.04,252.7,252.73,250.49,252.48,204.38,79.04,212.91,251.74,182.48,146.83,207.41,248.37,252.7,252.74,226.17,195.26,252.71,252.7,212.99,252.7,252.7,244.04,151.87,161.76,198.01,220.91,252.7,212.27,125.0,252.63,252.7,207.13,252.7,251.65,252.5,252.7,250.47,117.72,147.7,252.7,252.41,210.98,252.7,139.9,St_Luke_Community_Hospital
CPT-4,99214,OFFICE/OUTPATIENT VISIT EST,253.0,253.0,202.4,79.13,253.0,253.03,250.78,252.78,204.63,79.13,213.17,252.04,182.69,147.01,207.66,248.67,253.0,253.04,226.44,195.5,253.01,253.0,213.24,253.0,253.0,244.33,152.05,161.95,198.25,221.17,253.0,212.52,125.15,252.93,253.0,207.38,253.0,251.95,252.8,253.0,250.77,117.86,147.88,253.0,252.71,211.23,253.0,140.07,St_Luke_Community_Hospital
CPT-4,73030,SHOULDER COMPLETE MIN. 3 VIEWS,253.5,253.5,202.8,79.29,253.5,253.53,251.28,253.28,205.03,79.29,213.59,252.53,183.06,147.3,208.07,249.16,253.5,253.54,226.88,195.88,253.51,253.5,213.66,253.5,253.5,244.81,152.35,162.27,198.64,221.61,253.5,212.94,125.4,253.43,253.5,207.79,253.5,252.45,253.3,253.5,251.26,118.09,148.17,253.5,253.2,211.65,253.5,140.34,St_Luke_Community_Hospital
CPT-4,73030,SHOULDER COMPLETE MIN. 3 VIEWS,253.5,253.5,202.8,79.29,253.5,253.53,251.28,253.28,205.03,79.29,213.59,252.53,183.06,147.3,208.07,249.16,253.5,253.54,226.88,195.88,253.51,253.5,213.66,253.5,253.5,244.81,152.35,162.27,198.64,221.61,253.5,212.94,125.4,253.43,253.5,207.79,253.5,252.45,253.3,253.5,251.26,118.09,148.17,253.5,253.2,211.65,253.5,140.34,St_Luke_Community_Hospital
CPT-4,73030,SHOULDER COMPLETE MIN. 3 VIEWS,253.5,253.5,202.8,79.29,253.5,253.53,251.28,253.28,205.03,79.29,213.59,252.53,183.06,147.3,208.07,249.16,253.5,253.54,226.88,195.88,253.51,253.5,213.66,253.5,253.5,244.81,152.35,162.27,198.64,221.61,253.5,212.94,125.4,253.43,253.5,207.79,253.5,252.45,253.3,253.5,251.26,118.09,148.17,253.5,253.2,211.65,253.5,140.34,St_Luke_Community_Hospital
CPT-4,73030,SHOULDER COMPLETE MIN. 3 VIEWS,253.5,253.5,202.8,79.29,253.5,253.53,251.28,253.28,205.03,79.29,213.59,252.53,183.06,147.3,208.07,249.16,253.5,253.54,226.88,195.88,253.51,253.5,213.66,253.5,253.5,244.81,152.35,162.27,198.64,221.61,253.5,212.94,125.4,253.43,253.5,207.79,253.5,252.45,253.3,253.5,251.26,118.09,148.17,253.5,253.2,211.65,253.5,140.34,St_Luke_Community_Hospital
CPT-4,11401,EXC TR-EXT B9+MARG 0.6-1 CM,254.0,254.0,203.2,79.45,254.0,254.03,251.78,253.78,205.44,79.45,214.01,253.03,183.42,147.59,208.48,249.65,254.0,254.04,227.33,196.27,254.01,254.0,214.08,254.0,254.0,245.29,152.65,162.59,199.03,222.05,254.0,213.36,125.65,253.93,254.0,208.2,254.0,252.95,253.8,254.0,251.76,118.33,148.46,254.0,253.7,212.06,254.0,140.62,St_Luke_Community_Hospital
CPT-4,72132,CT LUMBAR SPINE W/CONTRAST,254.0,254.0,203.2,79.45,254.0,254.03,251.78,253.78,205.44,79.45,214.01,253.03,183.42,147.59,208.48,249.65,254.0,254.04,227.33,196.27,254.01,254.0,214.08,254.0,254.0,245.29,152.65,162.59,199.03,222.05,254.0,213.36,125.65,253.93,254.0,208.2,254.0,252.95,253.8,254.0,251.76,118.33,148.46,254.0,253.7,212.06,254.0,140.62,St_Luke_Community_Hospital
CPT-4,82164,ANGIOTENSIN-1-CONVER ENZYME,254.1,254.1,203.28,79.48,254.1,254.13,251.87,253.88,205.52,79.48,214.09,253.13,183.49,147.65,208.56,249.75,254.1,254.14,227.42,196.35,254.11,254.1,214.17,254.1,254.1,245.39,152.71,162.66,199.11,222.13,254.1,213.44,125.7,254.03,254.1,208.28,254.1,253.05,253.9,254.1,251.86,118.37,148.52,254.1,253.8,212.15,254.1,140.67,St_Luke_Community_Hospital
CPT-4,83880,BNP,254.7,254.7,203.76,79.67,254.7,254.73,252.47,254.48,206.0,79.67,214.6,253.73,183.92,148.0,209.05,250.34,254.7,254.74,227.96,196.81,254.71,254.7,214.67,254.7,254.7,245.97,153.07,163.04,199.58,222.66,254.7,213.95,125.99,254.63,254.7,208.77,254.7,253.64,254.5,254.7,252.45,118.65,148.87,254.7,254.4,212.65,254.7,141.01,St_Luke_Community_Hospital
CPT-4,99203,OFFICE/OUTPATIENT VISIT NEW,255.0,255.0,204.0,79.76,255.0,255.03,252.77,254.78,206.24,79.76,214.85,254.03,184.14,148.17,209.3,250.63,255.0,255.04,228.23,197.04,255.01,255.0,214.93,255.0,255.0,246.26,153.25,163.23,199.81,222.92,255.0,214.2,126.14,254.93,255.0,209.02,255.0,253.94,254.8,255.0,252.75,118.79,149.05,255.0,254.7,212.9,255.0,141.17,St_Luke_Community_Hospital
CPT-4,90792,PSYCH DIAG EVAL W/MED SRVCS,255.0,255.0,204.0,79.76,255.0,255.03,252.77,254.78,206.24,79.76,214.85,254.03,184.14,148.17,209.3,250.63,255.0,255.04,228.23,197.04,255.01,255.0,214.93,255.0,255.0,246.26,153.25,163.23,199.81,222.92,255.0,214.2,126.14,254.93,255.0,209.02,255.0,253.94,254.8,255.0,252.75,118.79,149.05,255.0,254.7,212.9,255.0,141.17,St_Luke_Community_Hospital
CPT-4,90792,PSYCH DIAG EVAL W/MED SRVCS,255.0,255.0,204.0,79.76,255.0,255.03,252.77,254.78,206.24,79.76,214.85,254.03,184.14,148.17,209.3,250.63,255.0,255.04,228.23,197.04,255.01,255.0,214.93,255.0,255.0,246.26,153.25,163.23,199.81,222.92,255.0,214.2,126.14,254.93,255.0,209.02,255.0,253.94,254.8,255.0,252.75,118.79,149.05,255.0,254.7,212.9,255.0,141.17,St_Luke_Community_Hospital
CPT-4,12013,RPR F/E/E/N/L/M 2.6-5.0CM,255.0,255.0,204.0,79.76,255.0,255.03,252.77,254.78,206.24,79.76,214.85,254.03,184.14,148.17,209.3,250.63,255.0,255.04,228.23,197.04,255.01,255.0,214.93,255.0,255.0,246.26,153.25,163.23,199.81,222.92,255.0,214.2,126.14,254.93,255.0,209.02,255.0,253.94,254.8,255.0,252.75,118.79,149.05,255.0,254.7,212.9,255.0,141.17,St_Luke_Community_Hospital
CPT-4,11440,EXC FACE-MM B9+MARG 0.5 CM/<,255.0,255.0,204.0,79.76,255.0,255.03,252.77,254.78,206.24,79.76,214.85,254.03,184.14,148.17,209.3,250.63,255.0,255.04,228.23,197.04,255.01,255.0,214.93,255.0,255.0,246.26,153.25,163.23,199.81,222.92,255.0,214.2,126.14,254.93,255.0,209.02,255.0,253.94,254.8,255.0,252.75,118.79,149.05,255.0,254.7,212.9,255.0,141.17,St_Luke_Community_Hospital
