Procedure Code,Procedure Description,Price Tier,Revenue Code,CPT HCPCS Code,CPT HCPCS Desc,NDC Code,Rx Unit Multiplier,Gross Charge,Discounted Cash Price,De-identified minimum negotiated charge,De-identified maximum negotiated charge,ALLEGIANCE,BCBSMT_BLUE_OPTIONS,BCBSMT_HEALTHLINK_NETWORK,BCBSMT_POS_CLOSED_NETWORK,BCBSMT_TRADITIONAL,EBMS,FIRST_CHOICE,INTERWEST_HEALTH_PPO,INTERWEST_HEALTH_PPO_DIRECT,INTERWEST_HEALTH_TRADITIONAL,MONTANA_HEALTH_COOP,PACIFIC_SOURCE,UHC,hospital
30210878_1,"HC RBC PRETREATMENT; INCUBATION W/ CHEMICAL AGENTS OR DRUGS, EACH",Inpatient,300,86970,"Pretreatment of RBCs for use in RBC antibody detection, identification, and/or compatibility testing; incubation with chemical agents or drugs, each",,0,85,80.75,76.5,168.84,80.75,76.5,76.5,80.75,85,80.75,76.5,83.3,83.3,85,76.5,80.75,78.2,Barrett_Hospital_and_Healthcare
30210878_1,"HC RBC PRETREATMENT; INCUBATION W/ CHEMICAL AGENTS OR DRUGS, EACH",Outpatient,300,86970,"Pretreatment of RBCs for use in RBC antibody detection, identification, and/or compatibility testing; incubation with chemical agents or drugs, each",,0,85,80.75,76.5,168.84,80.75,168.84,76.5,80.75,85,80.75,76.5,83.3,83.3,85,76.5,80.75,78.2,Barrett_Hospital_and_Healthcare
30210891_1,HC ASPERGILLUS AG EIA,Inpatient,300,87305,"Infectious agent antigen detection by immunoassay technique, (eg, enzyme immunoassay [EIA], enzyme-linked immunosorbent assay [ELISA], immunochemiluminometric assay [IMCA]) qualitative or semiquantitative, multiple-step method; Aspergillus",,0,156,148.2,85.84,156,148.2,140.4,140.4,148.2,156,148.2,140.4,152.88,152.88,156,140.4,148.2,143.52,Barrett_Hospital_and_Healthcare
30210891_1,HC ASPERGILLUS AG EIA,Outpatient,300,87305,"Infectious agent antigen detection by immunoassay technique, (eg, enzyme immunoassay [EIA], enzyme-linked immunosorbent assay [ELISA], immunochemiluminometric assay [IMCA]) qualitative or semiquantitative, multiple-step method; Aspergillus",,0,156,148.2,85.84,156,148.2,85.84,140.4,148.2,156,148.2,140.4,152.88,152.88,156,140.4,148.2,143.52,Barrett_Hospital_and_Healthcare
30210894_1,HC VIRUS ANTIBODY NOS,Inpatient,300,86790,"Antibody; virus, not elsewhere specified",,0,124,117.8,92.24,124,117.8,111.6,111.6,117.8,124,117.8,111.6,121.52,121.52,124,111.6,117.8,114.08,Barrett_Hospital_and_Healthcare
30210894_1,HC VIRUS ANTIBODY NOS,Outpatient,300,86790,"Antibody; virus, not elsewhere specified",,0,124,117.8,92.24,124,117.8,92.24,111.6,117.8,124,117.8,111.6,121.52,121.52,124,111.6,117.8,114.08,Barrett_Hospital_and_Healthcare
30210895_1,HC HIV-1 ANTIGEN,Inpatient,302,87390,"Infectious agent antigen detection by immunoassay technique, (eg, enzyme immunoassay [EIA], enzyme-linked immunosorbent assay [ELISA], immunochemiluminometric assay [IMCA]) qualitative or semiquantitative, multiple-step method; HIV-1",,0,95,90.25,85.5,139.56,90.25,85.5,85.5,90.25,95,90.25,85.5,93.1,93.1,95,85.5,90.25,87.4,Barrett_Hospital_and_Healthcare
30210895_1,HC HIV-1 ANTIGEN,Outpatient,302,87390,"Infectious agent antigen detection by immunoassay technique, (eg, enzyme immunoassay [EIA], enzyme-linked immunosorbent assay [ELISA], immunochemiluminometric assay [IMCA]) qualitative or semiquantitative, multiple-step method; HIV-1",,0,95,90.25,85.5,139.56,90.25,139.56,85.5,90.25,95,90.25,85.5,93.1,93.1,95,85.5,90.25,87.4,Barrett_Hospital_and_Healthcare
30210896_1,HC INFLUENZA A AND B ANTIGEN RAPID,Inpatient,302,87400,"Infectious agent antigen detection by immunoassay technique, (eg, enzyme immunoassay [EIA], enzyme-linked immunosorbent assay [ELISA], immunochemiluminometric assay [IMCA]) qualitative or semiquantitative, multiple-step method; Influenza, A or B, each",,0,66,62.7,59.4,85.84,62.7,59.4,59.4,62.7,66,62.7,59.4,64.68,64.68,66,59.4,62.7,60.72,Barrett_Hospital_and_Healthcare
30210896_1,HC INFLUENZA A AND B ANTIGEN RAPID,Outpatient,302,87400,"Infectious agent antigen detection by immunoassay technique, (eg, enzyme immunoassay [EIA], enzyme-linked immunosorbent assay [ELISA], immunochemiluminometric assay [IMCA]) qualitative or semiquantitative, multiple-step method; Influenza, A or B, each",,0,66,62.7,59.4,85.84,62.7,85.84,59.4,62.7,66,62.7,59.4,64.68,64.68,66,59.4,62.7,60.72,Barrett_Hospital_and_Healthcare
30210904_1,HC ALLERGEN SPECIFIC IGE - IGE QUANT,Inpatient,302,86003,"Allergen specific IgE; quantitative or semiquantitative, crude allergen extract, each",,0,31,29.45,27.9,37.36,29.45,27.9,27.9,29.45,31,29.45,27.9,30.38,30.38,31,27.9,29.45,28.52,Barrett_Hospital_and_Healthcare
30210904_1,HC ALLERGEN SPECIFIC IGE - IGE QUANT,Outpatient,302,86003,"Allergen specific IgE; quantitative or semiquantitative, crude allergen extract, each",,0,31,29.45,27.9,37.36,29.45,37.36,27.9,29.45,31,29.45,27.9,30.38,30.38,31,27.9,29.45,28.52,Barrett_Hospital_and_Healthcare
30210906_1,HC ANTIBODY TITER,Inpatient,302,86886,"Antihuman globulin test (Coombs test); indirect, each antibody titer",,0,85,80.75,37.08,85,80.75,76.5,76.5,80.75,85,80.75,76.5,83.3,83.3,85,76.5,80.75,78.2,Barrett_Hospital_and_Healthcare
30210906_1,HC ANTIBODY TITER,Outpatient,302,86886,"Antihuman globulin test (Coombs test); indirect, each antibody titer",,0,85,80.75,37.08,85,80.75,37.08,76.5,80.75,85,80.75,76.5,83.3,83.3,85,76.5,80.75,78.2,Barrett_Hospital_and_Healthcare
30210907_1,HC ABO,Inpatient,302,86900,"Blood typing, serologic; ABO",,0,56,53.2,21.4,56,53.2,50.4,50.4,53.2,56,53.2,50.4,54.88,54.88,56,50.4,53.2,51.52,Barrett_Hospital_and_Healthcare
30210907_1,HC ABO,Outpatient,302,86900,"Blood typing, serologic; ABO",,0,56,53.2,21.4,56,53.2,21.4,50.4,53.2,56,53.2,50.4,54.88,54.88,56,50.4,53.2,51.52,Barrett_Hospital_and_Healthcare
30210916_1,HC ANTINUCLEAR ANTIBODIES ANA #,Inpatient,300,86038,Antinuclear antibodies (ANA),,0,72,68.4,64.8,86.52,68.4,64.8,64.8,68.4,72,68.4,64.8,70.56,70.56,72,64.8,68.4,66.24,Barrett_Hospital_and_Healthcare
30210916_1,HC ANTINUCLEAR ANTIBODIES ANA #,Outpatient,300,86038,Antinuclear antibodies (ANA),,0,72,68.4,64.8,86.52,68.4,86.52,64.8,68.4,72,68.4,64.8,70.56,70.56,72,64.8,68.4,66.24,Barrett_Hospital_and_Healthcare
30210927_1,HC COMPLEMENT ANTIGEN2 - AG EA,Inpatient,302,86160,"Complement; antigen, each component",,0,99,94.05,85.88,99,94.05,89.1,89.1,94.05,99,94.05,89.1,97.02,97.02,99,89.1,94.05,91.08,Barrett_Hospital_and_Healthcare
30210927_1,HC COMPLEMENT ANTIGEN2 - AG EA,Outpatient,302,86160,"Complement; antigen, each component",,0,99,94.05,85.88,99,94.05,85.88,89.1,94.05,99,94.05,89.1,97.02,97.02,99,89.1,94.05,91.08,Barrett_Hospital_and_Healthcare
30210934_1,HC QUANTIFERON TB GOLD,Inpatient,302,86480,"Tuberculosis test, cell mediated immunity antigen response measurement; gamma interferon",,0,190,180.5,171,443.8,180.5,171,171,180.5,190,180.5,171,186.2,186.2,190,171,180.5,174.8,Barrett_Hospital_and_Healthcare
30210934_1,HC QUANTIFERON TB GOLD,Outpatient,302,86480,"Tuberculosis test, cell mediated immunity antigen response measurement; gamma interferon",,0,190,180.5,171,443.8,180.5,443.8,171,180.5,190,180.5,171,186.2,186.2,190,171,180.5,174.8,Barrett_Hospital_and_Healthcare
30210935_1,HC SYPHILIS TEST NON-TREP QUAL - CSF,Inpatient,302,86592,"Syphilis test, non-treponemal antibody; qualitative (eg, VDRL, RPR, ART)",,0,55,52.25,30.56,55,52.25,49.5,49.5,52.25,55,52.25,49.5,53.9,53.9,55,49.5,52.25,50.6,Barrett_Hospital_and_Healthcare
30210935_1,HC SYPHILIS TEST NON-TREP QUAL - CSF,Outpatient,302,86592,"Syphilis test, non-treponemal antibody; qualitative (eg, VDRL, RPR, ART)",,0,55,52.25,30.56,55,52.25,30.56,49.5,52.25,55,52.25,49.5,53.9,53.9,55,49.5,52.25,50.6,Barrett_Hospital_and_Healthcare
30210938_1,HC SYPHILIS TEST NON-TREP QUANT,Inpatient,302,86593,"Syphilis test, non-treponemal antibody; quantitative",,0,39,37.05,31.56,39,37.05,35.1,35.1,37.05,39,37.05,35.1,38.22,38.22,39,35.1,37.05,35.88,Barrett_Hospital_and_Healthcare
30210938_1,HC SYPHILIS TEST NON-TREP QUANT,Outpatient,302,86593,"Syphilis test, non-treponemal antibody; quantitative",,0,39,37.05,31.56,39,37.05,31.56,35.1,37.05,39,37.05,35.1,38.22,38.22,39,35.1,37.05,35.88,Barrett_Hospital_and_Healthcare
30210943_1,HC HEP B CORE ANTIBODY TOTAL,Inpatient,302,86704,Hepatitis B core antibody (HBcAb); total,,0,85,80.75,76.5,86.32,80.75,76.5,76.5,80.75,85,80.75,76.5,83.3,83.3,85,76.5,80.75,78.2,Barrett_Hospital_and_Healthcare
30210943_1,HC HEP B CORE ANTIBODY TOTAL,Outpatient,302,86704,Hepatitis B core antibody (HBcAb); total,,0,85,80.75,76.5,86.32,80.75,86.32,76.5,80.75,85,80.75,76.5,83.3,83.3,85,76.5,80.75,78.2,Barrett_Hospital_and_Healthcare
30210971_1,HC CHLAMYDIA PNEUMONIAE PCR,Inpatient,300,87486,"Infectious agent detection by nucleic acid (DNA or RNA); Chlamydia pneumoniae, amplified probe technique",,0,121,114.95,108.9,251.32,114.95,108.9,108.9,114.95,121,114.95,108.9,118.58,118.58,121,108.9,114.95,111.32,Barrett_Hospital_and_Healthcare
30210971_1,HC CHLAMYDIA PNEUMONIAE PCR,Outpatient,300,87486,"Infectious agent detection by nucleic acid (DNA or RNA); Chlamydia pneumoniae, amplified probe technique",,0,121,114.95,108.9,251.32,114.95,251.32,108.9,114.95,121,114.95,108.9,118.58,118.58,121,108.9,114.95,111.32,Barrett_Hospital_and_Healthcare
30210986_1,HC CMV PCR QUALITATIVE,Inpatient,300,87496,"Infectious agent detection by nucleic acid (DNA or RNA); cytomegalovirus, amplified probe technique",,0,264,250.8,237.6,264,250.8,237.6,237.6,250.8,264,250.8,237.6,258.72,258.72,264,237.6,250.8,242.88,Barrett_Hospital_and_Healthcare
30210986_1,HC CMV PCR QUALITATIVE,Outpatient,300,87496,"Infectious agent detection by nucleic acid (DNA or RNA); cytomegalovirus, amplified probe technique",,0,264,250.8,237.6,264,250.8,251.32,237.6,250.8,264,250.8,237.6,258.72,258.72,264,237.6,250.8,242.88,Barrett_Hospital_and_Healthcare
30210995_1,HC DETECT AGENT NOS-DNA AMPLIFIED PROBE,Inpatient,300,87798,"Infectious agent detection by nucleic acid (DNA or RNA), not otherwise specified; amplified probe technique, each organism",,0,189,179.55,170.1,251.32,179.55,170.1,170.1,179.55,189,179.55,170.1,185.22,185.22,189,170.1,179.55,173.88,Barrett_Hospital_and_Healthcare
30210995_1,HC DETECT AGENT NOS-DNA AMPLIFIED PROBE,Outpatient,300,87798,"Infectious agent detection by nucleic acid (DNA or RNA), not otherwise specified; amplified probe technique, each organism",,0,189,179.55,170.1,251.32,179.55,251.32,170.1,179.55,189,179.55,170.1,185.22,185.22,189,170.1,179.55,173.88,Barrett_Hospital_and_Healthcare
30211001_1,HC ENTEROVIRUS PCR,Inpatient,300,87498,"Infectious agent detection by nucleic acid (DNA or RNA); enterovirus, amplified probe technique, includes reverse transcription when performed",,0,209,198.55,188.1,251.32,198.55,188.1,188.1,198.55,209,198.55,188.1,204.82,204.82,209,188.1,198.55,192.28,Barrett_Hospital_and_Healthcare
30211001_1,HC ENTEROVIRUS PCR,Outpatient,300,87498,"Infectious agent detection by nucleic acid (DNA or RNA); enterovirus, amplified probe technique, includes reverse transcription when performed",,0,209,198.55,188.1,251.32,198.55,251.32,188.1,198.55,209,198.55,188.1,204.82,204.82,209,188.1,198.55,192.28,Barrett_Hospital_and_Healthcare
30211002_1,HC FISH INTERPHASE CELLS (ARUP),Inpatient,311,88275,"Molecular cytogenetics; interphase in situ hybridization, analyze 100-300 cells",,0,149,141.55,134.1,296.92,141.55,134.1,134.1,141.55,149,141.55,134.1,146.02,146.02,149,134.1,141.55,137.08,Barrett_Hospital_and_Healthcare
30211002_1,HC FISH INTERPHASE CELLS (ARUP),Outpatient,311,88275,"Molecular cytogenetics; interphase in situ hybridization, analyze 100-300 cells",,0,149,141.55,134.1,296.92,141.55,296.92,134.1,141.55,149,141.55,134.1,146.02,146.02,149,134.1,141.55,137.08,Barrett_Hospital_and_Healthcare
30211004_1,HC FISH PROBE (ARUP),Inpatient,311,88271,"Molecular cytogenetics; DNA probe, each (eg, FISH)",,0,116,110.2,104.4,153.36,110.2,104.4,104.4,110.2,116,110.2,104.4,113.68,113.68,116,104.4,110.2,106.72,Barrett_Hospital_and_Healthcare
30211004_1,HC FISH PROBE (ARUP),Outpatient,311,88271,"Molecular cytogenetics; DNA probe, each (eg, FISH)",,0,116,110.2,104.4,153.36,110.2,153.36,104.4,110.2,116,110.2,104.4,113.68,113.68,116,104.4,110.2,106.72,Barrett_Hospital_and_Healthcare
30211006_1,HC GC BY PCR,Inpatient,300,87591,"Infectious agent detection by nucleic acid (DNA or RNA); Neisseria gonorrhoeae, amplified probe technique",,0,99,94.05,89.1,251.32,94.05,89.1,89.1,94.05,99,94.05,89.1,97.02,97.02,99,89.1,94.05,91.08,Barrett_Hospital_and_Healthcare
30211006_1,HC GC BY PCR,Outpatient,300,87591,"Infectious agent detection by nucleic acid (DNA or RNA); Neisseria gonorrhoeae, amplified probe technique",,0,99,94.05,89.1,251.32,94.05,251.32,89.1,94.05,99,94.05,89.1,97.02,97.02,99,89.1,94.05,91.08,Barrett_Hospital_and_Healthcare
30211015_1,HC HEPATITIS C GENOTYPING,Inpatient,300,87902,Infectious agent genotype analysis by nucleic acid (DNA or RNA); Hepatitis C virus,,0,442,419.9,397.8,1843.48,419.9,397.8,397.8,419.9,442,419.9,397.8,433.16,433.16,442,397.8,419.9,406.64,Barrett_Hospital_and_Healthcare
30211015_1,HC HEPATITIS C GENOTYPING,Outpatient,300,87902,Infectious agent genotype analysis by nucleic acid (DNA or RNA); Hepatitis C virus,,0,442,419.9,397.8,1843.48,419.9,1843.48,397.8,419.9,442,419.9,397.8,433.16,433.16,442,397.8,419.9,406.64,Barrett_Hospital_and_Healthcare
30211017_1,HC HERPES SIMPLEX PCR,Inpatient,300,87529,"Infectious agent detection by nucleic acid (DNA or RNA); Herpes simplex virus, amplified probe technique",,0,179,170.05,161.1,251.32,170.05,161.1,161.1,170.05,179,170.05,161.1,175.42,175.42,179,161.1,170.05,164.68,Barrett_Hospital_and_Healthcare
30211017_1,HC HERPES SIMPLEX PCR,Outpatient,300,87529,"Infectious agent detection by nucleic acid (DNA or RNA); Herpes simplex virus, amplified probe technique",,0,179,170.05,161.1,251.32,170.05,251.32,161.1,170.05,179,170.05,161.1,175.42,175.42,179,161.1,170.05,164.68,Barrett_Hospital_and_Healthcare
30211038_1,HC INFLUENZA A SCREEN,Inpatient,300,87804,Infectious agent antigen detection by immunoassay with direct optical observation; Influenza,,0,43,40.85,38.7,96,40.85,38.7,38.7,40.85,43,40.85,38.7,42.14,42.14,43,38.7,40.85,39.56,Barrett_Hospital_and_Healthcare
30211038_1,HC INFLUENZA A SCREEN,Outpatient,300,87804,Infectious agent antigen detection by immunoassay with direct optical observation; Influenza,,0,43,40.85,38.7,96,40.85,96,38.7,40.85,43,40.85,38.7,42.14,42.14,43,38.7,40.85,39.56,Barrett_Hospital_and_Healthcare
30211041_1,HC INFLUENZA B SCREEN,Inpatient,300,87804,Infectious agent antigen detection by immunoassay with direct optical observation; Influenza,,0,43,40.85,38.7,96,40.85,38.7,38.7,40.85,43,40.85,38.7,42.14,42.14,43,38.7,40.85,39.56,Barrett_Hospital_and_Healthcare
30211041_1,HC INFLUENZA B SCREEN,Outpatient,300,87804,Infectious agent antigen detection by immunoassay with direct optical observation; Influenza,,0,43,40.85,38.7,96,40.85,96,38.7,40.85,43,40.85,38.7,42.14,42.14,43,38.7,40.85,39.56,Barrett_Hospital_and_Healthcare
30211050_1,HC MRSA PCR,Inpatient,300,87641,"Infectious agent detection by nucleic acid (DNA or RNA); Staphylococcus aureus, methicillin resistant, amplified probe technique",,0,92,87.4,82.8,251.32,87.4,82.8,82.8,87.4,92,87.4,82.8,90.16,90.16,92,82.8,87.4,84.64,Barrett_Hospital_and_Healthcare
30211050_1,HC MRSA PCR,Outpatient,300,87641,"Infectious agent detection by nucleic acid (DNA or RNA); Staphylococcus aureus, methicillin resistant, amplified probe technique",,0,92,87.4,82.8,251.32,87.4,251.32,82.8,87.4,92,87.4,82.8,90.16,90.16,92,82.8,87.4,84.64,Barrett_Hospital_and_Healthcare
30211053_1,HC NOROVIRUS GROUP 1 PCR,Inpatient,300,87798,"Infectious agent detection by nucleic acid (DNA or RNA), not otherwise specified; amplified probe technique, each organism",,0,189,179.55,170.1,251.32,179.55,170.1,170.1,179.55,189,179.55,170.1,185.22,185.22,189,170.1,179.55,173.88,Barrett_Hospital_and_Healthcare
30211053_1,HC NOROVIRUS GROUP 1 PCR,Outpatient,300,87798,"Infectious agent detection by nucleic acid (DNA or RNA), not otherwise specified; amplified probe technique, each organism",,0,189,179.55,170.1,251.32,179.55,251.32,170.1,179.55,189,179.55,170.1,185.22,185.22,189,170.1,179.55,173.88,Barrett_Hospital_and_Healthcare
30211054_1,HC NOROVIRUS GROUP 2 PCR,Inpatient,302,87798,"Infectious agent detection by nucleic acid (DNA or RNA), not otherwise specified; amplified probe technique, each organism",,0,193,183.35,173.7,251.32,183.35,173.7,173.7,183.35,193,183.35,173.7,189.14,189.14,193,173.7,183.35,177.56,Barrett_Hospital_and_Healthcare
30211054_1,HC NOROVIRUS GROUP 2 PCR,Outpatient,302,87798,"Infectious agent detection by nucleic acid (DNA or RNA), not otherwise specified; amplified probe technique, each organism",,0,193,183.35,173.7,251.32,183.35,251.32,173.7,183.35,193,183.35,173.7,189.14,189.14,193,173.7,183.35,177.56,Barrett_Hospital_and_Healthcare
30211062_1,HC STAPH AUREUS PCR,Inpatient,300,87640,"Infectious agent detection by nucleic acid (DNA or RNA); Staphylococcus aureus, amplified probe technique",,0,102,96.9,91.8,251.32,96.9,91.8,91.8,96.9,102,96.9,91.8,99.96,99.96,102,91.8,96.9,93.84,Barrett_Hospital_and_Healthcare
30211062_1,HC STAPH AUREUS PCR,Outpatient,300,87640,"Infectious agent detection by nucleic acid (DNA or RNA); Staphylococcus aureus, amplified probe technique",,0,102,96.9,91.8,251.32,96.9,251.32,91.8,96.9,102,96.9,91.8,99.96,99.96,102,91.8,96.9,93.84,Barrett_Hospital_and_Healthcare
30211073_1,HC VARICELLA ZOSTER PCR,Inpatient,300,87798,"Infectious agent detection by nucleic acid (DNA or RNA), not otherwise specified; amplified probe technique, each organism",,0,189,179.55,170.1,251.32,179.55,170.1,170.1,179.55,189,179.55,170.1,185.22,185.22,189,170.1,179.55,173.88,Barrett_Hospital_and_Healthcare
30211073_1,HC VARICELLA ZOSTER PCR,Outpatient,300,87798,"Infectious agent detection by nucleic acid (DNA or RNA), not otherwise specified; amplified probe technique, each organism",,0,189,179.55,170.1,251.32,179.55,251.32,170.1,179.55,189,179.55,170.1,185.22,185.22,189,170.1,179.55,173.88,Barrett_Hospital_and_Healthcare
30211078_1,HC IMMUNOFIXATION SERUM,Inpatient,302,86334,Immunofixation electrophoresis; serum,,0,128,121.6,115.2,160.04,121.6,115.2,115.2,121.6,128,121.6,115.2,125.44,125.44,128,115.2,121.6,117.76,Barrett_Hospital_and_Healthcare
30211078_1,HC IMMUNOFIXATION SERUM,Outpatient,302,86334,Immunofixation electrophoresis; serum,,0,128,121.6,115.2,160.04,121.6,160.04,115.2,121.6,128,121.6,115.2,125.44,125.44,128,115.2,121.6,117.76,Barrett_Hospital_and_Healthcare
30211081_1,HC ISLET CELL ANTIBODY - IGG,Inpatient,302,86341,Islet cell antibody,,0,108,102.6,97.2,141.68,102.6,97.2,97.2,102.6,108,102.6,97.2,105.84,105.84,108,97.2,102.6,99.36,Barrett_Hospital_and_Healthcare
30211081_1,HC ISLET CELL ANTIBODY - IGG,Outpatient,302,86341,Islet cell antibody,,0,108,102.6,97.2,141.68,102.6,141.68,97.2,102.6,108,102.6,97.2,105.84,105.84,108,97.2,102.6,99.36,Barrett_Hospital_and_Healthcare
30211093_1,HC ANTIBODY SCREEN,Inpatient,302,86850,"Antibody screen, RBC, each serum technique",,0,90,85.5,56.68,90,85.5,81,81,85.5,90,85.5,81,88.2,88.2,90,81,85.5,82.8,Barrett_Hospital_and_Healthcare
30211093_1,HC ANTIBODY SCREEN,Outpatient,302,86850,"Antibody screen, RBC, each serum technique",,0,90,85.5,56.68,90,85.5,56.68,81,85.5,90,85.5,81,88.2,88.2,90,81,85.5,82.8,Barrett_Hospital_and_Healthcare
30211109_1,HC ALLERGEN SPEC IGE CRUDE ALLERGEN EXTRACT EACH #,Inpatient,302,86003,"Allergen specific IgE; quantitative or semiquantitative, crude allergen extract, each",,0,31,29.45,27.9,37.36,29.45,27.9,27.9,29.45,31,29.45,27.9,30.38,30.38,31,27.9,29.45,28.52,Barrett_Hospital_and_Healthcare
30211109_1,HC ALLERGEN SPEC IGE CRUDE ALLERGEN EXTRACT EACH #,Outpatient,302,86003,"Allergen specific IgE; quantitative or semiquantitative, crude allergen extract, each",,0,31,29.45,27.9,37.36,29.45,37.36,27.9,29.45,31,29.45,27.9,30.38,30.38,31,27.9,29.45,28.52,Barrett_Hospital_and_Healthcare
30211124_1,HC ANTINUCLEAR ANTIBODIES ANA #,Inpatient,302,86038,Antinuclear antibodies (ANA),,0,72,68.4,64.8,86.52,68.4,64.8,64.8,68.4,72,68.4,64.8,70.56,70.56,72,64.8,68.4,66.24,Barrett_Hospital_and_Healthcare
30211124_1,HC ANTINUCLEAR ANTIBODIES ANA #,Outpatient,302,86038,Antinuclear antibodies (ANA),,0,72,68.4,64.8,86.52,68.4,86.52,64.8,68.4,72,68.4,64.8,70.56,70.56,72,64.8,68.4,66.24,Barrett_Hospital_and_Healthcare
30211128_1,HC ANTISTREPTOLYSIN O TITER - STREPTOZYME TITER,Inpatient,300,86060,Antistreptolysin 0; titer,,0,81,76.95,52.24,81,76.95,72.9,72.9,76.95,81,76.95,72.9,79.38,79.38,81,72.9,76.95,74.52,Barrett_Hospital_and_Healthcare
30211128_1,HC ANTISTREPTOLYSIN O TITER - STREPTOZYME TITER,Outpatient,300,86060,Antistreptolysin 0; titer,,0,81,76.95,52.24,81,76.95,52.24,72.9,76.95,81,76.95,72.9,79.38,79.38,81,72.9,76.95,74.52,Barrett_Hospital_and_Healthcare
30211133_1,HC RUBEOLA ANTIBODY - IGG,Inpatient,302,86765,Antibody; rubeola,,0,52,49.4,46.8,92.24,49.4,46.8,46.8,49.4,52,49.4,46.8,50.96,50.96,52,46.8,49.4,47.84,Barrett_Hospital_and_Healthcare
30211133_1,HC RUBEOLA ANTIBODY - IGG,Outpatient,302,86765,Antibody; rubeola,,0,52,49.4,46.8,92.24,49.4,92.24,46.8,49.4,52,49.4,46.8,50.96,50.96,52,46.8,49.4,47.84,Barrett_Hospital_and_Healthcare
30211142_1,HC RH TYPE,Inpatient,302,86901,"Blood typing, serologic; Rh (D)",,0,57,54.15,21.4,57,54.15,51.3,51.3,54.15,57,54.15,51.3,55.86,55.86,57,51.3,54.15,52.44,Barrett_Hospital_and_Healthcare
30211142_1,HC RH TYPE,Outpatient,302,86901,"Blood typing, serologic; Rh (D)",,0,57,54.15,21.4,57,54.15,21.4,51.3,54.15,57,54.15,51.3,55.86,55.86,57,51.3,54.15,52.44,Barrett_Hospital_and_Healthcare
30211159_1,HC ANTINUCLEAR ANTIBODIES ANA #,Inpatient,302,86038,Antinuclear antibodies (ANA),,0,72,68.4,64.8,86.52,68.4,64.8,64.8,68.4,72,68.4,64.8,70.56,70.56,72,64.8,68.4,66.24,Barrett_Hospital_and_Healthcare
30211159_1,HC ANTINUCLEAR ANTIBODIES ANA #,Outpatient,302,86038,Antinuclear antibodies (ANA),,0,72,68.4,64.8,86.52,68.4,86.52,64.8,68.4,72,68.4,64.8,70.56,70.56,72,64.8,68.4,66.24,Barrett_Hospital_and_Healthcare
30211160_1,HC MICROSOMAL ANTIBODIES EACH #,Inpatient,302,86376,"Microsomal antibodies (eg, thyroid or liver-kidney), each",,0,122,115.9,104.16,122,115.9,109.8,109.8,115.9,122,115.9,109.8,119.56,119.56,122,109.8,115.9,112.24,Barrett_Hospital_and_Healthcare
30211160_1,HC MICROSOMAL ANTIBODIES EACH #,Outpatient,302,86376,"Microsomal antibodies (eg, thyroid or liver-kidney), each",,0,122,115.9,104.16,122,115.9,104.16,109.8,115.9,122,115.9,109.8,119.56,119.56,122,109.8,115.9,112.24,Barrett_Hospital_and_Healthcare
30211161_1,HC COMPLEMENT ANTIGEN EACH COMPONENT #,Inpatient,302,86160,"Complement; antigen, each component",,0,98,93.1,85.88,98,93.1,88.2,88.2,93.1,98,93.1,88.2,96.04,96.04,98,88.2,93.1,90.16,Barrett_Hospital_and_Healthcare
30211161_1,HC COMPLEMENT ANTIGEN EACH COMPONENT #,Outpatient,302,86160,"Complement; antigen, each component",,0,98,93.1,85.88,98,93.1,85.88,88.2,93.1,98,93.1,88.2,96.04,96.04,98,88.2,93.1,90.16,Barrett_Hospital_and_Healthcare
30211162_1,HC CARDIOLIPIN ANTIBODY EACH IG CLASS #,Inpatient,302,86147,"Cardiolipin (phospholipid) antibody, each Ig class",,0,87,82.65,78.3,182.24,82.65,78.3,78.3,82.65,87,82.65,78.3,85.26,85.26,87,78.3,82.65,80.04,Barrett_Hospital_and_Healthcare
30211162_1,HC CARDIOLIPIN ANTIBODY EACH IG CLASS #,Outpatient,302,86147,"Cardiolipin (phospholipid) antibody, each Ig class",,0,87,82.65,78.3,182.24,82.65,182.24,78.3,82.65,87,82.65,78.3,85.26,85.26,87,78.3,82.65,80.04,Barrett_Hospital_and_Healthcare
30211163_1,HC DNA ANTIBODY NATIVE/DOUBLE STRANDED #,Inpatient,302,86225,Deoxyribonucleic acid (DNA) antibody; native or double stranded,,0,95,90.25,85.5,98.44,90.25,85.5,85.5,90.25,95,90.25,85.5,93.1,93.1,95,85.5,90.25,87.4,Barrett_Hospital_and_Healthcare
