Procedure Number,Description,Standard Amount,UB Code,Modifier 1,hospital
40200107,NM Rp loclzj tum whbdy 2+d img,4453.0,341,,Advanced_Care_Hospital_Of_Montana
40200108,NM Nuclear diagnostic exam,1288.0,341,,Advanced_Care_Hospital_Of_Montana
40200109,NM Infuse radioactive material,827.0,342,,Advanced_Care_Hospital_Of_Montana
40200110,NM Apply intrcav radiat simple,1886.0,342,,Advanced_Care_Hospital_Of_Montana
40200111,NM Apply intrcav radiat interm,1886.0,342,,Advanced_Care_Hospital_Of_Montana
40200112,NM Apply intrcav radiat compl,2592.0,342,,Advanced_Care_Hospital_Of_Montana
40200113,NM Hdr rdncl skn surf brachytx,827.0,342,,Advanced_Care_Hospital_Of_Montana
40200114,NM Hdr rdncl skn surf brachytx,827.0,342,,Advanced_Care_Hospital_Of_Montana
40200115,NM Hdr rdncl ntrstl/icav brcht,2592.0,342,,Advanced_Care_Hospital_Of_Montana
40200116,NM Hdr rdncl ntrstl/icav brcht,2592.0,342,,Advanced_Care_Hospital_Of_Montana
40200117,NM Hdr rdncl ntrstl/icav brcht,2592.0,342,,Advanced_Care_Hospital_Of_Montana
40200118,NM Apply interstit radiat comp,2592.0,342,,Advanced_Care_Hospital_Of_Montana
40200119,NM Apply surf ldr radionuclide,429.0,342,,Advanced_Care_Hospital_Of_Montana
40200120,NM Radiation handling,83.98,342,,Advanced_Care_Hospital_Of_Montana
40200121,NM Radium/radioisotope therapy,429.0,342,,Advanced_Care_Hospital_Of_Montana
40200122,NM Iv inj ra drug dx study,1288.0,342,,Advanced_Care_Hospital_Of_Montana
40200123,NM Nuclear rx oral admin,831.0,342,,Advanced_Care_Hospital_Of_Montana
40200124,NM Nuclear rx iv admin,831.0,342,,Advanced_Care_Hospital_Of_Montana
40200125,NM Nuclear rx intracav admin,831.0,342,,Advanced_Care_Hospital_Of_Montana
40200126,NM Nuclr rx interstit colloid,831.0,342,,Advanced_Care_Hospital_Of_Montana
40200127,NM Hematopoietic nuclear tx,831.0,342,,Advanced_Care_Hospital_Of_Montana
40200128,NM Nuclear rx intra-articular,831.0,342,,Advanced_Care_Hospital_Of_Montana
40200129,NM Nuclear rx intra-arterial,831.0,342,,Advanced_Care_Hospital_Of_Montana
40200130,NM Nuclear medicine therapy,831.0,342,,Advanced_Care_Hospital_Of_Montana
40300000,CT Head/brain w/o dye,864.28,351,,Advanced_Care_Hospital_Of_Montana
40300001,CT Head/brain w/dye,1126.16,351,,Advanced_Care_Hospital_Of_Montana
40300002,CT Head/brain w/o & w/dye,1362.52,351,,Advanced_Care_Hospital_Of_Montana
40300003,CT orbit/ear/fossa w/o dye,1129.2,351,,Advanced_Care_Hospital_Of_Montana
40300004,CT orbit/ear/fossa w/dye,1606.36,351,,Advanced_Care_Hospital_Of_Montana
40300005,CT orbits w/o&w/dye,1788.88,351,,Advanced_Care_Hospital_Of_Montana
40300006,CT maxillofacial w/o dye,1097.92,351,,Advanced_Care_Hospital_Of_Montana
40300007,CT maxillofacial w/dye,746.84,351,,Advanced_Care_Hospital_Of_Montana
40300008,CT maxill w/o & w/dye,908.64,351,,Advanced_Care_Hospital_Of_Montana
40300009,CT soft tissue neck w/o dye,1129.2,351,,Advanced_Care_Hospital_Of_Montana
40300010,CT soft tissue neck w/dye,1361.2,351,,Advanced_Care_Hospital_Of_Montana
40300012,CTA Head/Brain w/o & w/dye,1866.8,351,,Advanced_Care_Hospital_Of_Montana
40300013,CTA Neck w/o & w/dye,1866.8,351,,Advanced_Care_Hospital_Of_Montana
40300014,CT CHEST W/O,709.88,352,,Advanced_Care_Hospital_Of_Montana
40300015,CT CHEST W,1367.0,352,,Advanced_Care_Hospital_Of_Montana
40300016,CT CHEST W/WO,1231.8,352,,Advanced_Care_Hospital_Of_Montana
40300017,CTA Chest w/o & w/dye,1342.2,352,,Advanced_Care_Hospital_Of_Montana
40300018,CT neck spine w/o dye,1072.48,352,,Advanced_Care_Hospital_Of_Montana
40300019,CT neck spine w/dye,1015.96,352,,Advanced_Care_Hospital_Of_Montana
40300020,CT neck spine w/o & w/dye,1198.64,352,,Advanced_Care_Hospital_Of_Montana
40300021,CT chest spine w/o dye,1072.48,352,,Advanced_Care_Hospital_Of_Montana
40300022,CT chest spine w/dye,1366.92,352,,Advanced_Care_Hospital_Of_Montana
40300023,CT chest spine w/o & w/dye,1200.2,352,,Advanced_Care_Hospital_Of_Montana
40300024,CT lumbar spine w/o dye,1072.48,352,,Advanced_Care_Hospital_Of_Montana
40300025,CT lumbar spine w/dye,1363.96,352,,Advanced_Care_Hospital_Of_Montana
40300026,CT lumb spine w/o&w/dye,954.42,352,,Advanced_Care_Hospital_Of_Montana
40300027,CTA Pelvis w/o & w/dye,638.0,352,,Advanced_Care_Hospital_Of_Montana
40300028,CT pelvis w/o dye,1068.15,352,,Advanced_Care_Hospital_Of_Montana
40300029,CT pelvis w/dye,1294.04,352,,Advanced_Care_Hospital_Of_Montana
40300030,CT pelvis w/o & w/dye,1656.72,352,,Advanced_Care_Hospital_Of_Montana
40300031,CT L upper extremity w/o dye,1072.4,352,LT,Advanced_Care_Hospital_Of_Montana
40300032,CT R upper extremity w/o dye,1072.4,352,RT,Advanced_Care_Hospital_Of_Montana
40300033,CT upper extremity w/dye,1316.32,352,LT,Advanced_Care_Hospital_Of_Montana
40300034,CT upper extremity w/dye,1316.32,352,RT,Advanced_Care_Hospital_Of_Montana
40300035,CT uppr extrem w/o&w/dye,1683.52,352,LT,Advanced_Care_Hospital_Of_Montana
40300036,CT uppr extrem w/o&w/dye,1683.52,352,RT,Advanced_Care_Hospital_Of_Montana
40300037,CTA UP Extr w/o & w/dye,1899.68,352,LT,Advanced_Care_Hospital_Of_Montana
40300038,CTA UP Extr w/o & w/dye,638.0,352,RT,Advanced_Care_Hospital_Of_Montana
40300039,CT lower extremity w/o dye,1072.4,352,LT,Advanced_Care_Hospital_Of_Montana
40300040,CT lower extremity w/o dye,1072.4,352,RT,Advanced_Care_Hospital_Of_Montana
40300041,CT lower extremity w/dye,1328.2,352,LT,Advanced_Care_Hospital_Of_Montana
40300042,CT lower extremity w/dye,1328.2,352,RT,Advanced_Care_Hospital_Of_Montana
40300043,CT lwr extremity w/o&w/dye,1692.44,352,LT,Advanced_Care_Hospital_Of_Montana
40300044,CT lwr extremity w/o&w/dye,1692.44,352,RT,Advanced_Care_Hospital_Of_Montana
40300045,CTA Lower extr w/o&w/dye,1899.68,352,LT,Advanced_Care_Hospital_Of_Montana
40300046,CTA Lower ext w/o&w/dye,1899.68,352,RT,Advanced_Care_Hospital_Of_Montana
40300047,CT abdomen w/o dye,1085.96,352,,Advanced_Care_Hospital_Of_Montana
40300048,CT abdomen w/dye,1468.04,352,,Advanced_Care_Hospital_Of_Montana
40300049,CT abdomen w/o & w/dye,1769.88,352,,Advanced_Care_Hospital_Of_Montana
40300050,CTA Abd & pelvis w/o&w/dye,1522.36,352,,Advanced_Care_Hospital_Of_Montana
40300051,CTA Abdomen w/o & w/dye,1901.08,352,,Advanced_Care_Hospital_Of_Montana
40300052,CT abd & pelvis w/o contrast,880.92,352,,Advanced_Care_Hospital_Of_Montana
40300053,CT abd & pelv w/contrast,1489.4,352,,Advanced_Care_Hospital_Of_Montana
40300054,CT abd & pelv 1/> regns,1362.9,352,,Advanced_Care_Hospital_Of_Montana
40300055,CT colonography dx,1357.8,352,,Advanced_Care_Hospital_Of_Montana
40300056,CT colonography dx w/dye,1846.72,352,,Advanced_Care_Hospital_Of_Montana
40300057,CT colonography screening,336.0,350,,Advanced_Care_Hospital_Of_Montana
40300058,CT hrt w/o dye w/ca test,324.64,350,,Advanced_Care_Hospital_Of_Montana
40300059,CT hrt w/3d image,638.0,352,,Advanced_Care_Hospital_Of_Montana
40300060,CT hrt w/3d image congen,638.0,352,,Advanced_Care_Hospital_Of_Montana
40300061,CTA Heart w/3d image,2403.5,352,,Advanced_Care_Hospital_Of_Montana
40300062,CTA Abdominal arteries,2010.12,352,,Advanced_Care_Hospital_Of_Montana
40300063,CT scan follow-up study,709.88,350,,Advanced_Care_Hospital_Of_Montana
40300064,CT scan for localization,555.0,350,,Advanced_Care_Hospital_Of_Montana
40300065,CT scan for needle biopsy,717.52,350,,Advanced_Care_Hospital_Of_Montana
40300066,CT guide for tissue ablation,602.0,350,,Advanced_Care_Hospital_Of_Montana
40300067,CT scan for therapy guide,253.0,350,,Advanced_Care_Hospital_Of_Montana
40300068,CT bone density axial,279.0,352,,Advanced_Care_Hospital_Of_Montana
40400000,MRI orbit/face/neck w/o dye,1209.9,614,,Advanced_Care_Hospital_Of_Montana
40400001,MRI orbit/face/neck w/dye,1787.0,614,,Advanced_Care_Hospital_Of_Montana
40400003,MRI angiogram head w/o dye,1763.72,615,,Advanced_Care_Hospital_Of_Montana
40400004,MRI angiogram head w/dye,2173.96,615,,Advanced_Care_Hospital_Of_Montana
40400005,MRI angiogram head w/o&w/dye,2700.32,615,,Advanced_Care_Hospital_Of_Montana
40400006,MRI angiography neck w/o dye,1748.32,615,,Advanced_Care_Hospital_Of_Montana
40400007,MRI angiography neck w/dye,2173.96,615,,Advanced_Care_Hospital_Of_Montana
40400008,MRI angiograph neck w/o&w/dye,2728.92,615,,Advanced_Care_Hospital_Of_Montana
40400009,MRI BRAIN/STEM WO,1824.96,611,,Advanced_Care_Hospital_Of_Montana
40400010,MRI BRAIN/STEM W/DYE,2303.72,611,,Advanced_Care_Hospital_Of_Montana
40400011,MRI BRAIN/STEM WO/W,2852.72,611,,Advanced_Care_Hospital_Of_Montana
40400013,MRI  BRAIN W/O DYE,1686.0,611,,Advanced_Care_Hospital_Of_Montana
40400015,MRI  BRAIN W/DYE,638.0,611,,Advanced_Care_Hospital_Of_Montana
40400016,MRI  BRAIN W/O & W/DYE,638.0,611,,Advanced_Care_Hospital_Of_Montana
40400021,MRI cervical spine w/o dye,1851.72,612,,Advanced_Care_Hospital_Of_Montana
40400022,MRI cervical spine w/dye,2332.16,612,,Advanced_Care_Hospital_Of_Montana
40400023,MRI Thoracic spine w/o dye,1851.72,612,,Advanced_Care_Hospital_Of_Montana
40400024,MRI thoracic spine w/dye,2314.32,612,,Advanced_Care_Hospital_Of_Montana
40400025,MRI lumbar spine w/o dye,1826.32,612,,Advanced_Care_Hospital_Of_Montana
40400026,MRI lumbar spine w/dye,2303.72,612,,Advanced_Care_Hospital_Of_Montana
40400027,MRI cervical spine w/o & w/dye,2900.44,612,,Advanced_Care_Hospital_Of_Montana
40400028,MRI Thoracic spine w/o & w/dye,2900.44,612,,Advanced_Care_Hospital_Of_Montana
40400029,MRI lumbar spine w/o & w/dye,2855.64,612,,Advanced_Care_Hospital_Of_Montana
40400030,MRI angio spine w/o&w/dye,2693.36,618,,Advanced_Care_Hospital_Of_Montana
40400031,MRI pelvis w/o dye,1823.36,614,,Advanced_Care_Hospital_Of_Montana
40400032,MRI pelvis w/dye,2291.84,614,,Advanced_Care_Hospital_Of_Montana
40400033,MRI pelvis w/o & w/dye,2828.92,614,,Advanced_Care_Hospital_Of_Montana
40400034,MRI angio pelvis w/o & w/dye,2427.2,618,,Advanced_Care_Hospital_Of_Montana
40400035,MRI upper extremity w/o dye,1615.08,614,LT,Advanced_Care_Hospital_Of_Montana
40400036,MRI upper extremity w/o dye,1615.08,614,RT,Advanced_Care_Hospital_Of_Montana
40400037,MRI upper extremity w/dye,1791.0,614,LT,Advanced_Care_Hospital_Of_Montana
40400038,MRI upper extremity w/dye,1791.0,614,RT,Advanced_Care_Hospital_Of_Montana
40400039,MRI uppr extremity w/o&w/dye,2216.04,614,LT,Advanced_Care_Hospital_Of_Montana
40400040,MRI uppr extremity w/o&w/dye,2216.04,614,RT,Advanced_Care_Hospital_Of_Montana
40400041,MRI joint upr extrem w/o dye,1802.4,614,LT,Advanced_Care_Hospital_Of_Montana
40400042,MRI joint upr extrem w/o dye,1802.4,614,RT,Advanced_Care_Hospital_Of_Montana
40400043,MRI joint upr extrem w/dye,1679.64,614,LT,Advanced_Care_Hospital_Of_Montana
40400044,MRI joint upr extrem w/dye,1679.64,614,RT,Advanced_Care_Hospital_Of_Montana
40400045,MRI joint upr extr w/o&w/dye,2081.36,614,LT,Advanced_Care_Hospital_Of_Montana
40400046,MRI joint upr extr w/o&w/dye,2081.36,614,RT,Advanced_Care_Hospital_Of_Montana
40400049,MRI lower extremity w/o dye,1796.52,614,LT,Advanced_Care_Hospital_Of_Montana
40400050,MRI lower extremity w/o dye,1796.52,614,RT,Advanced_Care_Hospital_Of_Montana
40400051,MRI lower extremity w/dye,1794.92,614,LT,Advanced_Care_Hospital_Of_Montana
40400052,MRI lower extremity w/dye,1794.92,614,RT,Advanced_Care_Hospital_Of_Montana
40400053,MRI lwr extremity w/o&w/dye,2230.28,614,LT,Advanced_Care_Hospital_Of_Montana
40400054,MRI lwr extremity w/o&w/dye,2230.28,614,RT,Advanced_Care_Hospital_Of_Montana
40400055,MRI jnt of lwr extre w/o dye,1800.92,614,LT,Advanced_Care_Hospital_Of_Montana
40400056,MRI jnt of lwr extre w/o dye,1800.92,614,RT,Advanced_Care_Hospital_Of_Montana
40400057,MRI joint of lwr extr w/dye,1693.52,614,LT,Advanced_Care_Hospital_Of_Montana
40400058,MRI joint of lwr extr w/dye,1693.52,614,RT,Advanced_Care_Hospital_Of_Montana
40400059,MRI joint lwr extr w/o&w/dye,2805.04,614,LT,Advanced_Care_Hospital_Of_Montana
40400060,MRI joint lwr extr w/o&w/dye,2805.04,614,RT,Advanced_Care_Hospital_Of_Montana
40400061,MRI ang lwr ext w or w/o dye,2433.12,616,LT,Advanced_Care_Hospital_Of_Montana
40400062,MRI ang lwr ext w or w/o dye,2433.12,616,RT,Advanced_Care_Hospital_Of_Montana
40400063,MRI abdomen w/o dye,4819.04,614,,Advanced_Care_Hospital_Of_Montana
40400064,MRI abdomen w/dye,2290.36,614,,Advanced_Care_Hospital_Of_Montana
40400065,MRI abdomen w/o & w/dye,2827.44,614,,Advanced_Care_Hospital_Of_Montana
40400066,MRI angio abdom w orw/o dye,2422.72,618,,Advanced_Care_Hospital_Of_Montana
40400067,MRI Cardiac for morph,816.0,614,,Advanced_Care_Hospital_Of_Montana
40400068,MRI Cardiac w/stress img,1686.0,614,,Advanced_Care_Hospital_Of_Montana
40400069,MRI Cardiac for morph w/dye,1336.0,614,,Advanced_Care_Hospital_Of_Montana
40400070,MRI Cardiac w/stress img & dye,2383.0,614,,Advanced_Care_Hospital_Of_Montana
40400071,MRI Cardiac veloc flow mapping,325.68,614,,Advanced_Care_Hospital_Of_Montana
40400072,MRI spectroscopy,204.0,614,,Advanced_Care_Hospital_Of_Montana
40400073,MRI elastography,816.0,614,,Advanced_Care_Hospital_Of_Montana
40400074,MRI procedure,279.0,610,,Advanced_Care_Hospital_Of_Montana
40400075,MRI guidance ndl plmt rs&i,1286.0,614,,Advanced_Care_Hospital_Of_Montana
40400076,MRI gdn parnchyma tiss abltj,684.0,614,,Advanced_Care_Hospital_Of_Montana
40400077,MRI breast c- unilateral,816.0,614,,Advanced_Care_Hospital_Of_Montana
40400078,MRI breast c- bilateral,816.0,614,,Advanced_Care_Hospital_Of_Montana
40400079,MRI breast c-+ w/cad uni,928.0,614,,Advanced_Care_Hospital_Of_Montana
40400080,MRI breast c-+ w/cad bi,924.0,614,,Advanced_Care_Hospital_Of_Montana
40400081,MRI - Bone marrow,816.0,614,,Advanced_Care_Hospital_Of_Montana
40400082,Magnetic image jaw joint,1420.36,614,,Advanced_Care_Hospital_Of_Montana
40500000,EEG EXT MONITORING 41-60 MIN,1042.05,740,,Advanced_Care_Hospital_Of_Montana
40500001,EEG OVER 1 HOUR,2233.24,740,,Advanced_Care_Hospital_Of_Montana
40500002,"EEG, AWAKE AND DROWSY",848.08,740,,Advanced_Care_Hospital_Of_Montana
40500003,EEG; AWAKE AND ASLEEP,1789.84,740,,Advanced_Care_Hospital_Of_Montana
40500004,EEG COMA OR SLEEP ONLY,1651.12,740,,Advanced_Care_Hospital_Of_Montana
40600000,EKG,91.96,730,,Advanced_Care_Hospital_Of_Montana
40600001,EKG TRACING ONLY W/O INTER/REP,91.96,730,,Advanced_Care_Hospital_Of_Montana
40600002,EKG STRIP ONLY,91.96,730,,Advanced_Care_Hospital_Of_Montana
40600003,ECG MONIT/REPRT UP TO 48 HRS,405.08,730,,Advanced_Care_Hospital_Of_Montana
40600004,"ECG, TRANSTHORACIC,2D;COMPLETE",764.36,730,,Advanced_Care_Hospital_Of_Montana
40600005,TELEMETRY MONITORING DAILY CHG,555.0,732,,Advanced_Care_Hospital_Of_Montana
40600006,TELEMETRY MONITOR DAILY CHARGE,400.0,732,,Advanced_Care_Hospital_Of_Montana
40600007,HOLTER RECORD,168.36,739,,Advanced_Care_Hospital_Of_Montana
40600008,HOLTER W/SCANNING REPORT,272.84,739,,Advanced_Care_Hospital_Of_Montana
40700000,DUPLEX SCAN EXTRACRAN ARTER BI,1017.04,921,,Advanced_Care_Hospital_Of_Montana
40700001,"EXTREM ART STUDY, SINGLE LEVEL",677.4,921,,Advanced_Care_Hospital_Of_Montana
40700002,"EXTREM ART STUDY, MULTI LEVEL",752.28,921,,Advanced_Care_Hospital_Of_Montana
40700003,DUPLEX DOPPLER LE BILATERAL CO,1242.8,921,,Advanced_Care_Hospital_Of_Montana
40700004,DUPLEX DOPPLER LE UNILATERAL O,780.92,921,,Advanced_Care_Hospital_Of_Montana
40700005,DUPLEX DOPPLER UE BILATERAL CO,992.96,921,,Advanced_Care_Hospital_Of_Montana
40700006,DUPLEX DOPPLER UE UNILATERAL O,655.44,921,,Advanced_Care_Hospital_Of_Montana
40700007,DOPPLER EXTREMITY WITH MANEUVE,503.24,921,,Advanced_Care_Hospital_Of_Montana
40700008,DUPLEX DOPPLER EXTREMITY BILAT,1022.48,921,,Advanced_Care_Hospital_Of_Montana
40700009,DUPLEX DOPPLER UNILATERAL OR L,682.04,921,,Advanced_Care_Hospital_Of_Montana
40700010,VASCULAR STUDY,853.4,921,,Advanced_Care_Hospital_Of_Montana
40700011,"DUPLEX SCAN, UNILATERAL/LIM ST",535.7,921,,Advanced_Care_Hospital_Of_Montana
40700012,HYPERBARIC OXYGEN THERAPY,1600.0,940,,Advanced_Care_Hospital_Of_Montana
40700013,EMG 1 Extremity,335.85,922,,Advanced_Care_Hospital_Of_Montana
40700014,EMG 2 Extremities,335.85,922,,Advanced_Care_Hospital_Of_Montana
40700015,PET image w/ct skull-thigh,535.76,404,,Advanced_Care_Hospital_Of_Montana
40700016,EMG 3 Extremities,418.65,922,,Advanced_Care_Hospital_Of_Montana
40700017,EMG 4 Extremities,418.65,922,,Advanced_Care_Hospital_Of_Montana
40700022,TEE,1931.0,483,,Advanced_Care_Hospital_Of_Montana
41000000,Metabolic panel BMP ion Ca,64.36,300,,Advanced_Care_Hospital_Of_Montana
41000001,Metabolic panel total ca  BMP,80.45,300,,Advanced_Care_Hospital_Of_Montana
41000002,Electrolyte panel,66.7,300,,Advanced_Care_Hospital_Of_Montana
41000003,Comprehen metabolic panel CMP,100.53,300,,Advanced_Care_Hospital_Of_Montana
41000004,Obstetric panel,501.0,300,,Advanced_Care_Hospital_Of_Montana
41000005,Lipid panel,78.28,300,,Advanced_Care_Hospital_Of_Montana
41000006,Renal function panel,82.55,300,,Advanced_Care_Hospital_Of_Montana
41000007,Acute hepatitis panel,266.96,300,,Advanced_Care_Hospital_Of_Montana
41000008,Hepatic function panel LFT,77.65,300,,Advanced_Care_Hospital_Of_Montana
41000009,Obstetric panel,786.0,300,,Advanced_Care_Hospital_Of_Montana
41000010,Drug assay adalimumab,405.0,300,,Advanced_Care_Hospital_Of_Montana
41000011,Assay of amikacin,143.3,300,,Advanced_Care_Hospital_Of_Montana
41000012,Drug assay caffeine,405.0,300,,Advanced_Care_Hospital_Of_Montana
41000013,Assay carbamazepine total,138.45,300,,Advanced_Care_Hospital_Of_Montana
41000014,Assay carbamazepine free,138.0,300,,Advanced_Care_Hospital_Of_Montana
41000015,CYCLOSPORIN,171.65,300,,Advanced_Care_Hospital_Of_Montana
41000016,Drug assay clozapine,213.0,300,,Advanced_Care_Hospital_Of_Montana
41000017,Assay of digoxin total,126.25,300,,Advanced_Care_Hospital_Of_Montana
41000018,Assay of digoxin free,138.0,300,,Advanced_Care_Hospital_Of_Montana
41000019,Assay dipropylacetic acd tot,128.8,300,,Advanced_Care_Hospital_Of_Montana
41000020,Dipropylacetic acid free,141.0,300,,Advanced_Care_Hospital_Of_Montana
41000021,Assay of ethosuximide,124.32,300,,Advanced_Care_Hospital_Of_Montana
41000022,Drug assay everolimus,74.92,300,,Advanced_Care_Hospital_Of_Montana
41000023,Assay of gentamicin,155.85,300,,Advanced_Care_Hospital_Of_Montana
41000024,Drug screen quant gabapentin,192.8,300,,Advanced_Care_Hospital_Of_Montana
41000025,Assay of haloperidol,165.0,300,,Advanced_Care_Hospital_Of_Montana
41000026,Drug screen quan lamotrigine,111.72,300,,Advanced_Care_Hospital_Of_Montana
41000027,Assay of lidocaine,111.72,300,,Advanced_Care_Hospital_Of_Montana
41000028,Drug scrn quan levetiracetam,321.6,300,,Advanced_Care_Hospital_Of_Montana
41000029,Assay of lithium,62.85,300,,Advanced_Care_Hospital_Of_Montana
41000030,Drug scrn quan mycophenolate,121.84,300,,Advanced_Care_Hospital_Of_Montana
41000031,Drug scrn quant oxcarbazepin,138.0,300,,Advanced_Care_Hospital_Of_Montana
41000032,Assay of phenobarbital,108.9,300,,Advanced_Care_Hospital_Of_Montana
41000033,Assay of phenytoin total,126.05,300,,Advanced_Care_Hospital_Of_Montana
41000034,Assay of phenytoin free,130.9,300,,Advanced_Care_Hospital_Of_Montana
41000035,Drug assay posaconazole,285.0,300,,Advanced_Care_Hospital_Of_Montana
41000036,Assay of primidone,157.8,300,,Advanced_Care_Hospital_Of_Montana
41000037,Assay of procainamide,630.0,300,,Advanced_Care_Hospital_Of_Montana
41000038,Assay of procainamide,159.25,300,,Advanced_Care_Hospital_Of_Montana
41000039,Assay of quinidine,153.0,300,,Advanced_Care_Hospital_Of_Montana
41000040,Assay of sirolimus,130.55,300,,Advanced_Care_Hospital_Of_Montana
41000041,Tacrolimus,130.55,300,,Advanced_Care_Hospital_Of_Montana
41000042,Assay of theophylline,134.55,300,,Advanced_Care_Hospital_Of_Montana
41000043,Drug screen quant tiagabine,285.0,300,,Advanced_Care_Hospital_Of_Montana
41000044,Assay of tobramycin,153.25,300,,Advanced_Care_Hospital_Of_Montana
41000045,Assay of topiramate,113.35,300,,Advanced_Care_Hospital_Of_Montana
41000046,Assay of vancomycin,128.8,300,,Advanced_Care_Hospital_Of_Montana
41000047,Drug screen quant zonisamide,98.28,300,,Advanced_Care_Hospital_Of_Montana
41000048,Drug assay infliximab,405.0,300,,Advanced_Care_Hospital_Of_Montana
41000049,Drug assay lacosamide,285.0,300,,Advanced_Care_Hospital_Of_Montana
41000050,Drug assay vedolizumab,405.0,300,,Advanced_Care_Hospital_Of_Montana
41000051,Drug assay voriconazole,108.44,301,,Advanced_Care_Hospital_Of_Montana
41000052,Quantitative assay drug,130.2,300,,Advanced_Care_Hospital_Of_Montana
41000053,Drug test prsmv dir opt obs,132.0,300,,Advanced_Care_Hospital_Of_Montana
41000054,Drug test prsmv instrmnt,180.0,300,,Advanced_Care_Hospital_Of_Montana
41000055,Drug test prsmv chem anlyzr,75.2,300,,Advanced_Care_Hospital_Of_Montana
