Procedure Code,Procedure Description,Price Tier,Revenue Code,CPT HCPCS Code,CPT HCPCS Desc,NDC Code,Rx Unit Multiplier,Gross Charge,Discounted Cash Price,De-identified minimum negotiated charge,De-identified maximum negotiated charge,BCBSMT_BLUE_OPTIONS,EBMS__RMHN_NETWORK_,FIRST_CHOICE,GEHA,MONTANA_HEALTH_CO-OP,MULTIPLAN,PACIFIC_SOURCE,hospital
41401404_1,XR Ribs Comp Bilat w/o Chest PA,Inpatient,320,71110,"Radiologic examination, ribs, bilateral; 3 views",,0,443,443,354.4,443,398.7,420.85,429.71,363.26,,429.71,420.85,Roundup_Memorial_Healthcare
41401404_1,XR Ribs Comp Bilat w/o Chest PA,Outpatient,320,71110,"Radiologic examination, ribs, bilateral; 3 views",,0,443,443,354.4,443,354.4,420.85,429.71,363.26,,429.71,420.85,Roundup_Memorial_Healthcare
41401405_1,XR Ribs Complete w/ PA Chest Bilateral,Inpatient,320,71111,"Radiologic examination, ribs, bilateral; including posteroanterior chest, minimum of 4 views",,0,489,489,391.2,489,440.1,464.55,474.33,400.98,,474.33,464.55,Roundup_Memorial_Healthcare
41401405_1,XR Ribs Complete w/ PA Chest Bilateral,Outpatient,320,71111,"Radiologic examination, ribs, bilateral; including posteroanterior chest, minimum of 4 views",,0,489,489,391.2,489,391.2,464.55,474.33,400.98,,474.33,464.55,Roundup_Memorial_Healthcare
41401406_1,XR DXA Axial Skeleton,Inpatient,320,77080,"Dual-energy X-ray absorptiometry (DXA), bone density study, 1 or more sites; axial skeleton (eg, hips, pelvis, spine)",,0,459,459,367.2,459,413.1,436.05,445.23,376.38,,445.23,436.05,Roundup_Memorial_Healthcare
41401406_1,XR DXA Axial Skeleton,Outpatient,320,77080,"Dual-energy X-ray absorptiometry (DXA), bone density study, 1 or more sites; axial skeleton (eg, hips, pelvis, spine)",,0,459,459,367.2,459,367.2,436.05,445.23,376.38,,445.23,436.05,Roundup_Memorial_Healthcare
41401407_1,XR DXA Appendicular Skeleton,Inpatient,320,77081,"Dual-energy X-ray absorptiometry (DXA), bone density study, 1 or more sites; appendicular skeleton (peripheral) (eg, radius, wrist, heel)",,0,91,91,72.8,91,81.9,86.45,88.27,74.62,,88.27,86.45,Roundup_Memorial_Healthcare
41401407_1,XR DXA Appendicular Skeleton,Outpatient,320,77081,"Dual-energy X-ray absorptiometry (DXA), bone density study, 1 or more sites; appendicular skeleton (peripheral) (eg, radius, wrist, heel)",,0,91,91,72.8,91,72.8,86.45,88.27,74.62,,88.27,86.45,Roundup_Memorial_Healthcare
41401408_1,XR DXA Axial w/ Vertebral FX Assessment,Inpatient,320,77085,"Dual-energy X-ray absorptiometry (DXA), bone density study, 1 or more sites; axial skeleton (eg, hips, pelvis, spine), including vertebral fracture assessment",,0,518,518,414.4,518,466.2,492.1,502.46,424.76,,502.46,492.1,Roundup_Memorial_Healthcare
41401408_1,XR DXA Axial w/ Vertebral FX Assessment,Outpatient,320,77085,"Dual-energy X-ray absorptiometry (DXA), bone density study, 1 or more sites; axial skeleton (eg, hips, pelvis, spine), including vertebral fracture assessment",,0,518,518,414.4,518,414.4,492.1,502.46,424.76,,502.46,492.1,Roundup_Memorial_Healthcare
41401409_1,XR DXA Vertebral FX Assessment,Inpatient,320,77086,Vertebral fracture assessment via dual-energy X-ray absorptiometry (DXA),,0,102,102,81.6,102,91.8,96.9,98.94,83.64,,98.94,96.9,Roundup_Memorial_Healthcare
41401409_1,XR DXA Vertebral FX Assessment,Outpatient,320,77086,Vertebral fracture assessment via dual-energy X-ray absorptiometry (DXA),,0,102,102,81.6,102,81.6,96.9,98.94,83.64,,98.94,96.9,Roundup_Memorial_Healthcare
41401410_1,XR Sternum,Inpatient,320,71120,"Radiologic examination; sternum, minimum of 2 views",,0,295,295,236,295,265.5,280.25,286.15,241.9,,286.15,280.25,Roundup_Memorial_Healthcare
41401410_1,XR Sternum,Outpatient,320,71120,"Radiologic examination; sternum, minimum of 2 views",,0,295,295,236,295,236,280.25,286.15,241.9,,286.15,280.25,Roundup_Memorial_Healthcare
41401420_1,XR SC Joints,Inpatient,320,71130,"Radiologic examination; sternoclavicular joint or joints, minimum of 3 views",,0,244,244,195.2,244,219.6,231.8,236.68,200.08,,236.68,231.8,Roundup_Memorial_Healthcare
41401420_1,XR SC Joints,Outpatient,320,71130,"Radiologic examination; sternoclavicular joint or joints, minimum of 3 views",,0,244,244,195.2,244,195.2,231.8,236.68,200.08,,236.68,231.8,Roundup_Memorial_Healthcare
41401430_1,XR AC Joints w/ and w/o weights Bilat,Inpatient,320,73050,"Radiologic examination; acromioclavicular joints, bilateral, with or without weighted distraction",,0,553,553,442.4,553,497.7,525.35,536.41,453.46,,536.41,525.35,Roundup_Memorial_Healthcare
41401430_1,XR AC Joints w/ and w/o weights Bilat,Outpatient,320,73050,"Radiologic examination; acromioclavicular joints, bilateral, with or without weighted distraction",,0,553,553,442.4,553,442.4,525.35,536.41,453.46,,536.41,525.35,Roundup_Memorial_Healthcare
41401430_1{2},XR AC Joints w/o weights Bilateral,Inpatient,320,73050,"Radiologic examination; acromioclavicular joints, bilateral, with or without weighted distraction",,0,553,553,442.4,553,497.7,525.35,536.41,453.46,,536.41,525.35,Roundup_Memorial_Healthcare
41401430_1{2},XR AC Joints w/o weights Bilateral,Outpatient,320,73050,"Radiologic examination; acromioclavicular joints, bilateral, with or without weighted distraction",,0,553,553,442.4,553,442.4,525.35,536.41,453.46,,536.41,525.35,Roundup_Memorial_Healthcare
41401432_1,XR Acute Abdominal Series,Inpatient,320,74022,"Radiologic examination, complete acute abdomen series, including 2 or more views of the abdomen (eg, supine, erect, decubitus), and a single view chest",,0,650,650,520,650,585,617.5,630.5,533,,630.5,617.5,Roundup_Memorial_Healthcare
41401432_1,XR Acute Abdominal Series,Outpatient,320,74022,"Radiologic examination, complete acute abdomen series, including 2 or more views of the abdomen (eg, supine, erect, decubitus), and a single view chest",,0,650,650,520,650,520,617.5,630.5,533,,630.5,617.5,Roundup_Memorial_Healthcare
41401433_1,XR Abdomen Flatplate,Inpatient,320,74018,"Radiologic examination, abdomen; 1 view",,0,553,553,442.4,553,497.7,525.35,536.41,453.46,,536.41,525.35,Roundup_Memorial_Healthcare
41401433_1,XR Abdomen Flatplate,Outpatient,320,74018,"Radiologic examination, abdomen; 1 view",,0,553,553,442.4,553,442.4,525.35,536.41,453.46,,536.41,525.35,Roundup_Memorial_Healthcare
41401433_1{2},XR Abdomen Upright,Inpatient,320,74018,"Radiologic examination, abdomen; 1 view",,0,553,553,442.4,553,497.7,525.35,536.41,453.46,,536.41,525.35,Roundup_Memorial_Healthcare
41401433_1{2},XR Abdomen Upright,Outpatient,320,74018,"Radiologic examination, abdomen; 1 view",,0,553,553,442.4,553,442.4,525.35,536.41,453.46,,536.41,525.35,Roundup_Memorial_Healthcare
41401433_1{3},XR Abdomen Decubitus Only,Inpatient,320,74018,"Radiologic examination, abdomen; 1 view",,0,553,553,442.4,553,497.7,525.35,536.41,453.46,,536.41,525.35,Roundup_Memorial_Healthcare
41401433_1{3},XR Abdomen Decubitus Only,Outpatient,320,74018,"Radiologic examination, abdomen; 1 view",,0,553,553,442.4,553,442.4,525.35,536.41,453.46,,536.41,525.35,Roundup_Memorial_Healthcare
41401434_1,XR Abdomen Flat and Decubitus,Inpatient,320,74019,"Radiologic examination, abdomen; 2 views",,0,613,613,490.4,613,551.7,582.35,594.61,502.66,,594.61,582.35,Roundup_Memorial_Healthcare
41401434_1,XR Abdomen Flat and Decubitus,Outpatient,320,74019,"Radiologic examination, abdomen; 2 views",,0,613,613,490.4,613,490.4,582.35,594.61,502.66,,594.61,582.35,Roundup_Memorial_Healthcare
41401434_1{2},XR Abdomen Flat and Semi Upright,Inpatient,320,74019,"Radiologic examination, abdomen; 2 views",,0,613,613,490.4,613,551.7,582.35,594.61,502.66,,594.61,582.35,Roundup_Memorial_Healthcare
41401434_1{2},XR Abdomen Flat and Semi Upright,Outpatient,320,74019,"Radiologic examination, abdomen; 2 views",,0,613,613,490.4,613,490.4,582.35,594.61,502.66,,594.61,582.35,Roundup_Memorial_Healthcare
41401434_1{3},XR Abdomen Flat and Upright,Inpatient,320,74019,"Radiologic examination, abdomen; 2 views",,0,613,613,490.4,613,551.7,582.35,594.61,502.66,,594.61,582.35,Roundup_Memorial_Healthcare
41401434_1{3},XR Abdomen Flat and Upright,Outpatient,320,74019,"Radiologic examination, abdomen; 2 views",,0,613,613,490.4,613,490.4,582.35,594.61,502.66,,594.61,582.35,Roundup_Memorial_Healthcare
41401460_1,XR IVP Limited,Inpatient,320,74400,"Urography (pyelography), intravenous, with or without KUB, with or without tomography",,0,1272,1272,1017.6,1272,1144.8,1208.4,1233.84,1043.04,,1233.84,1208.4,Roundup_Memorial_Healthcare
41401460_1,XR IVP Limited,Outpatient,320,74400,"Urography (pyelography), intravenous, with or without KUB, with or without tomography",,0,1272,1272,1017.6,1272,1017.6,1208.4,1233.84,1043.04,,1233.84,1208.4,Roundup_Memorial_Healthcare
41401510_1,XR Pelvis AP,Inpatient,320,72170,"Radiologic examination, pelvis; 1 or 2 views",,0,464,464,371.2,464,417.6,440.8,450.08,380.48,,450.08,440.8,Roundup_Memorial_Healthcare
41401510_1,XR Pelvis AP,Outpatient,320,72170,"Radiologic examination, pelvis; 1 or 2 views",,0,464,464,371.2,464,371.2,440.8,450.08,380.48,,450.08,440.8,Roundup_Memorial_Healthcare
41405204_1,XR Pelvis and Bilateral Hips,Inpatient,320,73522,"Radiologic examination, hips, bilateral, with pelvis when performed; 3-4 views",,0,335,335,268,335,301.5,318.25,324.95,274.7,,324.95,318.25,Roundup_Memorial_Healthcare
41405204_1,XR Pelvis and Bilateral Hips,Outpatient,320,73522,"Radiologic examination, hips, bilateral, with pelvis when performed; 3-4 views",,0,335,335,268,335,268,318.25,324.95,274.7,,324.95,318.25,Roundup_Memorial_Healthcare
41405325_1,XR TMJ Bilateral,Inpatient,320,70330,"Radiologic examination, temporomandibular joint, open and closed mouth; bilateral",,0,441,441,352.8,441,396.9,418.95,427.77,361.62,,427.77,418.95,Roundup_Memorial_Healthcare
41405325_1,XR TMJ Bilateral,Outpatient,320,70330,"Radiologic examination, temporomandibular joint, open and closed mouth; bilateral",,0,441,441,352.8,441,352.8,418.95,427.77,361.62,,427.77,418.95,Roundup_Memorial_Healthcare
41405513_1,XR T/L Junction Only AP and Lateral,Inpatient,320,72080,"Radiologic examination, spine; thoracolumbar junction, minimum of 2 views",,0,372,372,297.6,372,334.8,353.4,360.84,305.04,,360.84,353.4,Roundup_Memorial_Healthcare
41405513_1,XR T/L Junction Only AP and Lateral,Outpatient,320,72080,"Radiologic examination, spine; thoracolumbar junction, minimum of 2 views",,0,372,372,297.6,372,297.6,353.4,360.84,305.04,,360.84,353.4,Roundup_Memorial_Healthcare
41405522_1,XR SI Joints Limited,Inpatient,320,72200,"Radiologic examination, sacroiliac joints; less than 3 views",,0,163,163,130.4,163,146.7,154.85,158.11,133.66,,158.11,154.85,Roundup_Memorial_Healthcare
41405522_1,XR SI Joints Limited,Outpatient,320,72200,"Radiologic examination, sacroiliac joints; less than 3 views",,0,163,163,130.4,163,130.4,154.85,158.11,133.66,,158.11,154.85,Roundup_Memorial_Healthcare
41405523_1,XR SI Joints Complete,Inpatient,320,72202,"Radiologic examination, sacroiliac joints; 3 or more views",,0,371,371,296.8,371,333.9,352.45,359.87,304.22,,359.87,352.45,Roundup_Memorial_Healthcare
41405523_1,XR SI Joints Complete,Outpatient,320,72202,"Radiologic examination, sacroiliac joints; 3 or more views",,0,371,371,296.8,371,296.8,352.45,359.87,304.22,,359.87,352.45,Roundup_Memorial_Healthcare
41405702_1,XR Pelvis w/ Judet Views,Inpatient,320,72190,"Radiologic examination, pelvis; complete, minimum of 3 views",,0,335,335,268,335,301.5,318.25,324.95,274.7,,324.95,318.25,Roundup_Memorial_Healthcare
41405702_1,XR Pelvis w/ Judet Views,Outpatient,320,72190,"Radiologic examination, pelvis; complete, minimum of 3 views",,0,335,335,268,335,268,318.25,324.95,274.7,,324.95,318.25,Roundup_Memorial_Healthcare
41405702_1{2},XR Pelvis Complete,Inpatient,320,72190,"Radiologic examination, pelvis; complete, minimum of 3 views",,0,335,335,268,335,301.5,318.25,324.95,274.7,,324.95,318.25,Roundup_Memorial_Healthcare
41405702_1{2},XR Pelvis Complete,Outpatient,320,72190,"Radiologic examination, pelvis; complete, minimum of 3 views",,0,335,335,268,335,268,318.25,324.95,274.7,,324.95,318.25,Roundup_Memorial_Healthcare
41405810_1,XR Bone Age Study,Inpatient,320,77072,Bone age studies,,0,231,231,184.8,231,207.9,219.45,224.07,189.42,,224.07,219.45,Roundup_Memorial_Healthcare
41405810_1,XR Bone Age Study,Outpatient,320,77072,Bone age studies,,0,231,231,184.8,231,184.8,219.45,224.07,189.42,,224.07,219.45,Roundup_Memorial_Healthcare
41405811_1,XR Bone Survey for Metastasis Limited,Inpatient,320,77074,"Radiologic examination, osseous survey; limited (eg, for metastases)",,0,295,295,236,295,265.5,280.25,286.15,241.9,,286.15,280.25,Roundup_Memorial_Healthcare
41405811_1,XR Bone Survey for Metastasis Limited,Outpatient,320,77074,"Radiologic examination, osseous survey; limited (eg, for metastases)",,0,295,295,236,295,236,280.25,286.15,241.9,,286.15,280.25,Roundup_Memorial_Healthcare
41405811_1{2},XR Osseous Survey Limited,Inpatient,320,77074,"Radiologic examination, osseous survey; limited (eg, for metastases)",,0,295,295,236,295,265.5,280.25,286.15,241.9,,286.15,280.25,Roundup_Memorial_Healthcare
41405811_1{2},XR Osseous Survey Limited,Outpatient,320,77074,"Radiologic examination, osseous survey; limited (eg, for metastases)",,0,295,295,236,295,236,280.25,286.15,241.9,,286.15,280.25,Roundup_Memorial_Healthcare
41405812_1,XR Osseous Survey Infant,Inpatient,320,77076,"Radiologic examination, osseous survey, infant",,0,495,495,396,495,445.5,470.25,480.15,405.9,,480.15,470.25,Roundup_Memorial_Healthcare
41405812_1,XR Osseous Survey Infant,Outpatient,320,77076,"Radiologic examination, osseous survey, infant",,0,495,495,396,495,396,470.25,480.15,405.9,,480.15,470.25,Roundup_Memorial_Healthcare
41405812_1{2},XR Bone Survey Infant,Inpatient,320,77076,"Radiologic examination, osseous survey, infant",,0,495,495,396,495,445.5,470.25,480.15,405.9,,480.15,470.25,Roundup_Memorial_Healthcare
41405812_1{2},XR Bone Survey Infant,Outpatient,320,77076,"Radiologic examination, osseous survey, infant",,0,495,495,396,495,396,470.25,480.15,405.9,,480.15,470.25,Roundup_Memorial_Healthcare
41409001_1,XR Nose to Rectum/Foreign Body Child,Inpatient,320,76010,"Radiologic examination from nose to rectum for foreign body, single view, child",,0,304,304,243.2,304,273.6,288.8,294.88,249.28,,294.88,288.8,Roundup_Memorial_Healthcare
41409001_1,XR Nose to Rectum/Foreign Body Child,Outpatient,320,76010,"Radiologic examination from nose to rectum for foreign body, single view, child",,0,304,304,243.2,304,243.2,288.8,294.88,249.28,,294.88,288.8,Roundup_Memorial_Healthcare
41430013_1,US Abdominal Doppler Limited,Inpatient,921,93976,"Duplex scan of arterial inflow and venous outflow of abdominal, pelvic, scrotal contents and/or retroperitoneal organs; limited study",,0,953,953,762.4,953,857.7,905.35,924.41,781.46,,924.41,905.35,Roundup_Memorial_Healthcare
41430013_1,US Abdominal Doppler Limited,Outpatient,921,93976,"Duplex scan of arterial inflow and venous outflow of abdominal, pelvic, scrotal contents and/or retroperitoneal organs; limited study",,0,953,953,762.4,953,762.4,905.35,924.41,781.46,,924.41,905.35,Roundup_Memorial_Healthcare
41431016_1,US Thyroid,Inpatient,402,76536,"Ultrasound, soft tissues of head and neck (eg, thyroid, parathyroid, parotid), real time with image documentation",,0,644,644,515.2,644,579.6,611.8,624.68,528.08,,624.68,611.8,Roundup_Memorial_Healthcare
41431016_1,US Thyroid,Outpatient,402,76536,"Ultrasound, soft tissues of head and neck (eg, thyroid, parathyroid, parotid), real time with image documentation",,0,644,644,515.2,644,515.2,611.8,624.68,528.08,,624.68,611.8,Roundup_Memorial_Healthcare
41431016_1{2},US Parathyroid,Inpatient,402,76536,"Ultrasound, soft tissues of head and neck (eg, thyroid, parathyroid, parotid), real time with image documentation",,0,644,644,515.2,644,579.6,611.8,624.68,528.08,,624.68,611.8,Roundup_Memorial_Healthcare
41431016_1{2},US Parathyroid,Outpatient,402,76536,"Ultrasound, soft tissues of head and neck (eg, thyroid, parathyroid, parotid), real time with image documentation",,0,644,644,515.2,644,515.2,611.8,624.68,528.08,,624.68,611.8,Roundup_Memorial_Healthcare
41431016_1{3},US Soft Tissue Neck,Inpatient,402,76536,"Ultrasound, soft tissues of head and neck (eg, thyroid, parathyroid, parotid), real time with image documentation",,0,644,644,515.2,644,579.6,611.8,624.68,528.08,,624.68,611.8,Roundup_Memorial_Healthcare
41431016_1{3},US Soft Tissue Neck,Outpatient,402,76536,"Ultrasound, soft tissues of head and neck (eg, thyroid, parathyroid, parotid), real time with image documentation",,0,644,644,515.2,644,515.2,611.8,624.68,528.08,,624.68,611.8,Roundup_Memorial_Healthcare
41431023_1,EC Echocardiogram Complete,Inpatient,483,93306,"Echocardiography, transthoracic, real-time with image documentation (2D), includes M-mode recording, when performed, complete, with spectral Doppler echocardiography, and with color flow Doppler echocardiography",,0,2196,2196,1756.8,2196,1976.4,2086.2,2130.12,1800.72,,2130.12,2086.2,Roundup_Memorial_Healthcare
41431023_1,EC Echocardiogram Complete,Outpatient,483,93306,"Echocardiography, transthoracic, real-time with image documentation (2D), includes M-mode recording, when performed, complete, with spectral Doppler echocardiography, and with color flow Doppler echocardiography",,0,2196,2196,1756.8,2196,1756.8,2086.2,2130.12,1800.72,,2130.12,2086.2,Roundup_Memorial_Healthcare
41431025_1,US AAA Screening,Inpatient,402,76706,"Ultrasound, abdominal aorta, real time with image documentation, screening study for abdominal aortic aneurysm (AAA)",,0,1057,1057,845.6,1057,951.3,1004.15,1025.29,866.74,,1025.29,1004.15,Roundup_Memorial_Healthcare
41431025_1,US AAA Screening,Outpatient,402,76706,"Ultrasound, abdominal aorta, real time with image documentation, screening study for abdominal aortic aneurysm (AAA)",,0,1057,1057,845.6,1057,845.6,1004.15,1025.29,866.74,,1025.29,1004.15,Roundup_Memorial_Healthcare
41431027_1,EC Echocardiogram Limited,Inpatient,483,93308,"Echocardiography, transthoracic, real-time with image documentation (2D), includes M-mode recording, when performed, follow-up or limited study",,0,1100,1100,880,1100,990,1045,1067,902,,1067,1045,Roundup_Memorial_Healthcare
41431027_1,EC Echocardiogram Limited,Outpatient,483,93308,"Echocardiography, transthoracic, real-time with image documentation (2D), includes M-mode recording, when performed, follow-up or limited study",,0,1100,1100,880,1100,880,1045,1067,902,,1067,1045,Roundup_Memorial_Healthcare
41431100_1,US Temporal Artery Doppler,Inpatient,921,93880,Duplex scan of extracranial arteries; complete bilateral study,,0,1081,1081,864.8,1081,972.9,1026.95,1048.57,886.42,,1048.57,1026.95,Roundup_Memorial_Healthcare
41431100_1,US Temporal Artery Doppler,Outpatient,921,93880,Duplex scan of extracranial arteries; complete bilateral study,,0,1081,1081,864.8,1081,864.8,1026.95,1048.57,886.42,,1048.57,1026.95,Roundup_Memorial_Healthcare
41431100_1{2},US Carotid Doppler Bilateral,Inpatient,921,93880,Duplex scan of extracranial arteries; complete bilateral study,,0,1081,1081,864.8,1081,972.9,1026.95,1048.57,886.42,,1048.57,1026.95,Roundup_Memorial_Healthcare
