Procedure Code,Procedure Description,Price Tier,Revenue Code,CPT HCPCS Code,CPT HCPCS Desc,NDC Code,Rx Unit Multiplier,Gross Charge,Discounted Cash Price,De-identified minimum negotiated charge,De-identified maximum negotiated charge,Allegiance,ALLEGIANCE_MEDICARE_RBPHP,BCBSMT_HEALTHLINK,BCBSMT_TRADITIONAL,Indian_Health_Svcs_,PACIFIC_SOURCE_,hospital
6048531_1,DRSSNG TUBE GAUZE #2 1X50__GL220,Inpatient,270,,,,0,0.75,0.56,0.44,1.27,0.71,0.71,0.7,0.75,,0.71,Poplar_Community_Hospital
6048531_1,DRSSNG TUBE GAUZE #2 1X50__GL220,Outpatient,270,,,,0,0.75,0.56,0.44,1.27,0.71,1.27,0.7,0.75,0.44,0.71,Poplar_Community_Hospital
6048536_1,CATHETER THORACIC 12FR__8888570507,Inpatient,270,,,,0,23.5,17.63,13.87,39.87,22.33,22.33,21.86,23.5,,22.33,Poplar_Community_Hospital
6048536_1,CATHETER THORACIC 12FR__8888570507,Outpatient,270,,,,0,23.5,17.63,13.87,39.87,22.33,39.87,21.86,23.5,13.87,22.33,Poplar_Community_Hospital
6048538_1,CANNULA O2 NASAL NEONATE__1101,Inpatient,270,,,,0,4.75,3.56,2.8,8.06,4.51,4.51,4.42,4.75,,4.51,Poplar_Community_Hospital
6048538_1,CANNULA O2 NASAL NEONATE__1101,Outpatient,270,,,,0,4.75,3.56,2.8,8.06,4.51,8.06,4.42,4.75,2.8,4.51,Poplar_Community_Hospital
6048540_1,SYRINGE INSULIN 1ML 29GX.5__305930,Inpatient,270,,,,0,4.25,3.19,2.51,7.21,4.04,4.04,3.95,4.25,,4.04,Poplar_Community_Hospital
6048540_1,SYRINGE INSULIN 1ML 29GX.5__305930,Outpatient,270,,,,0,4.25,3.19,2.51,7.21,4.04,7.21,3.95,4.25,2.51,4.04,Poplar_Community_Hospital
6048542_1,DRSSING TEGADERM 4X4.75__1626W,Inpatient,270,,,,0,4.25,3.19,2.51,7.21,4.04,4.04,3.95,4.25,,4.04,Poplar_Community_Hospital
6048542_1,DRSSING TEGADERM 4X4.75__1626W,Outpatient,270,,,,0,4.25,3.19,2.51,7.21,4.04,7.21,3.95,4.25,2.51,4.04,Poplar_Community_Hospital
6048543_1,SOL IRRIGATION WATER ST 250ML__2F7112,Inpatient,270,,,,0,4.25,3.19,2.51,7.21,4.04,4.04,3.95,4.25,,4.04,Poplar_Community_Hospital
6048543_1,SOL IRRIGATION WATER ST 250ML__2F7112,Outpatient,270,,,,0,4.25,3.19,2.51,7.21,4.04,7.21,3.95,4.25,2.51,4.04,Poplar_Community_Hospital
6048545_1,BNDG COBAN TAN 2X5__1582,Inpatient,270,,,,0,4.25,3.19,2.51,7.21,4.04,4.04,3.95,4.25,,4.04,Poplar_Community_Hospital
6048545_1,BNDG COBAN TAN 2X5__1582,Outpatient,270,,,,0,4.25,3.19,2.51,7.21,4.04,7.21,3.95,4.25,2.51,4.04,Poplar_Community_Hospital
6048547_1,TUBE TRACH LO-PRO 4MM__86045,Inpatient,270,,,,0,15,11.25,8.85,25.45,14.25,14.25,13.95,15,,14.25,Poplar_Community_Hospital
6048547_1,TUBE TRACH LO-PRO 4MM__86045,Outpatient,270,,,,0,15,11.25,8.85,25.45,14.25,25.45,13.95,15,8.85,14.25,Poplar_Community_Hospital
6048551_1,IV D5 VIAFLEX 500ML__2B0063Q,Inpatient,270,,,,0,3.75,2.81,2.21,6.36,3.56,3.56,3.49,3.75,,3.56,Poplar_Community_Hospital
6048551_1,IV D5 VIAFLEX 500ML__2B0063Q,Outpatient,270,,,,0,3.75,2.81,2.21,6.36,3.56,6.36,3.49,3.75,2.21,3.56,Poplar_Community_Hospital
6048553_1,IV NS 0.9 VIAFLEX 250ML__2B1322Q,Inpatient,270,,,,0,3.75,2.81,2.21,6.36,3.56,3.56,3.49,3.75,,3.56,Poplar_Community_Hospital
6048553_1,IV NS 0.9 VIAFLEX 250ML__2B1322Q,Outpatient,270,,,,0,3.75,2.81,2.21,6.36,3.56,6.36,3.49,3.75,2.21,3.56,Poplar_Community_Hospital
6048554_1,IV NS 0.9 VIAFLEX 1000ML__2B1324X,Inpatient,258,,,,0,45.25,33.94,26.7,76.76,42.99,42.99,42.08,45.25,,42.99,Poplar_Community_Hospital
6048554_1,IV NS 0.9 VIAFLEX 1000ML__2B1324X,Outpatient,258,,,,0,45.25,33.94,26.7,76.76,42.99,76.76,42.08,45.25,26.7,42.99,Poplar_Community_Hospital
6048555_1,IV LR VIAFLEX 1000ML__2B2324X,Inpatient,270,,,,0,3.75,2.81,2.21,6.36,3.56,3.56,3.49,3.75,,3.56,Poplar_Community_Hospital
6048555_1,IV LR VIAFLEX 1000ML__2B2324X,Outpatient,270,,,,0,3.75,2.81,2.21,6.36,3.56,6.36,3.49,3.75,2.21,3.56,Poplar_Community_Hospital
6048556_1,SET SOLUTION CONT FLOW 3V__2C8537,Inpatient,270,,,,0,13.5,10.13,7.97,22.9,12.83,12.83,12.56,13.5,,12.83,Poplar_Community_Hospital
6048556_1,SET SOLUTION CONT FLOW 3V__2C8537,Outpatient,270,,,,0,13.5,10.13,7.97,22.9,12.83,22.9,12.56,13.5,7.97,12.83,Poplar_Community_Hospital
6048557_1,SET SOLUTION BLOOD Y TYPE__2C8750,Inpatient,270,,,,0,24,18,14.16,40.71,22.8,22.8,22.32,24,,22.8,Poplar_Community_Hospital
6048557_1,SET SOLUTION BLOOD Y TYPE__2C8750,Outpatient,270,,,,0,24,18,14.16,40.71,22.8,40.71,22.32,24,14.16,22.8,Poplar_Community_Hospital
6048558_1,SOL IRRIGATION NS 0.9 250ML__2F7122,Inpatient,270,,,,0,4.25,3.19,2.51,7.21,4.04,4.04,3.95,4.25,,4.04,Poplar_Community_Hospital
6048558_1,SOL IRRIGATION NS 0.9 250ML__2F7122,Outpatient,270,,,,0,4.25,3.19,2.51,7.21,4.04,7.21,3.95,4.25,2.51,4.04,Poplar_Community_Hospital
6048559_1,SOL IRRIGATION NS 0.9 1000ML__2F7124,Inpatient,270,,,,0,4.25,3.19,2.51,7.21,4.04,4.04,3.95,4.25,,4.04,Poplar_Community_Hospital
6048559_1,SOL IRRIGATION NS 0.9 1000ML__2F7124,Outpatient,270,,,,0,4.25,3.19,2.51,7.21,4.04,7.21,3.95,4.25,2.51,4.04,Poplar_Community_Hospital
6048570_1,NEEDLE SPINAL QUINCKE 25GX3.5__405180,Inpatient,270,,,,0,6.5,4.88,3.84,11.03,6.18,6.18,6.05,6.5,,6.18,Poplar_Community_Hospital
6048570_1,NEEDLE SPINAL QUINCKE 25GX3.5__405180,Outpatient,270,,,,0,6.5,4.88,3.84,11.03,6.18,11.03,6.05,6.5,3.84,6.18,Poplar_Community_Hospital
6048573_1,TEST KIT GASTROCCULT SLIDE__66040A,Inpatient,270,,,,0,10.25,7.69,6.05,17.39,9.74,9.74,9.53,10.25,,9.74,Poplar_Community_Hospital
6048573_1,TEST KIT GASTROCCULT SLIDE__66040A,Outpatient,270,,,,0,10.25,7.69,6.05,17.39,9.74,17.39,9.53,10.25,6.05,9.74,Poplar_Community_Hospital
6048574_1,MASK AEROSAL ADULT__001206,Inpatient,270,,,,0,4.25,3.19,2.51,7.21,4.04,4.04,3.95,4.25,,4.04,Poplar_Community_Hospital
6048574_1,MASK AEROSAL ADULT__001206,Outpatient,270,,,,0,4.25,3.19,2.51,7.21,4.04,7.21,3.95,4.25,2.51,4.04,Poplar_Community_Hospital
6048575_1,NEEDLE BONE MARROW 15GX3__DIN1515X,Inpatient,270,,,,0,54.25,40.69,32.01,92.03,51.54,51.54,50.45,54.25,,51.54,Poplar_Community_Hospital
6048575_1,NEEDLE BONE MARROW 15GX3__DIN1515X,Outpatient,270,,,,0,54.25,40.69,32.01,92.03,51.54,92.03,50.45,54.25,32.01,51.54,Poplar_Community_Hospital
6048576_1,CRUTCH ALUMINUM ADULT__CA801AD,Inpatient,270,,,,0,49.75,37.31,29.35,84.4,47.26,47.26,46.27,49.75,,47.26,Poplar_Community_Hospital
6048576_1,CRUTCH ALUMINUM ADULT__CA801AD,Outpatient,270,,,,0,49.75,37.31,29.35,84.4,47.26,84.4,46.27,49.75,29.35,47.26,Poplar_Community_Hospital
6048577_1,CRUTCH ALUMINUM TALL__CA801TL,Inpatient,270,,,,0,49.75,37.31,29.35,84.4,47.26,47.26,46.27,49.75,,47.26,Poplar_Community_Hospital
6048577_1,CRUTCH ALUMINUM TALL__CA801TL,Outpatient,270,,,,0,49.75,37.31,29.35,84.4,47.26,84.4,46.27,49.75,29.35,47.26,Poplar_Community_Hospital
6048578_1,CRUTCH ALUMINUM YOUTH__CA801YTH,Inpatient,270,,,,0,49.75,37.31,29.35,84.4,47.26,47.26,46.27,49.75,,47.26,Poplar_Community_Hospital
6048578_1,CRUTCH ALUMINUM YOUTH__CA801YTH,Outpatient,270,,,,0,49.75,37.31,29.35,84.4,47.26,84.4,46.27,49.75,29.35,47.26,Poplar_Community_Hospital
6048580_1,DRSSNG NET SURGILAST #2__GL702,Inpatient,270,,,,0,7.5,5.63,4.43,12.72,7.13,7.13,6.98,7.5,,7.13,Poplar_Community_Hospital
6048580_1,DRSSNG NET SURGILAST #2__GL702,Outpatient,270,,,,0,7.5,5.63,4.43,12.72,7.13,12.72,6.98,7.5,4.43,7.13,Poplar_Community_Hospital
6048581_1,DRSSNG NET SURGILAST #8__GL709,Inpatient,270,,,,0,104.25,78.19,61.51,176.85,99.04,99.04,96.95,104.25,,99.04,Poplar_Community_Hospital
6048581_1,DRSSNG NET SURGILAST #8__GL709,Outpatient,270,,,,0,104.25,78.19,61.51,176.85,99.04,176.85,96.95,104.25,61.51,99.04,Poplar_Community_Hospital
6048582_1,REMOVER STAPLE SKIN__ESPSX,Inpatient,270,,,,0,9,6.75,5.31,15.27,8.55,8.55,8.37,9,,8.55,Poplar_Community_Hospital
6048582_1,REMOVER STAPLE SKIN__ESPSX,Outpatient,270,,,,0,9,6.75,5.31,15.27,8.55,15.27,8.37,9,5.31,8.55,Poplar_Community_Hospital
6048583_1,SUTURE PROLENE 5-0__ET8661G,Inpatient,270,,,,0,21.25,15.94,12.54,36.05,20.19,20.19,19.76,21.25,,20.19,Poplar_Community_Hospital
6048583_1,SUTURE PROLENE 5-0__ET8661G,Outpatient,270,,,,0,21.25,15.94,12.54,36.05,20.19,36.05,19.76,21.25,12.54,20.19,Poplar_Community_Hospital
6048584_1,SUTURE PROLENE 4-0__ET8683G,Inpatient,270,,,,0,12.75,9.56,7.52,21.63,12.11,12.11,11.86,12.75,,12.11,Poplar_Community_Hospital
6048584_1,SUTURE PROLENE 4-0__ET8683G,Outpatient,270,,,,0,12.75,9.56,7.52,21.63,12.11,21.63,11.86,12.75,7.52,12.11,Poplar_Community_Hospital
6048628_1,GAUZE PACKING PLAIN 0.5IN__7632,Inpatient,270,,,,0,11,8.25,6.49,18.66,10.45,10.45,10.23,11,,10.45,Poplar_Community_Hospital
6048628_1,GAUZE PACKING PLAIN 0.5IN__7632,Outpatient,270,,,,0,11,8.25,6.49,18.66,10.45,18.66,10.23,11,6.49,10.45,Poplar_Community_Hospital
6048629_1,GAUZE PACKING PLAIN 1IN__7633,Inpatient,270,,,,0,12.5,9.38,7.38,21.21,11.88,11.88,11.63,12.5,,11.88,Poplar_Community_Hospital
6048629_1,GAUZE PACKING PLAIN 1IN__7633,Outpatient,270,,,,0,12.5,9.38,7.38,21.21,11.88,21.21,11.63,12.5,7.38,11.88,Poplar_Community_Hospital
6048630_1,CATH SUCTION 10FR__31000,Inpatient,270,,,,0,4.25,3.19,2.51,7.21,4.04,4.04,3.95,4.25,,4.04,Poplar_Community_Hospital
6048630_1,CATH SUCTION 10FR__31000,Outpatient,270,,,,0,4.25,3.19,2.51,7.21,4.04,7.21,3.95,4.25,2.51,4.04,Poplar_Community_Hospital
6048631_1,TUBE TRACH UNCUFFED 4.0__86464,Inpatient,270,,,,0,15,11.25,8.85,25.45,14.25,14.25,13.95,15,,14.25,Poplar_Community_Hospital
6048631_1,TUBE TRACH UNCUFFED 4.0__86464,Outpatient,270,,,,0,15,11.25,8.85,25.45,14.25,25.45,13.95,15,8.85,14.25,Poplar_Community_Hospital
6048632_1,TUBE TRACH UNCUFFED 5.0__86466,Inpatient,270,,,,0,15,11.25,8.85,25.45,14.25,14.25,13.95,15,,14.25,Poplar_Community_Hospital
6048632_1,TUBE TRACH UNCUFFED 5.0__86466,Outpatient,270,,,,0,15,11.25,8.85,25.45,14.25,25.45,13.95,15,8.85,14.25,Poplar_Community_Hospital
6048633_1,PUMP SET KANGAROO FLH__8884773600,Inpatient,270,,,,0,12,9,7.08,20.36,11.4,11.4,11.16,12,,11.4,Poplar_Community_Hospital
6048633_1,PUMP SET KANGAROO FLH__8884773600,Outpatient,270,,,,0,12,9,7.08,20.36,11.4,20.36,11.16,12,7.08,11.4,Poplar_Community_Hospital
6048634_1,SALEM SUMP TUBE/18FR__8888264986,Inpatient,270,,,,0,7,5.25,4.13,11.87,6.65,6.65,6.51,7,,6.65,Poplar_Community_Hospital
6048634_1,SALEM SUMP TUBE/18FR__8888264986,Outpatient,270,,,,0,7,5.25,4.13,11.87,6.65,11.87,6.51,7,4.13,6.65,Poplar_Community_Hospital
6048636_1,KIT COMBITUBE 37FR__5-18537,Inpatient,270,,,,0,256.25,192.19,151.19,434.7,243.44,243.44,238.31,256.25,,243.44,Poplar_Community_Hospital
6048636_1,KIT COMBITUBE 37FR__5-18537,Outpatient,270,,,,0,256.25,192.19,151.19,434.7,243.44,434.7,238.31,256.25,151.19,243.44,Poplar_Community_Hospital
6048637_1,KIT COMBITUBE 41FR__5-18541,Inpatient,270,,,,0,367.25,275.44,216.68,623,348.89,348.89,341.54,367.25,,348.89,Poplar_Community_Hospital
6048637_1,KIT COMBITUBE 41FR__5-18541,Outpatient,270,,,,0,367.25,275.44,216.68,623,348.89,623,341.54,367.25,216.68,348.89,Poplar_Community_Hospital
6048640_1,URINAL HANDLE LID MALE 1QT__H140D-01,Inpatient,270,,,,0,3.75,2.81,2.21,6.36,3.56,3.56,3.49,3.75,,3.56,Poplar_Community_Hospital
6048640_1,URINAL HANDLE LID MALE 1QT__H140D-01,Outpatient,270,,,,0,3.75,2.81,2.21,6.36,3.56,6.36,3.49,3.75,2.21,3.56,Poplar_Community_Hospital
6048642_1,DETECTOR CO2 EASY CAP II.__EASYCAP II 6,Inpatient,270,,,,0,17.25,12.94,10.18,29.26,16.39,16.39,16.04,17.25,,16.39,Poplar_Community_Hospital
6048642_1,DETECTOR CO2 EASY CAP II.__EASYCAP II 6,Outpatient,270,,,,0,17.25,12.94,10.18,29.26,16.39,29.26,16.04,17.25,10.18,16.39,Poplar_Community_Hospital
6048649_1,RHINO ROCKET MED__11S-S0500-08AS,Inpatient,270,,,,0,62.75,47.06,37.02,106.45,59.61,59.61,58.36,62.75,,59.61,Poplar_Community_Hospital
6048649_1,RHINO ROCKET MED__11S-S0500-08AS,Outpatient,270,,,,0,62.75,47.06,37.02,106.45,59.61,106.45,58.36,62.75,37.02,59.61,Poplar_Community_Hospital
6048651_1,DRSSING ADPTC ST NON-ADH 3X3__2012,Inpatient,270,,,,0,4.25,3.19,2.51,7.21,4.04,4.04,3.95,4.25,,4.04,Poplar_Community_Hospital
6048651_1,DRSSING ADPTC ST NON-ADH 3X3__2012,Outpatient,270,,,,0,4.25,3.19,2.51,7.21,4.04,7.21,3.95,4.25,2.51,4.04,Poplar_Community_Hospital
6048655_1,SWABSTICKS ALCOHOL 3'S__1204,Inpatient,270,,,,0,3.75,2.81,2.21,6.36,3.56,3.56,3.49,3.75,,3.56,Poplar_Community_Hospital
6048655_1,SWABSTICKS ALCOHOL 3'S__1204,Outpatient,270,,,,0,3.75,2.81,2.21,6.36,3.56,6.36,3.49,3.75,2.21,3.56,Poplar_Community_Hospital
6048657_1,DRSSNG TELFA ST 3X4__2132,Inpatient,270,,,,0,4.25,3.19,2.51,7.21,4.04,4.04,3.95,4.25,,4.04,Poplar_Community_Hospital
6048657_1,DRSSNG TELFA ST 3X4__2132,Outpatient,270,,,,0,4.25,3.19,2.51,7.21,4.04,7.21,3.95,4.25,2.51,4.04,Poplar_Community_Hospital
6048660_1,COLLECTION UNIT SPECIPAN__4014,Inpatient,270,,,,0,3.75,2.81,2.21,6.36,3.56,3.56,3.49,3.75,,3.56,Poplar_Community_Hospital
6048660_1,COLLECTION UNIT SPECIPAN__4014,Outpatient,270,,,,0,3.75,2.81,2.21,6.36,3.56,6.36,3.49,3.75,2.21,3.56,Poplar_Community_Hospital
6048661_1,SPONGE X-RAY DETEC 4X4IN__7317,Inpatient,270,,,,0,5.75,4.31,3.39,9.75,5.46,5.46,5.35,5.75,,5.46,Poplar_Community_Hospital
6048661_1,SPONGE X-RAY DETEC 4X4IN__7317,Outpatient,270,,,,0,5.75,4.31,3.39,9.75,5.46,9.75,5.35,5.75,3.39,5.46,Poplar_Community_Hospital
6048662_1,STRIP PLAIN PKG 1/4X5YD__7631,Inpatient,270,,,,0,10.25,7.69,6.05,17.39,9.74,9.74,9.53,10.25,,9.74,Poplar_Community_Hospital
6048662_1,STRIP PLAIN PKG 1/4X5YD__7631,Outpatient,270,,,,0,10.25,7.69,6.05,17.39,9.74,17.39,9.53,10.25,6.05,9.74,Poplar_Community_Hospital
6048663_1,GAUZE PACKING IODOFORM 0.25IN__7831,Inpatient,270,,,,0,11,8.25,6.49,18.66,10.45,10.45,10.23,11,,10.45,Poplar_Community_Hospital
6048663_1,GAUZE PACKING IODOFORM 0.25IN__7831,Outpatient,270,,,,0,11,8.25,6.49,18.66,10.45,18.66,10.23,11,6.49,10.45,Poplar_Community_Hospital
6048664_1,GAUZE PACKING IODOFORM 1IN__7833,Inpatient,270,,,,0,13.5,10.13,7.97,22.9,12.83,12.83,12.56,13.5,,12.83,Poplar_Community_Hospital
6048664_1,GAUZE PACKING IODOFORM 1IN__7833,Outpatient,270,,,,0,13.5,10.13,7.97,22.9,12.83,22.9,12.56,13.5,7.97,12.83,Poplar_Community_Hospital
6048665_1,GAUZE PATCH PTRLTM XRFRM 4X4IN__8884433500,Inpatient,270,,,,0,4.25,3.19,2.51,7.21,4.04,4.04,3.95,4.25,,4.04,Poplar_Community_Hospital
6048665_1,GAUZE PATCH PTRLTM XRFRM 4X4IN__8884433500,Outpatient,270,,,,0,4.25,3.19,2.51,7.21,4.04,7.21,3.95,4.25,2.51,4.04,Poplar_Community_Hospital
6048666_1,TUBE SALEM SUMP SENT 16FR 48__8888264960,Inpatient,270,,,,0,7,5.25,4.13,11.87,6.65,6.65,6.51,7,,6.65,Poplar_Community_Hospital
6048666_1,TUBE SALEM SUMP SENT 16FR 48__8888264960,Outpatient,270,,,,0,7,5.25,4.13,11.87,6.65,11.87,6.51,7,4.13,6.65,Poplar_Community_Hospital
6048670_1,METER PEAK FLOW ACCESS FL RNG__HS710-012,Inpatient,270,,,,0,84,63,49.56,142.5,79.8,79.8,78.12,84,,79.8,Poplar_Community_Hospital
6048670_1,METER PEAK FLOW ACCESS FL RNG__HS710-012,Outpatient,270,,,,0,84,63,49.56,142.5,79.8,142.5,78.12,84,49.56,79.8,Poplar_Community_Hospital
6048706_1,DRAPE EXTREMITY 28X46__29415,Inpatient,270,,,,0,32.25,24.19,19.03,54.71,30.64,30.64,29.99,32.25,,30.64,Poplar_Community_Hospital
6048706_1,DRAPE EXTREMITY 28X46__29415,Outpatient,270,,,,0,32.25,24.19,19.03,54.71,30.64,54.71,29.99,32.25,19.03,30.64,Poplar_Community_Hospital
6048708_1,CATH FOLEY 14FR__FTS-5-14,Inpatient,270,,,,0,59.5,44.63,35.11,100.94,56.53,56.53,55.34,59.5,,56.53,Poplar_Community_Hospital
6048708_1,CATH FOLEY 14FR__FTS-5-14,Outpatient,270,,,,0,59.5,44.63,35.11,100.94,56.53,100.94,55.34,59.5,35.11,56.53,Poplar_Community_Hospital
604871_1,K-,Inpatient,302,86902,"Blood typing, serologic; antigen testing of donor blood using reagent serum, each antigen test",,0,58.5,43.88,34.52,99.24,55.58,55.58,54.41,58.5,,55.58,Poplar_Community_Hospital
604871_1,K-,Outpatient,302,86902,"Blood typing, serologic; antigen testing of donor blood using reagent serum, each antigen test",,0,58.5,43.88,34.52,99.24,55.58,99.24,54.41,58.5,34.52,55.58,Poplar_Community_Hospital
605250_1,COLLECTION: Venous Draw,Inpatient,300,36415,Collection of venous blood by venipuncture,,0,32.75,24.56,19.32,55.56,31.11,31.11,30.46,32.75,,31.11,Poplar_Community_Hospital
605250_1,COLLECTION: Venous Draw,Outpatient,300,36415,Collection of venous blood by venipuncture,,0,32.75,24.56,19.32,55.56,31.11,55.56,30.46,32.75,19.32,31.11,Poplar_Community_Hospital
605747_1,Desipramine Level,Inpatient,,,,,0,169,126.75,99.71,286.69,160.55,160.55,157.17,169,,160.55,Poplar_Community_Hospital
605747_1,Desipramine Level,Outpatient,,,,,0,169,126.75,99.71,286.69,160.55,286.69,157.17,169,99.71,160.55,Poplar_Community_Hospital
6059228_1,Draw Fee: NEMH,Inpatient,300,1,,,0,32.75,24.56,19.32,55.56,31.11,31.11,30.46,32.75,,31.11,Poplar_Community_Hospital
6059228_1,Draw Fee: NEMH,Outpatient,300,1,,,0,32.75,24.56,19.32,55.56,31.11,55.56,30.46,32.75,19.32,31.11,Poplar_Community_Hospital
6059655_1,Crossmatch Immediate Spin Interpretation,Inpatient,302,86920,Compatibility test each unit; immediate spin technique,,0,268.5,201.38,158.42,455.48,255.08,255.08,249.71,268.5,,255.08,Poplar_Community_Hospital
6059655_1,Crossmatch Immediate Spin Interpretation,Outpatient,302,86920,Compatibility test each unit; immediate spin technique,,0,268.5,201.38,158.42,455.48,255.08,455.48,249.71,268.5,158.42,255.08,Poplar_Community_Hospital
6059674_1,Crossmatch Anti-Human Globulin Gel Interpretation,Inpatient,302,86922,Compatibility test each unit; antiglobulin technique,,0,163.75,122.81,96.61,277.79,155.56,155.56,152.29,163.75,,155.56,Poplar_Community_Hospital
6059674_1,Crossmatch Anti-Human Globulin Gel Interpretation,Outpatient,302,86922,Compatibility test each unit; antiglobulin technique,,0,163.75,122.81,96.61,277.79,155.56,277.79,152.29,163.75,96.61,155.56,Poplar_Community_Hospital
6061177_1,"Cell Count and Diff BF, Regional",Inpatient,300,89051,"Cell count, miscellaneous body fluids (eg, cerebrospinal fluid, joint fluid), except blood; with differential count",,0,73.75,55.31,43.51,125.11,70.06,70.06,68.59,73.75,,70.06,Poplar_Community_Hospital
6061177_1,"Cell Count and Diff BF, Regional",Outpatient,300,89051,"Cell count, miscellaneous body fluids (eg, cerebrospinal fluid, joint fluid), except blood; with differential count",,0,73.75,55.31,43.51,125.11,70.06,125.11,68.59,73.75,43.51,70.06,Poplar_Community_Hospital
6061212_1,PT Sterile Whirlpool,Inpatient,420,97022,Application of a modality to 1 or more areas; whirlpool,,0,54.5,40.88,32.16,92.45,51.78,51.78,50.69,54.5,,51.78,Poplar_Community_Hospital
6061212_1,PT Sterile Whirlpool,Outpatient,420,97022,Application of a modality to 1 or more areas; whirlpool,,0,54.5,40.88,32.16,92.45,51.78,92.45,50.69,54.5,32.16,51.78,Poplar_Community_Hospital
6061245_1,PT ADL Training EA 15 Min,Inpatient,420,97535,"Self-care/home management training (eg, activities of daily living (ADL) and compensatory training, meal preparation, safety procedures, and instructions in use of assistive technology devices/adaptive equipment) direct one-on-one contact, each 15 minutes",,0,97.75,73.31,57.67,165.82,92.86,92.86,90.91,97.75,,92.86,Poplar_Community_Hospital
6061245_1,PT ADL Training EA 15 Min,Outpatient,420,97535,"Self-care/home management training (eg, activities of daily living (ADL) and compensatory training, meal preparation, safety procedures, and instructions in use of assistive technology devices/adaptive equipment) direct one-on-one contact, each 15 minutes",,0,97.75,73.31,57.67,165.82,92.86,165.82,90.91,97.75,57.67,92.86,Poplar_Community_Hospital
6062886_1,"Lipid Panel, Reg",Inpatient,301,80061,"Lipid panel This panel must include the following: Cholesterol, serum, total (82465) Lipoprotein, direct measurement, high density cholesterol (HDL cholesterol) (83718) Triglycerides (84478)",,0,149.25,111.94,88.06,253.19,141.79,141.79,138.8,149.25,,141.79,Poplar_Community_Hospital
6062886_1,"Lipid Panel, Reg",Outpatient,301,80061,"Lipid panel This panel must include the following: Cholesterol, serum, total (82465) Lipoprotein, direct measurement, high density cholesterol (HDL cholesterol) (83718) Triglycerides (84478)",,0,149.25,111.94,88.06,253.19,141.79,253.19,138.8,149.25,88.06,141.79,Poplar_Community_Hospital
606389_1,"Influ B, Rapid Test",Inpatient,306,87804,Infectious agent antigen detection by immunoassay with direct optical observation; Influenza,,0,100.75,75.56,59.44,170.91,95.71,95.71,93.7,100.75,,95.71,Poplar_Community_Hospital
606389_1,"Influ B, Rapid Test",Outpatient,306,87804,Infectious agent antigen detection by immunoassay with direct optical observation; Influenza,,0,100.75,75.56,59.44,170.91,95.71,170.91,93.7,100.75,59.44,95.71,Poplar_Community_Hospital
6063904_1,glycerin 18% 42gm oral gel nemh,Inpatient,250,,,,0,14.99,11.24,8.84,25.43,14.24,14.24,13.94,14.99,,14.24,Poplar_Community_Hospital
6063904_1,glycerin 18% 42gm oral gel nemh,Outpatient,250,,,,0,14.99,11.24,8.84,25.43,14.24,25.43,13.94,14.99,8.84,14.24,Poplar_Community_Hospital
6063906_1,Mastisol Liquid adhesive nemh,Inpatient,250,,,,0,7.04,5.28,4.15,11.94,6.69,6.69,6.55,7.04,,6.69,Poplar_Community_Hospital
6063906_1,Mastisol Liquid adhesive nemh,Outpatient,250,,,,0,7.04,5.28,4.15,11.94,6.69,11.94,6.55,7.04,4.15,6.69,Poplar_Community_Hospital
606430_1,Alpha 1 Antitrypsin,Inpatient,301,82103,Alpha-1-antitrypsin; total,,0,132.25,99.19,78.03,224.35,125.64,125.64,122.99,132.25,,125.64,Poplar_Community_Hospital
606430_1,Alpha 1 Antitrypsin,Outpatient,301,82103,Alpha-1-antitrypsin; total,,0,132.25,99.19,78.03,224.35,125.64,224.35,122.99,132.25,78.03,125.64,Poplar_Community_Hospital
6064806_1,ED VISIT LEVEL 1 - 99281,Emergency,450,99281,"Emergency department visit for the evaluation and management of a patient, which requires these 3 key components: A problem focused history; A problem focused examination; and Straightforward medical decision making. Counseling and/or coordination of care with other physicians, other qualified health care professionals, or agencies are provided consistent with the nature of the problem(s) and the patient's and/or family's needs. Usually, the presenting problem(s) are self limited or minor.",,0,214.75,161.06,126.7,364.3,204.01,364.3,199.72,214.75,126.7,204.01,Poplar_Community_Hospital
6064806_1,ED VISIT LEVEL 1 - 99281,Inpatient,450,99281,"Emergency department visit for the evaluation and management of a patient, which requires these 3 key components: A problem focused history; A problem focused examination; and Straightforward medical decision making. Counseling and/or coordination of care with other physicians, other qualified health care professionals, or agencies are provided consistent with the nature of the problem(s) and the patient's and/or family's needs. Usually, the presenting problem(s) are self limited or minor.",,0,214.75,161.06,126.7,364.3,204.01,204.01,199.72,214.75,,204.01,Poplar_Community_Hospital
6064814_1,ED VISIT LEVEL 2 - 99282,Emergency,450,99282,"Emergency department visit for the evaluation and management of a patient, which requires these 3 key components: An expanded problem focused history; An expanded problem focused examination; and Medical decision making of low complexity. Counseling and/or coordination of care with other physicians, other qualified health care professionals, or agencies are provided consistent with the nature of the problem(s) and the patient's and/or family's needs. Usually, the presenting problem(s) are of low to moderate severity.",,0,473.5,355.13,279.37,803.25,449.83,803.25,440.36,473.5,279.37,449.83,Poplar_Community_Hospital
