Run Date: 2/11/2022 3:15:49 PM
CDM Date Stamp: 1/1/2022

Procedure Code,Procedure Description,Price Tier,Revenue Code,CPT HCPCS Code,CPT HCPCS Desc,NDC Code,Rx Unit Multiplier,Gross Charge,Discounted Cash Price,De-identified minimum negotiated charge,De-identified maximum negotiated charge,Allegiance,Allegiance_Medicare_RBPHP,BCBS_HEALTHLINK_NETWORK,BCBS_TRADITIONAL_NETWORK,Indian_Health_Svcs,PACIFIC_SOURCE_
608826_1,Charge Chem 8,Inpatient,0301,80048,"Basic metabolic panel (Calcium, total) This panel must include the following: Calcium, total (82310) Carbon dioxide (bicarbonate) (82374) Chloride (82435) Creatinine (82565) Glucose (82947) Potassium (84132) Sodium (84295) Urea nitrogen (BUN) (84520)",,0,161.50,121.13,93.67,300.39,153.43,153.43,150.20,161.50,N/A,153.43
608826_1,Charge Chem 8,Outpatient,0301,80048,"Basic metabolic panel (Calcium, total) This panel must include the following: Calcium, total (82310) Carbon dioxide (bicarbonate) (82374) Chloride (82435) Creatinine (82565) Glucose (82947) Potassium (84132) Sodium (84295) Urea nitrogen (BUN) (84520)",,0,161.50,121.13,93.67,300.39,153.43,300.39,150.20,161.50,93.67,153.43
608827_1,Charge Bili Direct,Inpatient,0301,82248,Bilirubin; direct,,0,69.00,51.75,40.02,128.34,65.55,65.55,64.17,69.00,N/A,65.55
608827_1,Charge Bili Direct,Outpatient,0301,82248,Bilirubin; direct,,0,69.00,51.75,40.02,128.34,65.55,128.34,64.17,69.00,40.02,65.55
608828_1,Charge Phosphorus,Inpatient,0301,84100,Phosphorus inorganic (phosphate),,0,69.00,51.75,40.02,128.34,65.55,65.55,64.17,69.00,N/A,65.55
608828_1,Charge Phosphorus,Outpatient,0301,84100,Phosphorus inorganic (phosphate),,0,69.00,51.75,40.02,128.34,65.55,128.34,64.17,69.00,40.02,65.55
6088762_1,Trauma Team Activation,Inpatient,0689,G0390,Trauma respons w/hosp criti,,0,2100.25,1575.19,1218.15,3906.47,1995.24,1995.24,1953.23,2100.25,N/A,1995.24
6088762_1,Trauma Team Activation,Outpatient,0689,G0390,Trauma respons w/hosp criti,,0,2100.25,1575.19,1218.15,3906.47,1995.24,3906.47,1953.23,2100.25,1218.15,1995.24
6088855_1,Herpes Simplex 1 IgG,Inpatient,0302,86695,"Antibody; herpes simplex, type 1",,0,147.25,110.44,85.41,273.89,139.89,139.89,136.94,147.25,N/A,139.89
6088855_1,Herpes Simplex 1 IgG,Outpatient,0302,86695,"Antibody; herpes simplex, type 1",,0,147.25,110.44,85.41,273.89,139.89,273.89,136.94,147.25,85.41,139.89
6088856_1,Herpes Simplex 2 IgG,Inpatient,0302,86696,"Antibody; herpes simplex, type 2",,0,162.50,121.88,94.25,302.25,154.38,154.38,151.13,162.50,N/A,154.38
6088856_1,Herpes Simplex 2 IgG,Outpatient,0302,86696,"Antibody; herpes simplex, type 2",,0,162.50,121.88,94.25,302.25,154.38,302.25,151.13,162.50,94.25,154.38
6088857_1,CMV IgG,Inpatient,0302,86644,Antibody; cytomegalovirus (CMV),,0,152.75,114.56,88.60,284.12,145.11,145.11,142.06,152.75,N/A,145.11
6088857_1,CMV IgG,Outpatient,0302,86644,Antibody; cytomegalovirus (CMV),,0,152.75,114.56,88.60,284.12,145.11,284.12,142.06,152.75,88.60,145.11
6089881_1,AMB Oxygen,Inpatient,0540,94680,"Oxygen uptake, expired gas analysis; rest and exercise, direct, simple",,0,18.25,13.69,10.59,33.95,17.34,17.34,16.97,18.25,N/A,17.34
6089881_1,AMB Oxygen,Outpatient,0540,94680,"Oxygen uptake, expired gas analysis; rest and exercise, direct, simple",,0,18.25,13.69,10.59,33.95,17.34,33.95,16.97,18.25,10.59,17.34
6092109_1,TUBE FEEDING 8FR__8888260604,Inpatient,0270,,,,0,4.75,3.56,2.76,8.84,4.51,4.51,4.42,4.75,N/A,4.51
6092109_1,TUBE FEEDING 8FR__8888260604,Outpatient,0270,,,,0,4.75,3.56,2.76,8.84,4.51,8.84,4.42,4.75,2.76,4.51
6092128_1,TISSUE TRAP__003853-902,Inpatient,0270,,,,0,40.50,30.38,23.49,75.33,38.48,38.48,37.67,40.50,N/A,38.48
6092128_1,TISSUE TRAP__003853-902,Outpatient,0270,,,,0,40.50,30.38,23.49,75.33,38.48,75.33,37.67,40.50,23.49,38.48
6092180_1,TUBE FEEDING PEG 20FR__003029,Inpatient,0270,,,,0,477.75,358.31,277.10,888.62,453.86,453.86,444.31,477.75,N/A,453.86
6092180_1,TUBE FEEDING PEG 20FR__003029,Outpatient,0270,,,,0,477.75,358.31,277.10,888.62,453.86,888.62,444.31,477.75,277.10,453.86
6092181_1,IV NS 0.9 VIAFLEX 500ML__2B1323Q,Inpatient,0270,,,,0,3.75,2.81,2.18,6.98,3.56,3.56,3.49,3.75,N/A,3.56
6092181_1,IV NS 0.9 VIAFLEX 500ML__2B1323Q,Outpatient,0270,,,,0,3.75,2.81,2.18,6.98,3.56,6.98,3.49,3.75,2.18,3.56
6092182_1,INDICATOR TEMP ACCUBAR__8-6505-20,Inpatient,0270,,,,0,4.25,3.19,2.47,7.91,4.04,4.04,3.95,4.25,N/A,4.04
6092182_1,INDICATOR TEMP ACCUBAR__8-6505-20,Outpatient,0270,,,,0,4.25,3.19,2.47,7.91,4.04,7.91,3.95,4.25,2.47,4.04
6092223_1,FILTER PENADAPT__PA2010,Inpatient,0270,,,,0,69.75,52.31,40.46,129.74,66.26,66.26,64.87,69.75,N/A,66.26
6092223_1,FILTER PENADAPT__PA2010,Outpatient,0270,,,,0,69.75,52.31,40.46,129.74,66.26,129.74,64.87,69.75,40.46,66.26
6092229_1,PEN SURG SKIN__212PR,Inpatient,0270,,,,0,4.25,3.19,2.47,7.91,4.04,4.04,3.95,4.25,N/A,4.04
6092229_1,PEN SURG SKIN__212PR,Outpatient,0270,,,,0,4.25,3.19,2.47,7.91,4.04,7.91,3.95,4.25,2.47,4.04
6092233_1,SOL SOLIDIFIER SAF-T 1500CC__ISOSORB1500,Inpatient,0270,,,,0,8.75,6.56,5.08,16.28,8.31,8.31,8.14,8.75,N/A,8.31
6092233_1,SOL SOLIDIFIER SAF-T 1500CC__ISOSORB1500,Outpatient,0270,,,,0,8.75,6.56,5.08,16.28,8.31,16.28,8.14,8.75,5.08,8.31
6092235_1,MATTRESS TRNSWARM INFNT TRNSPT__20421,Inpatient,0270,,,,0,98.00,73.50,56.84,182.28,93.10,93.10,91.14,98.00,N/A,93.10
6092235_1,MATTRESS TRNSWARM INFNT TRNSPT__20421,Outpatient,0270,,,,0,98.00,73.50,56.84,182.28,93.10,182.28,91.14,98.00,56.84,93.10
6092237_1,TENT CROUP__0304-5061-300,Inpatient,0270,,,,0,249.00,186.75,144.42,463.14,236.55,236.55,231.57,249.00,N/A,236.55
6092237_1,TENT CROUP__0304-5061-300,Outpatient,0270,,,,0,249.00,186.75,144.42,463.14,236.55,463.14,231.57,249.00,144.42,236.55
6092238_1,VEST BILIBLANKET__6600-0461-200,Inpatient,0270,,,,0,8.00,6.00,4.64,14.88,7.60,7.60,7.44,8.00,N/A,7.60
6092238_1,VEST BILIBLANKET__6600-0461-200,Outpatient,0270,,,,0,8.00,6.00,4.64,14.88,7.60,14.88,7.44,8.00,4.64,7.60
6092239_1,VEST STRESS L/XL__GL572,Inpatient,0622,,,,0,17.25,12.94,10.01,32.09,16.39,16.39,16.04,17.25,N/A,16.39
6092239_1,VEST STRESS L/XL__GL572,Outpatient,0622,,,,0,17.25,12.94,10.01,32.09,16.39,32.09,16.04,17.25,10.01,16.39
6092356_1,FILTER ASSEMBLY DISPOSA__54298,Inpatient,0270,,,,0,29.00,21.75,16.82,53.94,27.55,27.55,26.97,29.00,N/A,27.55
6092356_1,FILTER ASSEMBLY DISPOSA__54298,Outpatient,0270,,,,0,29.00,21.75,16.82,53.94,27.55,53.94,26.97,29.00,16.82,27.55
6092382_1,POUCH UROSTOMY 9IN__84711,Inpatient,0270,,,,0,23.75,17.81,13.78,44.18,22.56,22.56,22.09,23.75,N/A,22.56
6092382_1,POUCH UROSTOMY 9IN__84711,Outpatient,0270,,,,0,23.75,17.81,13.78,44.18,22.56,44.18,22.09,23.75,13.78,22.56
6092399_1,PAD BED EGGCRATE 1.5IN__11730CC,Inpatient,0270,,,,0,34.75,26.06,20.16,64.64,33.01,33.01,32.32,34.75,N/A,33.01
6092399_1,PAD BED EGGCRATE 1.5IN__11730CC,Outpatient,0270,,,,0,34.75,26.06,20.16,64.64,33.01,64.64,32.32,34.75,20.16,33.01
6092400_1,PAD BED EGGCRATE 16X16__11760CC,Inpatient,0270,,,,0,9.00,6.75,5.22,16.74,8.55,8.55,8.37,9.00,N/A,8.55
6092400_1,PAD BED EGGCRATE 16X16__11760CC,Outpatient,0270,,,,0,9.00,6.75,5.22,16.74,8.55,16.74,8.37,9.00,5.22,8.55
6092405_1,TUBE CONNECTING 6FT__8888284604,Inpatient,0270,,,,0,4.25,3.19,2.47,7.91,4.04,4.04,3.95,4.25,N/A,4.04
6092405_1,TUBE CONNECTING 6FT__8888284604,Outpatient,0270,,,,0,4.25,3.19,2.47,7.91,4.04,7.91,3.95,4.25,2.47,4.04
6092412_1,TUBE FEEDING GASTROSTOMY 26FR__0100-26,Inpatient,0270,,,,0,185.25,138.94,107.45,344.57,175.99,175.99,172.28,185.25,N/A,175.99
6092412_1,TUBE FEEDING GASTROSTOMY 26FR__0100-26,Outpatient,0270,,,,0,185.25,138.94,107.45,344.57,175.99,344.57,172.28,185.25,107.45,175.99
6092413_1,TUBE FEEDING GASTROSTOMY 28FR__0100-28,Inpatient,0270,,,,0,185.25,138.94,107.45,344.57,175.99,175.99,172.28,185.25,N/A,175.99
6092413_1,TUBE FEEDING GASTROSTOMY 28FR__0100-28,Outpatient,0270,,,,0,185.25,138.94,107.45,344.57,175.99,344.57,172.28,185.25,107.45,175.99
609251_1,RBC LR AS3 (PH1) E0685,Inpatient,0390,P9016,Rbc leukocytes reduced,,0,668.00,501.00,387.44,1242.48,634.60,634.60,621.24,668.00,N/A,634.60
609251_1,RBC LR AS3 (PH1) E0685,Outpatient,0390,P9016,Rbc leukocytes reduced,,0,668.00,501.00,387.44,1242.48,634.60,1242.48,621.24,668.00,387.44,634.60
609252_1,RBC LR AS3 (PH2) E0686,Inpatient,0390,P9016,Rbc leukocytes reduced,,0,668.00,501.00,387.44,1242.48,634.60,634.60,621.24,668.00,N/A,634.60
609252_1,RBC LR AS3 (PH2) E0686,Outpatient,0390,P9016,Rbc leukocytes reduced,,0,668.00,501.00,387.44,1242.48,634.60,1242.48,621.24,668.00,387.44,634.60
609253_1,RBC LR IR AS3 (PH1) E0668,Inpatient,0390,P9040,Rbc leukoreduced irradiated,,0,1275.50,956.63,739.79,2372.43,1211.73,1211.73,1186.22,1275.50,N/A,1211.73
609253_1,RBC LR IR AS3 (PH1) E0668,Outpatient,0390,P9040,Rbc leukoreduced irradiated,,0,1275.50,956.63,739.79,2372.43,1211.73,2372.43,1186.22,1275.50,739.79,1211.73
609254_1,RBC LR IR AS3 (PH2) E0669,Inpatient,0390,P9040,Rbc leukoreduced irradiated,,0,1275.50,956.63,739.79,2372.43,1211.73,1211.73,1186.22,1275.50,N/A,1211.73
609254_1,RBC LR IR AS3 (PH2) E0669,Outpatient,0390,P9040,Rbc leukoreduced irradiated,,0,1275.50,956.63,739.79,2372.43,1211.73,2372.43,1186.22,1275.50,739.79,1211.73
609259_1,RBC LR IR AS3 (PH1)ACD E4539,Inpatient,0390,P9040,Rbc leukoreduced irradiated,,0,1275.50,956.63,739.79,2372.43,1211.73,1211.73,1186.22,1275.50,N/A,1211.73
609259_1,RBC LR IR AS3 (PH1)ACD E4539,Outpatient,0390,P9040,Rbc leukoreduced irradiated,,0,1275.50,956.63,739.79,2372.43,1211.73,2372.43,1186.22,1275.50,739.79,1211.73
6092593_1,LINEN SAVER SINGLE__90518,Inpatient,0270,,,,0,4.25,3.19,2.47,7.91,4.04,4.04,3.95,4.25,N/A,4.04
6092593_1,LINEN SAVER SINGLE__90518,Outpatient,0270,,,,0,4.25,3.19,2.47,7.91,4.04,7.91,3.95,4.25,2.47,4.04
609260_1,RBC LR IR AS3 (PH2)ACD E4540,Inpatient,0390,P9040,Rbc leukoreduced irradiated,,0,1275.50,956.63,739.79,2372.43,1211.73,1211.73,1186.22,1275.50,N/A,1211.73
609260_1,RBC LR IR AS3 (PH2)ACD E4540,Outpatient,0390,P9040,Rbc leukoreduced irradiated,,0,1275.50,956.63,739.79,2372.43,1211.73,2372.43,1186.22,1275.50,739.79,1211.73
6092601_1,WARMER FLUID SET__D-70,Inpatient,0270,,,,0,411.50,308.63,238.67,765.39,390.93,390.93,382.70,411.50,N/A,390.93
6092601_1,WARMER FLUID SET__D-70,Outpatient,0270,,,,0,411.50,308.63,238.67,765.39,390.93,765.39,382.70,411.50,238.67,390.93
609262_1,RBC LR IR AS-5 E0420,Inpatient,0390,P9040,Rbc leukoreduced irradiated,,0,1275.50,956.63,739.79,2372.43,1211.73,1211.73,1186.22,1275.50,N/A,1211.73
609262_1,RBC LR IR AS-5 E0420,Outpatient,0390,P9040,Rbc leukoreduced irradiated,,0,1275.50,956.63,739.79,2372.43,1211.73,2372.43,1186.22,1275.50,739.79,1211.73
6092634_1,TUBE CONNECTING 12'__8888284620,Inpatient,0270,,,,0,4.25,3.19,2.47,7.91,4.04,4.04,3.95,4.25,N/A,4.04
6092634_1,TUBE CONNECTING 12'__8888284620,Outpatient,0270,,,,0,4.25,3.19,2.47,7.91,4.04,7.91,3.95,4.25,2.47,4.04
6092746_1,REMOVER LOTION 4OZ__8611,Inpatient,0270,,,,0,15.75,11.81,9.14,29.30,14.96,14.96,14.65,15.75,N/A,14.96
6092746_1,REMOVER LOTION 4OZ__8611,Outpatient,0270,,,,0,15.75,11.81,9.14,29.30,14.96,29.30,14.65,15.75,9.14,14.96
6092753_1,U-BAG PEDS__ABCOM30556750,Inpatient,0270,,,,0,4.25,3.19,2.47,7.91,4.04,4.04,3.95,4.25,N/A,4.04
6092753_1,U-BAG PEDS__ABCOM30556750,Outpatient,0270,,,,0,4.25,3.19,2.47,7.91,4.04,7.91,3.95,4.25,2.47,4.04
6092754_1,KLING 2__KENDALL 2231,Inpatient,0270,,,,0,4.25,3.19,2.47,7.91,4.04,4.04,3.95,4.25,N/A,4.04
6092754_1,KLING 2__KENDALL 2231,Outpatient,0270,,,,0,4.25,3.19,2.47,7.91,4.04,7.91,3.95,4.25,2.47,4.04
6092757_1,TEMP THERAPY PAD 13 X 18__TP12E,Inpatient,0270,,,,0,29.25,21.94,16.97,54.41,27.79,27.79,27.20,29.25,N/A,27.79
6092757_1,TEMP THERAPY PAD 13 X 18__TP12E,Outpatient,0270,,,,0,29.25,21.94,16.97,54.41,27.79,54.41,27.20,29.25,16.97,27.79
6092758_1,TEMP THERAPY PAD 15 X 22__TP22E,Inpatient,0270,,,,0,30.75,23.06,17.84,57.20,29.21,29.21,28.60,30.75,N/A,29.21
6092758_1,TEMP THERAPY PAD 15 X 22__TP22E,Outpatient,0270,,,,0,30.75,23.06,17.84,57.20,29.21,57.20,28.60,30.75,17.84,29.21
6092759_1,TEMP THERAPY PAD 18 X 24__TP26E,Inpatient,0270,,,,0,36.25,27.19,21.03,67.43,34.44,34.44,33.71,36.25,N/A,34.44
6092759_1,TEMP THERAPY PAD 18 X 24__TP26E,Outpatient,0270,,,,0,36.25,27.19,21.03,67.43,34.44,67.43,33.71,36.25,21.03,34.44
6093110_1,PT Electrical Stimulation (Unattended),Inpatient,0420,G0283,Elec stim other than wound,,0,34.00,25.50,19.72,63.24,32.30,32.30,31.62,34.00,N/A,32.30
6093110_1,PT Electrical Stimulation (Unattended),Outpatient,0420,G0283,Elec stim other than wound,,0,34.00,25.50,19.72,63.24,32.30,63.24,31.62,34.00,19.72,32.30
6093184_1,00338-0004-05 - sterile water - Soln,Inpatient,0258,,,,0,3.00,2.25,1.74,5.58,2.85,2.85,2.79,3.00,N/A,2.85
6093184_1,00338-0004-05 - sterile water - Soln,Outpatient,0258,,,,0,3.00,2.25,1.74,5.58,2.85,5.58,2.79,3.00,1.74,2.85
609433_1,Thyroid Peroxidase Ab,Inpatient,0302,86376,"Microsomal antibodies (eg, thyroid or liver-kidney), each",,0,176.25,132.19,102.23,327.83,167.44,167.44,163.91,176.25,N/A,167.44
609433_1,Thyroid Peroxidase Ab,Outpatient,0302,86376,"Microsomal antibodies (eg, thyroid or liver-kidney), each",,0,176.25,132.19,102.23,327.83,167.44,327.83,163.91,176.25,102.23,167.44
609434_1,ds-DNA Ab,Inpatient,0302,86225,Deoxyribonucleic acid (DNA) antibody; native or double stranded,,0,154.50,115.88,89.61,287.37,146.78,146.78,143.69,154.50,N/A,146.78
609434_1,ds-DNA Ab,Outpatient,0302,86225,Deoxyribonucleic acid (DNA) antibody; native or double stranded,,0,154.50,115.88,89.61,287.37,146.78,287.37,143.69,154.50,89.61,146.78
609437_1,Sm (Smith) Ab,Inpatient,0302,86235,"Extractable nuclear antigen, antibody to, any method (eg, nRNP, SS-A, SS-B, Sm, RNP, Sc170, J01), each antibody",,0,176.50,132.38,102.37,328.29,167.68,167.68,164.15,176.50,N/A,167.68
609437_1,Sm (Smith) Ab,Outpatient,0302,86235,"Extractable nuclear antigen, antibody to, any method (eg, nRNP, SS-A, SS-B, Sm, RNP, Sc170, J01), each antibody",,0,176.50,132.38,102.37,328.29,167.68,328.29,164.15,176.50,102.37,167.68
609438_1,Inactive SM-RNP,Inpatient,,,,,0,176.50,132.38,102.37,328.29,167.68,167.68,164.15,176.50,N/A,167.68
609438_1,Inactive SM-RNP,Outpatient,,,,,0,176.50,132.38,102.37,328.29,167.68,328.29,164.15,176.50,102.37,167.68
609439_1,SSA (Ro),Inpatient,0302,86235,"Extractable nuclear antigen, antibody to, any method (eg, nRNP, SS-A, SS-B, Sm, RNP, Sc170, J01), each antibody",,0,176.50,132.38,102.37,328.29,167.68,167.68,164.15,176.50,N/A,167.68
609439_1,SSA (Ro),Outpatient,0302,86235,"Extractable nuclear antigen, antibody to, any method (eg, nRNP, SS-A, SS-B, Sm, RNP, Sc170, J01), each antibody",,0,176.50,132.38,102.37,328.29,167.68,328.29,164.15,176.50,102.37,167.68
609440_1,SSB (La),Inpatient,0302,86235,"Extractable nuclear antigen, antibody to, any method (eg, nRNP, SS-A, SS-B, Sm, RNP, Sc170, J01), each antibody",,0,176.50,132.38,102.37,328.29,167.68,167.68,164.15,176.50,N/A,167.68
609440_1,SSB (La),Outpatient,0302,86235,"Extractable nuclear antigen, antibody to, any method (eg, nRNP, SS-A, SS-B, Sm, RNP, Sc170, J01), each antibody",,0,176.50,132.38,102.37,328.29,167.68,328.29,164.15,176.50,102.37,167.68
609441_1,Jo-1 Antibody,Inpatient,0302,86235,"Extractable nuclear antigen, antibody to, any method (eg, nRNP, SS-A, SS-B, Sm, RNP, Sc170, J01), each antibody",,0,105.25,78.94,61.05,195.77,99.99,99.99,97.88,105.25,N/A,99.99
609441_1,Jo-1 Antibody,Outpatient,0302,86235,"Extractable nuclear antigen, antibody to, any method (eg, nRNP, SS-A, SS-B, Sm, RNP, Sc170, J01), each antibody",,0,105.25,78.94,61.05,195.77,99.99,195.77,97.88,105.25,61.05,99.99
6095032_1,00074-3473-03 - leuprolide 45 mg/6 months PWDIER,Inpatient,0259,J9217,Leuprolide acetate suspnsion,,6,7689.19,5766.89,4459.73,14301.89,7304.73,7304.73,7150.95,7689.19,N/A,7304.73
6095032_1,00074-3473-03 - leuprolide 45 mg/6 months PWDIER,Outpatient,0259,J9217,Leuprolide acetate suspnsion,,6,7689.19,5766.89,4459.73,14301.89,7304.73,14301.89,7150.95,7689.19,4459.73,7304.73
6095035_1,50242-0145-01 - pertuzumab 420 mg/14 mL Soln,Inpatient,0259,J9306,"Injection, pertuzumab, 1 mg",,420,8295.23,6221.42,4811.23,15429.13,7880.47,7880.47,7714.56,8295.23,N/A,7880.47
6095035_1,50242-0145-01 - pertuzumab 420 mg/14 mL Soln,Outpatient,0259,J9306,"Injection, pertuzumab, 1 mg",,420,8295.23,6221.42,4811.23,15429.13,7880.47,15429.13,7714.56,8295.23,4811.23,7880.47
6095038_1,NEMH Pelvic Exam,Emergency,0450,,,,0,49.00,36.75,28.42,91.14,46.55,91.14,45.57,49.00,28.42,46.55
6095038_1,NEMH Pelvic Exam,Inpatient,0450,,,,0,49.00,36.75,28.42,91.14,46.55,46.55,45.57,49.00,N/A,46.55
6095039_1,NEMH Nasogastric Tube,Emergency,0450,,,,0,327.25,245.44,189.81,608.69,310.89,608.69,304.34,327.25,189.81,310.89
6095039_1,NEMH Nasogastric Tube,Inpatient,0450,,,,0,327.25,245.44,189.81,608.69,310.89,310.89,304.34,327.25,N/A,310.89
6095410_1,RAFT THOMAS BACK AMB__QHS100,Inpatient,0270,,,,0,94.25,70.69,54.67,175.31,89.54,89.54,87.65,94.25,N/A,89.54
6095410_1,RAFT THOMAS BACK AMB__QHS100,Outpatient,0270,,,,0,94.25,70.69,54.67,175.31,89.54,175.31,87.65,94.25,54.67,89.54
6095458_1,ASPIRATOR MECONIUM #N101__N0101,Inpatient,0270,,,,0,23.75,17.81,13.78,44.18,22.56,22.56,22.09,23.75,N/A,22.56
6095458_1,ASPIRATOR MECONIUM #N101__N0101,Outpatient,0270,,,,0,23.75,17.81,13.78,44.18,22.56,44.18,22.09,23.75,13.78,22.56
6095525_1,BEDPAN BARIATRIC COMFORT__76589,Inpatient,0270,,,,0,76.50,57.38,44.37,142.29,72.68,72.68,71.15,76.50,N/A,72.68
6095525_1,BEDPAN BARIATRIC COMFORT__76589,Outpatient,0270,,,,0,76.50,57.38,44.37,142.29,72.68,142.29,71.15,76.50,44.37,72.68
6095526_1,SPITHOOD__SPITHOODS,Inpatient,0270,,,,0,12.75,9.56,7.40,23.72,12.11,12.11,11.86,12.75,N/A,12.11
6095526_1,SPITHOOD__SPITHOODS,Outpatient,0270,,,,0,12.75,9.56,7.40,23.72,12.11,23.72,11.86,12.75,7.40,12.11
6095575_1,STAPLER INSORB__2030,Inpatient,0270,,,,0,199.50,149.63,115.71,371.07,189.53,189.53,185.54,199.50,N/A,189.53
6095575_1,STAPLER INSORB__2030,Outpatient,0270,,,,0,199.50,149.63,115.71,371.07,189.53,371.07,185.54,199.50,115.71,189.53
6096368_1,NEMH Suture Wound 1st Inch,Emergency,0450,,,,0,109.25,81.94,63.37,203.21,103.79,203.21,101.60,109.25,63.37,103.79
6096368_1,NEMH Suture Wound 1st Inch,Inpatient,0450,,,,0,109.25,81.94,63.37,203.21,103.79,103.79,101.60,109.25,N/A,103.79
6096369_1,NEMH Suture Ea Addtl Inch,Emergency,0450,,,,0,39.25,29.44,22.77,73.01,37.29,73.01,36.50,39.25,22.77,37.29
6096369_1,NEMH Suture Ea Addtl Inch,Inpatient,0450,,,,0,39.25,29.44,22.77,73.01,37.29,37.29,36.50,39.25,N/A,37.29
6096968_1,XR Abdomen Flatplate,Inpatient,0320,74018,"Radiologic examination, abdomen; 1 view",,0,205.75,154.31,119.34,382.70,195.46,195.46,191.35,205.75,N/A,195.46
6096968_1,XR Abdomen Flatplate,Outpatient,0320,74018,"Radiologic examination, abdomen; 1 view",,0,205.75,154.31,119.34,382.70,195.46,382.70,191.35,205.75,119.34,195.46
6097002_3,XR Chest/Abdomen AP Infant - Report,ProFee,0989,71045,"Radiologic examination, chest; single view",,0,171.25,128.44,15.30,133.58,15.30,15.30,N/A,N/A,133.58,N/A
6097004_1,XR MU Exam,Inpatient,0324,71045,"Radiologic examination, chest; single view",,0,205.75,154.31,119.34,382.70,195.46,195.46,191.35,205.75,N/A,195.46
6097004_1,XR MU Exam,Outpatient,0324,71045,"Radiologic examination, chest; single view",,0,205.75,154.31,119.34,382.70,195.46,382.70,191.35,205.75,119.34,195.46
6098070_1,00074-3642-03 - leuprolide 7.5 mg/month PWDIER,Inpatient,0636,J9217,Leuprolide acetate suspnsion,,1,955.42,716.57,554.14,1777.08,907.65,907.65,888.54,955.42,N/A,907.65
6098070_1,00074-3642-03 - leuprolide 7.5 mg/month PWDIER,Outpatient,0636,J9217,Leuprolide acetate suspnsion,,1,955.42,716.57,554.14,1777.08,907.65,1777.08,888.54,955.42,554.14,907.65
6098188_1,13533-0636-03 - hepatitis B immune globulin - Soln,Inpatient,0636,J1571,Hepagam b im injection,,1,288.69,216.52,167.44,536.96,274.26,274.26,268.48,288.69,N/A,274.26
6098188_1,13533-0636-03 - hepatitis B immune globulin - Soln,Outpatient,0636,J1571,Hepagam b im injection,,1,288.69,216.52,167.44,536.96,274.26,536.96,268.48,288.69,167.44,274.26
6098397_1,"Microalbumin, Ur",Inpatient,0300,82044,"Albumin; urine (eg, microalbumin), semiquantitative (eg, reagent strip assay)",,0,135.50,101.63,78.59,252.03,128.73,128.73,126.02,135.50,N/A,128.73
6098397_1,"Microalbumin, Ur",Outpatient,0300,82044,"Albumin; urine (eg, microalbumin), semiquantitative (eg, reagent strip assay)",,0,135.50,101.63,78.59,252.03,128.73,252.03,126.02,135.50,78.59,128.73
