Mineral Community Hospital Chargemaster as of 1/1/2022,,,,,,,,,,,,
"Provided by Mineral Community Hospital, 1208 6th Ave East, Superior MT  59872",,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Department,Charge Master Code,Plain Language Description,Revenue Code,HCPCS Code,Standard Price,Discounted Cash Price,Allegiance,PacificSoursce,FirstChoiceHealthNetwork,MountainHealthCoop,De-Identified Min Negotiated Charge,De-Identified Max Negotiated Charge
CC-ER Provider,4110120,FOREIGN BODY/INCISION AND REMOVAL,981,10120,295.31,236.25,271.69,280.54,280.54,280.54,271.69,295.31
CC-ER Provider,4110121,INCISION REMOVAL FOREIGN BODY/SIMP,981,10121,533.73,426.98,491.03,507.04,507.04,507.04,491.03,533.73
CC-ER Provider,4110140,I & D HEMATOMA  SEROMA  FLUID COL.,981,10140,318.29,254.63,292.83,302.38,302.38,302.38,292.83,318.29
CC-ER Provider,4110160,ASPIRATION/ABSCESS  HEMATOMA  CYST,981,10160,251.85,201.48,231.7,239.26,239.26,239.26,231.7,251.85
CC-ER Provider,4111000,DEBRID EXT ECZE OR INF SKIN UPTO10,981,11000,105.19,84.15,96.77,99.93,99.93,99.93,96.77,105.19
CC-ER Provider,4111010,DEBRIDEMENT/REMOVAL W/OPEN FRACTUR,981,11010,576.14,460.91,530.05,547.33,547.33,547.33,530.05,576.14
CC-ER Provider,4111042,DEBRIDEMENT/SKIN/SUBCUTANEOUS TISS,981,11042,226.39,181.11,208.28,215.07,215.07,215.07,208.28,226.39
CC-ER Provider,4111043,DEBRIDEMENT/SKIN/SUBCU TISSUE/MUSC,981,11043,454.57,363.66,418.2,431.84,431.84,431.84,418.2,454.57
CC-ER Provider,4111044,DEBRIDEMENT/SKIN/SUBQ TIS/MUSC/BON,981,11044,592.54,474.03,545.14,562.91,562.91,562.91,545.14,592.54
CC-ER Provider,4111402,LESION EXCISION 2.1 TO3.0 CM,981,11402,324.16,259.33,298.23,307.95,307.95,307.95,298.23,324.16
CC-ER Provider,4111403,LESION EXCISION >4.0,981,11403,917.07,733.66,843.7,871.22,871.22,871.22,843.7,917.07
CC-ER Provider,4111406,NAIL/PLATE AVULSION,981,11406,189.05,151.24,173.93,179.6,179.6,179.6,173.93,189.05
CC-ER Provider,4111730,EVACUATION SUBUNGUAL HEMATOMA,981,11730,83.59,66.87,76.9,79.41,79.41,79.41,76.9,83.59
CC-ER Provider,4111740,EVACUATION SUBUNGUAL HEMATOMA,981,11740,314.43,251.54,289.28,298.71,298.71,298.71,289.28,314.43
CC-ER Provider,4111750,REPAIR NAIL BED,981,11750,595.26,476.21,547.64,565.5,565.5,565.5,547.64,595.26
CC-ER Provider,4111760,LACERATION/2.5 CM OR < SIMPLE,981,11760,343.39,274.71,315.92,326.22,326.22,326.22,315.92,343.39
CC-ER Provider,4112001,LACERATION < 2.5CM OR LESS,981,12001,332.19,265.75,305.61,315.58,315.58,315.58,305.61,332.19
CC-ER Provider,4112002,LACERATION  2.6CM TO 7.5CM,981,12002,402.12,321.7,369.95,382.01,382.01,382.01,369.95,402.12
CC-ER Provider,4112004,LACERATION/7.5-12.5 TRNK AREA SIMP,981,12004,251.11,200.89,231.02,238.55,238.55,238.55,231.02,251.11
CC-ER Provider,4112005,LACERATION/TRNK AREA 12.6-20 SIMPL,981,12005,317.24,253.79,291.86,301.38,301.38,301.38,291.86,317.24
CC-ER Provider,4112006,LACERATI0N/TRNK AREA 20-30 SIMPLE,981,12006,377.66,302.13,347.45,358.78,358.78,358.78,347.45,377.66
CC-ER Provider,4112007,LACERATION/TRNK AREA >30 CM SIMPLE,981,12007,714.64,571.71,657.47,678.91,678.91,678.91,657.47,714.64
CC-ER Provider,4112011,LACERATION/2.5 CM < FACE AREA,981,12011,214.67,171.74,197.5,203.94,203.94,203.94,197.5,214.67
CC-ER Provider,4112013,LACERATION/2.5-5 FACE AREA SIMPLE,981,12013,225.84,180.67,207.77,214.55,214.55,214.55,207.77,225.84
CC-ER Provider,4112014,LACERATION/FACIAL AREA 5.1-7.5 CM,981,12014,264.28,211.42,243.14,251.07,251.07,251.07,243.14,264.28
CC-ER Provider,4112015,LACERATION/7.6 - 12.5 SIMPLE,981,12015,318.57,254.86,293.08,302.64,302.64,302.64,293.08,318.57
CC-ER Provider,4112016,LACERATION/12.5-20 FACE AREA SIMPL,981,12016,402.7,322.16,370.48,382.57,382.57,382.57,370.48,402.7
CC-ER Provider,4112031,LACERATION/TRNK AREA <2.5 CM INTER,981,12031,460.59,368.47,423.74,437.56,437.56,437.56,423.74,460.59
CC-ER Provider,4112032,LAC/TRNK SCALP EXT 2.6 TO 7.5,981,12032,584.44,467.55,537.68,555.22,555.22,555.22,537.68,584.44
CC-ER Provider,4112034,LACERATION/TRNK AREA 7.6-20 INTERM,981,12034,609.51,487.61,560.75,579.03,579.03,579.03,560.75,609.51
CC-ER Provider,4112035,LACERATION/TRNK AREA 12.6-20 INTER,981,12035,741.65,593.32,682.32,704.57,704.57,704.57,682.32,741.65
CC-ER Provider,4112036,LACERATION/TRNK AREA 20/1-30 INTER,981,12036,784.04,627.23,721.32,744.84,744.84,744.84,721.32,784.04
CC-ER Provider,4112037,L CLOSE WND SCLP AX TRNK EXTREM>30,981,12037,"1,188.07",950.46,1093.02,1128.67,1128.67,1128.67,1093.02,1188.07
CC-ER Provider,4112041,LACERATION/2.5 CM OR < INTERMEDIAT,981,12041,459.93,367.94,423.14,436.93,436.93,436.93,423.14,459.93
CC-ER Provider,4112042,LACERATION/2.6-7.5 CM INTERMEDIATE,981,12042,561.66,449.33,516.73,533.58,533.58,533.58,516.73,561.66
CC-ER Provider,4112044,LACERATION/7.6-12.5 INTERMEDIATE,981,12044,568.77,455.02,523.27,540.33,540.33,540.33,523.27,568.77
CC-ER Provider,4112045,LACERATION/12.6-20.0 INTERMEDIATE,981,12045,665.75,532.6,612.49,632.46,632.46,632.46,612.49,665.75
CC-ER Provider,4112046,LACERATION/20 - 30 CM INTERMEDIATE,981,12046,819,655.2,753.48,778.05,778.05,778.05,753.48,819
CC-ER Provider,4112051,LACERATI0N/2.5 CM < FACE AREA INT,981,12051,501,400.8,460.92,475.95,475.95,475.95,460.92,501
CC-ER Provider,4112052,LACERATION/2.5-5 FACE AREA INTERME,981,12052,572.39,457.91,526.6,543.77,543.77,543.77,526.6,572.39
CC-ER Provider,4112053,LACERATION/FACE AREA 5.1-7.5 INTER,981,12053,670.97,536.78,617.29,637.42,637.42,637.42,617.29,670.97
CC-ER Provider,4112054,LACERATION/FACE AREA 7.6-12.5 INTE,981,12054,700.41,560.33,644.38,665.39,665.39,665.39,644.38,700.41
CC-ER Provider,4112055,LACERATION/FACE AREA 12.6-20 INTER,981,12055,793.32,634.66,729.85,753.65,753.65,753.65,729.85,793.32
CC-ER Provider,4113101,LACERATION/COMPLEX TRNK 2.6-7.5 CM,981,13101,734.59,587.67,675.82,697.86,697.86,697.86,675.82,734.59
CC-ER Provider,4113121,LACERATION/COMPLEX SCALP/EXTREMITI,981,13121,617.11,493.69,567.74,586.25,586.25,586.25,567.74,617.11
CC-ER Provider,4113122,REPAIR COMPLEX EACH ADD 5CM OR LES,981,13122,250.78,200.62,230.72,238.24,238.24,238.24,230.72,250.78
CC-ER Provider,4113131,LACERATION/COMPLEX 1.1 - 2.5 CM,981,13131,618.21,494.57,568.75,587.3,587.3,587.3,568.75,618.21
CC-ER Provider,4113132,REP LACERAT COMPLEX (-52),981,13132,"1,032.90",826.32,950.27,981.26,981.26,981.26,950.27,1032.9
CC-ER Provider,4113151,LACERATION/COMPLEX FACE AREA 1.1-2,981,13151,736.5,589.2,677.58,699.68,699.68,699.68,677.58,736.5
CC-ER Provider,4113152,LACERATION/COMPLEX 2.5-7.5 FACE AR,981,13152,859.7,687.76,790.92,816.72,816.72,816.72,790.92,859.7
CC-ER Provider,4114040,ADJACENT TISSUE TRANSFER/REARRANGE,981,14040,"1,651.39",1321.11,1519.28,1568.82,1568.82,1568.82,1519.28,1651.39
CC-ER Provider,4115050,SKIN GRAFT/PINCH TO 2 CM DIAMETER,981,15050,999.31,799.45,919.37,949.34,949.34,949.34,919.37,999.31
CC-ER Provider,4115100,SKIN GRAFT/100 CM OR LESS/TRUNK,981,15100,"1,829.23",1463.38,1682.89,1737.77,1737.77,1737.77,1682.89,1829.23
CC-ER Provider,4116000,BURN/DRESSING INITIAL LOCAL TX,981,16000,134.12,107.3,123.39,127.41,127.41,127.41,123.39,134.12
CC-ER Provider,4116020,BURN DRESSNG/SMALL W/O ANESTHESIA,981,16020,159.47,127.58,146.71,151.5,151.5,151.5,146.71,159.47
CC-ER Provider,4116025,BURN DRESSING/MEDIUM W/O ANESTHESI,981,16025,289.72,231.78,266.54,275.23,275.23,275.23,266.54,289.72
CC-ER Provider,4116030,BURN TREATMENT LG W/O ANESTHESIA,981,16030,367.5,294,338.1,349.13,349.13,349.13,338.1,367.5
CC-ER Provider,4117250,CHEMICAL CAUTERY OF TISSUE,981,17250,84.95,67.96,78.15,80.7,80.7,80.7,78.15,84.95
CC-ER Provider,4117340,CRYOTHERAPY FOR ACNE,981,17340,102.88,82.3,94.65,97.74,97.74,97.74,94.65,102.88
CC-ER Provider,4120163,WOUND EXPLORATION EXTREMITY,981,,678.86,543.09,624.55,644.92,644.92,644.92,624.55,678.86
CC-ER Provider,4120520,REMOVAL FOREIGN BODY IN MUSCLE,981,20520,634.87,507.9,584.08,603.13,603.13,603.13,584.08,634.87
CC-ER Provider,4120525,FOREIGN BODY/MUSCLE  COMPLICATED,981,20525,934.28,747.42,859.54,887.57,887.57,887.57,859.54,934.28
CC-ER Provider,4120550,INJECTION/TRIGGER POINTS ETC,981,20550,103.54,82.83,95.26,98.36,98.36,98.36,95.26,103.54
CC-ER Provider,4120552,INJ TRIGGER POINT 1/2 MUSCLES,981,20552,106.68,85.34,98.15,101.35,101.35,101.35,98.15,106.68
CC-ER Provider,4120600,ASPIRATION/INJECTION SMALL JOINT,981,20600,93.46,74.77,85.98,88.79,88.79,88.79,85.98,93.46
CC-ER Provider,4120605,ASP/INJ INTERMEDIATE JOINT,981,20605,98.51,78.81,90.63,93.58,93.58,93.58,90.63,98.51
CC-ER Provider,4120610,ASP/INJ LARGE JOINT,981,20610,118.69,94.95,109.19,112.76,112.76,112.76,109.19,118.69
CC-ER Provider,4120816,DIGIT,981,20816,"9,614.91",7691.93,8845.72,9134.16,9134.16,9134.16,8845.72,9614.91
CC-ER Provider,4121310,CLOSED TREATMENT NASAL BONE FX,981,21310,259.11,207.29,238.38,246.15,246.15,246.15,238.38,259.11
CC-ER Provider,4121315,FRACTURE/NASAL BONE W/O STABILIZAT,981,21315,326.73,261.38,300.59,310.39,310.39,310.39,300.59,326.73
CC-ER Provider,4121320,FRACTURE/NASAL W/STABILIZATION,981,21320,461.13,368.9,424.24,438.07,438.07,438.07,424.24,461.13
CC-ER Provider,4121400,FRACTURE/ORBIT CLOSED TREATMENT,981,21400,290.12,232.1,266.91,275.61,275.61,275.61,266.91,290.12
CC-ER Provider,4121501,I & D DEEP ABS/HEMA NECK/THORAX,981,21501,"1,362.35",1089.88,1253.36,1294.23,1294.23,1294.23,1253.36,1362.35
CC-ER Provider,4123500,FRACTURE/CLAVICULAR W/O MAN,981,23500,429.79,343.83,395.41,408.3,408.3,408.3,395.41,429.79
CC-ER Provider,4123540,DISLOCATION/ACROMIOCLAVICULE,981,23540,573.96,459.17,528.04,545.26,545.26,545.26,528.04,573.96
CC-ER Provider,4123575,FRACTURE/SCAPULAR W/MANIPULATION,981,23575,987.29,789.83,908.31,937.93,937.93,937.93,908.31,987.29
CC-ER Provider,4123600,FRACTURE/PROXIMAL HUMERAL,981,23600,791.41,633.13,728.1,751.84,751.84,751.84,728.1,791.41
CC-ER Provider,4123650,DISLOCATION/SHOULDER W/MANIPULATIO,981,23650,618.22,494.58,568.76,587.31,587.31,587.31,568.76,618.22
CC-ER Provider,4123655,DISLOCATION/SHOULDER W/MAN & ANEST,981,23655,"1,066.78",853.42,981.44,1013.44,1013.44,1013.44,981.44,1066.78
CC-ER Provider,4123930,DRAINAGE OF ARM LESION,981,23930,488.45,390.76,449.37,464.03,464.03,464.03,449.37,488.45
CC-ER Provider,4124530,CLSD TX SUPRA/TRANSCONDYLAR WITHOU,981,24530,749.78,599.82,689.8,712.29,712.29,712.29,689.8,749.78
CC-ER Provider,4124600,DISLOCATION/ELBOW,981,24600,719.63,575.7,662.06,683.65,683.65,683.65,662.06,719.63
CC-ER Provider,4124605,DISLOCATION/ELBOW W/ANESTHESIA,981,24605,"1,256.91",1005.53,1156.36,1194.06,1194.06,1194.06,1156.36,1256.91
CC-ER Provider,4124620,CLSED TX OF ELBOW FX W/MANIPULATIO,981,24620,570.96,456.77,525.28,542.41,542.41,542.41,525.28,570.96
CC-ER Provider,4124640,DISLOCATION/RADIAL HEAD W/MAN CHIL,981,24640,191.02,152.82,175.74,181.47,181.47,181.47,175.74,191.02
CC-ER Provider,4124650,FRACTURE/RADIAL HEAD/NECK W/O MAN,981,24650,603.73,482.98,555.43,573.54,573.54,573.54,555.43,603.73
CC-ER Provider,4125028,I & D FOREARM/WRIST DEEP,981,25028,"2,638.66",2110.93,2427.57,2506.73,2506.73,2506.73,2427.57,2638.66
CC-ER Provider,4125240,EXCISION/DISTAL ULNA,981,25240,"1,872.12",1497.7,1722.35,1778.51,1778.51,1778.51,1722.35,1872.12
CC-ER Provider,4125260,REPAIR TENDON OR MUSCLE FOREARM/WR,981,25260,"4,333.21",3466.57,3986.55,4116.55,4116.55,4116.55,3986.55,4333.21
CC-ER Provider,4125500,FRACTURE/RADIAL SHAFT W/O MAN,981,25500,536.48,429.18,493.56,509.66,509.66,509.66,493.56,536.48
CC-ER Provider,4125505,FRACTURE/RADIAL SHAFT W/MAN,981,25505,979.45,783.56,901.09,930.48,930.48,930.48,901.09,979.45
CC-ER Provider,4125530,CLOSED TREATMENT ULNAR FX/WITHOUT,981,25530,514.97,411.98,473.77,489.22,489.22,489.22,473.77,514.97
CC-ER Provider,4125535,FRACTURE/ULNAR SHAFT W/MANIPULATIO,981,25535,"1,298.44",1038.75,1194.56,1233.52,1233.52,1233.52,1194.56,1298.44
CC-ER Provider,4125560,FRACTURE/RADIAL ULNAR SHAFT,981,25560,545.3,436.24,501.68,518.04,518.04,518.04,501.68,545.3
CC-ER Provider,4125565,FRACTURE/RADIAL&ULNAR W/MANIPUL,981,25565,"1,020.62",816.5,938.97,969.59,969.59,969.59,938.97,1020.62
CC-ER Provider,4125600,FRACTURE/DISTAL RADIUS,981,25600,643.38,514.7,591.91,611.21,611.21,611.21,591.91,643.38
CC-ER Provider,4125605,FRACTURE/DISTAL RADIUS W/MAN,981,25605,"1,072.87",858.3,987.04,1019.23,1019.23,1019.23,987.04,1072.87
CC-ER Provider,4125650,FRACTURE/ULNAR STYLOID,981,25650,750.43,600.34,690.4,712.91,712.91,712.91,690.4,750.43
CC-ER Provider,4125660,WRIST DISLOCATION  CLOSED W/MAN,981,25660,528.06,422.45,485.82,501.66,501.66,501.66,485.82,528.06
CC-ER Provider,4125675,CLOSED TREATMENT OF DISTAL RADIOULNAR DISLOCATION WITH MANIPULATION,981,25675,451.29,361.03,415.19,428.73,428.73,428.73,415.19,451.29
CC-ER Provider,4126010,DRAINAGE/FINGER ABSCESS SIMPLE,981,26010,510.54,408.43,469.7,485.01,485.01,485.01,469.7,510.54
CC-ER Provider,4126160,EXCISION TENDON SHEATH LESION,981,26160,"1,319.47",1055.58,1213.91,1253.5,1253.5,1253.5,1213.91,1319.47
CC-ER Provider,4126418,REPAIR/EXTENSOR TENDON FINGER,981,26418,"2,374.22",1899.38,2184.28,2255.51,2255.51,2255.51,2184.28,2374.22
CC-ER Provider,4126600,FRACTURE/METACARPAL W/O MAN EACH,981,26600,575.46,460.37,529.42,546.69,546.69,546.69,529.42,575.46
CC-ER Provider,4126605,FRACTURE/METACARPAL W/MAN EACH,981,26605,631.18,504.94,580.69,599.62,599.62,599.62,580.69,631.18
CC-ER Provider,4126641,DISLOCATION/THUMB W/MANIPULATION,981,26641,"1,052.02",841.62,967.86,999.42,999.42,999.42,967.86,1052.02
CC-ER Provider,4126700,FRACTURE/METACARPOPHALANGEAL,981,26700,462.22,369.78,425.24,439.11,439.11,439.11,425.24,462.22
CC-ER Provider,4126720,CLOSED TX PHALANGEAL SHAFT FX,981,26720,386.62,309.3,355.69,367.29,367.29,367.29,355.69,386.62
CC-ER Provider,4126725,FRACTURE/PHALANGEAL,981,26725,661.02,528.82,608.14,627.97,627.97,627.97,608.14,661.02
CC-ER Provider,4126750,CL TREATMENT DISTAL PHALANGEAL FX,981,26750,359.78,287.82,331,341.79,341.79,341.79,331,359.78
CC-ER Provider,4126755,FRACTURE/PHALANGEAL W/MANIPULATION,981,26755,759.17,607.34,698.44,721.21,721.21,721.21,698.44,759.17
CC-ER Provider,4126765,FRACTURE/DISTAL PHALANGEAL W/MANIP,981,26765,"1,430.10",1144.08,1315.69,1358.6,1358.6,1358.6,1315.69,1430.1
CC-ER Provider,4126770,DISLOCATION/IP JOINT SINGLE W/MAN,981,26770,540.44,432.35,497.2,513.42,513.42,513.42,497.2,540.44
CC-ER Provider,4126775,CLOSED TX JOINT/REQ ANESTHESIA,981,26775,927.45,741.96,853.25,881.08,881.08,881.08,853.25,927.45
CC-ER Provider,4126951,AMPUTATION/FINGER/THUMB W/DIRECT C,981,26951,"2,049.68",1639.74,1885.71,1947.2,1947.2,1947.2,1885.71,2049.68
CC-ER Provider,4126952,AMPUTATION FINGER/THUMB,981,26952,"2,741.38",2193.1,2522.07,2604.31,2604.31,2604.31,2522.07,2741.38
CC-ER Provider,4127250,HIP DISLOCATION,981,27250,429.17,343.34,394.84,407.71,407.71,407.71,394.84,429.17
CC-ER Provider,4127252,DISLOCATION/HIP W/ANESTHESIA,981,27252,"2,259.22",1807.38,2078.48,2146.26,2146.26,2146.26,2078.48,2259.22
CC-ER Provider,4127301,I & D/ABSC/INF BURSA/HEMAT KNEE-TH,981,27301,693.07,554.46,637.62,658.42,658.42,658.42,637.62,693.07
CC-ER Provider,4127385,SUTURE OF QUADRICEPS/HAMSTRING RUP,981,27385,"2,002.42",1601.94,1842.23,1902.3,1902.3,1902.3,1842.23,2002.42
CC-ER Provider,4127530,FRACTURE/PROXIMAL TIBIA,981,27530,594.47,475.58,546.91,564.75,564.75,564.75,546.91,594.47
CC-ER Provider,4127560,CLOSED TX PATELLAR DIS W/O ANESTHI,981,27560,666.29,533.03,612.99,632.98,632.98,632.98,612.99,666.29
CC-ER Provider,4127750,FRACTURE/TIBIA,981,27750,682.77,546.22,628.15,648.63,648.63,648.63,628.15,682.77
CC-ER Provider,4127752,FRACTURE/TIBIA W/MANIPULATION,981,27752,"1,443.77",1155.02,1328.27,1371.58,1371.58,1371.58,1328.27,1443.77
CC-ER Provider,4127760,FRACTURE/MEDIAL MALLEOLUS,981,27760,653.48,522.78,601.2,620.81,620.81,620.81,601.2,653.48
CC-ER Provider,4127762,FRACTURE/MEDIAL MALLEOLUS W/MANIP,981,27762,"1,318.65",1054.92,1213.16,1252.72,1252.72,1252.72,1213.16,1318.65
CC-ER Provider,4127780,FRACTURE/FIBULA PROMIXAL/SHAFT,981,27780,601.76,481.41,553.62,571.67,571.67,571.67,553.62,601.76
CC-ER Provider,4127781,FRACTURE/FIBULA PROXIMAL W/MANIPUL,981,27781,"1,080.71",864.57,994.25,1026.67,1026.67,1026.67,994.25,1080.71
CC-ER Provider,4127786,FRACTURE/FIBULA/DISTAL,981,27786,618.27,494.62,568.81,587.36,587.36,587.36,568.81,618.27
CC-ER Provider,4127788,FRACTURE/DISTAL FIBULA W/MAN,981,27788,830.38,664.3,763.95,788.86,788.86,788.86,763.95,830.38
CC-ER Provider,4127808,FRACTURE/BIMALLEOLAR ANKLE W/O MAN,981,27808,655.23,524.18,602.81,622.47,622.47,622.47,602.81,655.23
CC-ER Provider,4127810,FRACTURE/BIALLEOLAR ANKLE W/MAN.,981,27810,"1,299.25",1039.4,1195.31,1234.29,1234.29,1234.29,1195.31,1299.25
CC-ER Provider,4127816,TREATMENT OF ANKLE FRACTURE,981,27816,631.25,505,580.75,599.69,599.69,599.69,580.75,631.25
CC-ER Provider,4127840,DISLOCATION ANKLE/CLOSED TREATMENT,981,27840,499.65,399.72,459.68,474.67,474.67,474.67,459.68,499.65
CC-ER Provider,4128190,REMOVAL OF FOREIGN BODY  FOOT  SUB,981,28190,501.19,400.95,461.09,476.13,476.13,476.13,461.09,501.19
CC-ER Provider,4128208,TENDON REPAIR EXT FOOT,981,28208,"1,095.19",876.15,1007.57,1040.43,1040.43,1040.43,1007.57,1095.19
CC-ER Provider,4128400,FRACTURE/CALCANEAL,981,28400,487.78,390.22,448.76,463.39,463.39,463.39,448.76,487.78
CC-ER Provider,4128470,FRACTURE/METATARSAL EACH,981,28470,428.46,342.77,394.18,407.04,407.04,407.04,394.18,428.46
CC-ER Provider,4128490,CLD TREAT OF FRACTURE GREAT TOEW/O MANIP,981,28490,284.49,227.59,261.73,270.27,270.27,270.27,261.73,284.49
CC-ER Provider,4128495,FRACTURE/GREAT TOE PHALANGEAL W/MA,981,28495,458.4,366.72,421.73,435.48,435.48,435.48,421.73,458.4
CC-ER Provider,4128510,CLOSED TX FX PHALANX,981,28510,241.36,193.09,222.05,229.29,229.29,229.29,222.05,241.36
CC-ER Provider,4128660,CLOSED TX INTERPHALGEAL DIS W/O,981,28660,551.55,441.24,507.43,523.97,523.97,523.97,507.43,551.55
CC-ER Provider,4129049,CAST APPLICATION FIGURE 8,981,29049,118.02,94.42,108.58,112.12,112.12,112.12,108.58,118.02
CC-ER Provider,4129065,CAST APPL/LONG ARM,981,29065,188.65,150.92,173.56,179.22,179.22,179.22,173.56,188.65
CC-ER Provider,4129075,CAST APPL/SHORT ARM,981,29075,169.98,135.98,156.38,161.48,161.48,161.48,156.38,169.98
CC-ER Provider,4129085,CAST APPL/GAUNTLET,981,29085,186.92,149.54,171.97,177.57,177.57,177.57,171.97,186.92
CC-ER Provider,4129105,SPLINT APPL/LONG ARM,981,29105,171.96,137.57,158.2,163.36,163.36,163.36,158.2,171.96
CC-ER Provider,4129125,SPLINT/APPLICATION SHORT ARM,981,29125,125.84,100.67,115.77,119.55,119.55,119.55,115.77,125.84
CC-ER Provider,4129130,APPLICATION OF FINGER SPLINT,981,29130,81.57,65.26,75.04,77.49,77.49,77.49,75.04,81.57
CC-ER Provider,4129345,CAST APPL/LONG LEG,981,29345,268.16,214.53,246.71,254.75,254.75,254.75,246.71,268.16
CC-ER Provider,4129355,CAST APPL/LONG LEG WALKER,981,29355,320.17,256.14,294.56,304.16,304.16,304.16,294.56,320.17
CC-ER Provider,4129405,CAST APPL/SHORT LEG,981,29405,158.98,127.18,146.26,151.03,151.03,151.03,146.26,158.98
CC-ER Provider,4129425,CAST APPL/SHORT LEG/WALKER,981,29425,152.2,121.76,140.02,144.59,144.59,144.59,140.02,152.2
CC-ER Provider,4129440,CAST/ADDING WALKER,981,29440,100.81,80.65,92.75,95.77,95.77,95.77,92.75,100.81
CC-ER Provider,4129505,SPLINT APPL/LONG LEG,981,29505,165.01,132.01,151.81,156.76,156.76,156.76,151.81,165.01
CC-ER Provider,4129515,SPLINT APPL/SHORT LEG,981,29515,139.89,111.91,128.7,132.9,132.9,132.9,128.7,139.89
CC-ER Provider,4129580,APPLICATION/UNNA BOOT,981,29580,118.57,94.86,109.08,112.64,112.64,112.64,109.08,118.57
CC-ER Provider,4129705,CAST/REMOVAL ARM/LEG,981,29705,130.99,104.79,120.51,124.44,124.44,124.44,120.51,130.99
CC-ER Provider,4129740,CAST REPAIR/WEDGE,981,29740,193.96,155.17,178.44,184.26,184.26,184.26,178.44,193.96
CC-ER Provider,4130300,FOREIGN BODY/NOSE,981,30300,167.74,134.19,154.32,159.35,159.35,159.35,154.32,167.74
CC-ER Provider,4130901,NASAL HEMORRHAGE CONTROL SIMPLE,981,30901,262.42,209.94,241.43,249.3,249.3,249.3,241.43,262.42
CC-ER Provider,4130903,NASAL HEMORRHAGE CONTROL EXTENSIVE,981,30903,402.41,321.93,370.22,382.29,382.29,382.29,370.22,402.41
CC-ER Provider,4130905,NASAL HEMORRHAGE POSTERIOR INITIAL,981,30905,329.19,263.35,302.85,312.73,312.73,312.73,302.85,329.19
CC-ER Provider,4130906,NASAL HEMORRHAGE SUBSEQUENT,981,30906,328.1,262.48,301.85,311.7,311.7,311.7,301.85,328.1
CC-ER Provider,4131500,INTUBATION/ENDOTRACHEAL,981,31500,356.78,285.42,328.24,338.94,338.94,338.94,328.24,356.78
CC-ER Provider,4131505,LARYNGOSCOPY/INDIRECT DIAGNOSITC,981,31505,157.33,125.86,144.74,149.46,149.46,149.46,144.74,157.33
CC-ER Provider,4131605,CRICOTHYROTOMY/INCISION OF WINDPIP,981,31605,462.22,369.78,425.24,439.11,439.11,439.11,425.24,462.22
CC-ER Provider,4132551,CHEST TUBE INSERTION,981,32551,570.96,456.77,525.28,542.41,542.41,542.41,525.28,570.96
CC-ER Provider,4135206,REPAIR BLOOD VESSEL UPPER EXTREMIT,981,35206,"2,463.29",1970.63,2266.23,2340.13,2340.13,2340.13,2266.23,2463.29
CC-ER Provider,4136680,INTRAOSSEOUS INF NEEDLE PLACEMENT,981,36680,467.41,373.93,430.02,444.04,444.04,444.04,430.02,467.41
CC-ER Provider,4137785,LIGATION/EXCISION VARICOSE VEIN LE,981,37785,806.98,645.58,742.42,766.63,766.63,766.63,742.42,806.98
CC-ER Provider,4141250,LAC REPAIR FLOOR OF MOUTH,981,41250,521.68,417.34,479.95,495.6,495.6,495.6,479.95,521.68
CC-ER Provider,4141252,LACERATION REPAIR/TONGUE 2.6CM PLU,981,41252,622.58,498.06,572.77,591.45,591.45,591.45,572.77,622.58
CC-ER Provider,4141800,I & D DENTAL ABCESS,981,41800,369.34,295.47,339.79,350.87,350.87,350.87,339.79,369.34
CC-ER Provider,4142700,INCISION AND DRAINAGE ABSCESS PERI,981,42700,561.12,448.9,516.23,533.06,533.06,533.06,516.23,561.12
CC-ER Provider,4142960,OROPHARYNGEAL HEMORRHAGE/SIMPLE,981,42960,520.42,416.34,478.79,494.4,494.4,494.4,478.79,520.42
CC-ER Provider,4143247,EGD/W/REMOVAL OF FOREIGN BODY,981,43247,575.86,460.69,529.79,547.07,547.07,547.07,529.79,575.86
CC-ER Provider,4143450,DILATION OF ESOPHAGUS,981,43450,235.21,188.17,216.39,223.45,223.45,223.45,216.39,235.21
CC-ER Provider,4143752,NASP-OR GASTRIC TUBE,981,43752,81.32,65.06,74.81,77.25,77.25,77.25,74.81,81.32
CC-ER Provider,4143753,GASTRIC INTUBATION/ASPIRATION,981,43753,160.09,128.07,147.28,152.09,152.09,152.09,147.28,160.09
CC-ER Provider,4145900,REDUCTION OF RECTAL PROLAPSE,981,45900,593.9,475.12,546.39,564.21,564.21,564.21,546.39,593.9
CC-ER Provider,4145915,REMOVAL FECAL IMPACTION,981,45915,503.74,402.99,463.44,478.55,478.55,478.55,463.44,503.74
CC-ER Provider,4146083,INCISION OF THROMBOSED HEMORRHOID,981,46083,348.37,278.7,320.5,330.95,330.95,330.95,320.5,348.37
CC-ER Provider,4146320,"EXTERNAL""",981,46320,598.54,478.83,550.66,568.61,568.61,568.61,550.66,598.54
CC-ER Provider,4146600,ANOSCOPY/DIAGNOSTIC,981,46600,172.27,137.82,158.49,163.66,163.66,163.66,158.49,172.27
CC-ER Provider,4151705,CYSTOSTOMY TUBE/CHANGE SIMPLE,981,51705,177.31,141.85,163.13,168.44,168.44,168.44,163.13,177.31
