Run Date: 10/18/2021 6:47:19 PM
CDM Date Stamp: 10/14/2020

Procedure Code,Procedure Description,Price Tier,Revenue Code,CPT HCPCS Code,CPT HCPCS Desc,NDC Code,Rx Unit Multiplier,Gross Charge,Discounted Cash Price,De-identified minimum negotiated charge,De-identified maximum negotiated charge,ALLEGIANCE,BCBS_CLOSED_NETWORK,BCBS_HEALTHLINK_NETWORK,BCBS_POS,BCBS_TRADITIONAL,EBMS,HEALTH_INFO_NET_PEAK_EQUITY,HEALTH_INFO_NET_STANDARD,HUMANA_PPO_NETWORK,INTEGRATED_HEALTH_PLAN,INTERWEST_HEALTH_PPO,INTERWEST_HEALTH_TRADITIONAL,MOUNTAIN_HEALTH_CO-OP_HPN,MOUNTAIN_HEALTH_CO-OP_PPO_POS,PACIFIC_SOURCE,UHC_COMMERCIAL
4008884,REF LAB VIT B6,Outpatient,0301,84207,Pyridoxal phosphate (Vitamin B-6),,0,165.0000,132.0000,132.0000,165.0000,156.7500,136.9500,136.9500,136.9500,136.9500,156.7500,160.0500,160.0500,151.8000,156.7500,161.7000,165.0000,145.2000,161.7000,160.0500,N/A
4008892,REF LAB SUSCEPTIBILITY STUDIES,Inpatient,0301,87181,"Susceptibility studies, antimicrobial agent; agar dilution method, per agent (eg, antibiotic gradient strip)",,0,43.0000,34.4000,34.4000,43.0000,40.8500,37.4100,37.4100,37.4100,37.4100,40.8500,41.7100,41.7100,40.8500,40.8500,42.1400,43.0000,37.8400,42.1400,41.7100,N/A
4008892,REF LAB SUSCEPTIBILITY STUDIES,Outpatient,0301,87181,"Susceptibility studies, antimicrobial agent; agar dilution method, per agent (eg, antibiotic gradient strip)",,0,43.0000,34.4000,34.4000,43.0000,40.8500,35.6900,35.6900,35.6900,35.6900,40.8500,41.7100,41.7100,39.5600,40.8500,42.1400,43.0000,37.8400,42.1400,41.7100,N/A
4008900,REF LAB BCR/ABL 1,Inpatient,0301,81206,"BCR/ABL1 (t(9;22)) (eg, chronic myelogenous leukemia) translocation analysis; major breakpoint, qualitative or quantitative",,0,546.0000,436.8000,436.8000,546.0000,518.7000,475.0200,475.0200,475.0200,475.0200,518.7000,529.6200,529.6200,518.7000,518.7000,535.0800,546.0000,480.4800,535.0800,529.6200,N/A
4008900,REF LAB BCR/ABL 1,Outpatient,0301,81206,"BCR/ABL1 (t(9;22)) (eg, chronic myelogenous leukemia) translocation analysis; major breakpoint, qualitative or quantitative",,0,546.0000,436.8000,436.8000,546.0000,518.7000,453.1800,453.1800,453.1800,453.1800,518.7000,529.6200,529.6200,502.3200,518.7000,535.0800,546.0000,480.4800,535.0800,529.6200,N/A
4009023,REF LAB HOMOCYSTEINE,Inpatient,0301,83090,Homocysteine,,0,196.0000,156.8000,156.8000,196.0000,186.2000,170.5200,170.5200,170.5200,170.5200,186.2000,190.1200,190.1200,186.2000,186.2000,192.0800,196.0000,172.4800,192.0800,190.1200,N/A
4009023,REF LAB HOMOCYSTEINE,Outpatient,0301,83090,Homocysteine,,0,196.0000,156.8000,156.8000,196.0000,186.2000,162.6800,162.6800,162.6800,162.6800,186.2000,190.1200,190.1200,180.3200,186.2000,192.0800,196.0000,172.4800,192.0800,190.1200,N/A
4009031,REF LAB DRUG SCREEN MULTIPLE,Inpatient,0301,80100,Drug screen qualitate/multi,,0,274.0000,219.2000,219.2000,274.0000,260.3000,238.3800,238.3800,238.3800,238.3800,260.3000,265.7800,265.7800,260.3000,260.3000,268.5200,274.0000,241.1200,268.5200,265.7800,N/A
4009031,REF LAB DRUG SCREEN MULTIPLE,Outpatient,0301,80100,Drug screen qualitate/multi,,0,274.0000,219.2000,219.2000,274.0000,260.3000,227.4200,227.4200,227.4200,227.4200,260.3000,265.7800,265.7800,252.0800,260.3000,268.5200,274.0000,241.1200,268.5200,265.7800,N/A
4009049,STATE/BORRELIA BURGDORFERI,Inpatient,0301,87476,"Infectious agent detection by nucleic acid (DNA or RNA); Borrelia burgdorferi, amplified probe technique",,0,313.0000,250.4000,250.4000,313.0000,297.3500,272.3100,272.3100,272.3100,272.3100,297.3500,303.6100,303.6100,297.3500,297.3500,306.7400,313.0000,275.4400,306.7400,303.6100,N/A
4009049,STATE/BORRELIA BURGDORFERI,Outpatient,0301,87476,"Infectious agent detection by nucleic acid (DNA or RNA); Borrelia burgdorferi, amplified probe technique",,0,313.0000,250.4000,250.4000,313.0000,297.3500,259.7900,259.7900,259.7900,259.7900,297.3500,303.6100,303.6100,287.9600,297.3500,306.7400,313.0000,275.4400,306.7400,303.6100,N/A
4009056,REF LAB MYOGLOBIN URINE,Inpatient,0301,83874,Myoglobin,,0,175.0000,140.0000,140.0000,175.0000,166.2500,152.2500,152.2500,152.2500,152.2500,166.2500,169.7500,169.7500,166.2500,166.2500,171.5000,175.0000,154.0000,171.5000,169.7500,N/A
4009056,REF LAB MYOGLOBIN URINE,Outpatient,0301,83874,Myoglobin,,0,175.0000,140.0000,140.0000,175.0000,166.2500,145.2500,145.2500,145.2500,145.2500,166.2500,169.7500,169.7500,161.0000,166.2500,171.5000,175.0000,154.0000,171.5000,169.7500,N/A
4009064,REF LAB PROTEIN C RESISTANCE,Inpatient,0301,85730,"Thromboplastin time, partial (PTT); plasma or whole blood",,0,111.0000,88.8000,88.8000,111.0000,105.4500,96.5700,96.5700,96.5700,96.5700,105.4500,107.6700,107.6700,105.4500,105.4500,108.7800,111.0000,97.6800,108.7800,107.6700,N/A
4009064,REF LAB PROTEIN C RESISTANCE,Outpatient,0301,85730,"Thromboplastin time, partial (PTT); plasma or whole blood",,0,111.0000,88.8000,88.8000,111.0000,105.4500,92.1300,92.1300,92.1300,92.1300,105.4500,107.6700,107.6700,102.1200,105.4500,108.7800,111.0000,97.6800,108.7800,107.6700,N/A
4009072,REF LAB FACTOR V,Inpatient,0305,85220,"Clotting; factor V (AcG or proaccelerin), labile factor",,0,284.0000,227.2000,227.2000,284.0000,269.8000,247.0800,247.0800,247.0800,247.0800,269.8000,275.4800,275.4800,269.8000,269.8000,278.3200,284.0000,249.9200,278.3200,275.4800,N/A
4009072,REF LAB FACTOR V,Outpatient,0305,85220,"Clotting; factor V (AcG or proaccelerin), labile factor",,0,284.0000,227.2000,227.2000,284.0000,269.8000,235.7200,235.7200,235.7200,235.7200,269.8000,275.4800,275.4800,261.2800,269.8000,278.3200,284.0000,249.9200,278.3200,275.4800,N/A
4009080,REF LAB INHIBIN A 4,Inpatient,0301,86336,Inhibin A,,0,251.0000,200.8000,200.8000,251.0000,238.4500,218.3700,218.3700,218.3700,218.3700,238.4500,243.4700,243.4700,238.4500,238.4500,245.9800,251.0000,220.8800,245.9800,243.4700,N/A
4009080,REF LAB INHIBIN A 4,Outpatient,0301,86336,Inhibin A,,0,251.0000,200.8000,200.8000,251.0000,238.4500,208.3300,208.3300,208.3300,208.3300,238.4500,243.4700,243.4700,230.9200,238.4500,245.9800,251.0000,220.8800,245.9800,243.4700,N/A
4009098,STATE/HCV QUANT VIRAL LOAD,Inpatient,0306,87521,"Infectious agent detection by nucleic acid (DNA or RNA); hepatitis C, amplified probe technique, includes reverse transcription when performed",,0,301.0000,240.8000,240.8000,301.0000,285.9500,261.8700,261.8700,261.8700,261.8700,285.9500,291.9700,291.9700,285.9500,285.9500,294.9800,301.0000,264.8800,294.9800,291.9700,N/A
4009098,STATE/HCV QUANT VIRAL LOAD,Outpatient,0306,87521,"Infectious agent detection by nucleic acid (DNA or RNA); hepatitis C, amplified probe technique, includes reverse transcription when performed",,0,301.0000,240.8000,240.8000,301.0000,285.9500,249.8300,249.8300,249.8300,249.8300,285.9500,291.9700,291.9700,276.9200,285.9500,294.9800,301.0000,264.8800,294.9800,291.9700,N/A
4009106,REF LAB DRUG SCREEN,Inpatient,0301,80101,,,0,102.0000,81.6000,81.6000,102.0000,96.9000,88.7400,88.7400,88.7400,88.7400,96.9000,98.9400,98.9400,96.9000,96.9000,99.9600,102.0000,89.7600,99.9600,98.9400,N/A
4009106,REF LAB DRUG SCREEN,Outpatient,0301,80101,,,0,102.0000,81.6000,81.6000,102.0000,96.9000,84.6600,84.6600,84.6600,84.6600,96.9000,98.9400,98.9400,93.8400,96.9000,99.9600,102.0000,89.7600,99.9600,98.9400,N/A
4009114,REF LAB ACETAMINOPHEN,Inpatient,0301,80329,"Analgesics, non-opioid; 1 or 2",,0,277.0000,221.6000,221.6000,277.0000,263.1500,240.9900,240.9900,240.9900,240.9900,263.1500,268.6900,268.6900,263.1500,263.1500,271.4600,277.0000,243.7600,271.4600,268.6900,N/A
4009114,REF LAB ACETAMINOPHEN,Outpatient,0301,80329,"Analgesics, non-opioid; 1 or 2",,0,277.0000,221.6000,221.6000,277.0000,263.1500,229.9100,229.9100,229.9100,229.9100,263.1500,268.6900,268.6900,254.8400,263.1500,271.4600,277.0000,243.7600,271.4600,268.6900,N/A
4009130,REF LAB SYNOVIAL FLUID CRYSTAL,Inpatient,0306,89060,"Crystal identification by light microscopy with or without polarizing lens analysis, tissue or any body fluid (except urine)",,0,104.0000,83.2000,83.2000,104.0000,98.8000,90.4800,90.4800,90.4800,90.4800,98.8000,100.8800,100.8800,98.8000,98.8000,101.9200,104.0000,91.5200,101.9200,100.8800,N/A
4009130,REF LAB SYNOVIAL FLUID CRYSTAL,Outpatient,0306,89060,"Crystal identification by light microscopy with or without polarizing lens analysis, tissue or any body fluid (except urine)",,0,104.0000,83.2000,83.2000,104.0000,98.8000,86.3200,86.3200,86.3200,86.3200,98.8000,100.8800,100.8800,95.6800,98.8000,101.9200,104.0000,91.5200,101.9200,100.8800,N/A
4009148,REF LAB HAPTOGLOBIN SCREEN,Inpatient,0301,83010,Haptoglobin; quantitative,,0,192.0000,153.6000,153.6000,192.0000,182.4000,167.0400,167.0400,167.0400,167.0400,182.4000,186.2400,186.2400,182.4000,182.4000,188.1600,192.0000,168.9600,188.1600,186.2400,N/A
4009148,REF LAB HAPTOGLOBIN SCREEN,Outpatient,0301,83010,Haptoglobin; quantitative,,0,192.0000,153.6000,153.6000,192.0000,182.4000,159.3600,159.3600,159.3600,159.3600,182.4000,186.2400,186.2400,176.6400,182.4000,188.1600,192.0000,168.9600,188.1600,186.2400,N/A
4009155,REF LAB T3 TOTAL,Inpatient,0301,84480,Triiodothyronine T3; total (TT-3),,0,208.0000,166.4000,166.4000,208.0000,197.6000,180.9600,180.9600,180.9600,180.9600,197.6000,201.7600,201.7600,197.6000,197.6000,203.8400,208.0000,183.0400,203.8400,201.7600,N/A
4009155,REF LAB T3 TOTAL,Outpatient,0301,84480,Triiodothyronine T3; total (TT-3),,0,208.0000,166.4000,166.4000,208.0000,197.6000,172.6400,172.6400,172.6400,172.6400,197.6000,201.7600,201.7600,191.3600,197.6000,203.8400,208.0000,183.0400,203.8400,201.7600,N/A
4009163,STATE/HCV GENOTYPING,Inpatient,0306,87902,Infectious agent genotype analysis by nucleic acid (DNA or RNA); Hepatitis C virus,,0,1330.0000,1064.0000,1064.0000,1330.0000,1263.5000,1157.1000,1157.1000,1157.1000,1157.1000,1263.5000,1290.1000,1290.1000,1263.5000,1263.5000,1303.4000,1330.0000,1170.4000,1303.4000,1290.1000,N/A
4009163,STATE/HCV GENOTYPING,Outpatient,0306,87902,Infectious agent genotype analysis by nucleic acid (DNA or RNA); Hepatitis C virus,,0,1330.0000,1064.0000,1064.0000,1330.0000,1263.5000,1103.9000,1103.9000,1103.9000,1103.9000,1263.5000,1290.1000,1290.1000,1223.6000,1263.5000,1303.4000,1330.0000,1170.4000,1303.4000,1290.1000,N/A
4009171,REF LAB CARDIOLIPIN AB IGM,Inpatient,0301,86147,"Cardiolipin (phospholipid) antibody, each Ig class",,0,325.0000,260.0000,260.0000,325.0000,308.7500,282.7500,282.7500,282.7500,282.7500,308.7500,315.2500,315.2500,308.7500,308.7500,318.5000,325.0000,286.0000,318.5000,315.2500,N/A
4009171,REF LAB CARDIOLIPIN AB IGM,Outpatient,0301,86147,"Cardiolipin (phospholipid) antibody, each Ig class",,0,325.0000,260.0000,260.0000,325.0000,308.7500,269.7500,269.7500,269.7500,269.7500,308.7500,315.2500,315.2500,299.0000,308.7500,318.5000,325.0000,286.0000,318.5000,315.2500,N/A
4009189,REF LAB IGF 1,Inpatient,0301,84305,Somatomedin,,0,333.0000,266.4000,266.4000,333.0000,316.3500,289.7100,289.7100,289.7100,289.7100,316.3500,323.0100,323.0100,316.3500,316.3500,326.3400,333.0000,293.0400,326.3400,323.0100,N/A
4009189,REF LAB IGF 1,Outpatient,0301,84305,Somatomedin,,0,333.0000,266.4000,266.4000,333.0000,316.3500,276.3900,276.3900,276.3900,276.3900,316.3500,323.0100,323.0100,306.3600,316.3500,326.3400,333.0000,293.0400,326.3400,323.0100,N/A
4009197,BNP,Inpatient,0301,83880,Natriuretic peptide,,0,283.0000,226.4000,226.4000,283.0000,268.8500,246.2100,246.2100,246.2100,246.2100,268.8500,274.5100,274.5100,268.8500,268.8500,277.3400,283.0000,249.0400,277.3400,274.5100,N/A
4009197,BNP,Outpatient,0301,83880,Natriuretic peptide,,0,283.0000,226.4000,226.4000,283.0000,268.8500,234.8900,234.8900,234.8900,234.8900,268.8500,274.5100,274.5100,260.3600,268.8500,277.3400,283.0000,249.0400,277.3400,274.5100,N/A
4009205,REF LAB LUPUS ANTICOAGULATION,Inpatient,0305,85613,Russell viper venom time (includes venom); diluted,,0,158.0000,126.4000,126.4000,158.0000,150.1000,137.4600,137.4600,137.4600,137.4600,150.1000,153.2600,153.2600,150.1000,150.1000,154.8400,158.0000,139.0400,154.8400,153.2600,N/A
4009205,REF LAB LUPUS ANTICOAGULATION,Outpatient,0305,85613,Russell viper venom time (includes venom); diluted,,0,158.0000,126.4000,126.4000,158.0000,150.1000,131.1400,131.1400,131.1400,131.1400,150.1000,153.2600,153.2600,145.3600,150.1000,154.8400,158.0000,139.0400,154.8400,153.2600,N/A
4009213,STATE/RSV,Inpatient,0301,87280,Infectious agent antigen detection by immunofluorescent technique; respiratory syncytial virus,,0,119.0000,95.2000,95.2000,119.0000,113.0500,103.5300,103.5300,103.5300,103.5300,113.0500,115.4300,115.4300,113.0500,113.0500,116.6200,119.0000,104.7200,116.6200,115.4300,N/A
4009213,STATE/RSV,Outpatient,0301,87280,Infectious agent antigen detection by immunofluorescent technique; respiratory syncytial virus,,0,119.0000,95.2000,95.2000,119.0000,113.0500,98.7700,98.7700,98.7700,98.7700,113.0500,115.4300,115.4300,109.4800,113.0500,116.6200,119.0000,104.7200,116.6200,115.4300,N/A
4009221,GENERAL HEALTH PANEL,Inpatient,0301,80050,"General health panel This panel must include the following: Comprehensive metabolic panel (80053) Blood count, complete (CBC), automated and automated differential WBC count (85025 or 85027 and 85004) OR Blood count, complete (CBC), automated (85027) and appropriate manual differential WBC count (85007 or 85009) Thyroid stimulating hormone (TSH) (84443)",,0,301.0000,240.8000,240.8000,301.0000,285.9500,261.8700,261.8700,261.8700,261.8700,285.9500,291.9700,291.9700,285.9500,285.9500,294.9800,301.0000,264.8800,294.9800,291.9700,N/A
4009221,GENERAL HEALTH PANEL,Outpatient,0301,80050,"General health panel This panel must include the following: Comprehensive metabolic panel (80053) Blood count, complete (CBC), automated and automated differential WBC count (85025 or 85027 and 85004) OR Blood count, complete (CBC), automated (85027) and appropriate manual differential WBC count (85007 or 85009) Thyroid stimulating hormone (TSH) (84443)",,0,301.0000,240.8000,240.8000,301.0000,285.9500,249.8300,249.8300,249.8300,249.8300,285.9500,291.9700,291.9700,276.9200,285.9500,294.9800,301.0000,264.8800,294.9800,291.9700,N/A
4009239,REF LAB DHEA SERUM,Inpatient,0301,82626,Dehydroepiandrosterone (DHEA),,0,312.0000,249.6000,249.6000,312.0000,296.4000,271.4400,271.4400,271.4400,271.4400,296.4000,302.6400,302.6400,296.4000,296.4000,305.7600,312.0000,274.5600,305.7600,302.6400,N/A
4009239,REF LAB DHEA SERUM,Outpatient,0301,82626,Dehydroepiandrosterone (DHEA),,0,312.0000,249.6000,249.6000,312.0000,296.4000,258.9600,258.9600,258.9600,258.9600,296.4000,302.6400,302.6400,287.0400,296.4000,305.7600,312.0000,274.5600,305.7600,302.6400,N/A
4009254,REF LAB PHOSPHATASE SERUM,Inpatient,0301,84080,"Phosphatase, alkaline; isoenzymes",,0,179.0000,143.2000,143.2000,179.0000,170.0500,155.7300,155.7300,155.7300,155.7300,170.0500,173.6300,173.6300,170.0500,170.0500,175.4200,179.0000,157.5200,175.4200,173.6300,N/A
4009254,REF LAB PHOSPHATASE SERUM,Outpatient,0301,84080,"Phosphatase, alkaline; isoenzymes",,0,179.0000,143.2000,143.2000,179.0000,170.0500,148.5700,148.5700,148.5700,148.5700,170.0500,173.6300,173.6300,164.6800,170.0500,175.4200,179.0000,157.5200,175.4200,173.6300,N/A
4009262,REF LAB ANTIBODY ID,Inpatient,0301,86870,"Antibody identification, RBC antibodies, each panel for each serum technique",,0,390.0000,312.0000,312.0000,390.0000,370.5000,339.3000,339.3000,339.3000,339.3000,370.5000,378.3000,378.3000,370.5000,370.5000,382.2000,390.0000,343.2000,382.2000,378.3000,N/A
4009262,REF LAB ANTIBODY ID,Outpatient,0301,86870,"Antibody identification, RBC antibodies, each panel for each serum technique",,0,390.0000,312.0000,312.0000,390.0000,370.5000,323.7000,323.7000,323.7000,323.7000,370.5000,378.3000,378.3000,358.8000,370.5000,382.2000,390.0000,343.2000,382.2000,378.3000,N/A
4009270,GLUCOSE-POST GLUCOSE DOSE,Inpatient,0301,82950,Glucose; post glucose dose (includes glucose),,0,88.0000,70.4000,70.4000,88.0000,83.6000,76.5600,76.5600,76.5600,76.5600,83.6000,85.3600,85.3600,83.6000,83.6000,86.2400,88.0000,77.4400,86.2400,85.3600,N/A
4009270,GLUCOSE-POST GLUCOSE DOSE,Outpatient,0301,82950,Glucose; post glucose dose (includes glucose),,0,88.0000,70.4000,70.4000,88.0000,83.6000,73.0400,73.0400,73.0400,73.0400,83.6000,85.3600,85.3600,80.9600,83.6000,86.2400,88.0000,77.4400,86.2400,85.3600,N/A
4009288,REF LAB HGB ELECTROPHORESIS,Inpatient,0301,82664,"Electrophoretic technique, not elsewhere specified",,0,213.0000,170.4000,170.4000,213.0000,202.3500,185.3100,185.3100,185.3100,185.3100,202.3500,206.6100,206.6100,202.3500,202.3500,208.7400,213.0000,187.4400,208.7400,206.6100,N/A
4009288,REF LAB HGB ELECTROPHORESIS,Outpatient,0301,82664,"Electrophoretic technique, not elsewhere specified",,0,213.0000,170.4000,170.4000,213.0000,202.3500,176.7900,176.7900,176.7900,176.7900,202.3500,206.6100,206.6100,195.9600,202.3500,208.7400,213.0000,187.4400,208.7400,206.6100,N/A
4009312,REF LAB HEP B SURFACE ANTIBODY,Inpatient,0301,86706,Hepatitis B surface antibody (HBsAb),,0,156.0000,124.8000,124.8000,156.0000,148.2000,135.7200,135.7200,135.7200,135.7200,148.2000,151.3200,151.3200,148.2000,148.2000,152.8800,156.0000,137.2800,152.8800,151.3200,N/A
4009312,REF LAB HEP B SURFACE ANTIBODY,Outpatient,0301,86706,Hepatitis B surface antibody (HBsAb),,0,156.0000,124.8000,124.8000,156.0000,148.2000,129.4800,129.4800,129.4800,129.4800,148.2000,151.3200,151.3200,143.5200,148.2000,152.8800,156.0000,137.2800,152.8800,151.3200,N/A
4009320,REF LAB FACTOR V DNA EXTRACT,Inpatient,0301,83891,,,0,73.0000,58.4000,58.4000,73.0000,69.3500,63.5100,63.5100,63.5100,63.5100,69.3500,70.8100,70.8100,69.3500,69.3500,71.5400,73.0000,64.2400,71.5400,70.8100,N/A
4009320,REF LAB FACTOR V DNA EXTRACT,Outpatient,0301,83891,,,0,73.0000,58.4000,58.4000,73.0000,69.3500,60.5900,60.5900,60.5900,60.5900,69.3500,70.8100,70.8100,67.1600,69.3500,71.5400,73.0000,64.2400,71.5400,70.8100,N/A
4009338,REF LAB FACTOR V INTERP/RPT,Inpatient,0301,83912,,,0,104.0000,83.2000,83.2000,104.0000,98.8000,90.4800,90.4800,90.4800,90.4800,98.8000,100.8800,100.8800,98.8000,98.8000,101.9200,104.0000,91.5200,101.9200,100.8800,N/A
4009338,REF LAB FACTOR V INTERP/RPT,Outpatient,0301,83912,,,0,104.0000,83.2000,83.2000,104.0000,98.8000,86.3200,86.3200,86.3200,86.3200,98.8000,100.8800,100.8800,95.6800,98.8000,101.9200,104.0000,91.5200,101.9200,100.8800,N/A
4009346,REF LAB FACTOR V DIGESTION,Inpatient,0301,83892,,,0,82.0000,65.6000,65.6000,82.0000,77.9000,71.3400,71.3400,71.3400,71.3400,77.9000,79.5400,79.5400,77.9000,77.9000,80.3600,82.0000,72.1600,80.3600,79.5400,N/A
4009346,REF LAB FACTOR V DIGESTION,Outpatient,0301,83892,,,0,82.0000,65.6000,65.6000,82.0000,77.9000,68.0600,68.0600,68.0600,68.0600,77.9000,79.5400,79.5400,75.4400,77.9000,80.3600,82.0000,72.1600,80.3600,79.5400,N/A
4009353,ALCOHOL BREATH,Inpatient,0301,82075,Alcohol (ethanol); breath,,0,69.0000,55.2000,55.2000,69.0000,65.5500,60.0300,60.0300,60.0300,60.0300,65.5500,66.9300,66.9300,65.5500,65.5500,67.6200,69.0000,60.7200,67.6200,66.9300,N/A
4009353,ALCOHOL BREATH,Outpatient,0301,82075,Alcohol (ethanol); breath,,0,69.0000,55.2000,55.2000,69.0000,65.5500,57.2700,57.2700,57.2700,57.2700,65.5500,66.9300,66.9300,63.4800,65.5500,67.6200,69.0000,60.7200,67.6200,66.9300,N/A
4009361,REF LAB FACTOR V PCE,Inpatient,0301,83896,,,0,73.0000,58.4000,58.4000,73.0000,69.3500,63.5100,63.5100,63.5100,63.5100,69.3500,70.8100,70.8100,69.3500,69.3500,71.5400,73.0000,64.2400,71.5400,70.8100,N/A
4009361,REF LAB FACTOR V PCE,Outpatient,0301,83896,,,0,73.0000,58.4000,58.4000,73.0000,69.3500,60.5900,60.5900,60.5900,60.5900,69.3500,70.8100,70.8100,67.1600,69.3500,71.5400,73.0000,64.2400,71.5400,70.8100,N/A
4009379,REF LAB FACTOR V MUTATION SCANNING,Inpatient,0301,83903,,,0,256.0000,204.8000,204.8000,256.0000,243.2000,222.7200,222.7200,222.7200,222.7200,243.2000,248.3200,248.3200,243.2000,243.2000,250.8800,256.0000,225.2800,250.8800,248.3200,N/A
4009379,REF LAB FACTOR V MUTATION SCANNING,Outpatient,0301,83903,,,0,256.0000,204.8000,204.8000,256.0000,243.2000,212.4800,212.4800,212.4800,212.4800,243.2000,248.3200,248.3200,235.5200,243.2000,250.8800,256.0000,225.2800,250.8800,248.3200,N/A
4009395,REF LAB HLA TYPING,Inpatient,0301,86812,"HLA typing; A, B, or C (eg, A10, B7, B27), single antigen",,0,345.0000,276.0000,276.0000,345.0000,327.7500,300.1500,300.1500,300.1500,300.1500,327.7500,334.6500,334.6500,327.7500,327.7500,338.1000,345.0000,303.6000,338.1000,334.6500,N/A
4009395,REF LAB HLA TYPING,Outpatient,0301,86812,"HLA typing; A, B, or C (eg, A10, B7, B27), single antigen",,0,345.0000,276.0000,276.0000,345.0000,327.7500,286.3500,286.3500,286.3500,286.3500,327.7500,334.6500,334.6500,317.4000,327.7500,338.1000,345.0000,303.6000,338.1000,334.6500,N/A
4009403,REF LAB ALDOSTERONE SERUM,Inpatient,0301,82088,Aldosterone,,0,330.0000,264.0000,264.0000,330.0000,313.5000,287.1000,287.1000,287.1000,287.1000,313.5000,320.1000,320.1000,313.5000,313.5000,323.4000,330.0000,290.4000,323.4000,320.1000,N/A
4009403,REF LAB ALDOSTERONE SERUM,Outpatient,0301,82088,Aldosterone,,0,330.0000,264.0000,264.0000,330.0000,313.5000,273.9000,273.9000,273.9000,273.9000,313.5000,320.1000,320.1000,303.6000,313.5000,323.4000,330.0000,290.4000,323.4000,320.1000,N/A
4009411,REF LAB MYCOPLASMA,Inpatient,0301,86738,Antibody; mycoplasma,,0,200.0000,160.0000,160.0000,200.0000,190.0000,174.0000,174.0000,174.0000,174.0000,190.0000,194.0000,194.0000,190.0000,190.0000,196.0000,200.0000,176.0000,196.0000,194.0000,N/A
