Procedure Code,Procedure Description,Price Tier,Revenue Code,CPT HCPCS Code,CPT HCPCS Desc,NDC Code,Rx Unit Multiplier,Gross Charge,Discounted Cash Price,De-identified minimum negotiated charge,De-identified maximum negotiated charge,Allegiance,Allegiance_Medicare_RBPHP,BCBS_HEALTHLINK_NETWORK,BCBS_TRADITIONAL_NETWORK,Indian_Health_Svcs,PACIFIC_SOURCE_,hospital
6047847_1,WAFER CONVEX W FLANGE__3736,Inpatient,270,,,,0,95.5,71.63,55.39,177.63,90.73,90.73,88.82,95.5,,90.73,Trinity_Hospital
6047847_1,WAFER CONVEX W FLANGE__3736,Outpatient,270,,,,0,95.5,71.63,55.39,177.63,90.73,177.63,88.82,95.5,55.39,90.73,Trinity_Hospital
6047848_1,POUCH__3803,Inpatient,270,,,,0,12.75,9.56,7.4,23.72,12.11,12.11,11.86,12.75,,12.11,Trinity_Hospital
6047848_1,POUCH__3803,Outpatient,270,,,,0,12.75,9.56,7.4,23.72,12.11,23.72,11.86,12.75,7.4,12.11,Trinity_Hospital
6047849_1,ADAPTER DRAIN TUBE UROSTOMY__7331,Inpatient,270,,,,0,8,6,4.64,14.88,7.6,7.6,7.44,8,,7.6,Trinity_Hospital
6047849_1,ADAPTER DRAIN TUBE UROSTOMY__7331,Outpatient,270,,,,0,8,6,4.64,14.88,7.6,14.88,7.44,8,4.64,7.6,Trinity_Hospital
6047850_1,CLAMP STOMA POUCH__7765,Inpatient,270,,,,0,6,4.5,3.48,11.16,5.7,5.7,5.58,6,,5.7,Trinity_Hospital
6047850_1,CLAMP STOMA POUCH__7765,Outpatient,270,,,,0,6,4.5,3.48,11.16,5.7,11.16,5.58,6,3.48,5.7,Trinity_Hospital
6047851_1,POUCH CENTERPOINT LOCK__8343,Inpatient,270,,,,0,67.25,50.44,39.01,125.09,63.89,63.89,62.54,67.25,,63.89,Trinity_Hospital
6047851_1,POUCH CENTERPOINT LOCK__8343,Outpatient,270,,,,0,67.25,50.44,39.01,125.09,63.89,125.09,62.54,67.25,39.01,63.89,Trinity_Hospital
6047852_1,WAFER COLOSTOMY__8723,Inpatient,270,,,,0,14,10.5,8.12,26.04,13.3,13.3,13.02,14,,13.3,Trinity_Hospital
6047852_1,WAFER COLOSTOMY__8723,Outpatient,270,,,,0,14,10.5,8.12,26.04,13.3,26.04,13.02,14,8.12,13.3,Trinity_Hospital
6047853_1,CLAMP COLOSTOMY DRAIN__8770,Inpatient,270,,,,0,5.25,3.94,3.05,9.77,4.99,4.99,4.88,5.25,,4.99,Trinity_Hospital
6047853_1,CLAMP COLOSTOMY DRAIN__8770,Outpatient,270,,,,0,5.25,3.94,3.05,9.77,4.99,9.77,4.88,5.25,3.05,4.99,Trinity_Hospital
6047854_1,BAG LEG VENTED URINE__9845,Inpatient,270,,,,0,33.25,24.94,19.29,61.85,31.59,31.59,30.92,33.25,,31.59,Trinity_Hospital
6047854_1,BAG LEG VENTED URINE__9845,Outpatient,270,,,,0,33.25,24.94,19.29,61.85,31.59,61.85,30.92,33.25,19.29,31.59,Trinity_Hospital
6047855_1,WAFER__14602,Inpatient,270,A5093,Ostomy accessory convex inse,,0,7.75,5.81,4.5,14.42,7.36,7.36,7.21,7.75,,7.36,Trinity_Hospital
6047855_1,WAFER__14602,Outpatient,270,A5093,Ostomy accessory convex inse,,0,7.75,5.81,4.5,14.42,7.36,14.42,7.21,7.75,4.5,7.36,Trinity_Hospital
6047856_1,POUCH__18192,Inpatient,270,,,,0,12.75,9.56,7.4,23.72,12.11,12.11,11.86,12.75,,12.11,Trinity_Hospital
6047856_1,POUCH__18192,Outpatient,270,,,,0,12.75,9.56,7.4,23.72,12.11,23.72,11.86,12.75,7.4,12.11,Trinity_Hospital
6047857_1,PASTE OSTOMY 2OZ__79300,Inpatient,270,,,,0,31.5,23.63,18.27,58.59,29.93,29.93,29.3,31.5,,29.93,Trinity_Hospital
6047857_1,PASTE OSTOMY 2OZ__79300,Outpatient,270,,,,0,31.5,23.63,18.27,58.59,29.93,58.59,29.3,31.5,18.27,29.93,Trinity_Hospital
6047858_1,CATH EXTERNAL ML INVIEW__97529,Inpatient,270,,,,0,5.25,3.94,3.05,9.77,4.99,4.99,4.88,5.25,,4.99,Trinity_Hospital
6047858_1,CATH EXTERNAL ML INVIEW__97529,Outpatient,270,,,,0,5.25,3.94,3.05,9.77,4.99,9.77,4.88,5.25,3.05,4.99,Trinity_Hospital
6047859_1,KIT MRSA CHILD PLUS__695257,Inpatient,270,,,,0,97.5,73.13,56.55,181.35,92.63,92.63,90.68,97.5,,92.63,Trinity_Hospital
6047859_1,KIT MRSA CHILD PLUS__695257,Outpatient,270,,,,0,97.5,73.13,56.55,181.35,92.63,181.35,90.68,97.5,56.55,92.63,Trinity_Hospital
6047860_1,KIT MRSA ADULT PLUS__695258,Inpatient,270,,,,0,97.5,73.13,56.55,181.35,92.63,92.63,90.68,97.5,,92.63,Trinity_Hospital
6047860_1,KIT MRSA ADULT PLUS__695258,Outpatient,270,,,,0,97.5,73.13,56.55,181.35,92.63,181.35,90.68,97.5,56.55,92.63,Trinity_Hospital
6047861_1,KIT MRSA ADULT PLUS L__695259,Inpatient,270,,,,0,101.75,76.31,59.02,189.26,96.66,96.66,94.63,101.75,,96.66,Trinity_Hospital
6047861_1,KIT MRSA ADULT PLUS L__695259,Outpatient,270,,,,0,101.75,76.31,59.02,189.26,96.66,189.26,94.63,101.75,59.02,96.66,Trinity_Hospital
6047874_1,SET PCA W/INJECTOR MINBOR__3559-03,Inpatient,270,,,,0,22.75,17.06,13.2,42.32,21.61,21.61,21.16,22.75,,21.61,Trinity_Hospital
6047874_1,SET PCA W/INJECTOR MINBOR__3559-03,Outpatient,270,,,,0,22.75,17.06,13.2,42.32,21.61,42.32,21.16,22.75,13.2,21.61,Trinity_Hospital
6047876_1,WASH PERINEUM SPRAY 8OZ__B01D7101,Inpatient,270,,,,0,4.25,3.19,2.47,7.91,4.04,4.04,3.95,4.25,,4.04,Trinity_Hospital
6047876_1,WASH PERINEUM SPRAY 8OZ__B01D7101,Outpatient,270,,,,0,4.25,3.19,2.47,7.91,4.04,7.91,3.95,4.25,2.47,4.04,Trinity_Hospital
6047903_1,CURRETT EAR LOOP TIP WHITE__19-321,Inpatient,270,,,,0,4.25,3.19,2.47,7.91,4.04,4.04,3.95,4.25,,4.04,Trinity_Hospital
6047903_1,CURRETT EAR LOOP TIP WHITE__19-321,Outpatient,270,,,,0,4.25,3.19,2.47,7.91,4.04,7.91,3.95,4.25,2.47,4.04,Trinity_Hospital
6047908_1,PUNCH BIOPSY 2MM__33-31,Inpatient,270,,,,0,6.5,4.88,3.77,12.09,6.18,6.18,6.05,6.5,,6.18,Trinity_Hospital
6047908_1,PUNCH BIOPSY 2MM__33-31,Outpatient,270,,,,0,6.5,4.88,3.77,12.09,6.18,12.09,6.05,6.5,3.77,6.18,Trinity_Hospital
6047910_1,PUNCH BIOPSY 4MM__33-34,Inpatient,270,,,,0,8.25,6.19,4.79,15.35,7.84,7.84,7.67,8.25,,7.84,Trinity_Hospital
6047910_1,PUNCH BIOPSY 4MM__33-34,Outpatient,270,,,,0,8.25,6.19,4.79,15.35,7.84,15.35,7.67,8.25,4.79,7.84,Trinity_Hospital
6047911_1,PUNCH BIOPSY 5MM__33-35,Inpatient,270,,,,0,7.5,5.63,4.35,13.95,7.13,7.13,6.98,7.5,,7.13,Trinity_Hospital
6047911_1,PUNCH BIOPSY 5MM__33-35,Outpatient,270,,,,0,7.5,5.63,4.35,13.95,7.13,13.95,6.98,7.5,4.35,7.13,Trinity_Hospital
6047912_1,BLADE CARBON STEEL SURG 15__4-115,Inpatient,270,,,,0,22.75,17.06,13.2,42.32,21.61,21.61,21.16,22.75,,21.61,Trinity_Hospital
6047912_1,BLADE CARBON STEEL SURG 15__4-115,Outpatient,270,,,,0,22.75,17.06,13.2,42.32,21.61,42.32,21.16,22.75,13.2,21.61,Trinity_Hospital
6047935_1,SURGICEL 2X3__1953,Inpatient,270,,,,0,62.25,46.69,36.11,115.79,59.14,59.14,57.89,62.25,,59.14,Trinity_Hospital
6047935_1,SURGICEL 2X3__1953,Outpatient,270,,,,0,62.25,46.69,36.11,115.79,59.14,115.79,57.89,62.25,36.11,59.14,Trinity_Hospital
6047939_1,SUTURE 5-0 ETHICON P-1 G695G__G695G,Inpatient,270,,,,0,18,13.5,10.44,33.48,17.1,17.1,16.74,18,,17.1,Trinity_Hospital
6047939_1,SUTURE 5-0 ETHICON P-1 G695G__G695G,Outpatient,270,,,,0,18,13.5,10.44,33.48,17.1,33.48,16.74,18,10.44,17.1,Trinity_Hospital
6047940_1,COLLAR EXTRICATION STOUT__NL-200EL,Inpatient,270,,,,0,102.75,77.06,59.6,191.12,97.61,97.61,95.56,102.75,,97.61,Trinity_Hospital
6047940_1,COLLAR EXTRICATION STOUT__NL-200EL,Outpatient,270,,,,0,102.75,77.06,59.6,191.12,97.61,191.12,95.56,102.75,59.6,97.61,Trinity_Hospital
6047941_1,COLLAR EXTRICATION XS__NL-250,Inpatient,270,,,,0,102.75,77.06,59.6,191.12,97.61,97.61,95.56,102.75,,97.61,Trinity_Hospital
6047941_1,COLLAR EXTRICATION XS__NL-250,Outpatient,270,,,,0,102.75,77.06,59.6,191.12,97.61,191.12,95.56,102.75,59.6,97.61,Trinity_Hospital
6047942_1,COLLAR EXTRICATION S__NL-300E,Inpatient,270,,,,0,102.75,77.06,59.6,191.12,97.61,97.61,95.56,102.75,,97.61,Trinity_Hospital
6047942_1,COLLAR EXTRICATION S__NL-300E,Outpatient,270,,,,0,102.75,77.06,59.6,191.12,97.61,191.12,95.56,102.75,59.6,97.61,Trinity_Hospital
6047943_1,COLLAR EXTRICATION M__NL-400,Inpatient,270,,,,0,102.75,77.06,59.6,191.12,97.61,97.61,95.56,102.75,,97.61,Trinity_Hospital
6047943_1,COLLAR EXTRICATION M__NL-400,Outpatient,270,,,,0,102.75,77.06,59.6,191.12,97.61,191.12,95.56,102.75,59.6,97.61,Trinity_Hospital
6047944_1,COLLAR EXTRICATION L__NL-500E,Inpatient,270,,,,0,102.75,77.06,59.6,191.12,97.61,97.61,95.56,102.75,,97.61,Trinity_Hospital
6047944_1,COLLAR EXTRICATION L__NL-500E,Outpatient,270,,,,0,102.75,77.06,59.6,191.12,97.61,191.12,95.56,102.75,59.6,97.61,Trinity_Hospital
6047945_1,COLLAR EXTRICATION PED 0-2__NLP1,Inpatient,270,,,,0,101,75.75,58.58,187.86,95.95,95.95,93.93,101,,95.95,Trinity_Hospital
6047945_1,COLLAR EXTRICATION PED 0-2__NLP1,Outpatient,270,,,,0,101,75.75,58.58,187.86,95.95,187.86,93.93,101,58.58,95.95,Trinity_Hospital
6047946_1,COLLAR EXTRICATION PED 2-6__NLP2,Inpatient,270,,,,0,101,75.75,58.58,187.86,95.95,95.95,93.93,101,,95.95,Trinity_Hospital
6047946_1,COLLAR EXTRICATION PED 2-6__NLP2,Outpatient,270,,,,0,101,75.75,58.58,187.86,95.95,187.86,93.93,101,58.58,95.95,Trinity_Hospital
6047947_1,COLLAR EXTRICATION P3__NL-P3,Inpatient,270,,,,0,101,75.75,58.58,187.86,95.95,95.95,93.93,101,,95.95,Trinity_Hospital
6047947_1,COLLAR EXTRICATION P3__NL-P3,Outpatient,270,,,,0,101,75.75,58.58,187.86,95.95,187.86,93.93,101,58.58,95.95,Trinity_Hospital
6047948_1,PROTECTOR HEEL/ANKLE CONV__4815,Inpatient,270,,,,0,8.75,6.56,5.08,16.28,8.31,8.31,8.14,8.75,,8.31,Trinity_Hospital
6047948_1,PROTECTOR HEEL/ANKLE CONV__4815,Outpatient,270,,,,0,8.75,6.56,5.08,16.28,8.31,16.28,8.14,8.75,5.08,8.31,Trinity_Hospital
6047951_1,PAD MATERNITY__2022,Inpatient,270,,,,0,5.5,4.13,3.19,10.23,5.23,5.23,5.12,5.5,,5.23,Trinity_Hospital
6047951_1,PAD MATERNITY__2022,Outpatient,270,,,,0,5.5,4.13,3.19,10.23,5.23,10.23,5.12,5.5,3.19,5.23,Trinity_Hospital
6047952_1,PAD EYE OVAL 1.625X 2.625__2841,Inpatient,270,,,,0,4.25,3.19,2.47,7.91,4.04,4.04,3.95,4.25,,4.04,Trinity_Hospital
6047952_1,PAD EYE OVAL 1.625X 2.625__2841,Outpatient,270,,,,0,4.25,3.19,2.47,7.91,4.04,7.91,3.95,4.25,2.47,4.04,Trinity_Hospital
6047954_1,GAUZE PACKING IODOFORM 0.5IN__7832,Inpatient,270,,,,0,11.5,8.63,6.67,21.39,10.93,10.93,10.7,11.5,,10.93,Trinity_Hospital
6047954_1,GAUZE PACKING IODOFORM 0.5IN__7832,Outpatient,270,,,,0,11.5,8.63,6.67,21.39,10.93,21.39,10.7,11.5,6.67,10.93,Trinity_Hospital
6047955_1,TUBE TRACH UNCUFFED 2.0__86460,Inpatient,270,,,,0,15,11.25,8.7,27.9,14.25,14.25,13.95,15,,14.25,Trinity_Hospital
6047955_1,TUBE TRACH UNCUFFED 2.0__86460,Outpatient,270,,,,0,15,11.25,8.7,27.9,14.25,27.9,13.95,15,8.7,14.25,Trinity_Hospital
6047956_1,TUBE TRACH UNCUFFED 2.5__86461,Inpatient,270,,,,0,15,11.25,8.7,27.9,14.25,14.25,13.95,15,,14.25,Trinity_Hospital
6047956_1,TUBE TRACH UNCUFFED 2.5__86461,Outpatient,270,,,,0,15,11.25,8.7,27.9,14.25,27.9,13.95,15,8.7,14.25,Trinity_Hospital
6047957_1,TUBE TRACH UNCUFFED 3.0__86462,Inpatient,270,,,,0,15,11.25,8.7,27.9,14.25,14.25,13.95,15,,14.25,Trinity_Hospital
6047957_1,TUBE TRACH UNCUFFED 3.0__86462,Outpatient,270,,,,0,15,11.25,8.7,27.9,14.25,27.9,13.95,15,8.7,14.25,Trinity_Hospital
6047958_1,TUBE TRACH UNCUFFED 3.5__86463,Inpatient,270,,,,0,15,11.25,8.7,27.9,14.25,14.25,13.95,15,,14.25,Trinity_Hospital
6047958_1,TUBE TRACH UNCUFFED 3.5__86463,Outpatient,270,,,,0,15,11.25,8.7,27.9,14.25,27.9,13.95,15,8.7,14.25,Trinity_Hospital
6047959_1,TUBE TRACH UNCUFFED 5.5__86467,Inpatient,270,,,,0,15,11.25,8.7,27.9,14.25,14.25,13.95,15,,14.25,Trinity_Hospital
6047959_1,TUBE TRACH UNCUFFED 5.5__86467,Outpatient,270,,,,0,15,11.25,8.7,27.9,14.25,27.9,13.95,15,8.7,14.25,Trinity_Hospital
6047960_1,TUBE TRACH CUFFED 10.0__96117,Inpatient,270,,,,0,31.5,23.63,18.27,58.59,29.93,29.93,29.3,31.5,,29.93,Trinity_Hospital
6047960_1,TUBE TRACH CUFFED 10.0__96117,Outpatient,270,,,,0,31.5,23.63,18.27,58.59,29.93,58.59,29.3,31.5,18.27,29.93,Trinity_Hospital
6047963_1,CATH UMBILICAL 8FR__88881602,Inpatient,270,,,,0,33,24.75,19.14,61.38,31.35,31.35,30.69,33,,31.35,Trinity_Hospital
6047963_1,CATH UMBILICAL 8FR__88881602,Outpatient,270,,,,0,33,24.75,19.14,61.38,31.35,61.38,30.69,33,19.14,31.35,Trinity_Hospital
6047965_1,SYRINGE ONLY LL 20CC__8881520657,Inpatient,270,,,,0,7,5.25,4.06,13.02,6.65,6.65,6.51,7,,6.65,Trinity_Hospital
6047965_1,SYRINGE ONLY LL 20CC__8881520657,Outpatient,270,,,,0,7,5.25,4.06,13.02,6.65,13.02,6.51,7,4.06,6.65,Trinity_Hospital
6047966_1,SYRINGE ONLY CATH TIP 60CC__8881560141,Inpatient,270,,,,0,4.25,3.19,2.47,7.91,4.04,4.04,3.95,4.25,,4.04,Trinity_Hospital
6047966_1,SYRINGE ONLY CATH TIP 60CC__8881560141,Outpatient,270,,,,0,4.25,3.19,2.47,7.91,4.04,7.91,3.95,4.25,2.47,4.04,Trinity_Hospital
6047967_1,GAUZE PERTOLATUM TUBE 0.5X72__8884421600,Inpatient,270,,,,0,6,4.5,3.48,11.16,5.7,5.7,5.58,6,,5.7,Trinity_Hospital
6047967_1,GAUZE PERTOLATUM TUBE 0.5X72__8884421600,Outpatient,270,,,,0,6,4.5,3.48,11.16,5.7,11.16,5.58,6,3.48,5.7,Trinity_Hospital
6047969_1,TUBE SALEM SUMP #10__8888264911,Inpatient,270,,,,0,8.25,6.19,4.79,15.35,7.84,7.84,7.67,8.25,,7.84,Trinity_Hospital
6047969_1,TUBE SALEM SUMP #10__8888264911,Outpatient,270,,,,0,8.25,6.19,4.79,15.35,7.84,15.35,7.67,8.25,4.79,7.84,Trinity_Hospital
6047970_1,TUBE SALEM SUMP #12__8888264929,Inpatient,270,,,,0,8.25,6.19,4.79,15.35,7.84,7.84,7.67,8.25,,7.84,Trinity_Hospital
6047970_1,TUBE SALEM SUMP #12__8888264929,Outpatient,270,,,,0,8.25,6.19,4.79,15.35,7.84,15.35,7.67,8.25,4.79,7.84,Trinity_Hospital
6047971_1,TUBE SALEM SUMP #14__8888264945,Inpatient,270,,,,0,7.5,5.63,4.35,13.95,7.13,7.13,6.98,7.5,,7.13,Trinity_Hospital
6047971_1,TUBE SALEM SUMP #14__8888264945,Outpatient,270,,,,0,7.5,5.63,4.35,13.95,7.13,13.95,6.98,7.5,4.35,7.13,Trinity_Hospital
6047972_1,CATH THORACIC 8FR__8888560805,Inpatient,270,,,,0,62.25,46.69,36.11,115.79,59.14,59.14,57.89,62.25,,59.14,Trinity_Hospital
6047972_1,CATH THORACIC 8FR__8888560805,Outpatient,270,,,,0,62.25,46.69,36.11,115.79,59.14,115.79,57.89,62.25,36.11,59.14,Trinity_Hospital
6047973_1,CATH THORACIC 10FR__8888561019,Inpatient,270,,,,0,62.25,46.69,36.11,115.79,59.14,59.14,57.89,62.25,,59.14,Trinity_Hospital
6047973_1,CATH THORACIC 10FR__8888561019,Outpatient,270,,,,0,62.25,46.69,36.11,115.79,59.14,115.79,57.89,62.25,36.11,59.14,Trinity_Hospital
6047974_1,CATHETER THORACIC 16FR__8888570515,Inpatient,270,,,,0,23.5,17.63,13.63,43.71,22.33,22.33,21.86,23.5,,22.33,Trinity_Hospital
6047974_1,CATHETER THORACIC 16FR__8888570515,Outpatient,270,,,,0,23.5,17.63,13.63,43.71,22.33,43.71,21.86,23.5,13.63,22.33,Trinity_Hospital
6047975_1,CATHETER THORACIC 24FR__8888570531,Inpatient,270,,,,0,34.75,26.06,20.16,64.64,33.01,33.01,32.32,34.75,,33.01,Trinity_Hospital
6047975_1,CATHETER THORACIC 24FR__8888570531,Outpatient,270,,,,0,34.75,26.06,20.16,64.64,33.01,64.64,32.32,34.75,20.16,33.01,Trinity_Hospital
6047976_1,PAD TENDERSORB 8X10__9194A,Inpatient,270,,,,0,4.25,3.19,2.47,7.91,4.04,4.04,3.95,4.25,,4.04,Trinity_Hospital
6047976_1,PAD TENDERSORB 8X10__9194A,Outpatient,270,,,,0,4.25,3.19,2.47,7.91,4.04,7.91,3.95,4.25,2.47,4.04,Trinity_Hospital
6047978_1,ELECTRODE AED LLW QUIKCOMBO__PN3008826 11103,Inpatient,270,,,,0,170,127.5,98.6,316.2,161.5,161.5,158.1,170,,161.5,Trinity_Hospital
6047978_1,ELECTRODE AED LLW QUIKCOMBO__PN3008826 11103,Outpatient,270,,,,0,170,127.5,98.6,316.2,161.5,316.2,158.1,170,98.6,161.5,Trinity_Hospital
6047982_1,NEEDLE SPINAL 23GX3.5__18338,Inpatient,270,,,,0,7,5.25,4.06,13.02,6.65,6.65,6.51,7,,6.65,Trinity_Hospital
6047982_1,NEEDLE SPINAL 23GX3.5__18338,Outpatient,270,,,,0,7,5.25,4.06,13.02,6.65,13.02,6.51,7,4.06,6.65,Trinity_Hospital
6047984_1,STRAP FETAL MONITOR BUTTONHOLE__37221,Inpatient,270,,,,0,24.75,18.56,14.36,46.04,23.51,23.51,23.02,24.75,,23.51,Trinity_Hospital
6047984_1,STRAP FETAL MONITOR BUTTONHOLE__37221,Outpatient,270,,,,0,24.75,18.56,14.36,46.04,23.51,46.04,23.02,24.75,14.36,23.51,Trinity_Hospital
6047991_1,NEEDLE SPINAL 25GX3.5__183A39,Inpatient,270,,,,0,35.25,26.44,20.45,65.57,33.49,33.49,32.78,35.25,,33.49,Trinity_Hospital
6047991_1,NEEDLE SPINAL 25GX3.5__183A39,Outpatient,270,,,,0,35.25,26.44,20.45,65.57,33.49,65.57,32.78,35.25,20.45,33.49,Trinity_Hospital
6047992_1,PAIN RELIEF POST OP DUAL__PM025-A,Inpatient,270,,,,0,392.5,294.38,227.65,730.05,372.88,372.88,365.03,392.5,,372.88,Trinity_Hospital
6047992_1,PAIN RELIEF POST OP DUAL__PM025-A,Outpatient,270,,,,0,392.5,294.38,227.65,730.05,372.88,730.05,365.03,392.5,227.65,372.88,Trinity_Hospital
6048001_1,COLLAR STIFFNECK SELECT__980011,Inpatient,270,,,,0,41.5,31.13,24.07,77.19,39.43,39.43,38.6,41.5,,39.43,Trinity_Hospital
6048001_1,COLLAR STIFFNECK SELECT__980011,Outpatient,270,,,,0,41.5,31.13,24.07,77.19,39.43,77.19,38.6,41.5,24.07,39.43,Trinity_Hospital
6048003_1,CREAM BREAST 0.25OZ__10202,Inpatient,270,,,,0,9,6.75,5.22,16.74,8.55,8.55,8.37,9,,8.55,Trinity_Hospital
6048003_1,CREAM BREAST 0.25OZ__10202,Outpatient,270,,,,0,9,6.75,5.22,16.74,8.55,16.74,8.37,9,5.22,8.55,Trinity_Hospital
6048008_1,HOLDER TUBE CATH-SECURE__5445-2,Inpatient,270,,,,0,9.75,7.31,5.66,18.14,9.26,9.26,9.07,9.75,,9.26,Trinity_Hospital
6048008_1,HOLDER TUBE CATH-SECURE__5445-2,Outpatient,270,,,,0,9.75,7.31,5.66,18.14,9.26,18.14,9.07,9.75,5.66,9.26,Trinity_Hospital
6048009_1,CATH SECURE DUAL TABS__5445-4,Inpatient,270,,,,0,4.25,3.19,2.47,7.91,4.04,4.04,3.95,4.25,,4.04,Trinity_Hospital
6048009_1,CATH SECURE DUAL TABS__5445-4,Outpatient,270,,,,0,4.25,3.19,2.47,7.91,4.04,7.91,3.95,4.25,2.47,4.04,Trinity_Hospital
6048011_1,SENSOR QUATRO BIS__186.0106,Inpatient,270,,,,0,106,79.5,61.48,197.16,100.7,100.7,98.58,106,,100.7,Trinity_Hospital
6048011_1,SENSOR QUATRO BIS__186.0106,Outpatient,270,,,,0,106,79.5,61.48,197.16,100.7,197.16,98.58,106,61.48,100.7,Trinity_Hospital
6048014_1,SENSOR SPO2 INFANT__1800,Inpatient,270,,,,0,56.75,42.56,32.92,105.56,53.91,53.91,52.78,56.75,,53.91,Trinity_Hospital
6048014_1,SENSOR SPO2 INFANT__1800,Outpatient,270,,,,0,56.75,42.56,32.92,105.56,53.91,105.56,52.78,56.75,32.92,53.91,Trinity_Hospital
6048017_1,BOTTEL BABY DISP__28401,Inpatient,270,,,,0,7,5.25,4.06,13.02,6.65,6.65,6.51,7,,6.65,Trinity_Hospital
6048017_1,BOTTEL BABY DISP__28401,Outpatient,270,,,,0,7,5.25,4.06,13.02,6.65,13.02,6.51,7,4.06,6.65,Trinity_Hospital
6048019_1,BAG ENEMA__2562,Inpatient,270,,,,0,5.5,4.13,3.19,10.23,5.23,5.23,5.12,5.5,,5.23,Trinity_Hospital
6048019_1,BAG ENEMA__2562,Outpatient,270,,,,0,5.5,4.13,3.19,10.23,5.23,10.23,5.12,5.5,3.19,5.23,Trinity_Hospital
6048020_1,SHIELD NIPPLE__89902S,Inpatient,270,,,,0,36,27,20.88,66.96,34.2,34.2,33.48,36,,34.2,Trinity_Hospital
6048020_1,SHIELD NIPPLE__89902S,Outpatient,270,,,,0,36,27,20.88,66.96,34.2,66.96,33.48,36,20.88,34.2,Trinity_Hospital
6048021_1,BOTTLE PERINEAL 8OZ 240CC__02100,Inpatient,270,,,,0,4.25,3.19,2.47,7.91,4.04,4.04,3.95,4.25,,4.04,Trinity_Hospital
6048021_1,BOTTLE PERINEAL 8OZ 240CC__02100,Outpatient,270,,,,0,4.25,3.19,2.47,7.91,4.04,7.91,3.95,4.25,2.47,4.04,Trinity_Hospital
6048023_1,PAN ECONOMY SPECIMEN WHT__915410,Inpatient,270,,,,0,4.25,3.19,2.47,7.91,4.04,4.04,3.95,4.25,,4.04,Trinity_Hospital
6048023_1,PAN ECONOMY SPECIMEN WHT__915410,Outpatient,270,,,,0,4.25,3.19,2.47,7.91,4.04,7.91,3.95,4.25,2.47,4.04,Trinity_Hospital
6048033_1,CREAM SKIN REPAIR 4ML__MSC094424PACK,Inpatient,270,,,,0,4.25,3.19,2.47,7.91,4.04,4.04,3.95,4.25,,4.04,Trinity_Hospital
6048033_1,CREAM SKIN REPAIR 4ML__MSC094424PACK,Outpatient,270,,,,0,4.25,3.19,2.47,7.91,4.04,7.91,3.95,4.25,2.47,4.04,Trinity_Hospital
6048034_1,LOTION NUTRASHIELD 4ML PKT__MSC094534PACK,Inpatient,270,,,,0,4.25,3.19,2.47,7.91,4.04,4.04,3.95,4.25,,4.04,Trinity_Hospital
6048034_1,LOTION NUTRASHIELD 4ML PKT__MSC094534PACK,Outpatient,270,,,,0,4.25,3.19,2.47,7.91,4.04,7.91,3.95,4.25,2.47,4.04,Trinity_Hospital
6048035_1,DRSSNG PAD ULTRASORB 31X36__ULTRASORB3136,Inpatient,270,,,,0,8.25,6.19,4.79,15.35,7.84,7.84,7.67,8.25,,7.84,Trinity_Hospital
6048035_1,DRSSNG PAD ULTRASORB 31X36__ULTRASORB3136,Outpatient,270,,,,0,8.25,6.19,4.79,15.35,7.84,15.35,7.67,8.25,4.79,7.84,Trinity_Hospital
6048039_1,PACKING MEROCEL__400421,Inpatient,270,,,,0,64.25,48.19,37.27,119.51,61.04,61.04,59.75,64.25,,61.04,Trinity_Hospital
6048039_1,PACKING MEROCEL__400421,Outpatient,270,,,,0,64.25,48.19,37.27,119.51,61.04,119.51,59.75,64.25,37.27,61.04,Trinity_Hospital
6048057_1,DRSSNG MEPITAL FOAM 6X6__294399,Inpatient,270,,,,0,51.5,38.63,29.87,95.79,48.93,48.93,47.9,51.5,,48.93,Trinity_Hospital
6048057_1,DRSSNG MEPITAL FOAM 6X6__294399,Outpatient,270,,,,0,51.5,38.63,29.87,95.79,48.93,95.79,47.9,51.5,29.87,48.93,Trinity_Hospital
6048058_1,DRESSING SELF-ADH ABSRBT 8X8__294499,Inpatient,270,,,,0,49.25,36.94,28.57,91.61,46.79,46.79,45.8,49.25,,46.79,Trinity_Hospital
6048058_1,DRESSING SELF-ADH ABSRBT 8X8__294499,Outpatient,270,,,,0,49.25,36.94,28.57,91.61,46.79,91.61,45.8,49.25,28.57,46.79,Trinity_Hospital
6048059_1,SPLINT SAM 4.5X36__37155,Inpatient,270,,,,0,57.5,43.13,33.35,106.95,54.63,54.63,53.48,57.5,,54.63,Trinity_Hospital
6048059_1,SPLINT SAM 4.5X36__37155,Outpatient,270,,,,0,57.5,43.13,33.35,106.95,54.63,106.95,53.48,57.5,33.35,54.63,Trinity_Hospital
6048060_1,CREAM NIPPLE MOTHERLOVE__759160-10011-1,Inpatient,270,,,,0,21.25,15.94,12.33,39.53,20.19,20.19,19.76,21.25,,20.19,Trinity_Hospital
6048060_1,CREAM NIPPLE MOTHERLOVE__759160-10011-1,Outpatient,270,,,,0,21.25,15.94,12.33,39.53,20.19,39.53,19.76,21.25,12.33,20.19,Trinity_Hospital
6048067_1,ELECTRODES PRE-GELLED__720-00-S,Inpatient,270,,,,0,4.25,3.19,2.47,7.91,4.04,4.04,3.95,4.25,,4.04,Trinity_Hospital
