PROC NUMBER + PRICE MOD,PROCEDURE NAME,BASE PRICE,UNIT PRICE,hospital
43262,ENDOSCOPIC RETROGRAD CHOLANGIOPANCREATOGRPHY WSPHINCTROTMY PAPILLOTMY,,1514.0,Sidney_Health_Center
43263,ENDOSCOPIC RETROGRADE CHOLANGIOPANCREATOGRAPHY WPRESSURE MEASUREMENT,,1547.0,Sidney_Health_Center
43264,ENDOSCOPIC RETROGRADE CHOLANGIOPANCREATOGRAPHY WREMVL STONE BILIARY &amp;,,1368.0,Sidney_Health_Center
43265,ENDOSCOPIC RETROGRADE CHOLANGIOPANCREATOGRAPHY WDESTRUCT LITHOTRIPSY,,1846.0,Sidney_Health_Center
43280,LAPAROSCOPY SURGICAL ESOPHAGOGASTRIC FUNDOPLASTY,,3588.0,Sidney_Health_Center
43281,LAP PARAESOPH HERNIA WO MESH,,2822.0,Sidney_Health_Center
43300,ESOPHAGOPLASTY CERVICAL APPRCH WO RPR TRACHEOESOPHAGEAL FISTULA,,2371.0,Sidney_Health_Center
43305,ESOPHAGOPLASTY CERVICAL APPRCH WRPR TRACHEOESOPHAGEAL FISTULA,,4146.0,Sidney_Health_Center
43310,ESOPHAGOPLASTY THORACIC APPRCH WO RPR TRACHEOESOPHAGEAL FISTULA,,4545.0,Sidney_Health_Center
43312,ESOPHAGOPLASTY THORACIC APPRCH WRPR TRACHEOESOPHAGEAL FISTULA,,4889.0,Sidney_Health_Center
43313,ESOPHAGOPLASTY CONGENITAL DEFECT THORACIC APPRCH WO RPR CONGENITAL TR,,8622.0,Sidney_Health_Center
43314,ESOPHAGOPLASTY CONGENITAL DEFECT THORACIC APPRCH WRPR CONGENITAL TRAC,,11538.0,Sidney_Health_Center
43320,ESOPHAGOGASTROSTOMY WWO VAGOTOMY &amp; PYLOROPLASTY TRANSABDOMINAL TRANST,,4861.0,Sidney_Health_Center
43325,ESOPHAGOGASTRIC FUNDOPLASTY WFUNDIC PATCH (THAL-NISSEN PROC),,4504.0,Sidney_Health_Center
43330,ESOPHAGOMYOTOMY ABDOMINAL APPRCH,,4033.0,Sidney_Health_Center
43331,ESOPHAGOMYOTOMY THORACIC APPRCH,,4118.0,Sidney_Health_Center
43340,ESOPHAGOJEJUNOSTOMY (WITHOUT TOTAL GASTRECTOMY) ABDOMINAL APPRCH,,4158.0,Sidney_Health_Center
43341,ESOPHAGOJEJUNOSTOMY (WITHOUT TOTAL GASTRECTOMY) THORACIC APPRCH,,4280.0,Sidney_Health_Center
43351,ESOPHAGOSTOMY FISTULIZATION ESOPHAGUS EXT THORACIC APPRCH,,4042.0,Sidney_Health_Center
43352,ESOPHAGOSTOMY FISTULIZATION ESOPHAGUS EXT CERVICAL APPRCH,,3297.0,Sidney_Health_Center
43360,GI RECONSTRUCT PRIOR ESOPHAGECTOMY WSTOMACH WWO PYLOROPLASTY,,7156.0,Sidney_Health_Center
43361,GI RECONSTRUCT PRIOR ESOPHAGECTOMY WCOLON INTERPOSITION SM BOWEL RECO,,10240.0,Sidney_Health_Center
43400,LIGATION DIRECT ESOPHAGEAL VARICES,,4653.0,Sidney_Health_Center
43405,LIGATION STAPLING AT GASTROESOPHAGEAL JUNCTION PRE-EXISTING ESOPHAGEAL,,4410.0,Sidney_Health_Center
43410,SUTURE ESOPHAGEAL WND INJURY CERVICAL APPRCH,,3236.0,Sidney_Health_Center
43415,SUTURE ESOPHAGEAL WND INJURY TRANSTHORACIC TRANSABDOMINAL APPRCH,,5173.0,Sidney_Health_Center
43420,CLOSURE ESOPHAGOSTOMY FISTULA CERVICAL APPRCH,,3153.0,Sidney_Health_Center
43425,CLOSURE ESOPHAGOSTOMY FISTULA TRANSTHORACIC TRANSABDOMINAL APPRCH,,4378.0,Sidney_Health_Center
43450,DILATION ESOPHAGUS UNGUIDED SOUND BOUGIE SNGL MULTIPLE PASSES,,408.0,Sidney_Health_Center
43453,DILATION ESOPHAGUS OVER GUIDE WIRE,,637.0,Sidney_Health_Center
43460,ESOPHAGOGASTRIC TAMPONADE WBALLOON,,713.0,Sidney_Health_Center
43500,GASTROTOMY WEXPLORATION FB REMVL,,1950.0,Sidney_Health_Center
43501,GASTROTOMY WSUTURE RPR BLEEDING ULCER,,3467.0,Sidney_Health_Center
43502,GASTROTOMY WSUTURE RPR PRE-EXISTING ESOPHAGOGASTRIC LACERATION,,4583.0,Sidney_Health_Center
43510,GASTROTOMY WESOPHAGEAL DILATION INSERT PERM INTRALUMINAL TUBE,,2780.0,Sidney_Health_Center
43520,PYLOROMYOTOMY CUTTING PYLORIC MUSCLE,,2615.0,Sidney_Health_Center
43605,BX STOMACH LAPAROTOMY,,2937.0,Sidney_Health_Center
43610,EXC LOCAL ULCER BENIGN TUMOR STOMACH,,3656.0,Sidney_Health_Center
43611,EXC LOCAL MALIG TUMOR STOMACH,,3700.0,Sidney_Health_Center
43620,GASTRECTOMY TOTAL WESOPHAGOENTEROSTOMY,,5872.0,Sidney_Health_Center
43621,GASTRECTOMY TOTAL WROUX-EN-Y RECONSTRUCT,,7668.0,Sidney_Health_Center
43622,GASTRECTOMY TOTAL WFORMATION INTESTINAL POUCH ANY TYPE,,8022.0,Sidney_Health_Center
43631,GASTRECTOMY PARTIAL DISTAL WGASTRODUODENOSTOMY,,3762.0,Sidney_Health_Center
43632,GASTRECTOMY PARTIAL DISTAL WGASTROJEJUNOSTOMY,,5768.0,Sidney_Health_Center
43633,GASTRECTOMY PARTIAL DISTAL WROUX-EN-Y RECONSTRUCT,,5538.0,Sidney_Health_Center
43634,GASTRECTOMY PARTIAL DISTAL WFORMATION INTESTINAL POUCH,,6332.0,Sidney_Health_Center
43635,VAGOTOMY WPARTIAL DISTAL GASTRECTOMY,,428.0,Sidney_Health_Center
43640,VAGOTOMY WPYLOROPLASTY WWO GASTROSTOMY TRUNCAL SELECTIVE,,3583.0,Sidney_Health_Center
43641,VAGOTOMY WPYLOROPLASTY WWO GASTROSTOMY PARIETAL CELL (HIGH SELECT),,4645.0,Sidney_Health_Center
43644,LAPAROSCOPIC GASTRIC RESTRICTIVE PX WGASTRIC BYPASS ROUX-EN-Y &lt;150CM,,6376.0,Sidney_Health_Center
43645,LAPAROSCOPIC GASTRIC RESTRICTIVE PX WGASTRIC BYPASS ROUX-EN-Y SMALL,,6492.0,Sidney_Health_Center
43651,LAPAROSCOPY SURGICAL TRANSECTION VAGUS NERVES TRUNCAL,,2017.0,Sidney_Health_Center
43652,LAPAROSCPY SURGICAL TRANSECTION VAGUS NERVES SELECTIV OR HIGHLY SELECT,,2346.0,Sidney_Health_Center
43653,LAPAROSCPY SURGICAL GASTROSTOMY WO CONSTRUCTION OF GASTRIC TUBE(SEP),,2166.0,Sidney_Health_Center
43752,NASO- ORO-GASTRIC TUBE PLACE REQUIRING PHYSICIAN SKILL &amp; FLUORO GUID,,188.0,Sidney_Health_Center
43761,REPOSITIONING GASTRIC FEEDING TUBE ANY METHOD DUODENUM,,376.0,Sidney_Health_Center
43770,LAP GASTRIC RESTRICTIVE PROCEDURE,,6972.0,Sidney_Health_Center
43771,LAP GASTRIC RESTRICTIVE PROCEDURE,,4168.0,Sidney_Health_Center
43772,LAP GASTRIC RESTRICTIVE PROCEDURE,,3761.0,Sidney_Health_Center
43773,LAP GASTRIC RESTRICTIVE PROCEDURE,,7438.0,Sidney_Health_Center
43774,LAP GASTRIC RESTRICTIVE REMOVE BAND PORT,,3796.0,Sidney_Health_Center
43800,PYLOROPLASTY,,2510.0,Sidney_Health_Center
43810,GASTRODUODENOSTOMY,,3096.0,Sidney_Health_Center
43820,GASTROJEJUNOSTOMY WO VAGOTOMY,,4801.0,Sidney_Health_Center
43825,GASTROJEJUNOSTOMY WVAGOTOMY ANY TYPE,,4558.0,Sidney_Health_Center
43830,GASTROSTOMY OPEN WO CONSTRUCTION GASTRIC TUBE (SEP PROC),,2142.0,Sidney_Health_Center
43831,GASTROSTOMY OPEN NEONATAL FOR FEEDING,,1837.0,Sidney_Health_Center
43832,GASTROSTOMY OPEN WCONSTRUCTION GASTRIC TUBE,,2798.0,Sidney_Health_Center
43840,GASTRORRHAPHY SUTURE PERFORATED DUODENAL GASTRIC ULCER WND INJURY,,4235.0,Sidney_Health_Center
43843,GASTRIC RESTRICTVE PROC WO GASTRIC BYPASS MORBID OBESITY NON-VERTICAL,,3868.0,Sidney_Health_Center
43845,PARTIAL GASTRECTOMY W DUODENAL SWITCH,,8988.0,Sidney_Health_Center
43846,GASTRIC RESTRICTVE PX WGASTRIC BYPASS SHORT LIMB ROUX-EN-Y GASTROENTE,,5727.0,Sidney_Health_Center
43847,GASTRIC RESTRICTIVE PROC WGASTRIC BYPASS MORBID OBESITY WSMALL BOWEL,,6167.0,Sidney_Health_Center
43848,REVISION OF GASTRIC RESTRICTIVE OTHER THAN  BAND,,7473.0,Sidney_Health_Center
43850,REVISION GASTRODUODENAL ANASTOMOSIS(GASTRODUODENOSTOMY) WRECONSTUCTIO,,4887.0,Sidney_Health_Center
43855,REVISION GASTRODUODENAL ANASTOMOSIS(GASTRODUODENOSTOMY) WRECONSTRUCT,,5065.0,Sidney_Health_Center
43860,REVISION GASTROJEJUNAL ANASTOMOSIS WRECONSTRUCT WWO PART GASTRECT BO,,4882.0,Sidney_Health_Center
43865,REVISION GASTROJEJUNAL ANASTOMOSIS WRECONSTRUCT WWO PART GASTRECT BO,,6559.0,Sidney_Health_Center
43870,CLOSURE GASTROSTOMY SURGICAL,,2342.0,Sidney_Health_Center
43880,CLOSURE GASTROCOLIC FISTULA,,4809.0,Sidney_Health_Center
43886,GASTRIC RESTRICTIVE PROCEDURE,,1132.0,Sidney_Health_Center
43887,GASTRIC RESTRICTIVE PROCEDURE,,1026.0,Sidney_Health_Center
43888,GASTRIC RESTRICTIVE PROCEDURE,,1933.0,Sidney_Health_Center
44005,ENTEROLYSIS (FREEING INTESTINAL ADHESION) (SEP PROC),,3334.0,Sidney_Health_Center
44010,DUODENOTOMY EXPLORATION BX(S) FB REMVL,,2398.0,Sidney_Health_Center
44015,TUBE NEEDLE CATH JEJUNOSTOMY ENTERAL ALIMENTATION INTRAOPERATIVE ANY M,,688.0,Sidney_Health_Center
44020,ENTEROTOMY SMALL BOWEL NON-DUODENUM EXPLORATION BX FB REMVL,,2970.0,Sidney_Health_Center
44021,ENTEROTOMY SMALL BOWEL NON-DUODENUM DECOMPRESSION,,2529.0,Sidney_Health_Center
44025,COLOTOMY EXPLORATION BX(S) FB REMVL,,3291.0,Sidney_Health_Center
44050,REDUCT VOLVULUS INTUSSUSCEPTION INT HERNIA LAPAROTOMY,,2413.0,Sidney_Health_Center
44055,CORRECTION MALROTATION LYSIS DUODENAL BANDS &amp; OR REDUCT VOLVULUS,,4625.0,Sidney_Health_Center
44100,BX INTESTINE CAPSULE TUBE PERORAL 1+ SPECIMENS,,317.0,Sidney_Health_Center
44110,EXC 1+ LESN SMALL LARGE BOWEL SNGL ENTEROTOMY,,2420.0,Sidney_Health_Center
44111,EXC 1+ LESN SMALL LARGE BOWEL MULTIPLE ENTEROTOMIES,,3012.0,Sidney_Health_Center
44120,ENTERECTOMY RESECTION SMALL INTESTINE SNGL RESECTION &amp; ANASTOMOSIS,,3598.0,Sidney_Health_Center
44121,ENTERECTOMY RESECTION SMALL INTESTINE ADDL RESECTION ANASTOMOSIS,,652.0,Sidney_Health_Center
44125,ENTERECTOMY RESECTION SMALL INTESTINE WENTEROSTOMY,,3595.0,Sidney_Health_Center
44126,ENTERECTOMY RESECT SMALL INTESTINE CONGENITAL ATRESIA ANASTOMOSIS PROX,,7152.0,Sidney_Health_Center
44127,ENTERECTOMY RESECT SMALL INTESTINE CONGENITAL ATRESIA ANASTOMOSIS PROX,,8419.0,Sidney_Health_Center
44128,ENTERECTOMY RESECT SMALL INTESTINE CONGENITAL ATRESIA EA ADDL RESECT &amp;,,776.0,Sidney_Health_Center
44130,ENTEROENTEROSTOMY ANASTOMOSIS INTESTINE WWO CUTANEOUS ENTEROSTOMY(SEP,,3869.0,Sidney_Health_Center
44139,MOBILIZATION SPLENIC FLEXURE WPARTIAL COLECTOMY,,365.0,Sidney_Health_Center
44140,COLECTOMY PARTIAL WANASTOMOSIS,,4091.0,Sidney_Health_Center
44141,COLECTOMY PARTIAL WSKIN LEVEL CECOSTOMY COLOSTOMY,,4546.0,Sidney_Health_Center
44143,COLECTOMY PARTIAL WEND COLOSTOMY &amp; CLOSURE DISTAL SEG,,5290.0,Sidney_Health_Center
44144,COLECTOMY PARTIAL WRESECTION WCOLOSTMY ILEOSTMY &amp; CREATN MUCOFISTULA,,4650.0,Sidney_Health_Center
44145,COLECTOMY PARTIAL WCOLOPROCTOSTOMY (LOW PELVIC ANASTOMOSIS),,5288.0,Sidney_Health_Center
44146,COLECTOMY PARTL WCOLOPROCTOSTOMY (LOW PELVIC ANASTOMOSIS) WCOLOSTMY,,6344.0,Sidney_Health_Center
44150,COLECTOMY TOTAL ABDOMINAL WO PROCTECTOMY WILEOSTOMY ILEOPROCTOSTOMY,,5915.0,Sidney_Health_Center
44151,COLECTOMY TOTAL ABDOMINAL WO PROCTECTOMY WCONTINENT ILEOSTOMY,,6416.0,Sidney_Health_Center
44155,COLECTOMY TOTAL ABDOMINAL WPROCTECTOMY WILEOSTOMY,,5950.0,Sidney_Health_Center
44156,COLECTOMY TOTAL ABDOMINAL WPROCTECTOMY WCONTINENT ILEOSTOMY,,6873.0,Sidney_Health_Center
44157,TOTAL COLECTOMY WILEOANAL,,6515.0,Sidney_Health_Center
44158,TOT COLECTOMY WILEOANAL RESEV,,6515.0,Sidney_Health_Center
44160,COLECTOMY PARTIAL WREMVL TERMINAL ILEUM WILEOCOLOSTOMY,,3887.0,Sidney_Health_Center
44180,LAP ENTEROLYSIS,,2616.0,Sidney_Health_Center
44186,LAP JEJUNOSTOMY,,2094.0,Sidney_Health_Center
44187,LAP ILEOSTOMY OR JEJUNOSTOMY NON-TUBE,,3192.0,Sidney_Health_Center
44188,LAP COLOSTOMY OR SKIN LEVEL CECOSTOMY,,3685.0,Sidney_Health_Center
44202,LAP ENTERECTOMY RESECT SMALL INTESTINE,,4585.0,Sidney_Health_Center
44203,LAPAROSCOPY SURGICAL EA ADDL SMALL INTESTINE RESECTION &amp; ANASTOMOSIS,,773.0,Sidney_Health_Center
44204,LAPAROSCOPY SURGICAL COLECTOMY PARTIAL WANASTOMOSIS,,4021.0,Sidney_Health_Center
44205,LAPAROSCPY SURGICAL COLECTOMY PARTIAL WREMVL TERMINAL ILEUM WILEOCOL,,3510.0,Sidney_Health_Center
44206,LAP SURG COLECTOMY PARTIAL WEND COLOSTOMY &amp; CLOSURE DISTAL SEG,,4561.0,Sidney_Health_Center
44207,LAP SURG COLECTOMY PARTIAL WANASTOMOSIS WCOLOPROCTOSTOMY,,5025.0,Sidney_Health_Center
44208,LAP SURG COLECTOMY PARTIAL WANASTOMOSIS WCOLOPROCTOSTOMY WCOLOSTMY,,6820.0,Sidney_Health_Center
44210,LAP SURG COLECTOMY TOTAL ABDM WO PROCTECTMY WILEOSTMY ILEOPROCTOSTMY,,5712.0,Sidney_Health_Center
44211,LAP SURG COLECTOMY ABD WPROCTECTOMY WILEOANAL ANASTOMOSIS ILEAL RESE,,7576.0,Sidney_Health_Center
44212,LAP SURG COLECTOMY TOT ABDOM WPROCTECTOMY WILEOSTOMY,,5707.0,Sidney_Health_Center
44213,LAP TAKE-DOWN OF SPLENIC FLEXURE,,511.0,Sidney_Health_Center
44227,LAP CLOSURE OF ENTEROSTOMY,,4353.0,Sidney_Health_Center
44300,ENTEROSTOMY CECOSTOMY TUBE (SEP PROC),,2227.0,Sidney_Health_Center
44310,ILEOSTOMY OR JEJUNOSTOMY NON-TUBE,,3271.0,Sidney_Health_Center
44312,REVISION ILEOSTOMY SMPL (RELEASE SUPERL SCAR) (SEP PROC),,1553.0,Sidney_Health_Center
44314,REVISION ILEOSTOMY CMPL (RECONSTRUCT IN-DEPTH) (SEP PROC),,2872.0,Sidney_Health_Center
44316,CONTINENT ILEOSTOMY (KOCK PROC) (SEP PROC),,4262.0,Sidney_Health_Center
44320,COLOSTOMY OR SKIN LEVEL CECOSTOMY,,3765.0,Sidney_Health_Center
44322,COLOSTOMY SKIN LEVEL CECOSTOMY WMULTIPLE BIOPSIES (SEP PROC),,3045.0,Sidney_Health_Center
44340,REVISION COLOSTOMY SMPL (RELEASE SUPERL SCAR) (SEP PROC),,1567.0,Sidney_Health_Center
44345,REVISION COLOSTOMY CMPL (RECONSTRUCT IN-DEPTH) (SEP PROC),,2703.0,Sidney_Health_Center
44346,REVISION COLOSTOMY WRPR PARACOLOSTOMY HERNIA (SEP PROC),,3216.0,Sidney_Health_Center
44360,SMALL INTESTINAL ENDO ENTEROSCPY &gt; 2ND PORTION DUODENUM NOT WILEUM DX,,709.0,Sidney_Health_Center
44361,SMALL INTESTINAL ENDO ENTEROSCPY &gt; 2ND PORTION DUODENUM NOT WILEUM W,,849.0,Sidney_Health_Center
44363,SMALL INTESTINAL ENDO ENTEROSCPY &gt; 2ND PORTION DUODENUM NOT WILEUM W,,660.0,Sidney_Health_Center
44364,SMALL INTESTINAL ENDO ENTEROSCPY &gt; 2ND PORTION DUODENUM NOT WILEUM W,,930.0,Sidney_Health_Center
44365,SM INTESTINL ENDO ENTEROSCPY &gt; 2ND PORTN DUODENUM NOT WILEUM WREMOVL,,626.0,Sidney_Health_Center
44366,SMALL INTESTINAL ENDO ENTEROSCPY &gt; 2ND PORTION DUODENUM NOT WILEUM W,,1034.0,Sidney_Health_Center
44369,SMALL INTESTINAL ENDO ENTEROSCPY &gt; 2ND PORTION DUODENUM NOT WILEUM W,,1202.0,Sidney_Health_Center
44370,SMALL INTESTINAL ENDO ENTEROSCPY &gt; 2ND PORTION DUODENUM NOT WILEUM W,,1401.0,Sidney_Health_Center
44372,SMALL INTESTINAL ENDO ENTEROSCPY &gt; 2ND PORTION DUODENUM NOT WILEUM W,,1193.0,Sidney_Health_Center
44373,SMALL INTESTINAL ENDO ENTEROSCPY &gt; 2ND PORTION DUODENUM NOT WILEUM W,,792.0,Sidney_Health_Center
44376,SMALL INTESTINAL ENDO ENTEROSCPY &gt; 2ND PORTION DUODENUM WILEUM DX WW,,978.0,Sidney_Health_Center
44377,SMALL INTESTINAL ENDO ENTEROSCPY &gt; 2ND PORTION DUODENUM WILEUM WBX S,,1184.0,Sidney_Health_Center
44378,SMALL INTESTINAL ENDO ENTEROSCPY &gt; 2ND PORTION DUODENUM WILEUM WCONT,,1455.0,Sidney_Health_Center
44379,SM INTESTIN ENDOSCPY ENTEROSCPY &gt; 2ND PORTION DUODENUM WO ILIUM WTRA,,1495.0,Sidney_Health_Center
44380,ILEOSCOPY THROUGH STOMA DX (SEP PROC),,492.0,Sidney_Health_Center
44382,ILEOSCOPY THROUGH STOMA WBX SNGL MULTIPLE,,538.0,Sidney_Health_Center
44385,ENDOSCOPIC EVAL SMALL INTESTINAL POUCH DX WWO SPECIMEN BRUSH WASH(SEP,,664.0,Sidney_Health_Center
44386,ENDOSCOPIC EVAL SMALL INTESTINAL POUCH WBX SNGL MULTIPLE,,1002.0,Sidney_Health_Center
44388,COLONOSCOPY THROUGH STOMA DX WWO SPECIMENS BRUSHING WASHING(SEP PROC),,916.0,Sidney_Health_Center
44389,COLONOSCOPY THROUGH STOMA WBX SNGL MULTIPLE,,1206.0,Sidney_Health_Center
44390,COLONOSCOPY THROUGH STOMA WREMVL FB,,1227.0,Sidney_Health_Center
44391,COLONOSCOPY THROUGH STOMA WCONTROL BLEEDING,,1371.0,Sidney_Health_Center
44392,COLONOSCOPY THROUGH STOMA WREMVL LESN HOT FORCEPS CAUTERY,,1150.0,Sidney_Health_Center
44394,COLONOSCOPY THROUGH STOMA WREMVL LESN SNARE,,1346.0,Sidney_Health_Center
44500,INTRODUCTION LONG GI TUBE (SEP PROC),,108.0,Sidney_Health_Center
44602,SUTURE SMALL INTESTINE SNGL PERFORATION,,4287.0,Sidney_Health_Center
44603,SUTURE SMALL INTESTINE MULTIPLE PERFORATIONS,,4068.0,Sidney_Health_Center
44604,SUTURE LARGE INTESTINE WO COLOSTOMY,,2969.0,Sidney_Health_Center
44605,SUTURE LARGE INTESTINE WCOLOSTOMY,,4558.0,Sidney_Health_Center
44615,INTESTINAL STRICTUROPLASTY WWO DILATION,,3712.0,Sidney_Health_Center
44620,CLOSURE ENTEROSTOMY LARGE SMALL INTESTINE,,2749.0,Sidney_Health_Center
44625,CLOSURE ENTEROSTOMY LARGE SMALL INTESTINE WRESECTION &amp; ANASTOMOSIS NO,,3232.0,Sidney_Health_Center
44626,CLOSURE ENTEROSTOMY LARGE SMALL INTESTINE WRESECTION &amp; COLORECTAL ANA,,4228.0,Sidney_Health_Center
44640,CLOSURE INTESTINAL CUTANEOUS FISTULA,,3658.0,Sidney_Health_Center
44650,CLOSURE ENTEROENTERIC ENTEROCOLIC FISTULA,,4430.0,Sidney_Health_Center
44660,CLOSURE ENTEROVESICAL FISTULA WO INTESTINAL BLADDER RESECTION,,3670.0,Sidney_Health_Center
44661,CLOSURE ENTEROVESICAL FISTULA WINTESTINE &amp; OR BLADDER RESECTION,,4877.0,Sidney_Health_Center
44680,INTESTINAL PLICATION (SEP PROC),,3261.0,Sidney_Health_Center
44700,EXCLUSION SMALL BOWEL PELVIS MESH PROSTHESIS NATIVE TISSUE,,2659.0,Sidney_Health_Center
44701,IINTRAOPERATIVE COLONIC LAVAGE (ADDL PROC),,472.0,Sidney_Health_Center
44720,BACKBENCH CADAVER LIVING DONOR INTESTINE ALLOGRFT RECONSTRUCT VENOUS A,,808.0,Sidney_Health_Center
44721,BACKBENCH CADAVER LIVING DONOR INTESTINE ALLOGRFT RECONSTRUCT ARTERY A,,1224.0,Sidney_Health_Center
44800,EXC MECKEL'S DIVERTICULUM (DIVERTICULECTOMY) OMPHALOMESENTERIC DUCT,,2341.0,Sidney_Health_Center
44820,EXC LESN MESENTERY (SEP PROC),,2948.0,Sidney_Health_Center
44850,SUTURE MESENTERY (SEP PROC),,2882.0,Sidney_Health_Center
44900,INCISION &amp; DRAINAGE APPENDICEAL ABSCESS OPEN,,1955.0,Sidney_Health_Center
44950,APPENDECTOMY,,1959.0,Sidney_Health_Center
44955,APPENDECTOMY INDICATED PURPOSE WOTHER PROC (NOT AS SEP PROC),,287.0,Sidney_Health_Center
44960,APPENDECTOMY RUPTURED APPENDIX WABSCESS GENERALIZED PERITONITIS,,2663.0,Sidney_Health_Center
44970,LAPAROSCOPY SURGICAL APPENDECTOMY,,1838.0,Sidney_Health_Center
45000,TRANSRECTAL DRAINAGE PELVIC ABSCESS,,1255.0,Sidney_Health_Center
45005,INCISION &amp; DRAINAGE SUBMUCOSAL ABSCESS RECTUM,,639.0,Sidney_Health_Center
45020,INCISION &amp; DRAINAGE DEEP SUPRALEVATOR PELVIRECTAL RETRORECTAL ABSCESS,,1373.0,Sidney_Health_Center
45100,BX ANORECTAL WALL ANAL APPRCH,,880.0,Sidney_Health_Center
45108,ANORECTAL MYOMECTOMY,,1156.0,Sidney_Health_Center
45110,PROCTECTOMY COMP COMBINED ABDOMINOPERINEAL WCOLOSTOMY,,5253.0,Sidney_Health_Center
45111,PROCTECTOMY PARTIAL RESECTION RECTUM TRANSABDOMINAL APPRCH,,2812.0,Sidney_Health_Center
45112,PROCTECTOMY COMBINED ABDOMINOPERINEAL PULL-THROUGH PROC,,6393.0,Sidney_Health_Center
45113,PROCTECTOMY PARTIAL WRECTAL MUCOSECTOMY ILEOANAL ANASTOMOS ILEAL RESE,,6519.0,Sidney_Health_Center
45114,PROCTECTOMY PARTIAL WANASTOMOSIS ABDOMINAL &amp; TRANSSACRAL APPRCH,,5436.0,Sidney_Health_Center
45116,PROCTECTOMY PARTIAL WANASTOMOSIS TRANSSACRAL APPRCH ONLY,,4754.0,Sidney_Health_Center
45119,PROCTECTOMY W CREATION OF COLONIC RESERVOIR,,5899.0,Sidney_Health_Center
45120,PROCTECTOMY COMP (CONG MEGACOLON) ABD PERINEAL APPRCH WPULL-THRU PROC,,4799.0,Sidney_Health_Center
45121,PROCTECT COMP (CONG MEGACOLON) ABD PERINEAL APPRCH WSUBTOTAL TOTAL CO,,5205.0,Sidney_Health_Center
45123,PROCTECTOMY PARTIAL WO ANASTOMOSIS PERINEAL APPRCH,,2973.0,Sidney_Health_Center
45126,PELVIC EXENTERATION WPROCTECTOMY PELVIC ORGAN REMVL ANY COMBINATION,,8539.0,Sidney_Health_Center
45130,EXC RECTAL PROCIDENTIA WANASTOMOSIS PERINEAL APPRCH,,3137.0,Sidney_Health_Center
45135,EXC RECTAL PROCIDENTIA WANASTOMOSIS ABDOMINAL &amp; PERINEAL APPRCH,,4150.0,Sidney_Health_Center
45136,EXC ILEOANAL RESERVOIR WILEOSTOMY,,5522.0,Sidney_Health_Center
45150,DIVISION STRICTURE RECTUM,,1245.0,Sidney_Health_Center
45160,EXC RECTAL TUMOR PROCTOTOMY TRANSSACRAL TRANSCOCCYGEAL APPRCH,,3109.0,Sidney_Health_Center
45171,EXC RECTAL TMR,,1867.0,Sidney_Health_Center
45190,DESTRUCT RECTAL TUMOR TRANSANAL APPRCH,,2170.0,Sidney_Health_Center
45300,PROCTOSIGMOIDOSCOPY RIGID DX WWO SPECIMEN BRUSH WASH(SEP PROC),,277.0,Sidney_Health_Center
45303,PROCTOSIGMOIDOSCOPY RIGID WDILATION,,1869.0,Sidney_Health_Center
45305,PROCTOSIGMOIDOSCOPY RIGID WBX SNGL MULTIPLE,,454.0,Sidney_Health_Center
45307,PROCTOSIGMOIDOSCOPY RIGID WREMVL FB,,538.0,Sidney_Health_Center
45308,PROCTOSIGMOIDOSCOPY RIGID WREMVL SNGL LESN HOT FORCEPS CAUTERY,,493.0,Sidney_Health_Center
45309,PROCTOSIGMOIDOSCOPY RIGID WREMVL SNGL LESN SNARE,,523.0,Sidney_Health_Center
45315,PROCTOSIGMOIDOSCOPY RIGID WREMVL MULTI LESNS HOT FORCEP CAUTERY SNARE,,561.0,Sidney_Health_Center
45317,PROCTOSIGMOIDOSCOPY RIGID WCONTROL BLEEDING,,597.0,Sidney_Health_Center
45320,PROCTOSIGMOIDOSCPY RIGID WABLATION LESN NOT REMOVED BY HOT FORCEPS CA,,630.0,Sidney_Health_Center
45321,PROCTOSIGMOIDOSCOPY RIGID WDECOMPRESSION VOLVULUS,,355.0,Sidney_Health_Center
45327,PROCTOSIGMOIDOSCOPY RIGID WTRANSENDOSCOPIC STENT PLACE(WPREDILATION),,397.0,Sidney_Health_Center
45330,SIGMOIDOSCOPY FLEXIBLE DX WWO SPECIMENS BRUSHING WASHING(SEP PROC),,391.0,Sidney_Health_Center
45331,SIGMOIDOSCOPY FLEXIBLE WBX SNGL MULTIPLE,,510.0,Sidney_Health_Center
45332,SIGMOIDOSCOPY FLEXIBLE WREMVL FB,,746.0,Sidney_Health_Center
45333,SIGMOIDOSCOPY FLEXIBLE WREMVL LESN HOT FORCEPS CAUTERY,,755.0,Sidney_Health_Center
45334,SIGMOIDOSCOPY FLEXIBLE WCONTROL BLEEDING,,573.0,Sidney_Health_Center
45335,SIGMOIDOSCOPY FLEXIBLE WDIRECTED SUBMUCOSAL INJ(S) ANY SUBSTANCE,,643.0,Sidney_Health_Center
45337,SIGMOIDOSCOPY FLEXIBLE WDECOMPRESSION VOLVULUS ANY METHOD,,528.0,Sidney_Health_Center
45338,SIGMOIDOSCOPY FLEXIBLE WREMVL LESN SNARE,,840.0,Sidney_Health_Center
45340,SIGMOIDOSCOPY FLEXIBLE WDILATION BALLOON 1 &gt; STRICTURES,,1026.0,Sidney_Health_Center
45341,SIGMOIDOSCOPY FLEXIBLE WENDOSCOPIC ULTRASOUND EXAM,,536.0,Sidney_Health_Center
