Number,Description,Revenue Code,CPT Code,Price,Discounted Cash Price,Min Contract Price,Max Contract Price,BCBS Traditional Network,BCBS Point of Service Network,BCBS Closed Plan Network,BCBS HealthLink ,BCBS Medicare Advantage,Allegiance,First Choice Health,United Health,Pacific Source,Mountain Health Coop,hospital
4006157,COLD AGGLUTININS TITER,300.0,86157,74.88,74.88,12.09,73.38239999999999,19.040000000000003,19.040000000000003,19.040000000000003,19.040000000000003,62.15039999999999,63.647999999999996,73.38239999999999,63.647999999999996,12.09,72.63359999999999,Missouri_River_Medical_Center
4006160,C-3 COMPLEMENT COMPONENT,300.0,86160,163.28,163.28,18.0,160.0144,28.349999999999998,28.349999999999998,28.349999999999998,28.349999999999998,135.5224,138.788,160.0144,138.788,18.0,158.3816,Missouri_River_Medical_Center
4006161,C3 COMPLEMENT - FUNCTIONAL,302.0,86161,168.48,168.48,18.0,165.1104,28.349999999999998,28.349999999999998,28.349999999999998,28.349999999999998,139.83839999999998,143.208,165.1104,143.208,18.0,163.42559999999997,Missouri_River_Medical_Center
4006162,"CH50 COMPLEMENT, TOTAL",300.0,86161,168.48,168.48,18.0,165.1104,28.349999999999998,28.349999999999998,28.349999999999998,28.349999999999998,139.83839999999998,143.208,165.1104,143.208,18.0,163.42559999999997,Missouri_River_Medical_Center
4006164,C4 COMPLEMENT - FUNCTIONAL,302.0,86161,179.92,179.92,18.0,176.3216,28.349999999999998,28.349999999999998,28.349999999999998,28.349999999999998,149.3336,152.932,176.3216,152.932,18.0,174.52239999999998,Missouri_River_Medical_Center
4006166,C 4 COMPLIMENTARY; ANTIGEN,300.0,86160,163.28,163.28,18.0,160.0144,28.349999999999998,28.349999999999998,28.349999999999998,28.349999999999998,135.5224,138.788,160.0144,138.788,18.0,158.3816,Missouri_River_Medical_Center
4006200,ANTI CCP (CYCLIC CITRULLINATED PEP,302.0,86200,131.04,131.04,19.424999999999997,128.4192,30.59,30.59,30.59,30.59,108.76319999999998,111.38399999999999,128.4192,111.38399999999999,19.424999999999997,127.10879999999999,Missouri_River_Medical_Center
4006235,"AUTO ANTIBODIES TO SM-RNP,SERUM",300.0,86235,118.56,118.56,26.895,116.1888,42.3675,42.3675,42.3675,42.3675,98.4048,100.776,116.1888,100.776,26.895,115.00319999999999,Missouri_River_Medical_Center
4006236,EXTRACTABLE NUCLEAR ANTIGEN PANEL,300.0,86235,93.6,93.6,26.895,91.728,42.3675,42.3675,42.3675,42.3675,77.68799999999999,79.55999999999999,91.728,79.55999999999999,26.895,90.79199999999999,Missouri_River_Medical_Center
4006255,FLEORESCENT NONINFECTIOUS AGENT AN,300.0,86255,168.48,168.48,18.075000000000003,165.1104,28.4725,28.4725,28.4725,28.4725,139.83839999999998,143.208,165.1104,143.208,18.075000000000003,163.42559999999997,Missouri_River_Medical_Center
4006256,ANTIBODY TITER,300.0,86256,165.36,165.36,18.075000000000003,162.05280000000002,28.4725,28.4725,28.4725,28.4725,137.24880000000002,140.556,162.05280000000002,140.556,18.075000000000003,160.3992,Missouri_River_Medical_Center
4006257,IGA ENDOMYSIAL ANTIBODY (IGA EMA),300.0,86256,146.64,146.64,18.075000000000003,143.70719999999997,28.4725,28.4725,28.4725,28.4725,121.71119999999998,124.64399999999999,143.70719999999997,124.64399999999999,18.075000000000003,142.24079999999998,Missouri_River_Medical_Center
4006258,"SMOOTH MUSCLE ANTIBODIES,SERUM",300.0,86255,106.08,106.08,18.075000000000003,103.9584,28.4725,28.4725,28.4725,28.4725,88.04639999999999,90.16799999999999,103.9584,90.16799999999999,18.075000000000003,102.8976,Missouri_River_Medical_Center
4006296,HEP A AB,300.0,86708,113.36,113.36,18.585,111.0928,29.2775,29.2775,29.2775,29.2775,94.08879999999999,96.356,111.0928,96.356,18.585,109.9592,Missouri_River_Medical_Center
4006300,CA 2729,300.0,86300,162.24,162.24,31.214999999999996,158.9952,49.1575,49.1575,49.1575,49.1575,134.6592,137.904,158.9952,137.904,31.214999999999996,157.3728,Missouri_River_Medical_Center
4006301,CA19-9,302.0,86301,141.44,141.44,31.214999999999996,138.6112,49.1575,49.1575,49.1575,49.1575,117.39519999999999,120.22399999999999,138.6112,120.22399999999999,31.214999999999996,137.1968,Missouri_River_Medical_Center
4006308,MONOTEST-PARTICLE AGGLUTINATION SC,300.0,86308,58.24,58.24,7.77,57.0752,12.2325,12.2325,12.2325,12.2325,48.3392,49.504,57.0752,49.504,7.77,56.4928,Missouri_River_Medical_Center
4006310,HETEROPHILE TITER,300.0,86310,89.44,89.44,11.055,87.6512,17.412499999999998,17.412499999999998,17.412499999999998,17.412499999999998,74.23519999999999,76.024,87.6512,76.024,11.055,86.7568,Missouri_River_Medical_Center
4006316,CA-125,302.0,86304,143.52,143.52,31.214999999999996,140.64960000000002,49.1575,49.1575,49.1575,49.1575,119.1216,121.992,140.64960000000002,121.992,31.214999999999996,139.2144,Missouri_River_Medical_Center
4006317,IMMUNOASSAY INFECTIOUS (HANTAVIRUS,300.0,86317,72.8,72.8,22.485,71.344,35.419999999999995,35.419999999999995,35.419999999999995,35.419999999999995,60.42399999999999,61.879999999999995,71.344,61.879999999999995,22.485,70.616,Missouri_River_Medical_Center
4006332,ANTI-GLIADIN,300.0,86332,165.36,165.36,36.555,162.05280000000002,57.574999999999996,57.574999999999996,57.574999999999996,57.574999999999996,137.24880000000002,140.556,162.05280000000002,140.556,36.555,160.3992,Missouri_River_Medical_Center
4006334,IMMUNOELECTROPHORESIS,300.0,86334,191.36,191.36,33.51,187.5328,52.78,52.78,52.78,52.78,158.8288,162.656,187.5328,162.656,33.51,185.6192,Missouri_River_Medical_Center
4006335,BENCE-JONES PROTEIN (COMPONENT),300.0,86335,192.4,192.4,44.025000000000006,188.552,69.335,69.335,69.335,69.335,159.692,163.54,188.552,163.54,44.025000000000006,186.62800000000001,Missouri_River_Medical_Center
4006337,INSULIN ANTIBODY,300.0,86337,166.4,166.4,32.115,163.072,50.574999999999996,50.574999999999996,50.574999999999996,50.574999999999996,138.112,141.44,163.072,141.44,32.115,161.408,Missouri_River_Medical_Center
4006359,T - CELLS; TOTAL COUNT,300.0,86359,186.16,186.16,56.595,182.4368,89.145,89.145,89.145,89.145,154.5128,158.236,182.4368,158.236,56.595,180.5752,Missouri_River_Medical_Center
4006360,ABSOLUTE CD4 AND CD8 COUNT,300.0,86360,230.88,230.88,70.47,226.26239999999999,110.985,110.985,110.985,110.985,191.63039999999998,196.248,226.26239999999999,196.248,70.47,223.9536,Missouri_River_Medical_Center
4006415,SPECIMEN COLLECTION,300.0,36415,27.04,27.04,4.5,26.4992,7.0874999999999995,7.0874999999999995,7.0874999999999995,7.0874999999999995,22.443199999999997,22.983999999999998,26.4992,22.983999999999998,4.5,26.2288,Missouri_River_Medical_Center
4006416,"FINGER, HEEL, EAR STICK DRAW",300.0,36416,22.88,22.88,15.3125,22.4224,15.3125,15.3125,15.3125,15.3125,18.990399999999998,19.448,22.4224,19.448,22.1936,22.1936,Missouri_River_Medical_Center
4006431,RHEUMATIOD FACTOR; QUANTITATIVE,302.0,86431,62.4,62.4,8.504999999999999,61.152,13.387500000000001,13.387500000000001,13.387500000000001,13.387500000000001,51.791999999999994,53.04,61.152,53.04,8.504999999999999,60.528,Missouri_River_Medical_Center
4006592,RPR,302.0,86592,38.48,38.48,6.404999999999999,37.71039999999999,10.08,10.08,10.08,10.08,31.938399999999994,32.708,37.71039999999999,32.708,6.404999999999999,37.325599999999994,Missouri_River_Medical_Center
4006603,ADENOVIRUS,300.0,86603,118.56,118.56,19.305,116.1888,30.3975,30.3975,30.3975,30.3975,98.4048,100.776,116.1888,100.776,19.305,115.00319999999999,Missouri_River_Medical_Center
4006618,BORRELIA BURGDORFERI SEROLOGY,300.0,86618,153.92,153.92,25.545,150.84159999999997,40.232499999999995,40.232499999999995,40.232499999999995,40.232499999999995,127.75359999999998,130.832,150.84159999999997,130.832,25.545,149.30239999999998,Missouri_River_Medical_Center
4006622,BRUCELLA IGB,300.0,86622,91.52,91.52,13.395,89.6896,21.105,21.105,21.105,21.105,75.96159999999999,77.792,89.6896,77.792,13.395,88.7744,Missouri_River_Medical_Center
4006628,CANDIDA PRECIPITINS,300.0,86628,145.6,145.6,18.015,142.688,28.3675,28.3675,28.3675,28.3675,120.84799999999998,123.75999999999999,142.688,123.75999999999999,18.015,141.232,Missouri_River_Medical_Center
4006638,Q FEVER (COXIELLA BUNETII),300.0,86638,117.52,117.52,18.18,115.16959999999999,28.63,28.63,28.63,28.63,97.54159999999999,99.892,115.16959999999999,99.892,18.18,113.9944,Missouri_River_Medical_Center
4006644,CYTOMEGAL IGG,300.0,86644,142.48,142.48,21.585,139.63039999999998,34.0025,34.0025,34.0025,34.0025,118.25839999999998,121.10799999999999,139.63039999999998,121.10799999999999,21.585,138.20559999999998,Missouri_River_Medical_Center
4006645,CYTOMEGALO-IGM,300.0,86645,153.92,153.92,25.275000000000002,150.84159999999997,39.8125,39.8125,39.8125,39.8125,127.75359999999998,130.832,150.84159999999997,130.832,25.275000000000002,149.30239999999998,Missouri_River_Medical_Center
4006651,ENCEPHALITIS - CALIFORNIA,300.0,86651,120.64,120.64,19.785,118.2272,31.167499999999997,31.167499999999997,31.167499999999997,31.167499999999997,100.13119999999999,102.544,118.2272,102.544,19.785,117.0208,Missouri_River_Medical_Center
4006653,ENCEPHALITIS - SAINT LOUIS,300.0,86653,120.64,120.64,19.785,118.2272,31.167499999999997,31.167499999999997,31.167499999999997,31.167499999999997,100.13119999999999,102.544,118.2272,102.544,19.785,117.0208,Missouri_River_Medical_Center
4006654,ENCEPHALITIS - WESTERN EQUINE,300.0,86654,114.4,114.4,19.785,112.11200000000001,31.167499999999997,31.167499999999997,31.167499999999997,31.167499999999997,94.952,97.24000000000001,112.11200000000001,97.24000000000001,19.785,110.968,Missouri_River_Medical_Center
4006663,EPSTEIN-BARR-EARLY ANTIGEN,300.0,86663,147.68,147.68,19.68,144.7264,30.9925,30.9925,30.9925,30.9925,122.5744,125.528,144.7264,125.528,19.68,143.24960000000002,Missouri_River_Medical_Center
4006664,EPSTEIN-BARR VIRUS (EBV) ANTIBODY,309.0,86664,158.08,158.08,22.935,154.91840000000002,36.120000000000005,36.120000000000005,36.120000000000005,36.120000000000005,131.2064,134.368,154.91840000000002,134.368,22.935,153.3376,Missouri_River_Medical_Center
4006665,EPSTEIN BARR TITER VIRAL CAPSID,300.0,86665,159.12,159.12,27.21,155.9376,42.857499999999995,42.857499999999995,42.857499999999995,42.857499999999995,132.0696,135.252,155.9376,135.252,27.21,154.3464,Missouri_River_Medical_Center
4006668,TULAREMIA (FRANCISELLA TULARENSIS),300.0,86668,110.24,110.24,21.240000000000002,108.03519999999999,33.46,33.46,33.46,33.46,91.49919999999999,93.704,108.03519999999999,93.704,21.240000000000002,106.93279999999999,Missouri_River_Medical_Center
4006677,HELICOBACTER PYLORI SCREEN,302.0,86677,164.32,164.32,25.275000000000002,161.03359999999998,39.8125,39.8125,39.8125,39.8125,136.38559999999998,139.672,161.03359999999998,139.672,25.275000000000002,159.3904,Missouri_River_Medical_Center
4006687,HTLV I & II,300.0,86687,165.36,165.36,13.635,162.05280000000002,21.4725,21.4725,21.4725,21.4725,137.24880000000002,140.556,162.05280000000002,140.556,13.635,160.3992,Missouri_River_Medical_Center
4006689,HTLV ANTIBODY CONFIRMATORY TEST,300.0,86689,166.4,166.4,29.025000000000002,163.072,45.71,45.71,45.71,45.71,138.112,141.44,163.072,141.44,29.025000000000002,161.408,Missouri_River_Medical_Center
4006694,"HERPES SIMPLEX, NON-SPECIFIC",300.0,86694,134.16,134.16,21.585,131.4768,34.0025,34.0025,34.0025,34.0025,111.35279999999999,114.03599999999999,131.4768,114.03599999999999,21.585,130.1352,Missouri_River_Medical_Center
4006695,"HERPES SIMPLEX, TYPE 1",300.0,86695,134.16,134.16,19.785,131.4768,31.167499999999997,31.167499999999997,31.167499999999997,31.167499999999997,111.35279999999999,114.03599999999999,131.4768,114.03599999999999,19.785,130.1352,Missouri_River_Medical_Center
4006696,"HERPES SIMPLEX, TYPE II",300.0,86696,134.16,134.16,29.025000000000002,131.4768,45.71,45.71,45.71,45.71,111.35279999999999,114.03599999999999,131.4768,114.03599999999999,29.025000000000002,130.1352,Missouri_River_Medical_Center
4006698,HISTOPLASMA ANTIBODY,300.0,86698,122.72,122.72,20.685,120.26559999999999,32.585,32.585,32.585,32.585,101.85759999999999,104.312,120.26559999999999,104.312,20.685,119.0384,Missouri_River_Medical_Center
4006703,HIV 1-2 ANTIBODY/ANTIGEN COMBINED,302.0,86703,122.72,122.72,20.565,120.26559999999999,32.392500000000005,32.392500000000005,32.392500000000005,32.392500000000005,101.85759999999999,104.312,120.26559999999999,104.312,20.565,119.0384,Missouri_River_Medical_Center
4006704,HEP B CORE AB IGM & IGG,300.0,86704,107.12,107.12,18.075000000000003,104.97760000000001,28.4725,28.4725,28.4725,28.4725,88.9096,91.052,104.97760000000001,91.052,18.075000000000003,103.9064,Missouri_River_Medical_Center
4006705,HEPATITIS B CORE IGM ANTIBODY,300.0,86705,117.52,117.52,17.655,115.16959999999999,27.8075,27.8075,27.8075,27.8075,97.54159999999999,99.892,115.16959999999999,99.892,17.655,113.9944,Missouri_River_Medical_Center
4006706,HEP B SURFACE AB,302.0,86706,93.6,93.6,16.11,91.728,25.375,25.375,25.375,25.375,77.68799999999999,79.55999999999999,91.728,79.55999999999999,16.11,90.79199999999999,Missouri_River_Medical_Center
4006707,HEPATITIS BE ANTIBODY (HBE AB),300.0,86707,102.96,102.96,17.355,100.90079999999999,27.334999999999997,27.334999999999997,27.334999999999997,27.334999999999997,85.45679999999999,87.51599999999999,100.90079999999999,87.51599999999999,17.355,99.87119999999999,Missouri_River_Medical_Center
4006708,"HEPATITIS A, B C",300.0,86708,113.36,113.36,18.585,111.0928,29.2775,29.2775,29.2775,29.2775,94.08879999999999,96.356,111.0928,96.356,18.585,109.9592,Missouri_River_Medical_Center
4006709,HEPATITIS A IGM ANTIBODY,300.0,86709,107.12,107.12,16.89,104.97760000000001,26.599999999999998,26.599999999999998,26.599999999999998,26.599999999999998,88.9096,91.052,104.97760000000001,91.052,16.89,103.9064,Missouri_River_Medical_Center
4006710,INFLUENZA A OR B,300.0,87804,102.96,102.96,24.825000000000003,100.90079999999999,39.095,39.095,39.095,39.095,85.45679999999999,87.51599999999999,100.90079999999999,87.51599999999999,24.825000000000003,99.87119999999999,Missouri_River_Medical_Center
4006735,MUMPS VIRUS AB IGG,300.0,86735,122.72,122.72,19.575000000000003,120.26559999999999,30.835,30.835,30.835,30.835,101.85759999999999,104.312,120.26559999999999,104.312,19.575000000000003,119.0384,Missouri_River_Medical_Center
4006738,MYCOPLASM PNEUMONIA,300.0,86738,122.72,122.72,19.86,120.26559999999999,31.2725,31.2725,31.2725,31.2725,101.85759999999999,104.312,120.26559999999999,104.312,19.86,119.0384,Missouri_River_Medical_Center
4006756,RESPIRATORY SYNCYTIAL VIRUS,300.0,86756,122.72,122.72,23.835,120.26559999999999,37.5375,37.5375,37.5375,37.5375,101.85759999999999,104.312,120.26559999999999,104.312,23.835,119.0384,Missouri_River_Medical_Center
4006757,ROCKY MT SPOTTED FEVER / RICKETTSI,300.0,86757,122.72,122.72,29.025000000000002,120.26559999999999,45.71,45.71,45.71,45.71,101.85759999999999,104.312,120.26559999999999,104.312,29.025000000000002,119.0384,Missouri_River_Medical_Center
4006762,RUBELLA IGG,300.0,86762,79.04,79.04,21.585,77.45920000000001,34.0025,34.0025,34.0025,34.0025,65.6032,67.184,77.45920000000001,67.184,21.585,76.6688,Missouri_River_Medical_Center
4006765,RUBEOLA IGG,300.0,86765,143.52,143.52,19.32,140.64960000000002,30.4325,30.4325,30.4325,30.4325,119.1216,121.992,140.64960000000002,121.992,19.32,139.2144,Missouri_River_Medical_Center
4006777,TOXOPLASMA-IGG,300.0,86777,112.32,112.32,21.585,110.07359999999998,34.0025,34.0025,34.0025,34.0025,93.22559999999999,95.472,110.07359999999998,95.472,21.585,108.95039999999999,Missouri_River_Medical_Center
4006778,TOXOPLASMA-IGM,300.0,86778,143.52,143.52,21.615000000000002,140.64960000000002,34.0375,34.0375,34.0375,34.0375,119.1216,121.992,140.64960000000002,121.992,21.615000000000002,139.2144,Missouri_River_Medical_Center
4006787,VARICELLA - ZOSTER,302.0,86787,134.16,134.16,19.32,131.4768,30.4325,30.4325,30.4325,30.4325,111.35279999999999,114.03599999999999,131.4768,114.03599999999999,19.32,130.1352,Missouri_River_Medical_Center
4006790,WEST NILE VIRUS IGM,300.0,86788,134.16,134.16,25.275000000000002,131.4768,39.8125,39.8125,39.8125,39.8125,111.35279999999999,114.03599999999999,131.4768,114.03599999999999,25.275000000000002,130.1352,Missouri_River_Medical_Center
4006800,THYROGLOBULIN ANTIBODIES,300.0,86800,132.08,132.08,23.865000000000002,129.4384,37.59,37.59,37.59,37.59,109.6264,112.268,129.4384,112.268,23.865000000000002,128.1176,Missouri_River_Medical_Center
4006803,HEPATITIS C ANTIBODY,300.0,86803,151.84,151.84,21.405,148.8032,33.705000000000005,33.705000000000005,33.705000000000005,33.705000000000005,126.0272,129.064,148.8032,129.064,21.405,147.2848,Missouri_River_Medical_Center
4006804,HEPATITIS C CONFORMATION,300.0,86804,261.04,261.04,23.235,255.81920000000002,36.5925,36.5925,36.5925,36.5925,216.66320000000002,221.88400000000001,255.81920000000002,221.88400000000001,23.235,253.20880000000002,Missouri_River_Medical_Center
4006812,HLAB27,300.0,86812,210.08,210.08,38.714999999999996,205.8784,60.970000000000006,60.970000000000006,60.970000000000006,60.970000000000006,174.3664,178.568,205.8784,178.568,38.714999999999996,203.7776,Missouri_River_Medical_Center
4006850,ANTIBODY SCREENING,300.0,86850,73.84,73.84,14.655,72.3632,23.0825,23.0825,23.0825,23.0825,61.2872,62.764,72.3632,62.764,14.655,71.62480000000001,Missouri_River_Medical_Center
4006870,ANTIBODY PANEL ID,300.0,86870,131.04,131.04,29.5925,128.4192,29.5925,29.5925,29.5925,29.5925,108.76319999999998,111.38399999999999,128.4192,111.38399999999999,127.10879999999999,127.10879999999999,Missouri_River_Medical_Center
4006880,"COOMBS, DIRECT",300.0,86880,43.68,43.68,8.084999999999999,42.8064,12.74,12.74,12.74,12.74,36.2544,37.128,42.8064,37.128,8.084999999999999,42.3696,Missouri_River_Medical_Center
4006900,ABO,300.0,86900,37.44,37.44,4.485,36.691199999999995,7.07,7.07,7.07,7.07,31.075199999999995,31.823999999999998,36.691199999999995,31.823999999999998,4.485,36.31679999999999,Missouri_River_Medical_Center
4006901,RH TYPING,300.0,86901,37.44,37.44,4.485,36.691199999999995,7.07,7.07,7.07,7.07,31.075199999999995,31.823999999999998,36.691199999999995,31.823999999999998,4.485,36.31679999999999,Missouri_River_Medical_Center
4006903,RBC ANTIGEN SCREEN,300.0,86903,52.0,52.0,43.16,52.0,52.0,49.4,49.4,46.800000000000004,43.16,44.199999999999996,50.96,44.199999999999996,50.44,50.44,Missouri_River_Medical_Center
4006920,IMMEDIATE SPIN CROSS MATCH,300.0,86920,108.16,108.16,36.75,105.9968,36.75,36.75,36.75,36.75,89.77279999999999,91.93599999999999,105.9968,91.93599999999999,104.9152,104.9152,Missouri_River_Medical_Center
4006921,INCUBATION CROSSMATCH,300.0,86921,87.36,87.36,72.5088,87.36,87.36,82.99199999999999,82.99199999999999,78.624,72.5088,74.256,85.6128,74.256,84.7392,84.7392,Missouri_River_Medical_Center
4006922,CROSS MATCH,300.0,86922,104.0,104.0,42.857499999999995,101.92,42.857499999999995,42.857499999999995,42.857499999999995,42.857499999999995,86.32,88.39999999999999,101.92,88.39999999999999,100.88,100.88,Missouri_River_Medical_Center
4006927,THAWING FRESH FROZEN PLASMA,300.0,86927,45.76,45.76,37.980799999999995,45.76,45.76,43.471999999999994,43.471999999999994,41.184,37.980799999999995,38.896,44.8448,38.896,44.3872,44.3872,Missouri_River_Medical_Center
4007015,CONCENTRATION,300.0,87015,63.44,63.44,10.02,62.1712,15.785,15.785,15.785,15.785,52.655199999999994,53.924,62.1712,53.924,10.02,61.5368,Missouri_River_Medical_Center
4007040,BLOOD CULTURE,306.0,87040,85.28,85.28,15.48,83.5744,24.377499999999998,24.377499999999998,24.377499999999998,24.377499999999998,70.7824,72.488,83.5744,72.488,15.48,82.7216,Missouri_River_Medical_Center
4007045,ENTERIC PANEL (STOOL CULTURE),306.0,87045,65.52,65.52,14.16,64.2096,22.295,22.295,22.295,22.295,54.38159999999999,55.69199999999999,64.2096,55.69199999999999,14.16,63.554399999999994,Missouri_River_Medical_Center
4007046,STOOL CULTURE,306.0,87046,65.52,65.52,14.16,64.2096,22.295,22.295,22.295,22.295,54.38159999999999,55.69199999999999,64.2096,55.69199999999999,14.16,63.554399999999994,Missouri_River_Medical_Center
4007070,"CULTURE, ANY OTHER SOURCE",300.0,87070,63.44,63.44,12.93,62.1712,20.37,20.37,20.37,20.37,52.655199999999994,53.924,62.1712,53.924,12.93,61.5368,Missouri_River_Medical_Center
