Procedure Code,Procedure Description,Price Tier,Revenue Code,CPT HCPCS Code,CPT HCPCS Desc,NDC Code,Rx Unit Multiplier,Gross Charge,Discounted Cash Price,De-identified minimum negotiated charge,De-identified maximum negotiated charge,ALLEGIANCE,BCBS_OF_MONTANA,EBMS,FIRST_CHOICE_HEALTH,MOUNTAIN_HEALTH_CO_OP,PACIFICSOURCE,UNITED_HEALTHCARE,hospital
04200408_1,NOREPINEPHRINE 4MG/4ML,Outpatient,250,,,,0,38,36.1,35.34,38,36.1,35.34,36.1,36.1,36.86,38,36.1,Northern_Rockies_Medical_Center
04200410_1,OLANZAPINE (ZYPREXA) 5MG TAB,Inpatient,259,,,,0,3,2.85,2.79,3,2.85,2.79,2.85,2.85,2.91,3,2.85,Northern_Rockies_Medical_Center
04200410_1,OLANZAPINE (ZYPREXA) 5MG TAB,Outpatient,259,,,,0,3,2.85,2.79,3,2.85,2.79,2.85,2.85,2.91,3,2.85,Northern_Rockies_Medical_Center
04200412_1,ONDANSETRON (ZOFRAN) 4MG ODT TAB,Inpatient,259,J8597,Antiemetic drug oral nos,,1,4,3.8,3.72,4,3.8,3.72,3.8,3.8,3.88,4,3.8,Northern_Rockies_Medical_Center
04200412_1,ONDANSETRON (ZOFRAN) 4MG ODT TAB,Outpatient,259,J8597,Antiemetic drug oral nos,,1,4,3.8,3.72,4,3.8,3.72,3.8,3.8,3.88,4,3.8,Northern_Rockies_Medical_Center
04200413_1,ONDANSETRON (ZOFRAN) 4MG/2ML,Inpatient,636,J2405,Ondansetron hcl injection,,4,38,36.1,35.34,38,36.1,35.34,36.1,36.1,36.86,38,36.1,Northern_Rockies_Medical_Center
04200413_1,ONDANSETRON (ZOFRAN) 4MG/2ML,Outpatient,636,J2405,Ondansetron hcl injection,,4,38,36.1,35.34,38,36.1,35.34,36.1,36.1,36.86,38,36.1,Northern_Rockies_Medical_Center
04200414_1,ORPHENADRINE (NORFLEX) 60MG/2ML,Inpatient,636,J2360,Orphenadrine injection,,1,50.22,47.71,46.7,50.22,47.71,46.7,47.71,47.71,48.71,50.22,47.71,Northern_Rockies_Medical_Center
04200414_1,ORPHENADRINE (NORFLEX) 60MG/2ML,Outpatient,636,J2360,Orphenadrine injection,,1,50.22,47.71,46.7,50.22,47.71,46.7,47.71,47.71,48.71,50.22,47.71,Northern_Rockies_Medical_Center
04200415_1,OSELTAMIVIR (TAMIFLU) 75MG CAP,Inpatient,259,,,,0,30.6,29.07,28.46,30.6,29.07,28.46,29.07,29.07,29.68,30.6,29.07,Northern_Rockies_Medical_Center
04200415_1,OSELTAMIVIR (TAMIFLU) 75MG CAP,Outpatient,259,,,,0,30.6,29.07,28.46,30.6,29.07,28.46,29.07,29.07,29.68,30.6,29.07,Northern_Rockies_Medical_Center
04200416_1,OXYBUTYNIN (DITROPAN) 5MG TAB,Inpatient,259,,,,0,3,2.85,2.79,3,2.85,2.79,2.85,2.85,2.91,3,2.85,Northern_Rockies_Medical_Center
04200416_1,OXYBUTYNIN (DITROPAN) 5MG TAB,Outpatient,259,,,,0,3,2.85,2.79,3,2.85,2.79,2.85,2.85,2.91,3,2.85,Northern_Rockies_Medical_Center
04200417_1,OXYCODONE 15MG TAB,Inpatient,259,,,,0,3,2.85,2.79,3,2.85,2.79,2.85,2.85,2.91,3,2.85,Northern_Rockies_Medical_Center
04200417_1,OXYCODONE 15MG TAB,Outpatient,259,,,,0,3,2.85,2.79,3,2.85,2.79,2.85,2.85,2.91,3,2.85,Northern_Rockies_Medical_Center
04200418_1,OXYCODONE ER (OXYCONTIN) 20MG TAB,Inpatient,259,,,,0,16.59,15.76,15.43,16.59,15.76,15.43,15.76,15.76,16.09,16.59,15.76,Northern_Rockies_Medical_Center
04200418_1,OXYCODONE ER (OXYCONTIN) 20MG TAB,Outpatient,259,,,,0,16.59,15.76,15.43,16.59,15.76,15.43,15.76,15.76,16.09,16.59,15.76,Northern_Rockies_Medical_Center
04200419_1,OXYCODONE 5MG TAB,Inpatient,259,,,,0,3,2.85,2.79,3,2.85,2.79,2.85,2.85,2.91,3,2.85,Northern_Rockies_Medical_Center
04200419_1,OXYCODONE 5MG TAB,Outpatient,259,,,,0,3,2.85,2.79,3,2.85,2.79,2.85,2.85,2.91,3,2.85,Northern_Rockies_Medical_Center
04200420_1,OXYCODONE ER (OXYCONTIN) 10MG TAB,Inpatient,259,,,,0,9,8.55,8.37,9,8.55,8.37,8.55,8.55,8.73,9,8.55,Northern_Rockies_Medical_Center
04200420_1,OXYCODONE ER (OXYCONTIN) 10MG TAB,Outpatient,259,,,,0,9,8.55,8.37,9,8.55,8.37,8.55,8.55,8.73,9,8.55,Northern_Rockies_Medical_Center
04200421_1,OXYMETAZOLINE 0.05% NASAL SPRAY,Inpatient,259,,,,0,16.59,15.76,15.43,16.59,15.76,15.43,15.76,15.76,16.09,16.59,15.76,Northern_Rockies_Medical_Center
04200421_1,OXYMETAZOLINE 0.05% NASAL SPRAY,Outpatient,259,,,,0,16.59,15.76,15.43,16.59,15.76,15.43,15.76,15.76,16.09,16.59,15.76,Northern_Rockies_Medical_Center
04200422_1,OxYtOcIn (PITOCIN) 10UNITS/ML : VIAL,Inpatient,636,J2590,Oxytocin injection,,1,38,36.1,35.34,38,36.1,35.34,36.1,36.1,36.86,38,36.1,Northern_Rockies_Medical_Center
04200422_1,OxYtOcIn (PITOCIN) 10UNITS/ML : VIAL,Outpatient,636,J2590,Oxytocin injection,,1,38,36.1,35.34,38,36.1,35.34,36.1,36.1,36.86,38,36.1,Northern_Rockies_Medical_Center
04200424_1,PANTOPRAZOLE (PROTONIX) 40MG TAB,Inpatient,259,,,,0,3,2.85,2.79,3,2.85,2.79,2.85,2.85,2.91,3,2.85,Northern_Rockies_Medical_Center
04200424_1,PANTOPRAZOLE (PROTONIX) 40MG TAB,Outpatient,259,,,,0,3,2.85,2.79,3,2.85,2.79,2.85,2.85,2.91,3,2.85,Northern_Rockies_Medical_Center
04200425_1,PANTOPRAZOLE (PROTONIX) 40MG IV,Inpatient,250,S0164,Injection pantroprazole,,1,38,36.1,35.34,38,36.1,35.34,36.1,36.1,36.86,38,36.1,Northern_Rockies_Medical_Center
04200425_1,PANTOPRAZOLE (PROTONIX) 40MG IV,Outpatient,250,S0164,Injection pantroprazole,,1,38,36.1,35.34,38,36.1,35.34,36.1,36.1,36.86,38,36.1,Northern_Rockies_Medical_Center
04200426_1,PAROXETINE HCL (PAXIL) 20MG TAB,Inpatient,259,,,,0,3,2.85,2.79,3,2.85,2.79,2.85,2.85,2.91,3,2.85,Northern_Rockies_Medical_Center
04200426_1,PAROXETINE HCL (PAXIL) 20MG TAB,Outpatient,259,,,,0,3,2.85,2.79,3,2.85,2.79,2.85,2.85,2.91,3,2.85,Northern_Rockies_Medical_Center
04200427_1,PENICILLIN G 1.2MMU/2ML IM,Inpatient,636,J0561,Penicillin g benzathine inj,,12,664.56,631.33,618.04,664.56,631.33,618.04,631.33,631.33,644.62,664.56,631.33,Northern_Rockies_Medical_Center
04200427_1,PENICILLIN G 1.2MMU/2ML IM,Outpatient,636,J0561,Penicillin g benzathine inj,,12,664.56,631.33,618.04,664.56,631.33,618.04,631.33,631.33,644.62,664.56,631.33,Northern_Rockies_Medical_Center
04200428_1,PENICILLIN VK 500MG TAB,Inpatient,259,,,,0,3,2.85,2.79,3,2.85,2.79,2.85,2.85,2.91,3,2.85,Northern_Rockies_Medical_Center
04200428_1,PENICILLIN VK 500MG TAB,Outpatient,259,,,,0,3,2.85,2.79,3,2.85,2.79,2.85,2.85,2.91,3,2.85,Northern_Rockies_Medical_Center
04200430_1,PERMETHRIN 1% LOTION 59ML,Inpatient,259,,,,0,20.85,19.81,19.39,20.85,19.81,19.39,19.81,19.81,20.22,20.85,19.81,Northern_Rockies_Medical_Center
04200430_1,PERMETHRIN 1% LOTION 59ML,Outpatient,259,,,,0,20.85,19.81,19.39,20.85,19.81,19.39,19.81,19.81,20.22,20.85,19.81,Northern_Rockies_Medical_Center
04200432_1,PHENOBARBITAL (LUMINAL) : 65MG/1ML,Inpatient,636,J2560,Phenobarbital sodium inj,,1,76.41,72.59,71.06,76.41,72.59,71.06,72.59,72.59,74.12,76.41,72.59,Northern_Rockies_Medical_Center
04200432_1,PHENOBARBITAL (LUMINAL) : 65MG/1ML,Outpatient,636,J2560,Phenobarbital sodium inj,,1,76.41,72.59,71.06,76.41,72.59,71.06,72.59,72.59,74.12,76.41,72.59,Northern_Rockies_Medical_Center
04200433_1,PHENTOLAMINE 5MG/1ML,Inpatient,636,J2760,Phentolaine mesylate inj,,1,513.58,487.9,477.63,513.58,487.9,477.63,487.9,487.9,498.17,513.58,487.9,Northern_Rockies_Medical_Center
04200433_1,PHENTOLAMINE 5MG/1ML,Outpatient,636,J2760,Phentolaine mesylate inj,,1,513.58,487.9,477.63,513.58,487.9,477.63,487.9,487.9,498.17,513.58,487.9,Northern_Rockies_Medical_Center
04200434_1,PHENYLEPHRINE 10MG/1ML 10ML,Inpatient,636,J2370,Phenylephrine hcl injection,,10,38,36.1,35.34,38,36.1,35.34,36.1,36.1,36.86,38,36.1,Northern_Rockies_Medical_Center
04200434_1,PHENYLEPHRINE 10MG/1ML 10ML,Outpatient,636,J2370,Phenylephrine hcl injection,,10,38,36.1,35.34,38,36.1,35.34,36.1,36.1,36.86,38,36.1,Northern_Rockies_Medical_Center
04200435_1,PHENYTOIN (DILANTIN) 100MG CAP,Inpatient,259,,,,0,3,2.85,2.79,3,2.85,2.79,2.85,2.85,2.91,3,2.85,Northern_Rockies_Medical_Center
04200435_1,PHENYTOIN (DILANTIN) 100MG CAP,Outpatient,259,,,,0,3,2.85,2.79,3,2.85,2.79,2.85,2.85,2.91,3,2.85,Northern_Rockies_Medical_Center
04200436_1,PNEUMONIA VACC 0.5 ML DOSE *IN CLINIC*,Inpatient,636,90732,"Pneumococcal polysaccharide vaccine, 23-valent (PPSV23), adult or immunosuppressed patient dosage, when administered to individuals 2 years or older, for subcutaneous or intramuscular use",,1,162.96,154.81,151.55,162.96,154.81,151.55,154.81,154.81,158.07,162.96,154.81,Northern_Rockies_Medical_Center
04200436_1,PNEUMONIA VACC 0.5 ML DOSE *IN CLINIC*,Outpatient,636,90732,"Pneumococcal polysaccharide vaccine, 23-valent (PPSV23), adult or immunosuppressed patient dosage, when administered to individuals 2 years or older, for subcutaneous or intramuscular use",,1,162.96,154.81,151.55,162.96,154.81,151.55,154.81,154.81,158.07,162.96,154.81,Northern_Rockies_Medical_Center
04200437_1,POLYETHYLENE GLY (MIRALAX) 17G PWDR,Inpatient,259,,,,0,3,2.85,2.79,3,2.85,2.79,2.85,2.85,2.91,3,2.85,Northern_Rockies_Medical_Center
04200437_1,POLYETHYLENE GLY (MIRALAX) 17G PWDR,Outpatient,259,,,,0,3,2.85,2.79,3,2.85,2.79,2.85,2.85,2.91,3,2.85,Northern_Rockies_Medical_Center
04200438_1,POTASSIUM CHL (KLORCON) 10MEQ TAB,Inpatient,259,,,,0,3,2.85,2.79,3,2.85,2.79,2.85,2.85,2.91,3,2.85,Northern_Rockies_Medical_Center
04200438_1,POTASSIUM CHL (KLORCON) 10MEQ TAB,Outpatient,259,,,,0,3,2.85,2.79,3,2.85,2.79,2.85,2.85,2.91,3,2.85,Northern_Rockies_Medical_Center
04200440_1,POTASSIUM CHL (KLORCON) 20MEQ TAB,Inpatient,259,,,,0,3,2.85,2.79,3,2.85,2.79,2.85,2.85,2.91,3,2.85,Northern_Rockies_Medical_Center
04200440_1,POTASSIUM CHL (KLORCON) 20MEQ TAB,Outpatient,259,,,,0,3,2.85,2.79,3,2.85,2.79,2.85,2.85,2.91,3,2.85,Northern_Rockies_Medical_Center
04200442_1,NF-POTASSIUM (KLORCON) 8MEQ  *INACTIVE*,Inpatient,259,,,,0,4.24,4.03,3.94,4.24,4.03,3.94,4.03,4.03,4.11,4.24,4.03,Northern_Rockies_Medical_Center
04200442_1,NF-POTASSIUM (KLORCON) 8MEQ  *INACTIVE*,Outpatient,259,,,,0,4.24,4.03,3.94,4.24,4.03,3.94,4.03,4.03,4.11,4.24,4.03,Northern_Rockies_Medical_Center
04200445_1,PREDNISOLONE 15MG/5ML SYRUP,Inpatient,259,J7510,Prednisolone oral per 5 mg,,3,3,2.85,2.79,3,2.85,2.79,2.85,2.85,2.91,3,2.85,Northern_Rockies_Medical_Center
04200445_1,PREDNISOLONE 15MG/5ML SYRUP,Outpatient,259,J7510,Prednisolone oral per 5 mg,,3,3,2.85,2.79,3,2.85,2.79,2.85,2.85,2.91,3,2.85,Northern_Rockies_Medical_Center
04200446_1,PREDNISONE 1MG TAB,Inpatient,259,J7512,Prednisone ir or dr oral 1mg,,1,3,2.85,2.79,3,2.85,2.79,2.85,2.85,2.91,3,2.85,Northern_Rockies_Medical_Center
04200446_1,PREDNISONE 1MG TAB,Outpatient,259,J7512,Prednisone ir or dr oral 1mg,,1,3,2.85,2.79,3,2.85,2.79,2.85,2.85,2.91,3,2.85,Northern_Rockies_Medical_Center
04200447_1,PREDNISONE 20MG TAB,Inpatient,259,J7512,Prednisone ir or dr oral 1mg,,20,3,2.85,2.79,3,2.85,2.79,2.85,2.85,2.91,3,2.85,Northern_Rockies_Medical_Center
04200447_1,PREDNISONE 20MG TAB,Outpatient,259,J7512,Prednisone ir or dr oral 1mg,,20,3,2.85,2.79,3,2.85,2.79,2.85,2.85,2.91,3,2.85,Northern_Rockies_Medical_Center
04200448_1,PROCAINAMIDE 1G/2ML VIAL,Inpatient,636,J2690,Procainamide hcl injection,,1,222.03,210.93,206.49,222.03,210.93,206.49,210.93,210.93,215.37,222.03,210.93,Northern_Rockies_Medical_Center
04200448_1,PROCAINAMIDE 1G/2ML VIAL,Outpatient,636,J2690,Procainamide hcl injection,,1,222.03,210.93,206.49,222.03,210.93,206.49,210.93,210.93,215.37,222.03,210.93,Northern_Rockies_Medical_Center
04200449_1,PROCHLORPERAZIN (COMPAZINE)10MG/2ML,Inpatient,636,J0780,Prochlorperazine injection,,1,51.3,48.74,47.71,51.3,48.74,47.71,48.74,48.74,49.76,51.3,48.74,Northern_Rockies_Medical_Center
04200449_1,PROCHLORPERAZIN (COMPAZINE)10MG/2ML,Outpatient,636,J0780,Prochlorperazine injection,,1,51.3,48.74,47.71,51.3,48.74,47.71,48.74,48.74,49.76,51.3,48.74,Northern_Rockies_Medical_Center
04200450_1,"EPOETIN ALPHA (PROCRIT) 10,000UNITS/1ML",Inpatient,636,J0885,"Epoetin alfa, non-esrd",,10,492,467.4,457.56,492,467.4,457.56,467.4,467.4,477.24,492,467.4,Northern_Rockies_Medical_Center
04200450_1,"EPOETIN ALPHA (PROCRIT) 10,000UNITS/1ML",Outpatient,636,J0885,"Epoetin alfa, non-esrd",,10,492,467.4,457.56,492,467.4,457.56,467.4,467.4,477.24,492,467.4,Northern_Rockies_Medical_Center
04200451_1,EPOETIN ALPHA (PROCRIT) 40000UNITS/1ML,Inpatient,636,J0885,"Epoetin alfa, non-esrd",,40,1311.04,1245.49,1219.27,1311.04,1245.49,1219.27,1245.49,1245.49,1271.71,1311.04,1245.49,Northern_Rockies_Medical_Center
04200451_1,EPOETIN ALPHA (PROCRIT) 40000UNITS/1ML,Outpatient,636,J0885,"Epoetin alfa, non-esrd",,40,1311.04,1245.49,1219.27,1311.04,1245.49,1219.27,1245.49,1245.49,1271.71,1311.04,1245.49,Northern_Rockies_Medical_Center
04200452_1,PROMETHAZINE (PHENERGEN) 12.5MG SUPP,Inpatient,259,,,,0,6.68,6.35,6.21,6.68,6.35,6.21,6.35,6.35,6.48,6.68,6.35,Northern_Rockies_Medical_Center
04200452_1,PROMETHAZINE (PHENERGEN) 12.5MG SUPP,Outpatient,259,,,,0,6.68,6.35,6.21,6.68,6.35,6.21,6.35,6.35,6.48,6.68,6.35,Northern_Rockies_Medical_Center
04200453_1,PROMETHAZINE (PHENERGAN) 25MG SUPP,Inpatient,259,,,,0,19.5,18.53,18.14,19.5,18.53,18.14,18.53,18.53,18.92,19.5,18.53,Northern_Rockies_Medical_Center
04200453_1,PROMETHAZINE (PHENERGAN) 25MG SUPP,Outpatient,259,,,,0,19.5,18.53,18.14,19.5,18.53,18.14,18.53,18.53,18.92,19.5,18.53,Northern_Rockies_Medical_Center
04200454_1,PROMETHAZINE (PHENERGAN) 25MG TAB,Inpatient,259,,,,2,3,2.85,2.79,3,2.85,2.79,2.85,2.85,2.91,3,2.85,Northern_Rockies_Medical_Center
04200454_1,PROMETHAZINE (PHENERGAN) 25MG TAB,Outpatient,259,,,,2,3,2.85,2.79,3,2.85,2.79,2.85,2.85,2.91,3,2.85,Northern_Rockies_Medical_Center
04200455_1,PROMETHAZINE (PHENERGAN) 25MG/1ML,Inpatient,636,J2550,Promethazine hcl injection,,1,38,36.1,35.34,38,36.1,35.34,36.1,36.1,36.86,38,36.1,Northern_Rockies_Medical_Center
04200455_1,PROMETHAZINE (PHENERGAN) 25MG/1ML,Outpatient,636,J2550,Promethazine hcl injection,,1,38,36.1,35.34,38,36.1,35.34,36.1,36.1,36.86,38,36.1,Northern_Rockies_Medical_Center
04200456_1,PROMETHAZINE (PHENERGAN) 50MG/1ML,Inpatient,636,J2550,Promethazine hcl injection,,1,38,36.1,35.34,38,36.1,35.34,36.1,36.1,36.86,38,36.1,Northern_Rockies_Medical_Center
04200456_1,PROMETHAZINE (PHENERGAN) 50MG/1ML,Outpatient,636,J2550,Promethazine hcl injection,,1,38,36.1,35.34,38,36.1,35.34,36.1,36.1,36.86,38,36.1,Northern_Rockies_Medical_Center
04200457_1,PROMETHAZINE 6.25MG/5ML SYRUP UD,Inpatient,259,,,,0,3,2.85,2.79,3,2.85,2.79,2.85,2.85,2.91,3,2.85,Northern_Rockies_Medical_Center
04200457_1,PROMETHAZINE 6.25MG/5ML SYRUP UD,Outpatient,259,,,,0,3,2.85,2.79,3,2.85,2.79,2.85,2.85,2.91,3,2.85,Northern_Rockies_Medical_Center
04200459_1,AlBuTeRoL 0.042% 1.25MG/3ML NEB,Inpatient,250,J7613,Albuterol non-comp unit,,0,3,2.85,2.79,3,2.85,2.79,2.85,2.85,2.91,3,2.85,Northern_Rockies_Medical_Center
04200459_1,AlBuTeRoL 0.042% 1.25MG/3ML NEB,Outpatient,250,J7613,Albuterol non-comp unit,,0,3,2.85,2.79,3,2.85,2.79,2.85,2.85,2.91,3,2.85,Northern_Rockies_Medical_Center
04200460_1,PROPARACAINE 0.5% OPTH SOLN 15ML,Inpatient,250,,,,0,65.34,62.07,60.77,65.34,62.07,60.77,62.07,62.07,63.38,65.34,62.07,Northern_Rockies_Medical_Center
04200460_1,PROPARACAINE 0.5% OPTH SOLN 15ML,Outpatient,250,,,,0,65.34,62.07,60.77,65.34,62.07,60.77,62.07,62.07,63.38,65.34,62.07,Northern_Rockies_Medical_Center
04200461_1,PROPOFOL (DIPRIVAN) 10MG/ML 100ML,Inpatient,636,J3490,Drugs unclassified injection,,1,50.72,48.18,47.17,50.72,48.18,47.17,48.18,48.18,49.2,50.72,48.18,Northern_Rockies_Medical_Center
04200461_1,PROPOFOL (DIPRIVAN) 10MG/ML 100ML,Outpatient,636,J3490,Drugs unclassified injection,,1,50.72,48.18,47.17,50.72,48.18,47.17,48.18,48.18,49.2,50.72,48.18,Northern_Rockies_Medical_Center
04200462_1,PROPRANOLOL LA (INDERAL) 120MG CAP,Inpatient,259,,,,0,6.09,5.79,5.66,6.09,5.79,5.66,5.79,5.79,5.91,6.09,5.79,Northern_Rockies_Medical_Center
04200462_1,PROPRANOLOL LA (INDERAL) 120MG CAP,Outpatient,259,,,,0,6.09,5.79,5.66,6.09,5.79,5.66,5.79,5.79,5.91,6.09,5.79,Northern_Rockies_Medical_Center
04200463_1,PYRIDOXINE HCL (VIT B6) 100MG/1ML,Inpatient,636,J3415,Pyridoxine hcl 100 mg,,1,38,36.1,35.34,38,36.1,35.34,36.1,36.1,36.86,38,36.1,Northern_Rockies_Medical_Center
04200463_1,PYRIDOXINE HCL (VIT B6) 100MG/1ML,Outpatient,636,J3415,Pyridoxine hcl 100 mg,,1,38,36.1,35.34,38,36.1,35.34,36.1,36.1,36.86,38,36.1,Northern_Rockies_Medical_Center
04200464_1,PYRIDOXINE HCL(VIT B6) 50MG TAB,Inpatient,259,,,,0,3,2.85,2.79,3,2.85,2.79,2.85,2.85,2.91,3,2.85,Northern_Rockies_Medical_Center
04200464_1,PYRIDOXINE HCL(VIT B6) 50MG TAB,Outpatient,259,,,,0,3,2.85,2.79,3,2.85,2.79,2.85,2.85,2.91,3,2.85,Northern_Rockies_Medical_Center
04200466_1,RABIES IMMUNE GLOBULIN 300U/2ML,Inpatient,636,90376,"Rabies immune globulin, heat-treated (RIg-HT), human, for intramuscular and/or subcutaneous use",,2,2118.96,2013.01,1970.63,2118.96,2013.01,1970.63,2013.01,2013.01,2055.39,2118.96,2013.01,Northern_Rockies_Medical_Center
04200466_1,RABIES IMMUNE GLOBULIN 300U/2ML,Outpatient,636,90376,"Rabies immune globulin, heat-treated (RIg-HT), human, for intramuscular and/or subcutaneous use",,2,2118.96,2013.01,1970.63,2118.96,2013.01,1970.63,2013.01,2013.01,2055.39,2118.96,2013.01,Northern_Rockies_Medical_Center
04200467_1,RABIES VACCINE INJECTION 2.5UN,Inpatient,636,90675,"Rabies vaccine, for intramuscular use",,1,1413.77,1343.08,1314.81,1413.77,1343.08,1314.81,1343.08,1343.08,1371.36,1413.77,1343.08,Northern_Rockies_Medical_Center
04200467_1,RABIES VACCINE INJECTION 2.5UN,Outpatient,636,90675,"Rabies vaccine, for intramuscular use",,1,1413.77,1343.08,1314.81,1413.77,1343.08,1314.81,1343.08,1343.08,1371.36,1413.77,1343.08,Northern_Rockies_Medical_Center
04200468_1,RACEMIC EPINEPHRINE 2.25% INH,Inpatient,259,,,,0,3,2.85,2.79,3,2.85,2.79,2.85,2.85,2.91,3,2.85,Northern_Rockies_Medical_Center
04200468_1,RACEMIC EPINEPHRINE 2.25% INH,Outpatient,259,,,,0,3,2.85,2.79,3,2.85,2.79,2.85,2.85,2.91,3,2.85,Northern_Rockies_Medical_Center
04200471_1,INFLIXIMAB (REMICAIDE) 100MG VIAL,Inpatient,636,J1745,Infliximab not biosimil 10mg,,10,4452.66,4230.03,4140.97,4452.66,4230.03,4140.97,4230.03,4230.03,4319.08,4452.66,4230.03,Northern_Rockies_Medical_Center
04200471_1,INFLIXIMAB (REMICAIDE) 100MG VIAL,Outpatient,636,J1745,Infliximab not biosimil 10mg,,10,4452.66,4230.03,4140.97,4452.66,4230.03,4140.97,4230.03,4230.03,4319.08,4452.66,4230.03,Northern_Rockies_Medical_Center
04200472_1,RHO(D) IMMUNE GLOB 300MCG SYRINGE,Inpatient,636,J2790,Rho d immune globulin inj,,1,315.9,300.11,293.79,315.9,300.11,293.79,300.11,300.11,306.42,315.9,300.11,Northern_Rockies_Medical_Center
04200472_1,RHO(D) IMMUNE GLOB 300MCG SYRINGE,Outpatient,636,J2790,Rho d immune globulin inj,,1,315.9,300.11,293.79,315.9,300.11,293.79,300.11,300.11,306.42,315.9,300.11,Northern_Rockies_Medical_Center
04200473_1,RIFAMPIN 150MG CAP,Inpatient,259,,,,0,3,2.85,2.79,3,2.85,2.79,2.85,2.85,2.91,3,2.85,Northern_Rockies_Medical_Center
04200473_1,RIFAMPIN 150MG CAP,Outpatient,259,,,,0,3,2.85,2.79,3,2.85,2.79,2.85,2.85,2.91,3,2.85,Northern_Rockies_Medical_Center
04200474_1,ROCURONIUM (ZEMURON) 50MG/5ML,Inpatient,250,,,,1,38,36.1,35.34,38,36.1,35.34,36.1,36.1,36.86,38,36.1,Northern_Rockies_Medical_Center
04200474_1,ROCURONIUM (ZEMURON) 50MG/5ML,Outpatient,250,,,,1,38,36.1,35.34,38,36.1,35.34,36.1,36.1,36.86,38,36.1,Northern_Rockies_Medical_Center
04200477_1,RSI KIT FOR INTUBATION,Inpatient,250,,,,0,138,131.1,128.34,138,131.1,128.34,131.1,131.1,133.86,138,131.1,Northern_Rockies_Medical_Center
04200477_1,RSI KIT FOR INTUBATION,Outpatient,250,,,,0,138,131.1,128.34,138,131.1,128.34,131.1,131.1,133.86,138,131.1,Northern_Rockies_Medical_Center
04200478_1,SALINE (DEEP SEA) NASAL SPRAY,Inpatient,259,,,,0,3,2.85,2.79,3,2.85,2.79,2.85,2.85,2.91,3,2.85,Northern_Rockies_Medical_Center
04200478_1,SALINE (DEEP SEA) NASAL SPRAY,Outpatient,259,,,,0,3,2.85,2.79,3,2.85,2.79,2.85,2.85,2.91,3,2.85,Northern_Rockies_Medical_Center
04200480_1,SALT TABS (THERMOTABS),Inpatient,259,,,,0,3,2.85,2.79,3,2.85,2.79,2.85,2.85,2.91,3,2.85,Northern_Rockies_Medical_Center
04200480_1,SALT TABS (THERMOTABS),Outpatient,259,,,,0,3,2.85,2.79,3,2.85,2.79,2.85,2.85,2.91,3,2.85,Northern_Rockies_Medical_Center
04200483_1,SERTRALINE (ZOLOFT) 50MG TAB,Inpatient,259,,,,0,3,2.85,2.79,3,2.85,2.79,2.85,2.85,2.91,3,2.85,Northern_Rockies_Medical_Center
04200483_1,SERTRALINE (ZOLOFT) 50MG TAB,Outpatient,259,,,,0,3,2.85,2.79,3,2.85,2.79,2.85,2.85,2.91,3,2.85,Northern_Rockies_Medical_Center
04200485_1,SILVER SULFA (SILVADINE) 1% 85G,Inpatient,259,,,,0,39.78,37.79,37,39.78,37.79,37,37.79,37.79,38.59,39.78,37.79,Northern_Rockies_Medical_Center
04200485_1,SILVER SULFA (SILVADINE) 1% 85G,Outpatient,259,,,,0,39.78,37.79,37,39.78,37.79,37,37.79,37.79,38.59,39.78,37.79,Northern_Rockies_Medical_Center
04200486_1,SIMETHICONE (MYLICON) 20MG/0.3ML DRPS,Inpatient,259,,,,0,5,4.75,4.65,5,4.75,4.65,4.75,4.75,4.85,5,4.75,Northern_Rockies_Medical_Center
04200486_1,SIMETHICONE (MYLICON) 20MG/0.3ML DRPS,Outpatient,259,,,,0,5,4.75,4.65,5,4.75,4.65,4.75,4.75,4.85,5,4.75,Northern_Rockies_Medical_Center
04200487_1,NF-SIMETHICONE (MYLICON) 80MG TAB-NO STO,Inpatient,259,,,,0,3,2.85,2.79,3,2.85,2.79,2.85,2.85,2.91,3,2.85,Northern_Rockies_Medical_Center
04200487_1,NF-SIMETHICONE (MYLICON) 80MG TAB-NO STO,Outpatient,259,,,,0,3,2.85,2.79,3,2.85,2.79,2.85,2.85,2.91,3,2.85,Northern_Rockies_Medical_Center
04200488_1,SIMVASTATIN (ZOCOR) 20MG TAB,Inpatient,259,,,,0,3,2.85,2.79,3,2.85,2.79,2.85,2.85,2.91,3,2.85,Northern_Rockies_Medical_Center
04200488_1,SIMVASTATIN (ZOCOR) 20MG TAB,Outpatient,259,,,,0,3,2.85,2.79,3,2.85,2.79,2.85,2.85,2.91,3,2.85,Northern_Rockies_Medical_Center
04200489_1,SODIUM BICARB 4.2% SYR 10ML (0.5MEQ/ML),Inpatient,250,,,,0,40.91,38.86,38.05,40.91,38.86,38.05,38.86,38.86,39.68,40.91,38.86,Northern_Rockies_Medical_Center
04200489_1,SODIUM BICARB 4.2% SYR 10ML (0.5MEQ/ML),Outpatient,250,,,,0,40.91,38.86,38.05,40.91,38.86,38.05,38.86,38.86,39.68,40.91,38.86,Northern_Rockies_Medical_Center
04200490_1,SODIUM BICARB 8.4% SYRINGE 50ML,Inpatient,250,,,,0,38,36.1,35.34,38,36.1,35.34,36.1,36.1,36.86,38,36.1,Northern_Rockies_Medical_Center
04200490_1,SODIUM BICARB 8.4% SYRINGE 50ML,Outpatient,250,,,,0,38,36.1,35.34,38,36.1,35.34,36.1,36.1,36.86,38,36.1,Northern_Rockies_Medical_Center
