Updated January 2022,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,hospital
LC008004,Wound Aerobic Culture,87070,$34.00 ,$26.19 ,$26.19 ,$26.19 ,$26.19 ,$27.20 ,$30.60 ,$32.98 ,$32.30 ,$32.30 ,$32.30 ,$32.30 ,$30.60 ,$32.98 ,$32.30 ,$34.00 ,$26.19 ,$34.00 ,Liberty_Medical_Center
LC008342,Upper Respiratory Culture,87070,$99.00 ,$26.19 ,$26.19 ,$26.19 ,$26.19 ,$79.20 ,$89.10 ,$96.03 ,$94.05 ,$94.05 ,$94.05 ,$94.05 ,$89.10 ,$96.03 ,$94.05 ,$99.00 ,$26.19 ,$99.00 ,Liberty_Medical_Center
LC180802,"Body Fluid Culture, Sterile, Routine",87070,$127.00 ,$26.19 ,$26.19 ,$26.19 ,$26.19 ,$101.60 ,$114.30 ,$123.19 ,$120.65 ,$120.65 ,$120.65 ,$120.65 ,$114.30 ,$123.19 ,$120.65 ,$127.00 ,$26.19 ,$127.00 ,Liberty_Medical_Center
LC180810,Lower Respiratory Culture,87070,$92.00 ,$26.19 ,$26.19 ,$26.19 ,$26.19 ,$73.60 ,$82.80 ,$89.24 ,$87.40 ,$87.40 ,$87.40 ,$87.40 ,$82.80 ,$89.24 ,$87.40 ,$92.00 ,$26.19 ,$92.00 ,Liberty_Medical_Center
H87071,Culture-ID Presump-other,87071,$42.00 ,$30.04 ,$30.04 ,$30.04 ,$30.04 ,$33.60 ,$37.80 ,$40.74 ,$39.90 ,$39.90 ,$39.90 ,$39.90 ,$37.80 ,$40.74 ,$39.90 ,$42.00 ,$30.04 ,$42.00 ,Liberty_Medical_Center
HN87075b,Culture-anaerobic w/presump ID,87075,$98.00 ,$28.76 ,$28.76 ,$28.76 ,$28.76 ,$78.40 ,$88.20 ,$95.06 ,$93.10 ,$93.10 ,$93.10 ,$93.10 ,$88.20 ,$95.06 ,$93.10 ,$98.00 ,$28.76 ,$98.00 ,Liberty_Medical_Center
LC008005,Wound Aerobic Culture,87075,$34.00 ,$28.76 ,$28.76 ,$28.76 ,$28.76 ,$27.20 ,$30.60 ,$32.98 ,$32.30 ,$32.30 ,$32.30 ,$32.30 ,$30.60 ,$32.98 ,$32.30 ,$34.00 ,$27.20 ,$34.00 ,Liberty_Medical_Center
HN87076,anaerobic isolate identification,87076,$78.00 ,$24.55 ,$24.55 ,$24.55 ,$24.55 ,$62.40 ,$70.20 ,$75.66 ,$74.10 ,$74.10 ,$74.10 ,$74.10 ,$70.20 ,$75.66 ,$74.10 ,$78.00 ,$24.55 ,$78.00 ,Liberty_Medical_Center
H87077,"Culture, ID aerobic,def isolate",87077,$53.00 ,$24.55 ,$24.55 ,$24.55 ,$24.55 ,$42.40 ,$47.70 ,$51.41 ,$50.35 ,$50.35 ,$50.35 ,$50.35 ,$47.70 ,$51.41 ,$50.35 ,$53.00 ,$24.55 ,$53.00 ,Liberty_Medical_Center
H87077CLO,CLO test for EGD,87077,$66.00 ,$24.55 ,$24.55 ,$24.55 ,$24.55 ,$52.80 ,$59.40 ,$64.02 ,$62.70 ,$62.70 ,$62.70 ,$62.70 ,$59.40 ,$64.02 ,$62.70 ,$66.00 ,$24.55 ,$66.00 ,Liberty_Medical_Center
HN87077,Aerobic isolate,87077,$53.00 ,$24.55 ,$24.55 ,$24.55 ,$24.55 ,$42.40 ,$47.70 ,$51.41 ,$50.35 ,$50.35 ,$50.35 ,$50.35 ,$47.70 ,$51.41 ,$50.35 ,$53.00 ,$24.55 ,$53.00 ,Liberty_Medical_Center
LC182261,Organism ID and Sens,87077,$105.00 ,$24.55 ,$24.55 ,$24.55 ,$24.55 ,$84.00 ,$94.50 ,$101.85 ,$99.75 ,$99.75 ,$99.75 ,$99.75 ,$94.50 ,$101.85 ,$99.75 ,$105.00 ,$24.55 ,$105.00 ,Liberty_Medical_Center
87081,"Culture, Strep only",87081,$66.00 ,$20.14 ,$20.14 ,$20.14 ,$20.14 ,$52.80 ,$59.40 ,$64.02 ,$62.70 ,$62.70 ,$62.70 ,$62.70 ,$59.40 ,$64.02 ,$62.70 ,$66.00 ,$20.14 ,$66.00 ,Liberty_Medical_Center
HS87081,Bordetella pertussis culture,87081,$66.00 ,$20.14 ,$20.14 ,$20.14 ,$20.14 ,$52.80 ,$59.40 ,$64.02 ,$62.70 ,$62.70 ,$62.70 ,$62.70 ,$59.40 ,$64.02 ,$62.70 ,$66.00 ,$20.14 ,$66.00 ,Liberty_Medical_Center
LC008847,"Urine Culture, Routine",87086,$63.00 ,$24.50 ,$24.50 ,$24.50 ,$24.50 ,$50.40 ,$56.70 ,$61.11 ,$59.85 ,$59.85 ,$59.85 ,$59.85 ,$56.70 ,$61.11 ,$59.85 ,$63.00 ,$24.50 ,$63.00 ,Liberty_Medical_Center
HS87101,"Fungus, Culture, Skin",87101,$86.00 ,$23.42 ,$23.42 ,$23.42 ,$23.42 ,$68.80 ,$77.40 ,$83.42 ,$81.70 ,$81.70 ,$81.70 ,$81.70 ,$77.40 ,$83.42 ,$81.70 ,$86.00 ,$23.42 ,$86.00 ,Liberty_Medical_Center
LC008482,Fungus (Mycology) Culture,87101,$111.00 ,$23.42 ,$23.42 ,$23.42 ,$23.42 ,$88.80 ,$99.90 ,$107.67 ,$105.45 ,$105.45 ,$105.45 ,$105.45 ,$99.90 ,$107.67 ,$105.45 ,$111.00 ,$23.42 ,$111.00 ,Liberty_Medical_Center
H87102,"Culture,Fungus,Not blood",87102,$86.00 ,$25.54 ,$25.54 ,$25.54 ,$25.54 ,$68.80 ,$77.40 ,$83.42 ,$81.70 ,$81.70 ,$81.70 ,$81.70 ,$77.40 ,$83.42 ,$81.70 ,$86.00 ,$25.54 ,$86.00 ,Liberty_Medical_Center
HS87106,"Culture, Fungal def.ID.",87106,$90.00 ,$31.34 ,$31.34 ,$31.34 ,$31.34 ,$72.00 ,$81.00 ,$87.30 ,$85.50 ,$85.50 ,$85.50 ,$85.50 ,$81.00 ,$87.30 ,$85.50 ,$90.00 ,$31.34 ,$90.00 ,Liberty_Medical_Center
87110,"Culture, chlamydia, any source",87110,$75.00 ,$59.54 ,$59.54 ,$59.54 ,$59.54 ,$60.00 ,$67.50 ,$72.75 ,$71.25 ,$71.25 ,$71.25 ,$71.25 ,$67.50 ,$72.75 ,$71.25 ,$75.00 ,$59.54 ,$75.00 ,Liberty_Medical_Center
HS87116,"Culture, tubercle or other acid fast b",87116,$66.00 ,$32.81 ,$32.81 ,$32.81 ,$32.81 ,$52.80 ,$59.40 ,$64.02 ,$62.70 ,$62.70 ,$62.70 ,$62.70 ,$59.40 ,$64.02 ,$62.70 ,$66.00 ,$32.81 ,$66.00 ,Liberty_Medical_Center
LC182405,Acid Fast Culture,87116,$61.00 ,$32.81 ,$32.81 ,$32.81 ,$32.81 ,$48.80 ,$54.90 ,$59.17 ,$57.95 ,$57.95 ,$57.95 ,$57.95 ,$54.90 ,$59.17 ,$57.95 ,$61.00 ,$32.81 ,$61.00 ,Liberty_Medical_Center
LC008623a,Ova+Parasite Direct Smears Concnt & ID,87177,$59.00 ,$27.05 ,$27.05 ,$27.05 ,$27.05 ,$47.20 ,$53.10 ,$57.23 ,$56.05 ,$56.05 ,$56.05 ,$56.05 ,$53.10 ,$57.23 ,$56.05 ,$59.00 ,$27.05 ,$59.00 ,Liberty_Medical_Center
OP1,Ova & Parasites Concentration (1/2),87177,$67.00 ,$27.05 ,$27.05 ,$27.05 ,$27.05 ,$53.60 ,$60.30 ,$64.99 ,$63.65 ,$63.65 ,$63.65 ,$63.65 ,$60.30 ,$64.99 ,$63.65 ,$67.00 ,$27.05 ,$67.00 ,Liberty_Medical_Center
HN87186,Antibiotic Sens-NMH,87186,$86.00 ,$26.28 ,$26.28 ,$26.28 ,$26.28 ,$68.80 ,$77.40 ,$83.42 ,$81.70 ,$81.70 ,$81.70 ,$81.70 ,$77.40 ,$83.42 ,$81.70 ,$86.00 ,$26.28 ,$86.00 ,Liberty_Medical_Center
LC997135,Sensitivity with Presumptive ID,87186,$70.00 ,$26.28 ,$26.28 ,$26.28 ,$26.28 ,$56.00 ,$63.00 ,$67.90 ,$66.50 ,$66.50 ,$66.50 ,$66.50 ,$63.00 ,$67.90 ,$66.50 ,$70.00 ,$26.28 ,$70.00 ,Liberty_Medical_Center
87205,Fecal Leukocytes,87205,$30.00 ,$12.96 ,$12.96 ,$12.96 ,$12.96 ,$24.00 ,$27.00 ,$29.10 ,$28.50 ,$28.50 ,$28.50 ,$28.50 ,$27.00 ,$29.10 ,$28.50 ,$30.00 ,$12.96 ,$30.00 ,Liberty_Medical_Center
LC182352,Gram Stain Evaluation With Sputum Cult,87205,$70.00 ,$12.96 ,$12.96 ,$12.96 ,$12.96 ,$56.00 ,$63.00 ,$67.90 ,$66.50 ,$66.50 ,$66.50 ,$66.50 ,$63.00 ,$67.90 ,$66.50 ,$70.00 ,$12.96 ,$70.00 ,Liberty_Medical_Center
LC183112,Wound Gram Stain Result,87205,$24.00 ,$12.96 ,$12.96 ,$12.96 ,$12.96 ,$19.20 ,$21.60 ,$23.28 ,$22.80 ,$22.80 ,$22.80 ,$22.80 ,$21.60 ,$23.28 ,$22.80 ,$24.00 ,$12.96 ,$24.00 ,Liberty_Medical_Center
HS87206,"Smear,fluorescent or acid fast stain",87206,$30.00 ,$16.38 ,$16.38 ,$16.38 ,$16.38 ,$24.00 ,$27.00 ,$29.10 ,$28.50 ,$28.50 ,$28.50 ,$28.50 ,$27.00 ,$29.10 ,$28.50 ,$30.00 ,$16.38 ,$30.00 ,Liberty_Medical_Center
HS87206a,Cryptosporidium,87206,$53.00 ,$16.38 ,$16.38 ,$16.38 ,$16.38 ,$42.40 ,$47.70 ,$51.41 ,$50.35 ,$50.35 ,$50.35 ,$50.35 ,$47.70 ,$51.41 ,$50.35 ,$53.00 ,$16.38 ,$53.00 ,Liberty_Medical_Center
LC008620,Acid Fast Smear,87206,$60.00 ,$16.38 ,$16.38 ,$16.38 ,$16.38 ,$48.00 ,$54.00 ,$58.20 ,$57.00 ,$57.00 ,$57.00 ,$57.00 ,$54.00 ,$58.20 ,$57.00 ,$60.00 ,$16.38 ,$60.00 ,Liberty_Medical_Center
LC188244,Fungus Stain,87206,$94.00 ,$16.38 ,$16.38 ,$16.38 ,$16.38 ,$75.20 ,$84.60 ,$91.18 ,$89.30 ,$89.30 ,$89.30 ,$89.30 ,$84.60 ,$91.18 ,$89.30 ,$94.00 ,$16.38 ,$94.00 ,Liberty_Medical_Center
87207,Cryptosporidium Stain,87207,$57.00 ,$18.20 ,$18.20 ,$18.20 ,$18.20 ,$45.60 ,$51.30 ,$55.29 ,$54.15 ,$54.15 ,$54.15 ,$54.15 ,$51.30 ,$55.29 ,$54.15 ,$57.00 ,$18.20 ,$57.00 ,Liberty_Medical_Center
LC008623b,SMR PRIM SRC CPLX SPEC STAIN OVA&PARASIT,87209,$57.00 ,$54.61 ,$54.61 ,$54.61 ,$54.61 ,$45.60 ,$51.30 ,$55.29 ,$54.15 ,$54.15 ,$54.15 ,$54.15 ,$51.30 ,$55.29 ,$54.15 ,$57.00 ,$45.60 ,$57.00 ,Liberty_Medical_Center
OP2,Ova and Parasites Stain (2/2),87209,$67.00 ,$54.61 ,$54.61 ,$54.61 ,$54.61 ,$53.60 ,$60.30 ,$64.99 ,$63.65 ,$63.65 ,$63.65 ,$63.65 ,$60.30 ,$64.99 ,$63.65 ,$67.00 ,$53.60 ,$67.00 ,Liberty_Medical_Center
H87210,Wet Mount,87210,$37.00 ,$17.69 ,$17.69 ,$17.69 ,$17.69 ,$29.60 ,$33.30 ,$35.89 ,$35.15 ,$35.15 ,$35.15 ,$35.15 ,$33.30 ,$35.89 ,$35.15 ,$37.00 ,$17.69 ,$37.00 ,Liberty_Medical_Center
HS87252b,Culture - Enteric Virus,87252,$75.00 ,$79.18 ,$79.18 ,$79.18 ,$79.18 ,$60.00 ,$67.50 ,$72.75 ,$71.25 ,$71.25 ,$71.25 ,$71.25 ,$67.50 ,$72.75 ,$71.25 ,$75.00 ,$60.00 ,$79.18 ,Liberty_Medical_Center
LC008573,"Viral Culture, General",87252,$326.00 ,$79.18 ,$79.18 ,$79.18 ,$79.18 ,$260.80 ,$293.40 ,$316.22 ,$309.70 ,$309.70 ,$309.70 ,$309.70 ,$293.40 ,$316.22 ,$309.70 ,$326.00 ,$79.18 ,$326.00 ,Liberty_Medical_Center
VIRCUL1,"VIRCUL, Culture (1/2)",87252,$70.00 ,$79.18 ,$79.18 ,$79.18 ,$79.18 ,$56.00 ,$63.00 ,$67.90 ,$66.50 ,$66.50 ,$66.50 ,$66.50 ,$63.00 ,$67.90 ,$66.50 ,$70.00 ,$56.00 ,$79.18 ,Liberty_Medical_Center
VIRCUL2,"VIRCUL, Shell (2/2)",87254,$70.00 ,$59.42 ,$59.42 ,$59.42 ,$59.42 ,$56.00 ,$63.00 ,$67.90 ,$66.50 ,$66.50 ,$66.50 ,$66.50 ,$63.00 ,$67.90 ,$66.50 ,$70.00 ,$56.00 ,$70.00 ,Liberty_Medical_Center
2692E,"Herpes Simplex Virus Culture, Rapid",87255,$50.00 ,$102.85 ,$102.85 ,$102.85 ,$102.85 ,$40.00 ,$45.00 ,$48.50 ,$47.50 ,$47.50 ,$47.50 ,$47.50 ,$45.00 ,$48.50 ,$47.50 ,$50.00 ,$40.00 ,$102.85 ,Liberty_Medical_Center
HS87324,Clostridium difficile Toxin A&B/ EIA,87324,$51.00 ,$36.38 ,$36.38 ,$36.38 ,$36.38 ,$40.80 ,$45.90 ,$49.47 ,$48.45 ,$48.45 ,$48.45 ,$48.45 ,$45.90 ,$49.47 ,$48.45 ,$51.00 ,$36.38 ,$51.00 ,Liberty_Medical_Center
LC182204,"Giardia, Stool",87329,$67.00 ,$36.38 ,$36.38 ,$36.38 ,$36.38 ,$53.60 ,$60.30 ,$64.99 ,$63.65 ,$63.65 ,$63.65 ,$63.65 ,$60.30 ,$64.99 ,$63.65 ,$67.00 ,$36.38 ,$67.00 ,Liberty_Medical_Center
HQ87338,H. Pylori - Stool,87338,$157.00 ,$43.67 ,$43.67 ,$43.67 ,$43.67 ,$125.60 ,$141.30 ,$152.29 ,$149.15 ,$149.15 ,$149.15 ,$149.15 ,$141.30 ,$152.29 ,$149.15 ,$157.00 ,$43.67 ,$157.00 ,Liberty_Medical_Center
LC180764,"H. pylori Stool Ag, EIA",87338,$123.00 ,$43.67 ,$43.67 ,$43.67 ,$43.67 ,$98.40 ,$110.70 ,$119.31 ,$116.85 ,$116.85 ,$116.85 ,$116.85 ,$110.70 ,$119.31 ,$116.85 ,$123.00 ,$43.67 ,$123.00 ,Liberty_Medical_Center
HQ87340d,Hep Bs Antigen,87340,$53.00 ,$31.39 ,$31.39 ,$31.39 ,$31.39 ,$42.40 ,$47.70 ,$51.41 ,$50.35 ,$50.35 ,$50.35 ,$50.35 ,$47.70 ,$51.41 ,$50.35 ,$53.00 ,$31.39 ,$53.00 ,Liberty_Medical_Center
HS87340,Hep Bs Antigen,87340,$53.00 ,$31.39 ,$31.39 ,$31.39 ,$31.39 ,$42.40 ,$47.70 ,$51.41 ,$50.35 ,$50.35 ,$50.35 ,$50.35 ,$47.70 ,$51.41 ,$50.35 ,$53.00 ,$31.39 ,$53.00 ,Liberty_Medical_Center
LC006510,Hepatitis B Surface Antigen,87340,$50.00 ,$31.39 ,$31.39 ,$31.39 ,$31.39 ,$40.00 ,$45.00 ,$48.50 ,$47.50 ,$47.50 ,$47.50 ,$47.50 ,$45.00 ,$48.50 ,$47.50 ,$50.00 ,$31.39 ,$50.00 ,Liberty_Medical_Center
LC037215a,HBsAg Screen,87340,$92.00 ,$31.39 ,$31.39 ,$31.39 ,$31.39 ,$73.60 ,$82.80 ,$89.24 ,$87.40 ,$87.40 ,$87.40 ,$87.40 ,$82.80 ,$89.24 ,$87.40 ,$92.00 ,$31.39 ,$92.00 ,Liberty_Medical_Center
LC322744a,HBsAg Screen,87340,$25.00 ,$31.39 ,$31.39 ,$31.39 ,$31.39 ,$20.00 ,$22.50 ,$24.25 ,$23.75 ,$23.75 ,$23.75 ,$23.75 ,$22.50 ,$24.25 ,$23.75 ,$25.00 ,$20.00 ,$31.39 ,Liberty_Medical_Center
LC083935,HIV 1/2 Test w/reflex,87389,$57.00 ,$73.15 ,$73.15 ,$73.15 ,$73.15 ,$45.60 ,$51.30 ,$55.29 ,$54.15 ,$54.15 ,$54.15 ,$54.15 ,$51.30 ,$55.29 ,$54.15 ,$57.00 ,$45.60 ,$73.15 ,Liberty_Medical_Center
P87389,HIV Interpretation,87389,$17.00 ,$73.15 ,$73.15 ,$73.15 ,$73.15 ,$13.60 ,$15.30 ,$16.49 ,$16.15 ,$16.15 ,$16.15 ,$16.15 ,$15.30 ,$16.49 ,$16.15 ,$17.00 ,$13.60 ,$73.15 ,Liberty_Medical_Center
P87390,HIV EIA,87390,$17.00 ,$73.08 ,$73.08 ,$73.08 ,$73.08 ,$13.60 ,$15.30 ,$16.49 ,$16.15 ,$16.15 ,$16.15 ,$16.15 ,$15.30 ,$16.49 ,$16.15 ,$17.00 ,$13.60 ,$73.08 ,Liberty_Medical_Center
LC180935,E coli Shiga Toxin EIA,87427,$37.00 ,$36.38 ,$36.38 ,$36.38 ,$36.38 ,$29.60 ,$33.30 ,$35.89 ,$35.15 ,$35.15 ,$35.15 ,$35.15 ,$33.30 ,$35.89 ,$35.15 ,$37.00 ,$29.60 ,$37.00 ,Liberty_Medical_Center
HN87449,C.difficile-NMH,87449,$117.00 ,$36.38 ,$36.38 ,$36.38 ,$36.38 ,$93.60 ,$105.30 ,$113.49 ,$111.15 ,$111.15 ,$111.15 ,$111.15 ,$105.30 ,$113.49 ,$111.15 ,$117.00 ,$36.38 ,$117.00 ,Liberty_Medical_Center
STOOL3,"Culture, Stool EHEC Toxin Screen",87449,$26.00 ,$36.38 ,$36.38 ,$36.38 ,$36.38 ,$20.80 ,$23.40 ,$25.22 ,$24.70 ,$24.70 ,$24.70 ,$24.70 ,$23.40 ,$25.22 ,$24.70 ,$26.00 ,$20.80 ,$36.38 ,Liberty_Medical_Center
LC139650c,Chlamydophila pneumoniae,87486,$86.00 ,$106.58 ,$106.58 ,$106.58 ,$106.58 ,$68.80 ,$77.40 ,$83.42 ,$81.70 ,$81.70 ,$81.70 ,$81.70 ,$77.40 ,$83.42 ,$81.70 ,$86.00 ,$68.80 ,$106.58 ,Liberty_Medical_Center
49932E,Chlamydia trachomatis DNA Probe,87490,$68.00 ,$69.10 ,$69.10 ,$69.10 ,$69.10 ,$54.40 ,$61.20 ,$65.96 ,$64.60 ,$64.60 ,$64.60 ,$64.60 ,$61.20 ,$65.96 ,$64.60 ,$68.00 ,$54.40 ,$69.10 ,Liberty_Medical_Center
17303X,"Chlamydia DNA, SDA",87491,$93.00 ,$106.58 ,$106.58 ,$106.58 ,$106.58 ,$74.40 ,$83.70 ,$90.21 ,$88.35 ,$88.35 ,$88.35 ,$88.35 ,$83.70 ,$90.21 ,$88.35 ,$93.00 ,$74.40 ,$106.58 ,Liberty_Medical_Center
17305x,"Chlamydia/Gonorrhoeae DNA, SDA",87491,$93.00 ,$106.58 ,$106.58 ,$106.58 ,$106.58 ,$74.40 ,$83.70 ,$90.21 ,$88.35 ,$88.35 ,$88.35 ,$88.35 ,$83.70 ,$90.21 ,$88.35 ,$93.00 ,$74.40 ,$106.58 ,Liberty_Medical_Center
APTCT,Chlamydia Trachomatis by TMA,87491,$93.00 ,$106.58 ,$106.58 ,$106.58 ,$106.58 ,$74.40 ,$83.70 ,$90.21 ,$88.35 ,$88.35 ,$88.35 ,$88.35 ,$83.70 ,$90.21 ,$88.35 ,$93.00 ,$74.40 ,$106.58 ,Liberty_Medical_Center
L188078,"Chlamydia trachomatis, NAA",87491,$80.00 ,$106.58 ,$106.58 ,$106.58 ,$106.58 ,$64.00 ,$72.00 ,$77.60 ,$76.00 ,$76.00 ,$76.00 ,$76.00 ,$72.00 ,$77.60 ,$76.00 ,$80.00 ,$64.00 ,$106.58 ,Liberty_Medical_Center
LC183988,"Clostridium difficile Toxin Gene, NAA",87493,$123.00 ,$113.20 ,$113.20 ,$113.20 ,$113.20 ,$98.40 ,$110.70 ,$119.31 ,$116.85 ,$116.85 ,$116.85 ,$116.85 ,$110.70 ,$119.31 ,$116.85 ,$123.00 ,$98.40 ,$123.00 ,Liberty_Medical_Center
87498,Enterovirus - reverse transcript & amp p,87498,$142.00 ,$106.58 ,$106.58 ,$106.58 ,$106.58 ,$113.60 ,$127.80 ,$137.74 ,$134.90 ,$134.90 ,$134.90 ,$134.90 ,$127.80 ,$137.74 ,$134.90 ,$142.00 ,$106.58 ,$142.00 ,Liberty_Medical_Center
h87804,Rapid Influenza A and/or B Alere,87502,$132.00 ,$290.99 ,$290.99 ,$290.99 ,$290.99 ,$105.60 ,$118.80 ,$128.04 ,$125.40 ,$125.40 ,$125.40 ,$125.40 ,$118.80 ,$128.04 ,$125.40 ,$132.00 ,$105.60 ,$290.99 ,Liberty_Medical_Center
87505,"CULTURE, STOOL",87505,$130.00 ,$389.68 ,$389.68 ,$389.68 ,$389.68 ,$104.00 ,$117.00 ,$126.10 ,$123.50 ,$123.50 ,$123.50 ,$123.50 ,$117.00 ,$126.10 ,$123.50 ,$130.00 ,$104.00 ,$389.68 ,Liberty_Medical_Center
LC183170,"Bacterial Stool Pathogens, NAA",87505,$111.00 ,$389.68 ,$389.68 ,$389.68 ,$389.68 ,$88.80 ,$99.90 ,$107.67 ,$105.45 ,$105.45 ,$105.45 ,$105.45 ,$99.90 ,$107.67 ,$105.45 ,$111.00 ,$88.80 ,$389.68 ,Liberty_Medical_Center
HQ87517,Quant. Hep B Viral DNA,87517,$359.00 ,$130.12 ,$130.12 ,$130.12 ,$130.12 ,$287.20 ,$323.10 ,$348.23 ,$341.05 ,$341.05 ,$341.05 ,$341.05 ,$323.10 ,$348.23 ,$341.05 ,$359.00 ,$130.12 ,$359.00 ,Liberty_Medical_Center
LC550080,"Hepatitis C Virus, Quantitative, PCR",87522,$222.00 ,$130.12 ,$130.12 ,$130.12 ,$130.12 ,$177.60 ,$199.80 ,$215.34 ,$210.90 ,$210.90 ,$210.90 ,$210.90 ,$199.80 ,$215.34 ,$210.90 ,$222.00 ,$130.12 ,$222.00 ,Liberty_Medical_Center
HS87529,HSV PCR State,87529,$156.00 ,$106.58 ,$106.58 ,$106.58 ,$106.58 ,$124.80 ,$140.40 ,$151.32 ,$148.20 ,$148.20 ,$148.20 ,$148.20 ,$140.40 ,$151.32 ,$148.20 ,$156.00 ,$106.58 ,$156.00 ,Liberty_Medical_Center
LC138651,"Herpes Simplex Virus Types 1/2, DNA PCR",87529,$49.00 ,$106.58 ,$106.58 ,$106.58 ,$106.58 ,$39.20 ,$44.10 ,$47.53 ,$46.55 ,$46.55 ,$46.55 ,$46.55 ,$44.10 ,$47.53 ,$46.55 ,$49.00 ,$39.20 ,$106.58 ,Liberty_Medical_Center
LC550880,"HIV Quant, RNA",87536,$495.00 ,$258.50 ,$258.50 ,$258.50 ,$258.50 ,$396.00 ,$445.50 ,$480.15 ,$470.25 ,$470.25 ,$470.25 ,$470.25 ,$445.50 ,$480.15 ,$470.25 ,$495.00 ,$258.50 ,$495.00 ,Liberty_Medical_Center
MTCPCR,"Mycobacterium TB Complex, PCR (non-resp)",87556,$355.00 ,$126.61 ,$126.61 ,$126.61 ,$126.61 ,$284.00 ,$319.50 ,$344.35 ,$337.25 ,$337.25 ,$337.25 ,$337.25 ,$319.50 ,$344.35 ,$337.25 ,$355.00 ,$126.61 ,$355.00 ,Liberty_Medical_Center
LC139650d,Mycoplasma pneumoniae,87581,$88.00 ,$106.58 ,$106.58 ,$106.58 ,$106.58 ,$70.40 ,$79.20 ,$85.36 ,$83.60 ,$83.60 ,$83.60 ,$83.60 ,$79.20 ,$85.36 ,$83.60 ,$88.00 ,$70.40 ,$106.58 ,Liberty_Medical_Center
17304X,"Gonnorrhoeae DNA, SDA",87591,$93.00 ,$106.58 ,$106.58 ,$106.58 ,$106.58 ,$74.40 ,$83.70 ,$90.21 ,$88.35 ,$88.35 ,$88.35 ,$88.35 ,$83.70 ,$90.21 ,$88.35 ,$93.00 ,$74.40 ,$106.58 ,Liberty_Medical_Center
APTNG,Neisseria Gonorrhoeae by TMA,87591,$93.00 ,$106.58 ,$106.58 ,$106.58 ,$106.58 ,$74.40 ,$83.70 ,$90.21 ,$88.35 ,$88.35 ,$88.35 ,$88.35 ,$83.70 ,$90.21 ,$88.35 ,$93.00 ,$74.40 ,$106.58 ,Liberty_Medical_Center
L188086,"Neisseria gonorrhoeae, NAA",87591,$5.00 ,$106.58 ,$106.58 ,$106.58 ,$106.58 ,$4.00 ,$4.50 ,$4.85 ,$4.75 ,$4.75 ,$4.75 ,$4.75 ,$4.50 ,$4.85 ,$4.75 ,$5.00 ,$4.00 ,$106.58 ,Liberty_Medical_Center
LC139250,"Respiratory Virus Profile (RVP), PCR",87633,$330.00 ,$937.76 ,$937.76 ,$937.76 ,$937.76 ,$264.00 ,$297.00 ,$320.10 ,$313.50 ,$313.50 ,$313.50 ,$313.50 ,$297.00 ,$320.10 ,$313.50 ,$330.00 ,$264.00 ,$937.76 ,Liberty_Medical_Center
LC139650b,"Influenza, Adenovirus, Metapneumo, Rhino",87633,$86.00 ,$937.76 ,$937.76 ,$937.76 ,$937.76 ,$68.80 ,$77.40 ,$83.42 ,$81.70 ,$81.70 ,$81.70 ,$81.70 ,$77.40 ,$83.42 ,$81.70 ,$86.00 ,$68.80 ,$937.76 ,Liberty_Medical_Center
87280,Rapid RSV,87634,$111.00 ,$213.23 ,$213.23 ,$213.23 ,$213.23 ,$88.80 ,$99.90 ,$107.67 ,$105.45 ,$105.45 ,$105.45 ,$105.45 ,$99.90 ,$107.67 ,$105.45 ,$111.00 ,$88.80 ,$213.23 ,Liberty_Medical_Center
LC139900a,CoV-2 LabCorp Coronavirus,87635,$80.00 ,$115.45 ,$115.45 ,$115.45 ,$115.45 ,$64.00 ,$72.00 ,$77.60 ,$76.00 ,$76.00 ,$76.00 ,$76.00 ,$72.00 ,$77.60 ,$76.00 ,$80.00 ,$64.00 ,$115.45 ,Liberty_Medical_Center
MRSAPC,MRSA Nasal Screen,87641,$135.00 ,$106.58 ,$106.58 ,$106.58 ,$106.58 ,$108.00 ,$121.50 ,$130.95 ,$128.25 ,$128.25 ,$128.25 ,$128.25 ,$121.50 ,$130.95 ,$128.25 ,$135.00 ,$106.58 ,$135.00 ,Liberty_Medical_Center
H87880,Rapid Strep Screen Alere,87651,$68.00 ,$106.58 ,$106.58 ,$106.58 ,$106.58 ,$54.40 ,$61.20 ,$65.96 ,$64.60 ,$64.60 ,$64.60 ,$64.60 ,$61.20 ,$65.96 ,$64.60 ,$68.00 ,$54.40 ,$106.58 ,Liberty_Medical_Center
B138677,Pertusis PCR,87798,$239.00 ,$106.58 ,$106.58 ,$106.58 ,$106.58 ,$191.20 ,$215.10 ,$231.83 ,$227.05 ,$227.05 ,$227.05 ,$227.05 ,$215.10 ,$231.83 ,$227.05 ,$239.00 ,$106.58 ,$239.00 ,Liberty_Medical_Center
