Northern Montana Hospital,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,hospital
1224880,ALGINATE DRESSING 4 X 4,623,2013-07-01 00:00:00,15.3,Northern_Montana_Health_Care
1225003,DRESSING EXUDERM 6 X 6.5,623,2013-07-01 00:00:00,51.8,Northern_Montana_Health_Care
1225500,DRESSING OPTIFOAM,623,2016-09-01 00:00:00,12.9,Northern_Montana_Health_Care
1225510,DRESSING OPTIFOAM,623,2013-07-01 00:00:00,13,Northern_Montana_Health_Care
1225550,DRESSING HYDROGEL SHEETS,623,2013-07-01 00:00:00,13.8,Northern_Montana_Health_Care
1227952,FLUID DELIVERY SYSTEM,272,2013-07-01 00:00:00,123.2,Northern_Montana_Health_Care
1228705,COMPRESSION SYSTEM 2 LAYER,623,2013-07-01 00:00:00,43.9,Northern_Montana_Health_Care
1250511,PLEURX DRAINAGE BOTTLE,272,2014-07-01 00:00:00,203,Northern_Montana_Health_Care
1277460,TUR IRRIGATION SYSTEM,274,2013-07-01 00:00:00,11.8,Northern_Montana_Health_Care
1280991,SPLINT COCKUP RIGHT,274,2013-07-01 00:00:00,42.8,Northern_Montana_Health_Care
1397005,CAPNOSTAT CO2 ADAPTER,272,2013-07-01 00:00:00,60.1,Northern_Montana_Health_Care
1397009,"AMBU BAG, ADULT, DISP",271,2013-07-01 00:00:00,95.1,Northern_Montana_Health_Care
1397058,"AMBU BAG, INFANT, DISP",271,2018-05-01 00:00:00,146.4,Northern_Montana_Health_Care
1397066,AMBU BAG CHILD,271,2015-09-01 00:00:00,68.2,Northern_Montana_Health_Care
1397118,CIRCUIT NEONATEL,271,2016-03-01 00:00:00,97.4,Northern_Montana_Health_Care
1397500,MASK PERFORMAX TOTAL FACE LG,271,2013-07-01 00:00:00,286.6,Northern_Montana_Health_Care
1397510,MASK PERFORMAX TOTAL FACE SM,271,2013-07-01 00:00:00,286.6,Northern_Montana_Health_Care
1397902,THERAPEP MONITOR MTP,271,2013-07-01 00:00:00,265.9,Northern_Montana_Health_Care
1398007,BACTERIA FILTER PALL,272,2013-07-01 00:00:00,49.3,Northern_Montana_Health_Care
1398048,ET TUBE HOLDER ANCHOR FAST,270,2013-07-01 00:00:00,96.6,Northern_Montana_Health_Care
1398056,ENDOTRACHEAL TUBE HOLDER,271,2013-07-01 00:00:00,22.1,Northern_Montana_Health_Care
1398065,"ET TUBE HOLDER, ADULT",271,2015-06-01 00:00:00,35.2,Northern_Montana_Health_Care
1398080,E-Z WRAP CUSHION FOR CANNULA 1,271,2013-07-01 00:00:00,6.2,Northern_Montana_Health_Care
1398100,HUMIDIFIER SALTER HIGH FLOW,270,2013-07-01 00:00:00,32.2,Northern_Montana_Health_Care
1398103,CANNULA SALTER HIGH FLOW,270,2013-07-01 00:00:00,25.6,Northern_Montana_Health_Care
1398106,HUMIDIFIER DISPOSABLE,272,2013-07-01 00:00:00,11.7,Northern_Montana_Health_Care
1398110,HUMIDIFICATION CHAMBER,272,2016-09-01 00:00:00,79.3,Northern_Montana_Health_Care
1398113,"MASK, OXYGEN HIOX ADULT",271,2018-01-01 00:00:00,78.9,Northern_Montana_Health_Care
1398114,HEAT & MOISTURE EXCHANGER,271,2013-07-01 00:00:00,32.3,Northern_Montana_Health_Care
1398118,HME GIBECK HUMID-FLO,271,2013-07-01 00:00:00,48.6,Northern_Montana_Health_Care
1398122,"HOOD, OXYGEN",271,2013-07-01 00:00:00,91,Northern_Montana_Health_Care
1398130,HOOD HEATED WIRE,271,2013-07-01 00:00:00,158.5,Northern_Montana_Health_Care
1398148,SPIROMETER,270,2013-07-01 00:00:00,31.1,Northern_Montana_Health_Care
1398171,AQUA PACK AEROSOL NEBULIZER,272,2013-07-01 00:00:00,21.6,Northern_Montana_Health_Care
1398188,GIBECK HUMID-FLO HME,271,2013-07-01 00:00:00,52.3,Northern_Montana_Health_Care
1398189,NEBULIZER,271,2013-07-01 00:00:00,7.3,Northern_Montana_Health_Care
1398190,ISO NEB FILTERED SYS,271,2013-07-01 00:00:00,41.6,Northern_Montana_Health_Care
1398213,IPPB SETUP DISPOSABLE MANIFOLD,271,2013-07-01 00:00:00,15.1,Northern_Montana_Health_Care
1398247,O2 CANNULA ADULT,270,2013-07-01 00:00:00,4,Northern_Montana_Health_Care
1398254,"O2 CANNULA, MADA, SOFT TIP",271,2013-07-01 00:00:00,4.3,Northern_Montana_Health_Care
1398300,VIBRATORY THERAPY DEVICE,271,2013-07-01 00:00:00,354.1,Northern_Montana_Health_Care
1398304,O2 CONNECTING TUBE 25 FT,271,2013-07-01 00:00:00,8.7,Northern_Montana_Health_Care
1398338,O2 CONNECTING TUBE 84,271,2014-04-01 00:00:00,2.4,Northern_Montana_Health_Care
1398400,"MASK,FLEX LARGE ADULT",271,2013-07-01 00:00:00,25.4,Northern_Montana_Health_Care
1398403,"O2 FACE MASK, AEROSOL PAR",271,2013-07-01 00:00:00,5.5,Northern_Montana_Health_Care
1398430,VALVE ACCUPEEP,270,2013-07-01 00:00:00,72.4,Northern_Montana_Health_Care
1398437,O2 MASK AEROSOL ADULT,271,2013-07-01 00:00:00,3.3,Northern_Montana_Health_Care
1398450,MASK WITH HEADSTRAP,270,2013-07-01 00:00:00,143.2,Northern_Montana_Health_Care
1398460,O2 MASK AEROSOL PED C-THRU,271,2013-07-01 00:00:00,5.1,Northern_Montana_Health_Care
1398470,MASK SIMPLE,271,2013-07-01 00:00:00,6.8,Northern_Montana_Health_Care
1398494,O2 MASK MULTI-VENT ADULT,271,2018-01-01 00:00:00,10.7,Northern_Montana_Health_Care
1398528,O2 MASK NON-REBREATH ADULT,271,2013-07-01 00:00:00,7.8,Northern_Montana_Health_Care
1398545,PED MASK NIC THE DRAGON,271,2013-07-01 00:00:00,14.3,Northern_Montana_Health_Care
1398551,O2 MASK PED,271,2013-07-01 00:00:00,22.5,Northern_Montana_Health_Care
1398575,INSPIRATORY FORCE METER SGL,271,2013-07-01 00:00:00,86.4,Northern_Montana_Health_Care
1398615,"EZ PAP, PAP SYSTEM",271,2013-07-01 00:00:00,200.2,Northern_Montana_Health_Care
1398643,O2 MASK TRACH PED,271,2013-07-01 00:00:00,11.4,Northern_Montana_Health_Care
1398709,RESUSCITATOR INFANT NEO TEE,272,2019-01-01 00:00:00,127.4,Northern_Montana_Health_Care
1398775,CANNULA CO2 SAMPLING,271,2013-07-01 00:00:00,28.8,Northern_Montana_Health_Care
1398790,OXYMASK,270,2014-12-01 00:00:00,30.9,Northern_Montana_Health_Care
1399104,PEAK FLOW METER TRU-ZONE PFM,271,2013-07-01 00:00:00,60.3,Northern_Montana_Health_Care
1399802,SMART CAPNOLINE ETCO2,271,2013-07-01 00:00:00,140.3,Northern_Montana_Health_Care
1399804,FILTER LINE ETCO2 SET,272,2013-07-01 00:00:00,103.7,Northern_Montana_Health_Care
1399806,FILTER LINE ETCO2,271,2013-07-01 00:00:00,148.7,Northern_Montana_Health_Care
1399815,VENTILATOR CIRCUITS DISP 7200,271,2013-07-01 00:00:00,18.8,Northern_Montana_Health_Care
1399820,VENTILATOR CIRCUIT ADULT,270,2013-07-01 00:00:00,134.9,Northern_Montana_Health_Care
1399825,ANESTHESIA CIRCUIT NON-REBEATH,271,2013-07-01 00:00:00,52,Northern_Montana_Health_Care
1404508,T CONNECTOR EXTENSION SET,272,2013-07-01 00:00:00,12.5,Northern_Montana_Health_Care
1410005,Definity ULT Contrast,255,2019-07-01 00:00:00,542.2,Northern_Montana_Health_Care
1410208,CT ORAL CONTRAST MEDIA,255,2013-07-01 00:00:00,32.8,Northern_Montana_Health_Care
1411005,ISOVUE 370 75ML,255,2018-07-01 00:00:00,119.1,Northern_Montana_Health_Care
1411402,ISOVUE 300 50ML VIAL,255,2018-07-01 00:00:00,90.4,Northern_Montana_Health_Care
1411475,ECHO CONTRAST,636,2018-07-01 00:00:00,449,Northern_Montana_Health_Care
1411750,LIQUID HD CUP,271,2013-07-01 00:00:00,20.6,Northern_Montana_Health_Care
1411780,ISOVUE 300 100ML,255,2018-07-01 00:00:00,158,Northern_Montana_Health_Care
1411802,Multihance 10ml vial,255,2018-07-01 00:00:00,155.4,Northern_Montana_Health_Care
1411804,Multihance 15ml vial,255,2018-07-01 00:00:00,214.7,Northern_Montana_Health_Care
1411806,Multihance 20 ml vial,255,2018-07-01 00:00:00,286.3,Northern_Montana_Health_Care
1412204,VENTI SCAN SYSTM DISP1,271,2013-07-01 00:00:00,104.7,Northern_Montana_Health_Care
1502020,MICRON FILTER SET,272,2016-06-01 00:00:00,24.9,Northern_Montana_Health_Care
1502202,STER. H2O FOR IRR. BAG 1000ML,272,2019-01-01 00:00:00,40.7,Northern_Montana_Health_Care
1502244,STER NACL FOR IRR. BAG 1000 ML,272,2015-08-01 00:00:00,31,Northern_Montana_Health_Care
1502293,STER. H2O FOR IRRIG 250ML,272,2019-01-01 00:00:00,25.9,Northern_Montana_Health_Care
1502301,STER H2O FOR IRR 500ML,272,2015-08-01 00:00:00,16,Northern_Montana_Health_Care
1502400,STER. H2O FOR IRR. 1000 ML,272,2018-07-01 00:00:00,24.9,Northern_Montana_Health_Care
1502509,STER. H2O FOR IRR. 1500ML,272,2015-08-01 00:00:00,27,Northern_Montana_Health_Care
1502608,STER. H2O FOR IRR. 3000 ML,272,2015-08-01 00:00:00,56.3,Northern_Montana_Health_Care
1502650,"MANNITOL 5%, 1000ML",272,2013-07-01 00:00:00,56.8,Northern_Montana_Health_Care
1502707,STER NACL FOR IRR 500 ML,272,2019-01-01 00:00:00,26.4,Northern_Montana_Health_Care
1502764,STER NACL FOR IRRIG 250ML,271,2019-01-01 00:00:00,18.3,Northern_Montana_Health_Care
1502806,STER. NACL FOR IRR. 1000 ML,272,2015-08-01 00:00:00,16.9,Northern_Montana_Health_Care
1502830,STER NACL FOR IRRIG 1500ML,272,2015-08-01 00:00:00,27.3,Northern_Montana_Health_Care
1502905,STER. NACL-IRR. BAG 3000 ML,272,2019-01-01 00:00:00,78.9,Northern_Montana_Health_Care
1503358,1.5% GLYCINE IRR. SOLN 3000 ML,272,2013-07-01 00:00:00,70.8,Northern_Montana_Health_Care
1716098,CADD PRIZM RENTAL,291,2015-07-01 00:00:00,21.4,Northern_Montana_Health_Care
1716099,"CADD PRIZM TUBING 30""",649,2015-07-01 00:00:00,29.9,Northern_Montana_Health_Care
1716100,"CADD PRIZM TUBING 60""",294,2015-07-01 00:00:00,33.4,Northern_Montana_Health_Care
1783050,INTRODUCER KIT J/TJ TUBE,272,2014-07-01 00:00:00,1016.2,Northern_Montana_Health_Care
2123000,NERVE STIMULATOR VARI-STIM III,272,2013-07-01 00:00:00,354.9,Northern_Montana_Health_Care
2124303,NEEDLE SPINAL 18 X 3 1/2,272,2013-07-01 00:00:00,10.1,Northern_Montana_Health_Care
2124312,NEEDLE SPINAL WHITACRE,272,2013-07-01 00:00:00,54.8,Northern_Montana_Health_Care
2125102,NEEDLE SPINAL 20 X 3 1/2,272,2013-07-01 00:00:00,13,Northern_Montana_Health_Care
2125120,NEEDLE INSULATED,272,2013-07-01 00:00:00,107.3,Northern_Montana_Health_Care
2125200,NEEDLE SPINAL INFANT,272,2013-07-01 00:00:00,18.3,Northern_Montana_Health_Care
2125201,NEEDLE SPINAL 22 X 2 1/2,272,2013-07-01 00:00:00,12.7,Northern_Montana_Health_Care
2125210,NEEDLE SPINAL,272,2015-02-01 00:00:00,27,Northern_Montana_Health_Care
2125240,NEEDLE WEISS 20 X 3 1/2,272,2013-07-01 00:00:00,23.5,Northern_Montana_Health_Care
2125300,NEEDLE SPINAL 22X3 Y2,272,2013-07-01 00:00:00,11.9,Northern_Montana_Health_Care
2125409,NEEDLE SPINAL 25 X 3 1/2,272,2013-07-01 00:00:00,11.8,Northern_Montana_Health_Care
2125412,"NEEDLE SPINAL 25G 4 11/16""",272,2013-07-01 00:00:00,43.6,Northern_Montana_Health_Care
2144982,DERMACLOSE RC KIT,272,2016-09-01 00:00:00,3796.2,Northern_Montana_Health_Care
2145101,TISSUE ADHESIVE LIQUIBAND 0.5G,272,2019-04-01 00:00:00,236.4,Northern_Montana_Health_Care
2145105,TISSUE ADHESIVE LIQUIBAND 0.8G,272,2015-02-01 00:00:00,126.7,Northern_Montana_Health_Care
2151603,SUTURE REMOVAL SET,272,2013-07-01 00:00:00,7.5,Northern_Montana_Health_Care
2215606,IRRIGATION POUCH,272,2014-04-01 00:00:00,38.7,Northern_Montana_Health_Care
2260909,PACK C-SECTION CUSTOM,272,2014-09-01 00:00:00,472.3,Northern_Montana_Health_Care
2260912,ARTHROSCOPY PACK,272,2013-07-01 00:00:00,431.9,Northern_Montana_Health_Care
2261113,PACK CYSTO MAJOR UROLOGY,272,2013-07-01 00:00:00,184.5,Northern_Montana_Health_Care
2261261,PACK HIP CUSTOM,272,2013-07-01 00:00:00,337.3,Northern_Montana_Health_Care
2261264,Pack Total Knee,272,2016-07-01 00:00:00,479.8,Northern_Montana_Health_Care
2261550,PACK LAP/CHOLE STERILE,272,2013-07-01 00:00:00,328,Northern_Montana_Health_Care
2261659,PACK MAJOR CUSTOM,272,2013-07-01 00:00:00,321.6,Northern_Montana_Health_Care
2261808,OB PACK,272,2013-07-01 00:00:00,133.4,Northern_Montana_Health_Care
2261824,PACK OB LEGGINGS STERILE,272,2013-07-01 00:00:00,17.1,Northern_Montana_Health_Care
2261881,PACK ORTHO CUSTOM STERILE,272,2013-07-01 00:00:00,318.9,Northern_Montana_Health_Care
2262251,PACK LAPAROSCOPY CUSTOM,272,2013-07-01 00:00:00,471.1,Northern_Montana_Health_Care
2262350,"PACK, SHOULDER ARTHROSCOPY",272,2016-01-01 00:00:00,413.1,Northern_Montana_Health_Care
2269009,SHOULDER SUSPENSION KIT,270,2013-07-01 00:00:00,215.7,Northern_Montana_Health_Care
2271224,PEN ADAPT BUFFALO FILTER,272,2013-07-01 00:00:00,116.2,Northern_Montana_Health_Care
2429710,IMIPRAMINE #,300,2018-07-01 00:00:00,220.1,Northern_Montana_Health_Care
2434108.1,RUBELLA IGM #,300,2018-07-01 00:00:00,132.5,Northern_Montana_Health_Care
2452059,CHLAMYDIA - NUCLEIC ACID #,300,2018-07-01 00:00:00,179.9,Northern_Montana_Health_Care
2452064,GC - NUCLEIC ACID #,300,2018-07-01 00:00:00,179.9,Northern_Montana_Health_Care
2480000.1,ALLERGEN FOOD #,300,2018-07-01 00:00:00,25.5,Northern_Montana_Health_Care
2480000.11,ALLERGENS FOOD #,300,2018-07-01 00:00:00,499.4,Northern_Montana_Health_Care
2480000.12,ALLERGENS FOOD #,300,2018-07-01 00:00:00,524.3,Northern_Montana_Health_Care
2480000.2,SINGLE ALLERGEN,300,2018-07-01 00:00:00,25.5,Northern_Montana_Health_Care
2480000.2,Single Allergen #,300,2018-07-01 00:00:00,25.5,Northern_Montana_Health_Care
2480002,ADULT COMMON FOOD PROF #,300,2018-07-01 00:00:00,190.6,Northern_Montana_Health_Care
2491150,17 HYDROXYPROGESTERONE #,300,2018-07-01 00:00:00,317.9,Northern_Montana_Health_Care
2491153,ACETYLCHOLINE BINDING AB #,300,2018-07-01 00:00:00,123.5,Northern_Montana_Health_Care
2491155,ACETYLCHOLINE MODULATI AB #,300,2018-07-01 00:00:00,123.5,Northern_Montana_Health_Care
2491157,ACETYLCHOLINE BLOCKING AB #,300,2018-07-01 00:00:00,123.5,Northern_Montana_Health_Care
2491160,ACID PHOSPHATASE #,300,2018-07-01 00:00:00,113.9,Northern_Montana_Health_Care
2491164,"ALDOSTERONE, SERUM #",300,2018-07-01 00:00:00,390.7,Northern_Montana_Health_Care
2491166,"ALDOSTERONE, UA #",300,2018-07-01 00:00:00,476.6,Northern_Montana_Health_Care
2491171,ALK PHOS ISOENZYME #,300,2018-07-01 00:00:00,66.6,Northern_Montana_Health_Care
2491172,"ALK PHOS, HEAT STABLE #",300,2018-07-01 00:00:00,116.7,Northern_Montana_Health_Care
2491175,ALPHA-1-ANTITRYPSIN #,300,2018-07-01 00:00:00,171.7,Northern_Montana_Health_Care
2491177,ALPHA 1 ANTITRYP PHENOTYPE #,300,2018-07-01 00:00:00,132.3,Northern_Montana_Health_Care
2491181,"AMINO ACID, 24 HR UA #",300,2018-07-01 00:00:00,215.8,Northern_Montana_Health_Care
2491183,ANTINEURONAL NUC ANTIBODY #,300,2018-07-01 00:00:00,115.8,Northern_Montana_Health_Care
2491191,"ANTIGLIADIN Ab, IgG #",300,2018-07-01 00:00:00,148.1,Northern_Montana_Health_Care
2491192,"ANITGLIADIN Ab, IgA #",300,2018-07-01 00:00:00,148.1,Northern_Montana_Health_Care
2491193,ANTI MULLERIAN HORMONE #,300,2018-07-01 00:00:00,105.7,Northern_Montana_Health_Care
2491196,ANTI-PARIETAL CELL ANTIBIODY #,300,2018-07-01 00:00:00,115.8,Northern_Montana_Health_Care
2491197,ANCA TITER #,300,2018-07-01 00:00:00,141.6,Northern_Montana_Health_Care
2491198,MYELOPEROXIDASE ANTIBODY #,300,2018-07-01 00:00:00,135.6,Northern_Montana_Health_Care
2491199,PROTEINASE 3 ANTIBODY #,300,2018-07-01 00:00:00,135.6,Northern_Montana_Health_Care
2491200,ANGIOTENS CONV ENZ ACE-CSF #,300,2018-07-01 00:00:00,186.7,Northern_Montana_Health_Care
2491203,ANTINEURONAL CELL ANTIBODY #,300,2018-07-01 00:00:00,260.4,Northern_Montana_Health_Care
2491207,ACTH #,300,2018-07-01 00:00:00,451.7,Northern_Montana_Health_Care
2491241,MICROALBUMIN #,300,2018-07-01 00:00:00,74.5,Northern_Montana_Health_Care
2491250,ALDOLASE #,300,2018-07-01 00:00:00,124.3,Northern_Montana_Health_Care
2491259,ALPHA FETO PROTEIN #,300,2018-07-01 00:00:00,84.1,Northern_Montana_Health_Care
2491280,AMIODARONE #,300,2018-07-01 00:00:00,163.5,Northern_Montana_Health_Care
2491300,AMYLASE-URINE RANDOM #,300,2018-07-01 00:00:00,83.5,Northern_Montana_Health_Care
2491310.1,ANTICARDIOLIPIN AB IGG #,300,2018-07-01 00:00:00,297.9,Northern_Montana_Health_Care
2491310.2,ANTICARDIOLIPIN AB IGA #,300,2018-07-01 00:00:00,297.9,Northern_Montana_Health_Care
2491310.5,ANTICARDIOLIPIN AB IGM #,300,2018-07-01 00:00:00,297.9,Northern_Montana_Health_Care
2491312,LUPUS ANTICOAGULANT #,300,2018-07-01 00:00:00,112.3,Northern_Montana_Health_Care
2491316,THYROGLOBULIN AB #,300,2018-07-01 00:00:00,186.2,Northern_Montana_Health_Care
2491317,THYRO PEROXIDASE ANTIBODY #,300,2018-07-01 00:00:00,170.9,Northern_Montana_Health_Care
2491320,THYROGLOBULIN #,300,2018-07-01 00:00:00,153.3,Northern_Montana_Health_Care
2491329,ANA #,300,2018-07-01 00:00:00,50.1,Northern_Montana_Health_Care
2491330.1,DS DNA ANTIBODY #,300,2018-07-01 00:00:00,74.2,Northern_Montana_Health_Care
2491330.1,SSB (LA) AUTOANTIBODY #,300,2018-07-01 00:00:00,74.2,Northern_Montana_Health_Care
2491330.11,JO-1 AUTOANTIBODY #,300,2018-07-01 00:00:00,73.7,Northern_Montana_Health_Care
2491330.2,SM AUTOANTIBODY #,300,2018-07-01 00:00:00,74.2,Northern_Montana_Health_Care
2491330.3,RIBOSOMAL P ANTIBODY #,300,2018-07-01 00:00:00,74.2,Northern_Montana_Health_Care
2491330.4,CHROMATIN ANTIBODY #,300,2018-07-01 00:00:00,74.2,Northern_Montana_Health_Care
2491330.5,RNP AUTOANTIBODY #,300,2018-07-01 00:00:00,74.2,Northern_Montana_Health_Care
2491330.6,SMRNP AUTOANTIBODY #,300,2018-07-01 00:00:00,74.2,Northern_Montana_Health_Care
2491330.7,SCL-70 AUTOANTIBODY #,300,2018-07-01 00:00:00,74.2,Northern_Montana_Health_Care
2491330.8,CENTROM B AUTOANTIBODY #,300,2018-07-01 00:00:00,74.2,Northern_Montana_Health_Care
2491330.9,SSA (RO) AUTOANTIBODY #,300,2018-07-01 00:00:00,74.2,Northern_Montana_Health_Care
2491331,DNA ANTIBODY #,300,2018-07-01 00:00:00,161.3,Northern_Montana_Health_Care
2491332,EXT NUCLEAR ANTIGEN #,300,2018-07-01 00:00:00,210,Northern_Montana_Health_Care
2491332.1,EXTRACTABLE NUCLE ANTIGEN #,300,2018-07-01 00:00:00,210,Northern_Montana_Health_Care
2491332.2,EXTRACTABLE NUCLE ANTIGEN #,300,2018-07-01 00:00:00,210,Northern_Montana_Health_Care
2491332.3,EXTRACTABLE NUCLE ANTIGEN #,300,2018-07-01 00:00:00,210,Northern_Montana_Health_Care
2491332.4,EXTRACTABLE NUCLE ANTIGEN #,300,2018-07-01 00:00:00,210,Northern_Montana_Health_Care
2491332.5,EXTRACTABLE NUCLE ANTIGEN #,300,2018-07-01 00:00:00,210,Northern_Montana_Health_Care
2491333,"COMPLEMENT, ANTIGEN #",300,2018-07-01 00:00:00,153.9,Northern_Montana_Health_Care
2491333.1,COMPLEMENT: ANTIGEN #,300,2018-07-01 00:00:00,153.9,Northern_Montana_Health_Care
2491334,"RA FACTOR, QUANT - REF #",300,2018-07-01 00:00:00,67.4,Northern_Montana_Health_Care
2491338,ANA - REFERENCE #,300,2018-07-01 00:00:00,141.8,Northern_Montana_Health_Care
2491340,ANTISMOOTH MUSC ANTIBODY #,300,2018-07-01 00:00:00,106.3,Northern_Montana_Health_Care
2491345,APOLIPOPROTEIN A-1 #,300,2018-07-01 00:00:00,32.9,Northern_Montana_Health_Care
2491350,ANTITHROMBIN III #,300,2018-07-01 00:00:00,152,Northern_Montana_Health_Care
2491351,BARTONELLA IGG #,300,2018-07-01 00:00:00,78.3,Northern_Montana_Health_Care
2491351.1,BARTONELLA IGM #,300,2018-07-01 00:00:00,78.3,Northern_Montana_Health_Care
2491352,ARGININE VASOPRESSIN HORM #,300,2018-07-01 00:00:00,325.5,Northern_Montana_Health_Care
2491357,"BETA-2 GLYCOPROTEIN 1, IGG #",300,2018-07-01 00:00:00,244.2,Northern_Montana_Health_Care
2491358,"BETA-2 GLYCOPROTEIN 1, IGM #",300,2018-07-01 00:00:00,244.2,Northern_Montana_Health_Care
2491360.1,BCR ABL Major Breakpoint #,300,2018-07-01 00:00:00,439.1,Northern_Montana_Health_Care
2491360.2,BCR ABL Minor Breakpoint #,300,2018-07-01 00:00:00,390.1,Northern_Montana_Health_Care
2491365,ANTISTREPTOLYSIN O TITER #,300,2018-07-01 00:00:00,89.6,Northern_Montana_Health_Care
2491390,"BENZENE, WHOLE BLOOD #",300,2018-07-01 00:00:00,120.8,Northern_Montana_Health_Care
2491400,BETA 2 MICROGLOBULIN #,300,2018-07-01 00:00:00,170.3,Northern_Montana_Health_Care
2491405,BETA HCG QUANT SERUM #,300,2018-07-01 00:00:00,176.6,Northern_Montana_Health_Care
2491410,"BILE ACID,TOTAL #",300,2018-07-01 00:00:00,157.7,Northern_Montana_Health_Care
2491420,"BK VIRUS, QUANTITATI BY PCR #",300,2018-07-01 00:00:00,391.2,Northern_Montana_Health_Care
2491422,BK VIRUS QUANT URINE #,300,2018-07-01 00:00:00,391.2,Northern_Montana_Health_Care
2491430,BUPROPION #,300,2018-07-01 00:00:00,264.5,Northern_Montana_Health_Care
2491603,C-2 COMPLEMENT #,300,2018-07-01 00:00:00,153.9,Northern_Montana_Health_Care
2491611,C-3 COMPLEMENT #,300,2018-07-01 00:00:00,153.9,Northern_Montana_Health_Care
2491629,C-4 COMPLEMENT #,300,2018-07-01 00:00:00,153.9,Northern_Montana_Health_Care
2491634,CANCER ANTIGEN 15-3 #,300,2018-07-01 00:00:00,244.2,Northern_Montana_Health_Care
2491635,CANCER ANTIGEN 125 #,300,2018-07-01 00:00:00,244.2,Northern_Montana_Health_Care
2491660,CH-50 COMPLEMENT #,300,2018-07-01 00:00:00,246.1,Northern_Montana_Health_Care
2491670,HPV by nucle acid tupes 16&18,310,2018-07-01 00:00:00,95,Northern_Montana_Health_Care
2491751,CA 19-9 #,300,2018-07-01 00:00:00,244.2,Northern_Montana_Health_Care
2491755,CA 27-29 #,300,2018-07-01 00:00:00,244.2,Northern_Montana_Health_Care
2491760,C PEPTIDE #,300,2018-07-01 00:00:00,178.8,Northern_Montana_Health_Care
2491770,"CALPROTECTIN, FECAL #",300,2018-07-01 00:00:00,179.6,Northern_Montana_Health_Care
2491772,Calreticulin Mutation #,300,2019-01-01 00:00:00,594,Northern_Montana_Health_Care
2491775,"CARNITINE, FREE & TOTAL #",300,2018-07-01 00:00:00,160.2,Northern_Montana_Health_Care
2491780,CAROTENE #,300,2018-07-01 00:00:00,88.7,Northern_Montana_Health_Care
2491802,CATECHOLAMINES #,300,2018-07-01 00:00:00,295.4,Northern_Montana_Health_Care
2491803,CATECHOLAMINES-SERUM #,300,2018-07-01 00:00:00,295.4,Northern_Montana_Health_Care
2491869.1,TISSUE TRANSGLUTEMINASE IgA #,300,2018-07-01 00:00:00,141,Northern_Montana_Health_Care
2491869.2,TISSUE TRANSGLUTEMINASE IgG #,300,2018-07-01 00:00:00,141,Northern_Montana_Health_Care
2491871,CERULOPLASMIN #,300,2018-07-01 00:00:00,103.5,Northern_Montana_Health_Care
2491886,"CHOLINESTERASE, RBC #",300,2018-07-01 00:00:00,90.7,Northern_Montana_Health_Care
2491887,CHOLINESTERASE #,300,2018-07-01 00:00:00,92.8,Northern_Montana_Health_Care
2491888,CHROMOGRANIN A #,300,2018-07-01 00:00:00,199.9,Northern_Montana_Health_Care
2491890,CYSTIC FIBROSIS TRANSMEMBR #,300,2018-07-01 00:00:00,823.2,Northern_Montana_Health_Care
2491901,"CITRIC ACID, UA #",300,2018-07-01 00:00:00,325.3,Northern_Montana_Health_Care
2491926,CLONAZEPAM #,300,2018-07-01 00:00:00,211.9,Northern_Montana_Health_Care
2491930,CLOZARIL #,300,2018-07-01 00:00:00,224.8,Northern_Montana_Health_Care
2491932,CHLORIDE URINE (RANDOM) #,300,2018-07-01 00:00:00,39.2,Northern_Montana_Health_Care
2491955,ACTH STIMULATION #,300,2018-07-01 00:00:00,396.2,Northern_Montana_Health_Care
2491956,COPPER #,300,2018-07-01 00:00:00,119.4,Northern_Montana_Health_Care
2491957,"COPPER,URINE 24HR #",300,2018-07-01 00:00:00,84.9,Northern_Montana_Health_Care
2491959,CORTISOL #,300,2018-07-01 00:00:00,191.1,Northern_Montana_Health_Care
2491959.01,CORTISOL STIM BASE & 1 HOUR #,300,2018-07-01 00:00:00,191.1,Northern_Montana_Health_Care
2491959.1,CORTISOL PM #,300,2018-07-01 00:00:00,191.1,Northern_Montana_Health_Care
2491959.3,"CORTISOL, AM #",300,2018-07-01 00:00:00,191.1,Northern_Montana_Health_Care
2491960,"CORTISOL, FREE URINE #",300,2018-07-01 00:00:00,152.8,Northern_Montana_Health_Care
