CDM,DESCRIPTION,DEPT,CURRENT CHG,hospital
43400043,CTA ABDOMEN W/WO CONTRAST,4340,1876.0,Mountainview_Medical_Center
43400044,CTA AORTO-ILIOFEMORAL RUNOFF,4340,1854.75,Mountainview_Medical_Center
43400045,CTA CHEST W/ CONTRAST,4340,1899.34,Mountainview_Medical_Center
43400046,CTA HEAD W/WO CONTRAST,4340,1820.0,Mountainview_Medical_Center
43400047,CTA LOWER EXT W/WO CONTRAST,4340,1741.0,Mountainview_Medical_Center
43400048,CTA NECK W/WO CONTRAST,4340,1801.71,Mountainview_Medical_Center
43400049,CTA PELVIS W/WO CONTRAST,4340,1690.98,Mountainview_Medical_Center
43400050,CTA UPPER EXT W/WO CONTRAST,4340,1687.0,Mountainview_Medical_Center
43400051,SAGITAL/CORONAL RECONSTRUCTIONS,4340,300.0,Mountainview_Medical_Center
43400052,CT RECONSTRUCTION,4340,439.34,Mountainview_Medical_Center
43400053,CT RECONSTRUCTION/INDEPENDENT WS,4340,250.0,Mountainview_Medical_Center
43400054,BONE LENGTH SCANOGRAM,4340,425.6,Mountainview_Medical_Center
43400055,STAT CHARGE,4340,60.0,Mountainview_Medical_Center
43400056,BREEZA ORAL CONTRAST,4340,10.0,Mountainview_Medical_Center
43400057,CT IV CONTRAST,4340,80.0,Mountainview_Medical_Center
43400058,CT ORAL CONTRAST,4340,50.0,Mountainview_Medical_Center
43400059,GASTROGRAFFIN,4340,40.0,Mountainview_Medical_Center
43400060,TELEMEDICINE,4340,49.61,Mountainview_Medical_Center
43400061,CTA CHEST W/WO CONTRAST,4340,1931.2,Mountainview_Medical_Center
43400062,CT ABD/PELVIS W/O CONTRAST,4340,1979.47,Mountainview_Medical_Center
43400063,CT ABD/PELVIS W/ CONTRAST,4340,2527.43,Mountainview_Medical_Center
43400064,CT ABD/PELVIS W/WO CONTRAST,4340,2801.86,Mountainview_Medical_Center
43400065,LDCT FOR LUNG CA SCREENING,4340,250.0,Mountainview_Medical_Center
43400066,CT THORAX W/ CONTRAST,4340,1656.0,Mountainview_Medical_Center
45100001,PT TRACTION,4510,72.77,Mountainview_Medical_Center
45100002,PT VASOPNEUMATIC DEVICES (JOBST PU,4510,66.49,Mountainview_Medical_Center
45100003,PT WOUND HEALING ELECTRICAL STIMUL,4510,61.0,Mountainview_Medical_Center
45100004,PT PARAFFIN BATH,4510,55.0,Mountainview_Medical_Center
45100005,PT WHIRLPOOL REGULAR,4510,84.92,Mountainview_Medical_Center
45100006,PT IONTOPHORESIS,4510,86.0,Mountainview_Medical_Center
45100007,PT ULTRASOUND,4510,66.0,Mountainview_Medical_Center
45100008,PT THERAPEUTIC EXERCISE,4510,91.03,Mountainview_Medical_Center
45100009,PT THERAPEUTIC ACTIVITIES,4510,92.36,Mountainview_Medical_Center
45100010,PT CONTRAST BATHS,4510,55.14,Mountainview_Medical_Center
45100011,PT GAIT TRAINING,4510,82.0,Mountainview_Medical_Center
45100012,PT MASSAGE,4510,72.76,Mountainview_Medical_Center
45100013,PT MANUAL THERAPY,4510,89.66,Mountainview_Medical_Center
45100014,PT STRENGTH ASSESSMENT,4510,91.41,Mountainview_Medical_Center
45100015,PT DEBRIDEMENT <20 CM,4510,270.46,Mountainview_Medical_Center
45100016,RMVL DEVITAL TIS ADDL 20CM/<,4510,241.62,Mountainview_Medical_Center
45100018,PT PROSTHETIC TRAINING 15 MIN,4510,58.0,Mountainview_Medical_Center
45100019,PT WORK HARDENING 15 MIN,4510,208.0,Mountainview_Medical_Center
45100020,PT SELECTIVE DEBRIDEMENT,4510,62.0,Mountainview_Medical_Center
45100021,PT ACTIVITIES OF DAILY LIVING(IN H,4510,90.0,Mountainview_Medical_Center
45100022,PT COMMON WORK RE-INTEGRATION,4510,69.07,Mountainview_Medical_Center
45100023,PT PHYSICAL THERAPY RE-EVALUATION,4510,74.22,Mountainview_Medical_Center
45100024,PT PHYSICAL THERAPY EVALUATION,4510,133.54,Mountainview_Medical_Center
45100025,PT ELECTRICAL STIMULATION,4510,76.0,Mountainview_Medical_Center
45100026,PT ELECTRICAL STIMULATION UNATTEND,4510,66.46,Mountainview_Medical_Center
45100027,PT AQUATIC THERAPY,4510,93.81,Mountainview_Medical_Center
45100028,PT ORTHOTICS TRAINING (FITTING),4510,58.0,Mountainview_Medical_Center
45100029,PT ADL'S,4510,90.0,Mountainview_Medical_Center
45100030,PT NEUROMUSCULAR RE-EDUCATION OF M,4510,89.75,Mountainview_Medical_Center
45100031,PT NON-SELECTIVE DEBRIDEMENT,4510,164.0,Mountainview_Medical_Center
45100032,PT WHEEL CHAIR MANAGEMENT,4510,78.5,Mountainview_Medical_Center
45100033,0% MOBILITY EVAL,4510,0.01,Mountainview_Medical_Center
45100034,0% MOBILITY GOAL,4510,0.01,Mountainview_Medical_Center
45100035,0% MOBILITY DC,4510,0.01,Mountainview_Medical_Center
45100036,1-19% MOBILITY EVAL,4510,0.01,Mountainview_Medical_Center
45100037,1-19% MOBILITY GOAL,4510,0.01,Mountainview_Medical_Center
45100038,1-19% MOBILITY DC,4510,0.01,Mountainview_Medical_Center
45100039,20% MOBILITY EVAL,4510,0.01,Mountainview_Medical_Center
45100040,20% MOBILITY GOAL,4510,0.01,Mountainview_Medical_Center
45100041,20% MOBILITY DC,4510,0.01,Mountainview_Medical_Center
45100042,40% MOBILITY EVAL,4510,0.01,Mountainview_Medical_Center
45100043,40% MOBILITY GOAL,4510,0.01,Mountainview_Medical_Center
45100044,40% MOBILITY DC,4510,0.01,Mountainview_Medical_Center
45100045,60% MOBILITY EVAL,4510,0.01,Mountainview_Medical_Center
45100046,60% MOBILITY GOAL,4510,0.01,Mountainview_Medical_Center
45100047,60% MOBILITY DC,4510,0.01,Mountainview_Medical_Center
45100048,80% MOBILITY EVAL,4510,0.01,Mountainview_Medical_Center
45100049,80% MOBILITY GOAL,4510,0.01,Mountainview_Medical_Center
45100050,80% MOBILITY DC,4510,0.01,Mountainview_Medical_Center
45100051,100% MOBILITY EVAL,4510,0.01,Mountainview_Medical_Center
45100052,100% MOBILITY GOAL,4510,0.01,Mountainview_Medical_Center
45100053,100% MOBILITY DC,4510,0.01,Mountainview_Medical_Center
45100054,0% POSITION EVAL,4510,0.01,Mountainview_Medical_Center
45100055,0% POSITION GOAL,4510,0.01,Mountainview_Medical_Center
45100056,0% POSITION DC,4510,0.01,Mountainview_Medical_Center
45100057,1-19% POSITION EVAL,4510,0.01,Mountainview_Medical_Center
45100058,1-19% POSITION GOAL,4510,0.01,Mountainview_Medical_Center
45100059,1-19% POSITION DC,4510,0.01,Mountainview_Medical_Center
45100060,20% POSITION EVAL,4510,0.01,Mountainview_Medical_Center
45100061,20% POSITION GOAL,4510,0.01,Mountainview_Medical_Center
45100062,20% POSITION DC,4510,0.01,Mountainview_Medical_Center
45100063,40% POSITION EVAL,4510,0.01,Mountainview_Medical_Center
45100064,40% POSITION GOAL,4510,0.01,Mountainview_Medical_Center
45100065,40% POSITION DC,4510,0.01,Mountainview_Medical_Center
45100066,60% POSITION EVAL,4510,0.01,Mountainview_Medical_Center
45100067,60% POSITION GOAL,4510,0.01,Mountainview_Medical_Center
45100068,60% POSITION DC,4510,0.01,Mountainview_Medical_Center
45100069,80% POSITION EVAL,4510,0.01,Mountainview_Medical_Center
45100070,80% POSITION GOAL,4510,0.01,Mountainview_Medical_Center
45100071,80% POSITION DC,4510,0.01,Mountainview_Medical_Center
45100072,100% POSITION EVAL,4510,0.01,Mountainview_Medical_Center
45100073,100% POSITION GOAL,4510,0.01,Mountainview_Medical_Center
45100074,100% POSITION DC,4510,0.01,Mountainview_Medical_Center
45100075,0% HANDLING EVAL,4510,0.01,Mountainview_Medical_Center
45100076,0% HANDLING GOAL,4510,0.01,Mountainview_Medical_Center
45100077,0% HANDLING DC,4510,0.01,Mountainview_Medical_Center
45100078,1-19% HANDLING EVAL,4510,0.01,Mountainview_Medical_Center
45100079,1-19% HANDLING GOAL,4510,0.01,Mountainview_Medical_Center
45100080,1-19% HANDLING DC,4510,0.01,Mountainview_Medical_Center
45100081,20% HANDLING EVAL,4510,0.01,Mountainview_Medical_Center
45100082,20% HANDLING GOAL,4510,0.01,Mountainview_Medical_Center
45100083,20% HANDLING DC,4510,0.01,Mountainview_Medical_Center
45100084,40% HANDLING EVAL,4510,0.01,Mountainview_Medical_Center
45100085,40% HANDLING GOAL,4510,0.01,Mountainview_Medical_Center
45100086,40% HANDLING DC,4510,0.01,Mountainview_Medical_Center
45100087,60% HANDLING EVAL,4510,0.01,Mountainview_Medical_Center
45100088,60% HANDLING GOAL,4510,0.01,Mountainview_Medical_Center
45100089,60% HANDLING DC,4510,0.01,Mountainview_Medical_Center
45100090,80% HANDLING EVAL,4510,0.01,Mountainview_Medical_Center
45100091,80% HANDLING GOAL,4510,0.01,Mountainview_Medical_Center
45100092,80% HANDLING DC,4510,0.01,Mountainview_Medical_Center
45100093,100% HANDLING EVAL,4510,0.01,Mountainview_Medical_Center
45100094,100% HANDLING GOAL,4510,0.01,Mountainview_Medical_Center
45100095,100% HANDLING DC,4510,0.01,Mountainview_Medical_Center
45100096,0% SELF CARE EVAL,4510,0.01,Mountainview_Medical_Center
45100097,0% SELF CARE GOAL,4510,0.01,Mountainview_Medical_Center
45100098,0% SELF CARE DC,4510,0.01,Mountainview_Medical_Center
45100099,1-19% SELF CARE EVAL,4510,0.01,Mountainview_Medical_Center
45100100,1-19% SELF CARE GOAL,4510,0.01,Mountainview_Medical_Center
45100101,1-19% SELF CARE DC,4510,0.01,Mountainview_Medical_Center
45100102,20% SELF CARE EVAL,4510,0.01,Mountainview_Medical_Center
45100103,20% SELF CARE GOAL,4510,0.01,Mountainview_Medical_Center
45100104,20% SELF CARE DC,4510,0.01,Mountainview_Medical_Center
45100105,40% SELF CARE EVAL,4510,0.01,Mountainview_Medical_Center
45100106,40% SELF CARE GOAL,4510,0.01,Mountainview_Medical_Center
45100107,40% SELF CARE DC,4510,0.01,Mountainview_Medical_Center
45100108,60% SELF CARE EVAL,4510,0.01,Mountainview_Medical_Center
45100109,60% SELF CARE GOAL,4510,0.01,Mountainview_Medical_Center
45100110,60% SELF CARE DC,4510,0.01,Mountainview_Medical_Center
45100111,80% SELF CARE EVAL,4510,0.01,Mountainview_Medical_Center
45100112,80% SELF CARE GOAL,4510,0.01,Mountainview_Medical_Center
45100113,80% SELF CARE DC,4510,0.01,Mountainview_Medical_Center
45100114,100% SELF CARE EVAL,4510,0.01,Mountainview_Medical_Center
45100115,100% SELF CARE GOAL,4510,0.01,Mountainview_Medical_Center
45100116,100% SELF CARE DC,4510,0.01,Mountainview_Medical_Center
45100117,0% OTHER PRIMARY EVAL,4510,0.01,Mountainview_Medical_Center
45100118,0% OTHER PRIMARY GOAL,4510,0.01,Mountainview_Medical_Center
45100119,0% OTHER PRIMARY DC,4510,0.01,Mountainview_Medical_Center
45100120,1-19% OTHER PRIMARY EVAL,4510,0.01,Mountainview_Medical_Center
45100121,1-19% OTHER PRIMARY GOAL,4510,0.01,Mountainview_Medical_Center
45100122,1-19% OTHER PRIMARY DC,4510,0.01,Mountainview_Medical_Center
45100123,20% OTHER PRIMARY EVAL,4510,0.01,Mountainview_Medical_Center
45100124,20% OTHER PRIMARY GOAL,4510,0.01,Mountainview_Medical_Center
45100125,20% OTHER PRIMARY DC,4510,0.01,Mountainview_Medical_Center
45100126,40% OTHER PRIMARY EVAL,4510,0.01,Mountainview_Medical_Center
45100127,40% OTHER PRIMARY GOAL,4510,0.01,Mountainview_Medical_Center
45100128,40% OTHER PRIMARY DC,4510,0.01,Mountainview_Medical_Center
45100129,60% OTHER PRIMARY EVAL,4510,0.01,Mountainview_Medical_Center
45100130,60% OTHER PRIMARY GOAL,4510,0.01,Mountainview_Medical_Center
45100131,60% OTHER PRIMARY DC,4510,0.01,Mountainview_Medical_Center
45100132,80% OTHER PRIMARY EVAL,4510,0.01,Mountainview_Medical_Center
45100133,80% OTHER PRIMARY GOAL,4510,0.01,Mountainview_Medical_Center
45100134,80% OTHER PRIMARY DC,4510,0.01,Mountainview_Medical_Center
45100135,100% OTHER PRIMARY EVAL,4510,0.01,Mountainview_Medical_Center
45100136,100% OTHER PRIMARY GOAL,4510,0.01,Mountainview_Medical_Center
45100137,100% OTHER PRIMARY DC,4510,0.01,Mountainview_Medical_Center
45100138,0% OTHER SUBSEQUENT E,4510,0.01,Mountainview_Medical_Center
45100139,0% OTHER SUBSEQUENT G,4510,0.01,Mountainview_Medical_Center
45100140,0% OTHER SUBSEQUENT D,4510,0.01,Mountainview_Medical_Center
45100141,1-19% OTHER SUBSEQUENT E,4510,0.01,Mountainview_Medical_Center
45100142,1-19% OTHER SUBSEQUENT G,4510,0.01,Mountainview_Medical_Center
45100143,1-19% OTHER SUBSEQUENT D,4510,0.01,Mountainview_Medical_Center
45100144,20% OTHER SUBSEQUENT E,4510,0.01,Mountainview_Medical_Center
45100145,20% OTHER SUBSEQUENT G,4510,0.01,Mountainview_Medical_Center
45100146,20% OTHER SUBSEQUENT D,4510,0.01,Mountainview_Medical_Center
45100147,40% OTHER SUBSEQUENT E,4510,0.01,Mountainview_Medical_Center
45100148,40% OTHER SUBSEQUENT G,4510,0.01,Mountainview_Medical_Center
45100149,40% OTHER SUBSEQUENT D,4510,0.01,Mountainview_Medical_Center
45100150,60% OTHER SUBSEQUENT E,4510,0.01,Mountainview_Medical_Center
45100151,60% OTHER SUBSEQUENT G,4510,0.01,Mountainview_Medical_Center
45100152,60% OTHER SUBSEQUENT D,4510,0.01,Mountainview_Medical_Center
45100153,80% OTHER SUBSEQUENT E,4510,0.01,Mountainview_Medical_Center
45100154,80% OTHER SUBSEQUENT G,4510,0.01,Mountainview_Medical_Center
45100155,80% OTHER SUBSEQUENT D,4510,0.01,Mountainview_Medical_Center
45100156,100% OTHER SUBSEQUENT E,4510,0.01,Mountainview_Medical_Center
45100157,100% OTHER SUBSEQUENT G,4510,0.01,Mountainview_Medical_Center
45100158,100% OTHER SUBSEQUENT D,4510,0.01,Mountainview_Medical_Center
45100159,TELEMEDICINE,4510,49.61,Mountainview_Medical_Center
45100160,PT EVALUATION LOW COMPLEXITY,4510,150.0,Mountainview_Medical_Center
45100161,PT EVAL MODERATE COMPLEXITY,4510,180.0,Mountainview_Medical_Center
45100162,PT EVAL HIGH COMPLEXITY,4510,217.02,Mountainview_Medical_Center
45100163,PT RE-EVALUATION,4510,146.6,Mountainview_Medical_Center
45107750,PHYSICAL PERFORMANCE TEST,4510,91.41,Mountainview_Medical_Center
2500050,ONDANSETRON 8MG DISINT TAB,250,30.0,Mountainview_Medical_Center
2500051,CIPROFLOXACIN 250MG TAB,250,25.26,Mountainview_Medical_Center
2500052,SOLUMEDROL 40MG INJ,250,23.88,Mountainview_Medical_Center
2500053,PROMETHAZINE 25MG INJ,250,20.46,Mountainview_Medical_Center
2500136,ACETAMINOPHEN 325MG TAB,250,0.06,Mountainview_Medical_Center
2500150,FLU VACCINE,250,25.0,Mountainview_Medical_Center
2500151,LIDOCAINE 2%/EPI,250,19.64,Mountainview_Medical_Center
2500152,DIPHENHYDRAMINE 50MG/ML,250,4.08,Mountainview_Medical_Center
2500153,RANITIDINE 150MG ORAL TAB,250,13.02,Mountainview_Medical_Center
2500154,SOLUMEDROL 125MG INJ,250,35.3,Mountainview_Medical_Center
2500155,THIAMINE 100MG/ML INJ,250,46.94,Mountainview_Medical_Center
2500156,ONDANSETRON 4MG TAB,250,14.8,Mountainview_Medical_Center
2500158,AMLODIPINE 5MG ORAL TAB,250,14.1,Mountainview_Medical_Center
2500159,FUROSEMIDE 20MG TAB,250,4.72,Mountainview_Medical_Center
2500160,PREDNISONE 20MG TAB,250,1.68,Mountainview_Medical_Center
2500161,FLUCELVAX 4+YRS FLU SHOT,250,25.0,Mountainview_Medical_Center
2500162,FLUZONE HIGH DOSE,250,25.0,Mountainview_Medical_Center
2500163,DEXAMETHASONE 10MG/ML INJ,250,106.73,Mountainview_Medical_Center
2500164,MINTOX 10CC,250,0.73,Mountainview_Medical_Center
2500165,LIDOCAINE VISCOUS 2% 10CC,250,15.62,Mountainview_Medical_Center
2500167,DONNATOL 10CC,250,4.41,Mountainview_Medical_Center
2500168,GI COCTAIL,250,0.01,Mountainview_Medical_Center
2500169,GI COCTAIL W/ DONNATOL,250,0.01,Mountainview_Medical_Center
2500170,FAMOTADINE 10MG TAB,250,1.6,Mountainview_Medical_Center
2500171,XYLOCAINE MPF 2%,250,23.68,Mountainview_Medical_Center
2500173,LEVAQUIN 500MG TAB,250,40.0,Mountainview_Medical_Center
2500174,DRYSOL SOLN 20%,250,42.95,Mountainview_Medical_Center
2500175,AZITHROMYCIN 250MG TAB,250,24.0,Mountainview_Medical_Center
2500176,AMOXICILLIN-CLAV 875MG-125MG TAB,250,27.79,Mountainview_Medical_Center
2500625,CEFTRIAXONE 1GM INJ,250,40.5,Mountainview_Medical_Center
2500872,SPLINT FROG FINGER SM,250,5.25,Mountainview_Medical_Center
2502265,DRESSING 3X4 NON-ADHESIVE,250,0.25,Mountainview_Medical_Center
2503333,DRESSING TELFA 3X4 NON-ADHES,250,1.75,Mountainview_Medical_Center
2503334,AQUACEL AG .75IN X 18IN,250,93.5,Mountainview_Medical_Center
2503335,SUTURE ETHILON 4-0 CPS-3,250,85.5,Mountainview_Medical_Center
2509150,ASPIRIN 81MG ADULT LOW DOSE CHEWAB,250,0.33,Mountainview_Medical_Center
2700001,SUPPORT KNEE STABILIZER LG,270,90.75,Mountainview_Medical_Center
2700002,O2 MED NEB RAINDROP,270,15.75,Mountainview_Medical_Center
2700003,CRUTCHES ADULT REGULAR,270,79.25,Mountainview_Medical_Center
2700004,NU-GAUZE 1/4 PLAIN,270,25.5,Mountainview_Medical_Center
2700027,DRESSING TEGADERM 4X4,270,3.5,Mountainview_Medical_Center
2700035,DRESSING TEGADERM 2X2,270,1.25,Mountainview_Medical_Center
2700036,KNEE IMOBILIZER XLG 20,270,67.0,Mountainview_Medical_Center
2700209,DRESSING TELFA 4X8,270,11.25,Mountainview_Medical_Center
2700282,DRESSING S/4X4 2 PKG,270,1.25,Mountainview_Medical_Center
2700284,DRESSSING S/ 4X 4 TRAYS,270,7.25,Mountainview_Medical_Center
2700290,DRESSING 2 /3X3'S,270,0.75,Mountainview_Medical_Center
2700340,BANDAGE UNA BOOT 4,270,22.0,Mountainview_Medical_Center
2700357,STOCKING ANTI EMB THIGH HI SM,270,35.75,Mountainview_Medical_Center
2700365,STOCKING ANTI EMB THIGH HI MED,270,35.75,Mountainview_Medical_Center
2700381,STOCKING ANTI EMB KNEE HI MED,270,20.25,Mountainview_Medical_Center
2700399,STOCKING ANTI EMB KNEE HI LG,270,39.25,Mountainview_Medical_Center
2700415,STOCKING ANTI EMB THIGH HI XLG,270,35.75,Mountainview_Medical_Center
2700564,CAST PADDING 3 IN,270,2.75,Mountainview_Medical_Center
2700680,BANDAGE ACE WRAP 2,270,13.0,Mountainview_Medical_Center
2700718,SYRINGE 10CC CONTROL,270,3.0,Mountainview_Medical_Center
2700730,BANDAGE ACE WRAP 3,270,17.75,Mountainview_Medical_Center
2700731,SPLINT FROG FINGER SMALL,270,5.25,Mountainview_Medical_Center
2700742,SYRINGE 20CC,270,1.25,Mountainview_Medical_Center
2700748,BANDAGE ACE 4,270,22.75,Mountainview_Medical_Center
2700759,SYRINGE 30CC,270,1.25,Mountainview_Medical_Center
2700763,BANDAGE ACE 6,270,19.75,Mountainview_Medical_Center
2700767,SYRINGE 60CC,270,2.0,Mountainview_Medical_Center
2700798,NU-GAUZE 1/2 IODOFORM,270,37.0,Mountainview_Medical_Center
2700799,DRESSING ABD 8X10,270,2.0,Mountainview_Medical_Center
2700897,NU-GAUZE 1 PLAIN,270,28.25,Mountainview_Medical_Center
2701025,GAUZE KERLIX,270,12.75,Mountainview_Medical_Center
2701058,GLOVES S/ 7 DURAPRENE,270,9.0,Mountainview_Medical_Center
2701074,GLOVES S/ 8,270,8.5,Mountainview_Medical_Center
2701110,GAUZE VASELINE 3X9,270,6.0,Mountainview_Medical_Center
2701123,GLOVES S/DURAPRENE SZ 6 1/2,270,9.0,Mountainview_Medical_Center
2701124,GLOVES S/ SZ 7 1/2,270,3.75,Mountainview_Medical_Center
2701125,PEAK FLOW METER,270,1.5,Mountainview_Medical_Center
32509721,RIB BELT FEMALE LG,3250,22.35,Mountainview_Medical_Center
32509722,BANDAGE ACE WRAP 4,3250,9.8,Mountainview_Medical_Center
32509724,SPLINT COCKUP XXS RIGHT,3250,30.1,Mountainview_Medical_Center
32509726,SPLINT FROG FINGER,3250,5.6,Mountainview_Medical_Center
32509731,BRACE ANKLE AIRCAST LG RT,3250,103.88,Mountainview_Medical_Center
32509732,ANOSCOPE,3250,33.75,Mountainview_Medical_Center
32509733,IRRIGATION STERILE WATER 500ML,3250,13.05,Mountainview_Medical_Center
32509734,THUMB SPICA MD RT,3250,108.46,Mountainview_Medical_Center
32509735,SUPPORT ELASTIC WRIST SM RT,3250,22.0,Mountainview_Medical_Center
32509736,SUPPORT WRIST ELASTIC SML LFT,3250,22.0,Mountainview_Medical_Center
32509739,SUTURE VICRYL 5-0 C-6,3250,99.64,Mountainview_Medical_Center
32509740,SUTURE PROLENE 5-0 P3,3250,80.75,Mountainview_Medical_Center
32509741,BRACE ANKLE AIRCAST MED RIGHT,3250,96.64,Mountainview_Medical_Center
32509742,BANDAGE ACE WRAP 3,3250,18.6,Mountainview_Medical_Center
32509743,CRUTCHES MED YOUTH,3250,80.96,Mountainview_Medical_Center
32509744,BRACE ANKLE AIRCASTMED LT,3250,96.64,Mountainview_Medical_Center
32509745,DRESSING ALLEVYN ADH 5X5,3250,22.5,Mountainview_Medical_Center
32509746,HYDROGEL SKINTEGRITY,3250,39.31,Mountainview_Medical_Center
32509747,DRESSSING ALLEVYN ADH 5X5,3250,21.0,Mountainview_Medical_Center
32509748,DRESIING ALLEVYN 5X5 ADH,3250,21.0,Mountainview_Medical_Center
32509751,ARM SLING DELUXE SMALL,3250,18.45,Mountainview_Medical_Center
32509752,CAST PADDING 3,3250,2.65,Mountainview_Medical_Center
32509753,THUMB SPICA LEFT SMALL,3250,119.96,Mountainview_Medical_Center
32509754,THUMB SPICA MD RT,3250,108.47,Mountainview_Medical_Center
32509755,BOOT WALKING MEDIUM,3250,217.47,Mountainview_Medical_Center
32509756,BOOT WALKING MEDIUM,3250,217.47,Mountainview_Medical_Center
32509761,SUPPORT CARPAL TUNNEL MED LT,3250,26.05,Mountainview_Medical_Center
32509765,SUTURE PROLENE 5-0,3250,44.8,Mountainview_Medical_Center
32509770,BOOT WALKING LARGE,3250,217.44,Mountainview_Medical_Center
32509771,BRACE KNEE IMMOBLIZER SM,3250,47.77,Mountainview_Medical_Center
32509773,SUPPORT LUMBO/SACRAL XLG,3250,56.4,Mountainview_Medical_Center
32509774,RAZOR BIOPSY,3250,6.9,Mountainview_Medical_Center
32509775,ARM SLING XSM,3250,18.45,Mountainview_Medical_Center
32509776,SPLINT WRIST/FOREARM MED LT,3250,33.35,Mountainview_Medical_Center
32509777,CRUTCHES REGULAR ADULT,3250,66.98,Mountainview_Medical_Center
32509778,BANDAGE ACE WRAP 6,3250,13.5,Mountainview_Medical_Center
32509779,SUTURE PROLENE 4-0 FS-BLUE,3250,26.77,Mountainview_Medical_Center
32509780,SUTURE PROLENE 5-0 P3,3250,44.8,Mountainview_Medical_Center
32509781,PEAK FLOW METER,3250,46.75,Mountainview_Medical_Center
32509782,BRACE ANKLET/ VELCRO MED,3250,56.61,Mountainview_Medical_Center
32509783,DRESSING 4X4 PKG,3250,0.7,Mountainview_Medical_Center
32509784,DRESSING 2X2,3250,0.3,Mountainview_Medical_Center
32509785,DRESSING TELFA 4X8,3250,11.9,Mountainview_Medical_Center
32509786,O2 MASK ADULT,3250,5.2,Mountainview_Medical_Center
32509787,DRESSING 4X4 TRAY,3250,2.3,Mountainview_Medical_Center
32509788,DRESSING 3X3,3250,0.75,Mountainview_Medical_Center
32509789,IRRIGATION S/ SOD CHL 250,3250,7.3,Mountainview_Medical_Center
32509790,GLOVES S/ 61/2,3250,9.5,Mountainview_Medical_Center
32509791,SCALPEL #15,3250,5.75,Mountainview_Medical_Center
32509792,NU GAUZE 1/4 IODOFORM,3250,12.75,Mountainview_Medical_Center
32509793,DRESSING 3X4 NON ADHESIVE,3250,0.35,Mountainview_Medical_Center
32509794,SUPPORT KNEE STABILIZER LG,3250,81.0,Mountainview_Medical_Center
32509795,O2 MED NEB RAINDROP,3250,5.55,Mountainview_Medical_Center
32509796,NU GAUZE 1/4 PLAIN,3250,16.95,Mountainview_Medical_Center
32509797,DRESSING TEGADERM 4X4,3250,3.7,Mountainview_Medical_Center
32509798,DRESSING TEGADERM 2X2,3250,1.2,Mountainview_Medical_Center
32509799,KNEE IMOBILIZER XLG 20,3250,59.84,Mountainview_Medical_Center
32509800,BANDAGE UNA BOOT 4,3250,43.9,Mountainview_Medical_Center
32509801,TED HOSE THIGH HIGH SMALL,3250,33.93,Mountainview_Medical_Center
32509802,TED HOSE THIGH HIGH MED,3250,33.93,Mountainview_Medical_Center
32509803,TED HOSE KNEE HIGH MED,3250,21.4,Mountainview_Medical_Center
32509804,TED HOSE KNEE HIGH LG,3250,14.35,Mountainview_Medical_Center
32509805,TED HOSE THIGH HIGH XLG,3250,33.93,Mountainview_Medical_Center
32509806,BANDAGE ACE WRAP 2,3250,13.75,Mountainview_Medical_Center
32509807,SYRINGE 20CC,3250,1.75,Mountainview_Medical_Center
32509808,SPLINT FROG FINGER SMALL,3250,5.6,Mountainview_Medical_Center
32509809,SYRINGE 30CC,3250,1.15,Mountainview_Medical_Center
32509810,SYRINGE 60CC,3250,3.5,Mountainview_Medical_Center
32509811,NU GAUZE 1/2 IODOFORM,3250,10.5,Mountainview_Medical_Center
32509812,DRESSING ABD 8X11,3250,0.95,Mountainview_Medical_Center
32509813,NU GAUZE 1 PLAIN,3250,10.25,Mountainview_Medical_Center
32509814,GAUZE KERLIX,3250,13.5,Mountainview_Medical_Center
32509816,GLOVES S/7,3250,6.7,Mountainview_Medical_Center
32509817,GLOVES S/ 8,3250,8.9,Mountainview_Medical_Center
32509818,GAUZE VASELINE 3X9,3250,2.2,Mountainview_Medical_Center
32509819,GLOVES S/ 7 1/2,3250,6.7,Mountainview_Medical_Center
32509820,IRRIGATION S/WATER 250 ML,3250,6.1,Mountainview_Medical_Center
32509821,BANDAGE CO FLEX 1 ,3250,3.0,Mountainview_Medical_Center
32509822,THUMB SPICA LG LT,3250,99.96,Mountainview_Medical_Center
32509823,SUTURE ETHILON 4-0 P-3,3250,44.01,Mountainview_Medical_Center
32509824,SYRINGE PISTON TIP 2 OZ,3250,4.35,Mountainview_Medical_Center
32509825,PEDIATRIC MED NEB,3250,9.95,Mountainview_Medical_Center
32509826,IRRIGATION SOD CHL 500 ML,3250,13.05,Mountainview_Medical_Center
32509827,NU GAUZE 1/2 PLAIN,3250,16.95,Mountainview_Medical_Center
32509828,SUTURE ETHILON 4-0 CPS-3,3250,76.5,Mountainview_Medical_Center
32509829,TED HOSE KNEE HIGH XLG,3250,15.45,Mountainview_Medical_Center
32509830,BANDAGE KLING S/ 2,3250,2.35,Mountainview_Medical_Center
32509831,BANDAGE KLING S/ 3,3250,3.45,Mountainview_Medical_Center
32509832,BANDAGE KLING S/4,3250,6.25,Mountainview_Medical_Center
32509833,BANDAGE KLING S/6,3250,18.5,Mountainview_Medical_Center
32509834,BANDAGE CO FLEX 4 ,3250,6.55,Mountainview_Medical_Center
32509835,O2 CANNULA ADULT,3250,2.3,Mountainview_Medical_Center
32509836,SPLINT FINGER PADDED 3/4X9,3250,3.1,Mountainview_Medical_Center
