CPT Code,Description,Procedure Code,Revenue Code,Charge Amount,Click to select insurance,hospital
82570,"CREATININE,FLUID",30110089,301,40.16,,St_Peter's_Health
82570,CREATININE; OTHER SOURCE,30082540,301,40.16,,St_Peter's_Health
82575,CREATININE CLEARANCE,30182575,301,60.6,,St_Peter's_Health
82585,CRYOFIBRINOGEN,30102360,301,54.38,,St_Peter's_Health
82595,"CRYOGLOBULIN, QUAL SCREEN",30911155,301,36.99,,St_Peter's_Health
82595,"CRYOGLOBULIN, QUANTI",30900027,301,36.99,,St_Peter's_Health
82595,"CRYOGLOBULINS, QNT SCREEN",30111155,301,36.99,,St_Peter's_Health
82607,VITAMIN B12,30182607,301,38.44,,St_Peter's_Health
82607,CYANOCOBALAMIN (VITAMIN B12),30100013,301,90.64,,St_Peter's_Health
82607,DIALYSIS VITAMIN B12,30300056,301,90.64,,St_Peter's_Health
82608,VIT B12 BINDING CAPA,30912066,301,132.11,,St_Peter's_Health
82610,CYSTATIN C,30082610,300,196.22,,St_Peter's_Health
82626,DHEA,30102601,301,125.01,,St_Peter's_Health
82627,DHEA-SULFATE,30182626,301,51.02,,St_Peter's_Health
82633,DESOXYCORTICOSTERONE,30082633,300,196.34,,St_Peter's_Health
82634,11 DEOXYCORTISOL,30104101,301,74.65,,St_Peter's_Health
82638,DIBUCAINE NUMBER,30909225,301,121.1,,St_Peter's_Health
82652,"VIT D 1,25-DIHYDROXY",30100091,301,98.18,,St_Peter's_Health
82656,"PANCREATIC ELASTASE, FECAL",30182656,301,73.08,,St_Peter's_Health
82657,A GALACTO,30182657,301,203.19,,St_Peter's_Health
82657,ENZYME CELL ACTIVIT,30082657,300,203.19,,St_Peter's_Health
82657,LEUKOCYTE LYSOSOMAL ENZYME,30584997,305,203.19,,St_Peter's_Health
82657,PBG ARUP 99550,30282657,300,203.19,,St_Peter's_Health
82657,THIOPURINE METHYLTRANSFERASE,30382657,300,203.19,,St_Peter's_Health
82657,THIOPURINE S-METHYLTRANSFERASE,99905013,999,207.18,,St_Peter's_Health
82657,EGL ENZYME ACTIVITY,301826571,301,362.3,,St_Peter's_Health
82664,CHYLOMICRON ELECTROPHORETIC,30112043,301,217.69,,St_Peter's_Health
82664,MPS ELECTROPHORESIS,30109062,301,217.69,,St_Peter's_Health
82664,MUCOPOLYSACCHARIDES ID BY ELP,30110800,301,217.69,,St_Peter's_Health
82668,ERYTHROPOIETIN,30104090,301,98.77,,St_Peter's_Health
82670,ESTRADIOL,30110035,301,71.24,,St_Peter's_Health
82670,ESTRADIOL MAYO TESTING,30102034,301,134.62,,St_Peter's_Health
82670,"ESTRADIOL,FREE",30182670,301,134.62,,St_Peter's_Health
82671,ESTROGENS SERUM FRAC,30000035,301,74.13,,St_Peter's_Health
82677,ESTRIOL SERUM,30107094,301,140.81,,St_Peter's_Health
82679,ESTRONE,31082679,301,106.8,,St_Peter's_Health
82693,ETHYLENE GLYCOL,30112010,301,82.31,,St_Peter's_Health
82705,FECAL FAT QUAL.,30182705,301,69.82,,St_Peter's_Health
82705,QUALITATIVE FAT,30103274,301,69.82,,St_Peter's_Health
82710,FECAL FAT QUANTITIVE,30101196,301,83.21,,St_Peter's_Health
82726,VERY LONG CHAIN FATTY ACID,30182720,301,110.46,,St_Peter's_Health
82728,DIALYSIS FERRITIN,30300041,301,127.78,,St_Peter's_Health
82728,FERRITIN,30182728,301,127.78,,St_Peter's_Health
82731,FETAL FIBRONECTIN,30107241,301,432.37,,St_Peter's_Health
82735,ASSAY OF FLOURIDE,30982735,309,57.24,,St_Peter's_Health
82746,DIALYSIS FOLIC ACID SERUM,30300060,301,55.64,,St_Peter's_Health
82746,"FOLATE,SERUM",30282746,301,55.64,,St_Peter's_Health
82746,FOLATES (FOLIC ACID),30100039,301,55.64,,St_Peter's_Health
82747,FOLATES RBC,30182746,301,111.53,,St_Peter's_Health
82775,ASSAY GALACTOSE TRANSFERASE,30182775,301,96.75,,St_Peter's_Health
82775,GALACTOSE-1-PHOSPHATE URIDYL,30908040,301,96.75,,St_Peter's_Health
82775,GALACTOSEMIA,30104130,301,96.75,,St_Peter's_Health
82784,IMMUNOGLOBULIN A IFE,30102236,301,20.93,,St_Peter's_Health
82784,IMMUNOGLOBULIN IGM IFE,30102256,301,20.93,,St_Peter's_Health
82784,IMMUNOGLOBULIN G IFE,30102246,301,20.95,,St_Peter's_Health
82784,GAMMAGLOBULIN IGA,30182784,300,68.03,,St_Peter's_Health
82784,IGA -(QUANT),30106115,301,68.03,,St_Peter's_Health
82784,"IgA, SERUM",30108170,301,68.03,,St_Peter's_Health
82784,IGG (QUANT),30106135,301,68.03,,St_Peter's_Health
82784,"IgG, SERUM",30108190,301,68.03,,St_Peter's_Health
82784,IGM (QUANT),30106125,301,68.03,,St_Peter's_Health
82784,IMMUNOGLOB (IGA IGG IGM IGE),30182783,301,68.03,,St_Peter's_Health
82784,IMMUNOGLOBULIN D,30104160,301,68.03,,St_Peter's_Health
82784,"IMMUNOGLOBULIN G, CSF",30108540,301,68.03,,St_Peter's_Health
82784,IMMUNOGLOBULIN G. SERUM,30108500,301,68.03,,St_Peter's_Health
82784,IMMUNOGLOBULIN IGA,30112042,301,68.03,,St_Peter's_Health
82784,IMMUNOGLOBULIN IGG,30112022,301,68.03,,St_Peter's_Health
82784,IMMUNOGLOBULIN IGM,30112032,301,68.03,,St_Peter's_Health
82784,IMMUNOGLOBULINS QUAN,30005053,300,68.03,,St_Peter's_Health
82785,IMMUNOGLOBULIN IGE,30100057,301,41.97,,St_Peter's_Health
82787,IGG SUBCLASS,30101146,301,295.85,,St_Peter's_Health
82800,CORD BLOOD PH,30182882,301,167.65,,St_Peter's_Health
82800,PH VENOUS BLOOD,30105121,301,167.65,,St_Peter's_Health
82803,BICARBONATE LEVEL,30105011,301,118.59,,St_Peter's_Health
82803,CORD BLOOD GAS,30110098,301,118.59,,St_Peter's_Health
82803,VENOUS BLOOD GAS,30182803,301,118.59,,St_Peter's_Health
8280391,CORD BLOOD GASES,30110099,301,118.59,,St_Peter's_Health
82805,ARTERIAL BLOOD GASES W/O2 SAT,30104095,301,186.08,,St_Peter's_Health
82805,OXYGEN SATURATION,30110219,301,186.08,,St_Peter's_Health
82820,OXYHEMOGLOBIN,30104380,301,63.29,,St_Peter's_Health
82941,GASTRIN,30100044,301,233.21,,St_Peter's_Health
82943,GLUCOGON,30112081,301,349.19,,St_Peter's_Health
82945,CSF GLUCOSE,30101881,301,53.02,,St_Peter's_Health
82945,"GLUCOSE BODY FLUID,NOT BLOOD",30101691,301,53.02,,St_Peter's_Health
82947,WELLNESS GLUCOSE,30082947,300,6.63,,St_Peter's_Health
82947,DIALYSIS GLUCOSE,30300001,301,27.48,,St_Peter's_Health
82947,"GLUCOSE, QUANT, BLOOD",30184330,301,27.48,,St_Peter's_Health
82948,"GLUCOSE,POINT OF CARE",82948F,301,14.24,,St_Peter's_Health
82948,"GLUCOSE,POINT OF CARE",30110240,301,14.48,,St_Peter's_Health
82950,GLUCOSE 1 HR POSTPRA,30105170,301,68.5,,St_Peter's_Health
82950,GLUCOSE 2 HR POSTPRA,30103020,301,68.5,,St_Peter's_Health
82951,GLUCOSE TOLERANCE (2,30108130,301,71.42,,St_Peter's_Health
82951,GLUCOSE TOLERANCE (3,30184340,301,71.42,,St_Peter's_Health
82951,GLUCOSE TOLERANCE (5,30184345,301,71.42,,St_Peter's_Health
82951,GLUCOSE TOLERANCE GE,30108140,301,71.42,,St_Peter's_Health
82951,LACTOSE TOLERANCE TEST,30108054,301,71.42,,St_Peter's_Health
82952,GLUCOSE TOLERANCE (3) HR,30182952,301,24.86,,St_Peter's_Health
82955,GLUCOSE-6-PHOSPHATE,30005247,301,164.88,,St_Peter's_Health
82962,ACCUCHECK,30051007,300,17.4,,St_Peter's_Health
82977,DIALYSIS GGT,30300021,301,36.24,,St_Peter's_Health
82977,GAMMA GLUTAMYL TRANS,30182968,301,36.24,,St_Peter's_Health
82978,GLUTATHIONE TOTAL,30082978,300,83.23,,St_Peter's_Health
82985,CDG SYNDROME (OHSU),30111053,301,81.02,,St_Peter's_Health
82985,FRUCTOSAMINE,30106095,301,81.02,,St_Peter's_Health
83001,FOLLICLE STIM HORMONE,30083001,300,109.4,,St_Peter's_Health
83001,FSH (FOLLICLE STIM HORMONE),30000041,301,109.4,,St_Peter's_Health
83002,LUTEINIZING HORMONE,30083002,300,107.11,,St_Peter's_Health
83002,LUTEINIZING HORMONE,30983002,301,107.11,,St_Peter's_Health
83003,GROWTH HORMONE,30183003,301,92.68,,St_Peter's_Health
83003,"GROWTH HORMONE, HUMAN",30111129,301,92.68,,St_Peter's_Health
83010,HAPTOGLOBIN,30183010,301,164.17,,St_Peter's_Health
83013,H PYLORI (C-13)BREATH,30083013,300,284.35,,St_Peter's_Health
83018,HEAVY METAL QUANT EACH,30110073,301,131.95,,St_Peter's_Health
83018,HEAVY METAL QUANTITATIVE EACH,30108230,301,131.95,,St_Peter's_Health
83018,"TITANIUM,SERUM OR PLASMA",30183018,301,131.95,,St_Peter's_Health
83020,HEMOGLOBIN ELECTROPHORESIS,30083020,300,88.39,,St_Peter's_Health
83020,NEONATAL HEMOGLOBINOPATHIES,30104155,301,126.52,,St_Peter's_Health
83021,"HEMOGLOBIN S, EVALUATION",30107052,301,78.25,,St_Peter's_Health
83021,HGB ELP CHROMATOGRAPHY,30110209,301,78.25,,St_Peter's_Health
83030,HEMOGLOBIN F (FETAL),30202301,301,106.06,,St_Peter's_Health
83033,FETAL SCREEN,30102181,301,36.52,,St_Peter's_Health
83036,GLYCOHEMOGLOBIN HCB AIC,30100115,301,45.9,,St_Peter's_Health
83036,DIALYSIS GLYCOHEMOGLOBIN A1C,30300037,301,94.82,,St_Peter's_Health
83037,HEMOGLOBIN A1C,83037B,301,61.54,,St_Peter's_Health
83037,HEMOGLOBIN A1C,83037N,301,61.54,,St_Peter's_Health
83050,METHEMOGLOBIN PERCENT,30103195,301,79.92,,St_Peter's_Health
83051,HEMOGLOBIN PLASMA,30106124,301,46.34,,St_Peter's_Health
83068,HEMOGLOBIN STABILITY SCREEN,30083068,300,65.05,,St_Peter's_Health
83069,POC URINE BLOOD,30783069,307,25.04,,St_Peter's_Health
83070,HEMOSIDERIN URINE,30109150,301,30.08,,St_Peter's_Health
83080,"b-HEXOSAMINIDASE, EACH ASSAY",30183080,301,106.91,,St_Peter's_Health
8308091,"b-HEXOSAMINIDASE, EACH ASSAY",30183081,301,106.91,,St_Peter's_Health
83088,HISTAMINE PLASMA,30102103,301,93.04,,St_Peter's_Health
83088,HISTAMINE WB,30083088,300,93.04,,St_Peter's_Health
83088,"HISTAMINE, 24 HOUR URINE",30102320,301,93.04,,St_Peter's_Health
83090,HOMOCYSTINE,30104092,301,41.13,,St_Peter's_Health
83150,HOMOVANILLIC ACID URINE,30110082,301,78.68,,St_Peter's_Health
83150,HVA SERUM,31083150,310,78.68,,St_Peter's_Health
83491,17-HYDROXYCORTICOSTE,30000064,300,111.06,,St_Peter's_Health
83497,5-HYDROXYINDOLEACETIC ACID,30000055,300,123.33,,St_Peter's_Health
83498,17-HYDROXYPROGESTERONE,30183498,301,126.8,,St_Peter's_Health
83498,"HYDROXYPROGESTERONE, 17D",30183499,301,126.8,,St_Peter's_Health
83516,GLIADIN ANTIBODY IGA,30108182,301,25.94,,St_Peter's_Health
83516,GLIADIN ANTIBODY IGG,30109192,301,25.94,,St_Peter's_Health
83516,"GANGLIOSIDE AP IGG,IGM",30883516,300,34.07,,St_Peter's_Health
83516,"BETA-2 GLYCOPROTEIN 1, IgG",30103230,301,67.49,,St_Peter's_Health
83516,"BETA-2 GLYCOPROTEIN 1, IgM",30103240,301,67.49,,St_Peter's_Health
83516,ANTI-MULLERIAN HORMONE,30183516,301,67.49,,St_Peter's_Health
83516,ENDOMYSIAL AB IGA SCREEN,30107072,301,67.49,,St_Peter's_Health
83516,"F-ACTIN ANTIBODY, IGA",30283516,301,67.49,,St_Peter's_Health
83516,GLOMERULAR BASEMENT MEMB IgG,30108090,301,67.49,,St_Peter's_Health
83516,IMMUNOASSAY MULTIPLE STEP,30103054,301,67.49,,St_Peter's_Health
83516,IMMUNOASSAY MULTIPLE STEP METH,30000098,301,67.49,,St_Peter's_Health
83516,IMMUNOASSAY QUAL MULTIPLE STEP,30109023,301,67.49,,St_Peter's_Health
83516,"IMMUNOASSAY, ANALYTE, QUANT",30106044,301,67.49,,St_Peter's_Health
83516,"LUPUS ERYTHEMATOSUS (DNP), IgG",30103220,301,67.49,,St_Peter's_Health
83516,MI-2 AUTOANTIBODIES,30209030,302,67.49,,St_Peter's_Health
83516,MYELOPEROXIDASE ABS,30206210,301,67.49,,St_Peter's_Health
83516,NATALIZUMAB AB,30683516,300,67.49,,St_Peter's_Health
83516,NEONATAL CYSTIC FIBROSIS IRT,30104170,301,67.49,,St_Peter's_Health
83516,SERINE PROTEASE 3,30206220,301,67.49,,St_Peter's_Health
83516,SOLUBLE LIVER ANTIGEN ANT IgG,30083516,300,67.49,,St_Peter's_Health
83516,TISSUE TRANSGLUTAMINASE IGA,30102043,301,67.49,,St_Peter's_Health
83516,TISSUE TRANSGLUTAMINASE IGG,30102053,301,67.49,,St_Peter's_Health
83516,TITIN ANTIBODY,30583516,300,67.49,,St_Peter's_Health
83516,IMMUNOPRECIPITATION,301083516,301,91.8,,St_Peter's_Health
83516,IMMUNOASSAY NONANTIBODY,30206700,302,107.57,,St_Peter's_Health
83516,HMGCR AB IGG,30483516,300,122.4,,St_Peter's_Health
83516,NEURONAL NUCLEAR AB,30383516,300,141.98,,St_Peter's_Health
83516,QUALITATIVE IMMUNOBLOT,30083516QI,300,175.28,,St_Peter's_Health
83516,AQUAPORIN-4 RECEPTOR AB (NMO),30783516,300,281.52,,St_Peter's_Health
83519,ACETYLCHOLINE RCPT BINDING,30183519,301,179.6,,St_Peter's_Health
83519,ACHR ANTIBODY,30583519,300,179.6,,St_Peter's_Health
83519,ACHR REFLEX,30283519,302,179.6,,St_Peter's_Health
83519,ATRIAL NATRIURETIC F,30911226,301,179.6,,St_Peter's_Health
83519,GLUTAMIC ACID DECARBOXYLASE AB,30104250,301,179.6,,St_Peter's_Health
83519,GLYCINE CSF,30184990,301,179.6,,St_Peter's_Health
83519,GLYCINE CSF,30184993,301,179.6,,St_Peter's_Health
83519,GLYCINE CSF,30984993,301,179.6,,St_Peter's_Health
83519,IGF BINDING PROTEIN - 1,30383519,301,179.6,,St_Peter's_Health
83519,"IMMUNOASSAY, RIA",30010061,301,179.6,,St_Peter's_Health
83519,LSD QUANT,30101016,301,179.6,,St_Peter's_Health
83519,MAYO PARANEOPLASTIC AB,30483519,300,179.6,,St_Peter's_Health
83519,PTH RELATED PEPTIDE,30109169,301,179.6,,St_Peter's_Health
83519,THYROTROPIN RELEASING HORMONE,30109109,301,179.6,,St_Peter's_Health
83519,TRYPSIN,30083519,300,179.6,,St_Peter's_Health
83519,TSH RECEPTOR Ab (TRab),30108200,301,179.6,,St_Peter's_Health
83519,VOLTAGE-GATED POT CHANNEL AB,30683519,300,257.04,,St_Peter's_Health
83519,"IMMUNOASSAY OTH QNT,RIA",31083519,300,373.32,,St_Peter's_Health
83520,"IMMUNOASSAY ANALYTE QNT,NOS",30103134,301,39.64,,St_Peter's_Health
83520,AB42 PEPTIDE,30111050,301,116.79,,St_Peter's_Health
83520,ANCA IGG,301835205,301,116.79,,St_Peter's_Health
83520,"ANTI IGA ANTIBODIES, IgG",30106060,301,116.79,,St_Peter's_Health
83520,ANTI-CBIR1,301835201,301,116.79,,St_Peter's_Health
83520,ANTI-HUMAN IGA ELISA,30583520,300,116.79,,St_Peter's_Health
83520,ANTI-OMPC,301835202,301,116.79,,St_Peter's_Health
83520,ARUP IMMUNOASSAY QUANT NOS NON,30283520,300,116.79,,St_Peter's_Health
83520,ASCA IGA,301835203,301,116.79,,St_Peter's_Health
83520,"ASIALO GM1 ANTIBODY, IgG",30110420,301,116.79,,St_Peter's_Health
83520,"ASIALO GM1 ANTIBODY, IgM",30110430,301,116.79,,St_Peter's_Health
83520,ASIALO GMI AB IGG,30111107,301,116.79,,St_Peter's_Health
83520,ASIALO GMI AB IGM,30111127,301,116.79,,St_Peter's_Health
83520,Asialo-GM 1,30106349,301,116.79,,St_Peter's_Health
83520,ASIALO-GM1,30108290,301,116.79,,St_Peter's_Health
83520,COLLAGEN TYPE II IgG AUTO AB,30107140,301,116.79,,St_Peter's_Health
83520,F-ACTIN AUTOANTIBODIES (IgG),30105139,301,116.79,,St_Peter's_Health
83520,GALOP AUTOANTIBODY TEST,30102340,301,116.79,,St_Peter's_Health
83520,GD1B,30106359,301,116.79,,St_Peter's_Health
83520,GD1B,30108300,301,116.79,,St_Peter's_Health
83520,GM 1,30106339,301,116.79,,St_Peter's_Health
83520,GM1,30108280,301,116.79,,St_Peter's_Health
83520,GM1 AB IgG,30110400,301,116.79,,St_Peter's_Health
83520,GM1 AB IgM,30110410,301,116.79,,St_Peter's_Health
83520,GMI AB IGM,30111117,301,116.79,,St_Peter's_Health
83520,GMIABIGG,30111097,301,116.79,,St_Peter's_Health
83520,GQ1B,30106369,301,116.79,,St_Peter's_Health
83520,GQ1B,30108310,301,116.79,,St_Peter's_Health
83520,IGG,301835204,310,116.79,,St_Peter's_Health
83520,IMMUNOASSAY IGA,30101043,301,116.79,,St_Peter's_Health
83520,IMMUNOASSAY IGG,30101033,301,116.79,,St_Peter's_Health
83520,IMMUNOASSAY IgG,30110810,301,116.79,,St_Peter's_Health
83520,IMMUNOASSAY IGM,30101053,301,116.79,,St_Peter's_Health
83520,IMMUNOASSAY IgM,30110820,301,116.79,,St_Peter's_Health
83520,IMMUNOASSAY NOS NONAB,30383520,300,116.79,,St_Peter's_Health
83520,IMMUNOASSAY QUANT RIA NOS,30202040,301,116.79,,St_Peter's_Health
83520,IMMUNOASSAY QUANT;NOS,30011137,301,116.79,,St_Peter's_Health
83520,INTERLEUKIN 6,30105078,301,116.79,,St_Peter's_Health
83520,MAYO PARANEOPLASTIC AB,30483520,300,116.79,,St_Peter's_Health
83520,MONITR,30683520,300,116.79,,St_Peter's_Health
83520,NIACIN,30102370,301,116.79,,St_Peter's_Health
83520,RIBOSOMAL P PROTEIN ANTIBODIES,30105090,301,116.79,,St_Peter's_Health
83520,"SUBSTANCE P, EIA",30083520,300,116.79,,St_Peter's_Health
83520,SULFATIDE IgG,30106389,301,116.79,,St_Peter's_Health
83520,SULFATIDE IgG,30110250,301,116.79,,St_Peter's_Health
83520,SULFATIDE IgM,30106379,301,116.79,,St_Peter's_Health
83520,SULFATIDE IgM,30110260,301,116.79,,St_Peter's_Health
83520,SULFOGLUCURONYL PARAGLOBSIDE,30106329,301,116.79,,St_Peter's_Health
83520,TAU PROTEIN,30111040,301,116.79,,St_Peter's_Health
83520,TRYPTASE,30203061,301,116.79,,St_Peter's_Health
83520,TUMOR NECROSIS FACTOR-ALPHA,30104030,301,116.79,,St_Peter's_Health
8352091,IMMUNOASSAY ANALYTE NOS REPEAT,30103154,301,116.79,,St_Peter's_Health
83525,INSULIN LEVEL,30000060,301,62.69,,St_Peter's_Health
83525,"INSULIN,120 MINUTES",30110200,301,62.69,,St_Peter's_Health
83525,"INSULIN,30 MINUTES",30110210,301,62.69,,St_Peter's_Health
83525,"INSULIN,60 MINUTES",30110220,301,62.69,,St_Peter's_Health
83525,"INSULIN,90 MINUTES",30110230,301,62.69,,St_Peter's_Health
83525,"INSULIN,FASTING",30110170,301,62.69,,St_Peter's_Health
83525,"INSULIN,RANDOM",30110180,301,62.69,,St_Peter's_Health
83525,"INSULIN,TOTAL",30101080,301,62.69,,St_Peter's_Health
83527,"INSULIN,FREE",30101100,301,60.38,,St_Peter's_Health
83540,DIALYSIS IRON TOTAL,30300042,301,18.75,,St_Peter's_Health
83540,IRON SERUM,30108195,301,18.75,,St_Peter's_Health
83540,"IRON,TISSUE",30183541,301,18.75,,St_Peter's_Health
83550,DIALYSIS IRON BINDING CAPACITY,30300043,301,36.37,,St_Peter's_Health
83550,IRON BINDING CAPACITY,30110119,301,36.37,,St_Peter's_Health
83550,TOTAL IRON BINDING CAPACITY,30111299,301,36.37,,St_Peter's_Health
83586,"17-KETOSTEROIDS,URINE",30110629,301,38.31,,St_Peter's_Health
83605,LACTIC ACID,30083605,300,75.72,,St_Peter's_Health
83605,LACTIC ACID (LACTATE,30183605,301,75.72,,St_Peter's_Health
83605,"LACTIC ACID, CSF",30105109,301,75.72,,St_Peter's_Health
83605,"LACTIC ACID, OTHER",30183606,301,75.72,,St_Peter's_Health
83605,CSF LACTIC ACID,30102074,301,128.11,,St_Peter's_Health
83615,BODY FLUID LDH,30501731,305,38.55,,St_Peter's_Health
83615,DIALYSIS LDH,30300020,301,38.55,,St_Peter's_Health
83615,DIALYSIS LDH,30300035,301,38.55,,St_Peter's_Health
83615,"LACTATE DEHYDROGENASE,CSF",30110169,301,38.55,,St_Peter's_Health
83615,LD TOTAL,30107261,301,38.55,,St_Peter's_Health
83615,LDH TOTAL,30183615,301,38.55,,St_Peter's_Health
83625,LD ISOENZYMES,30107271,301,49.89,,St_Peter's_Health
83625,LDH ISOENZYMES,30183625,301,49.89,,St_Peter's_Health
83630,LACTOFERRIN FECAL(QUAL),30683630,301,88.76,,St_Peter's_Health
83632,HUMAN PLACENTAL LACTOGEN,30083632,300,178.7,,St_Peter's_Health
83655,LEAD BLOOD,30106630,301,55.36,,St_Peter's_Health
83655,LEAD BLOOD,30107089,301,55.36,,St_Peter's_Health
83655,LEAD LEVEL BLOOD,30100066,301,55.36,,St_Peter's_Health
83655,"LEAD, HAIR",30104200,301,55.36,,St_Peter's_Health
83655,"LEAD, URINE",30102010,301,55.36,,St_Peter's_Health
83661,FETAL LUNG MATURITY L/S RATIO,30110103,301,125.06,,St_Peter's_Health
83690,LIPASE,30183690,301,99.81,,St_Peter's_Health
83690,LIPASE URINE,30083690,300,99.81,,St_Peter's_Health
83698,LIPOPROTEIN-ASSOC A-2,30083698,300,106.8,,St_Peter's_Health
83700,LIPOPROTEIN ELECTROPHORESIS,30106129,301,71.33,,St_Peter's_Health
83701,LDL SUBCLASSES,30083701,300,76.19,,St_Peter's_Health
83704,LIPOFIT BY NMR,30083704,300,140.0,,St_Peter's_Health
83718,DIALYSIS HDL,30300082,301,34.39,,St_Peter's_Health
83718,HDL CHOLESTEROL,30182466,301,34.39,,St_Peter's_Health
83721,LDL CHOLESTEROL DIRECT,30105084,301,75.39,,St_Peter's_Health
83735,DIALYSIS MAGNESIUM,30300017,301,34.43,,St_Peter's_Health
83735,MAGNESIUM,30111035,301,34.43,,St_Peter's_Health
83735,MAGNESIUM URINE,30109070,301,34.43,,St_Peter's_Health
83735,"MAGNESIUM, 24 HR URINE",30103410,301,34.43,,St_Peter's_Health
83735,"MAGNESIUM,FECAL",30110040,301,34.43,,St_Peter's_Health
83735,"MAGNESIUM,RBC (INTRACELLULAR)",30101151,301,34.43,,St_Peter's_Health
83785,MANGANESE,30183785,301,62.72,,St_Peter's_Health
83789,MASS SPECTROMETRY QUANT,30083789,300,55.34,,St_Peter's_Health
83789,"ARIPIPRAZOLE,SERUM OR PLASMA",30183789,301,135.63,,St_Peter's_Health
83789,"IODINE,RANDOM,URINE",30283789,301,135.63,,St_Peter's_Health
83789,MASS SPECTROMETRY QUANT 2,31083789,300,135.63,,St_Peter's_Health
83825,"MERCURY LEVEL, BLOOD",30107079,301,71.58,,St_Peter's_Health
83825,"MERCURY LEVEL, BLOOD",30107109,301,71.58,,St_Peter's_Health
83825,"MERCURY LEVEL, HAIR",30104230,301,71.58,,St_Peter's_Health
83825,MERCURY URINE,30183830,301,71.58,,St_Peter's_Health
83835,METANEPHRINES,30106255,301,134.67,,St_Peter's_Health
83835,"METANEPHRINES, PLASMA",30207013,302,134.67,,St_Peter's_Health
83864,MUCOPOLYSACCHARIDES,30006121,301,120.66,,St_Peter's_Health
83873,MYELIN BASIC PROTEIN,30105705,301,71.88,,St_Peter's_Health
83873,"MYELIN BASIC PROTEIN, CSF",30108550,301,71.88,,St_Peter's_Health
83873,"MYELIN BASIC PROTEIN, CSF",30110299,301,71.88,,St_Peter's_Health
83874,"MYOGLOBIN SCREEN,URINE",30111010,301,87.2,,St_Peter's_Health
83874,"MYOGLOBIN,SERUM",30110309,301,87.2,,St_Peter's_Health
83874,"MYOGLOBIN,URINE",30183875,301,87.2,,St_Peter's_Health
83880,B-TYPE NATRIURETIC PEPTIDE,30112061,301,94.01,,St_Peter's_Health
83880,DIALYSIS BNP,30300059,301,94.01,,St_Peter's_Health
83880,NATRIURETIC PEPTIDE,30283880,302,94.01,,St_Peter's_Health
83883,"NEPHELOMETRY, EACH ANALYTE NES",30183883,301,48.96,,St_Peter's_Health
83883,"ALBUMIN, CSF",30108520,301,110.67,,St_Peter's_Health
83883,ALPHA 2 MACROGLOBULIN,30102290,301,110.67,,St_Peter's_Health
83883,NEPHELOMETRY KAPPA,30102083,301,110.67,,St_Peter's_Health
8388391,NEPHELOMETRY LAMBDA,30102093,301,110.67,,St_Peter's_Health
83885,"NICKEL,SERUM",30183885,301,35.99,,St_Peter's_Health
83915,5' NUCLEOTIDASE,30110022,301,62.14,,St_Peter's_Health
83915,MAYO 5' NUCLEOTIDASE,30083915,300,826.2,,St_Peter's_Health
83916,CSF OLIGOCLONAL BANDS,30105695,301,72.02,,St_Peter's_Health
83916,CSF OLIGOCLONAL BANDS,30108510,301,72.02,,St_Peter's_Health
83918,HIPPURIC ACID-METHYL HIPPURIC,30106360,301,353.03,,St_Peter's_Health
83918,MANDELIC ACID,30106370,301,353.03,,St_Peter's_Health
83918,METHYLHIPPURIC ACID GG,30101231,301,353.03,,St_Peter's_Health
83918,METHYLMALONIC ACID URINE QUANT,30101090,301,353.03,,St_Peter's_Health
83918,ORGANIC ACID PLASMA,30182130,301,353.03,,St_Peter's_Health
83918,ORGANIC ACIDS TOTAL QUANT,30183918,301,353.03,,St_Peter's_Health
83918,ORGANIC ACIDS TOTAL QUANT EACH,30110153,301,353.03,,St_Peter's_Health
83918,PHENYLGLYOXYLIC ACID,30106380,301,353.03,,St_Peter's_Health
83918 91,ORGANIC ACIDS TOTAL QUANT EACH,30110143,301,353.03,,St_Peter's_Health
83919,"HOMOGENTISIC ACID,URINE",30183919,301,96.09,,St_Peter's_Health
83921,METHYLMALONIC ACID QUANT,30111279,301,48.67,,St_Peter's_Health
83921,ORGANIC ACID SINGLE QUANT,30083921,300,84.62,,St_Peter's_Health
83930,OSMOLALITY SERUM,30183810,301,118.18,,St_Peter's_Health
83935,OSMOLARITY URINE,30183820,301,78.15,,St_Peter's_Health
83935,STOOL OSMOLALITY,30107021,301,78.15,,St_Peter's_Health
83937,OSTEOCALCIN (BONE G1a PROTEIN),30109130,301,130.33,,St_Peter's_Health
83945,"OXALATE, TOTAL URINE",30183945,301,100.22,,St_Peter's_Health
83970,PTH INTACT MOLECULE/W CALCIUM,30110055,301,105.25,,St_Peter's_Health
83970,DIALYSIS PTH INTACT,30300044,301,188.02,,St_Peter's_Health
83970,PTH C-TERM/MID MOLEC,30910025,309,188.02,,St_Peter's_Health
83970,PTH INTACT MOLECULE,30107315,301,188.02,,St_Peter's_Health
83986,PH BODY FLUID,30105061,301,69.99,,St_Peter's_Health
83986,"PH, FECAL",30105071,301,69.99,,St_Peter's_Health
83986,URINE pH,30710449,307,69.99,,St_Peter's_Health
83992,PCP URINE QUANT,30083992,300,113.2,,St_Peter's_Health
