"Powell County Memorial Hospital Association, dba Deer Lodge Medical Center",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,hospital
30510152,EAP,CPT® 85300,,0305 - LABORATORY - HEMATOLOGY,Hc Antithrombin Iii Activity,416,1,370.24,370.24,395.2,403.52,395.2,,370.24,403.52,Deer_Lodge_Medical_Center
30510074,EAP,CPT® 85303,,0305 - LABORATORY - HEMATOLOGY,Hc Protein C Activity,207,1,184.23,184.23,196.65,200.79,196.65,,184.23,200.79,Deer_Lodge_Medical_Center
30510207,EAP,CPT® 85303,,0305 - LABORATORY - HEMATOLOGY,Hc Clotting Inhibitors Protein C Activity #,259,1,230.51,230.51,246.05,251.23,246.05,,230.51,251.23,Deer_Lodge_Medical_Center
30510068,EAP,CPT® 85306,,0305 - LABORATORY - HEMATOLOGY,Hc Blood Clot Inhibitor,92,1,81.88,81.88,87.4,89.24,87.4,,81.88,89.24,Deer_Lodge_Medical_Center
30510071,EAP,CPT® 85306,,0305 - LABORATORY - HEMATOLOGY,Hc Protein S Activity,92,1,81.88,81.88,87.4,89.24,87.4,,81.88,89.24,Deer_Lodge_Medical_Center
30510233,EAP,CPT® 85306,,0305 - LABORATORY - HEMATOLOGY,Hc Clotting Inhibitors Protein S Free #,271,1,241.19,241.19,257.45,262.87,257.45,,241.19,262.87,Deer_Lodge_Medical_Center
30014674,EAP,CPT® 85379,,0305 - LABORATORY - HEMATOLOGY,Hc Ddimer Quant,136,1,121.04,121.04,129.2,131.92,129.2,,121.04,131.92,Deer_Lodge_Medical_Center
30013855,EAP,CPT® 85397,,0305 - LABORATORY - HEMATOLOGY,Hc Clotting Funct Activity,251,1,223.39,223.39,238.45,243.47,238.45,,223.39,243.47,Deer_Lodge_Medical_Center
30014884,EAP,CPT® 85460,,0305 - LABORATORY - HEMATOLOGY,Hc Fetal/maternal Blood Screen,155,1,137.95,137.95,147.25,150.35,147.25,,137.95,150.35,Deer_Lodge_Medical_Center
30510027,EAP,CPT® 85651,,0305 - LABORATORY - HEMATOLOGY,Hc Rbc Sed Rate Nonautomated,50,1,44.5,44.5,47.5,48.5,47.5,,44.5,48.5,Deer_Lodge_Medical_Center
30510092,EAP,CPT® 85660,,0305 - LABORATORY - HEMATOLOGY,Hc Sickle Cell Screen,88,1,78.32,78.32,83.6,85.36,83.6,,78.32,85.36,Deer_Lodge_Medical_Center
30510033,EAP,CPT® 85730,,0305 - LABORATORY - HEMATOLOGY,Hc Thromboplastin Time Partial,75,1,66.75,66.75,71.25,72.75,71.25,,66.75,72.75,Deer_Lodge_Medical_Center
30011651,EAP,87521,,0306 - LABORATORY - BACTERIOLOGY AND MICROBIOLOGY,Hc Hepatitis C Pcr Qual,334,1,297.26,297.26,317.3,323.98,317.3,,297.26,323.98,Deer_Lodge_Medical_Center
30011159,EAP,CPT® 87075,,0306 - LABORATORY - BACTERIOLOGY AND MICROBIOLOGY,Hc Cultr Bacteria Except Blood,149,1,132.61,132.61,141.55,144.53,141.55,,132.61,144.53,Deer_Lodge_Medical_Center
30011200,EAP,CPT® 87177,,0306 - LABORATORY - BACTERIOLOGY AND MICROBIOLOGY,HC OVA AND PARASITES SMEARS,104,1,92.56,92.56,98.8,100.88,98.8,,92.56,100.88,Deer_Lodge_Medical_Center
30011260,EAP,CPT® 87210,,0306 - LABORATORY - BACTERIOLOGY AND MICROBIOLOGY,Hc Smear Wet Mount Saline/ink - Koh Exam,52,1,46.28,46.28,49.4,50.44,49.4,,46.28,50.44,Deer_Lodge_Medical_Center
30011261,EAP,CPT® 87210,,0306 - LABORATORY - BACTERIOLOGY AND MICROBIOLOGY,Hc Wet Mount,52,1,46.28,46.28,49.4,50.44,49.4,,46.28,50.44,Deer_Lodge_Medical_Center
30610583,EAP,CPT® 87329,,0306 - LABORATORY - BACTERIOLOGY AND MICROBIOLOGY,Hc Giardia Antigen,173,1,153.97,153.97,164.35,167.81,164.35,,153.97,167.81,Deer_Lodge_Medical_Center
30610663,EAP,CPT® 87338,,0306 - LABORATORY - BACTERIOLOGY AND MICROBIOLOGY,Hc H Pylori Antigen Stool,206,1,183.34,183.34,195.7,199.82,195.7,,183.34,199.82,Deer_Lodge_Medical_Center
30011395,EAP,CPT® 87339,,0306 - LABORATORY - BACTERIOLOGY AND MICROBIOLOGY,Hc H Pylori Ag Eia,164,1,145.96,145.96,155.8,159.08,155.8,,145.96,159.08,Deer_Lodge_Medical_Center
30011397,EAP,CPT® 87350,,0306 - LABORATORY - BACTERIOLOGY AND MICROBIOLOGY,Hc Hepatitis Be Antigen (hbeag),129,1,114.81,114.81,122.55,125.13,122.55,,114.81,125.13,Deer_Lodge_Medical_Center
30011749,EAP,CPT® 87420,,0306 - LABORATORY - BACTERIOLOGY AND MICROBIOLOGY,Hc Rsv Antigen Detection,232,1,206.48,206.48,220.4,225.04,220.4,,206.48,225.04,Deer_Lodge_Medical_Center
30610075,EAP,CPT® 87486,,0306 - LABORATORY - BACTERIOLOGY AND MICROBIOLOGY,Hc Iadna Chlamydia Pneumoniae Amplified Probe Tq Biofire Pla 0099u#,124,1,110.36,110.36,117.8,120.28,117.8,,110.36,120.28,Deer_Lodge_Medical_Center
30011573,EAP,CPT® 87491,,0306 - LABORATORY - BACTERIOLOGY AND MICROBIOLOGY,HC CHLAMYDIA TRACHOMATIS AMPLIFIED DNA,149,1,132.61,132.61,141.55,144.53,141.55,,132.61,144.53,Deer_Lodge_Medical_Center
30016255,EAP,CPT® 87493,,0306 - LABORATORY - BACTERIOLOGY AND MICROBIOLOGY,Hc Clostridium Difficile Toxins Amplified Probe,214,1,190.46,190.46,203.3,207.58,203.3,,190.46,207.58,Deer_Lodge_Medical_Center
30610698,EAP,CPT® 87517,,0306 - LABORATORY - BACTERIOLOGY AND MICROBIOLOGY,Hc Hepatitis B Dna Quantification,525,1,467.25,467.25,498.75,509.25,498.75,,467.25,509.25,Deer_Lodge_Medical_Center
30011649,EAP,CPT® 87521,,0306 - LABORATORY - BACTERIOLOGY AND MICROBIOLOGY,Hc Hepatitis C Amplified Probe,225,1,200.25,200.25,213.75,218.25,213.75,,200.25,218.25,Deer_Lodge_Medical_Center
30011653,EAP,CPT® 87522,,0306 - LABORATORY - BACTERIOLOGY AND MICROBIOLOGY,Hc Hepatitis C Quantitative Pcr Paml,672,1,598.08,598.08,638.4,651.84,638.4,,598.08,651.84,Deer_Lodge_Medical_Center
30011916,EAP,CPT® 87522,,0306 - LABORATORY - BACTERIOLOGY AND MICROBIOLOGY,Hc Hepatitis C Quantitative Pcr By Rt,726,1,646.14,646.14,689.7,704.22,689.7,,646.14,704.22,Deer_Lodge_Medical_Center
30610103,EAP,CPT® 87522,,0306 - LABORATORY - BACTERIOLOGY AND MICROBIOLOGY,Hc Hepatitis C Quantitative Pcr,792,1,704.88,704.88,752.4,768.24,752.4,,704.88,768.24,Deer_Lodge_Medical_Center
30011671,EAP,CPT® 87529,,0306 - LABORATORY - BACTERIOLOGY AND MICROBIOLOGY,Hc Hsv Detection By Rt Pcr,438,1,389.82,389.82,416.1,424.86,416.1,,389.82,424.86,Deer_Lodge_Medical_Center
30610077,EAP,CPT® 87581,,0306 - LABORATORY - BACTERIOLOGY AND MICROBIOLOGY,Hc Iadna Mycoplsm Pneumoniae Amplified Probe Tq Biofire Pla 0099u#,149,1,132.61,132.61,141.55,144.53,141.55,,132.61,144.53,Deer_Lodge_Medical_Center
30610692,EAP,CPT® 87591,,0306 - LABORATORY - BACTERIOLOGY AND MICROBIOLOGY,Hc Gc By Pcr Confirmation,149,1,132.61,132.61,141.55,144.53,141.55,,132.61,144.53,Deer_Lodge_Medical_Center
30610078,EAP,CPT® 87633,,0306 - LABORATORY - BACTERIOLOGY AND MICROBIOLOGY,Hc Iadna Respiratry Probe & Rev Trnscr 20 Target Biofire Pla 0099u#,876,1,779.64,779.64,832.2,849.72,832.2,,779.64,849.72,Deer_Lodge_Medical_Center
30010262,EAP,CPT® 87633,,0306 - LABORATORY - BACTERIOLOGY AND MICROBIOLOGY,HC IADNA RESPIRATRY PROBE & REV TRNSCR 12-25 TARGET,1333,1,1186.37,1186.37,1266.35,1293.01,1266.35,,1186.37,1293.01,Deer_Lodge_Medical_Center
30610076,EAP,CPT® 87798,,0306 - LABORATORY - BACTERIOLOGY AND MICROBIOLOGY,Hc Iadna Nos Amplified Probe Tq Each Organism Biofire Pla 0099u#,155,1,137.95,137.95,147.25,150.35,147.25,,137.95,150.35,Deer_Lodge_Medical_Center
30011693,EAP,CPT® 87798,,0306 - LABORATORY - BACTERIOLOGY AND MICROBIOLOGY,HC INFECTIOUS AGENT DETECTION; AMPLIFIED PROBE,774,1,688.86,688.86,735.3,750.78,735.3,,688.86,750.78,Deer_Lodge_Medical_Center
30011530,EAP,CPT® 87801,,0306 - LABORATORY - BACTERIOLOGY AND MICROBIOLOGY,Hc Bordetella Pertussis Pcr,258,1,229.62,229.62,245.1,250.26,245.1,,229.62,250.26,Deer_Lodge_Medical_Center
30011741,EAP,CPT® 87880,,0306 - LABORATORY - BACTERIOLOGY AND MICROBIOLOGY,Hc Rapid Strep Screen,67,1,59.63,59.63,63.65,64.99,63.65,,59.63,64.99,Deer_Lodge_Medical_Center
30610015,EAP,Custom 30610015,,0306 - LABORATORY - BACTERIOLOGY AND MICROBIOLOGY,Hc Stool Culture,83,1,73.87,73.87,78.85,80.51,78.85,,73.87,80.51,Deer_Lodge_Medical_Center
30710009,EAP,CPT® 81001,,0307 - LABORATORY - UROLOGY,Hc Urinalysis Auto W/scope,31,1,27.59,27.59,29.45,30.07,29.45,,27.59,30.07,Deer_Lodge_Medical_Center
30710008,EAP,CPT® 81003,,0307 - LABORATORY - UROLOGY,Hc Urinalysis Auto W/o Scope,25,1,22.25,22.25,23.75,24.25,23.75,,22.25,24.25,Deer_Lodge_Medical_Center
30015205,EAP,CPT® 81005,,0307 - LABORATORY - UROLOGY,Hc Ictotest Bilirubin,20,1,17.8,17.8,19,19.4,19,,17.8,19.4,Deer_Lodge_Medical_Center
30015871,EAP,CPT® 81005,,0307 - LABORATORY - UROLOGY,Hc Reducing Subs Urine,28,1,24.92,24.92,26.6,27.16,26.6,,24.92,27.16,Deer_Lodge_Medical_Center
30710010,EAP,CPT® 81015,,0307 - LABORATORY - UROLOGY,Hc Microscopic Exam Of Urine,35,1,31.15,31.15,33.25,33.95,33.25,,31.15,33.95,Deer_Lodge_Medical_Center
30013001,EAP,CPT® 81025,,0307 - LABORATORY - UROLOGY,Hc Urine Pregnancy Test,62,1,55.18,55.18,58.9,60.14,58.9,,55.18,60.14,Deer_Lodge_Medical_Center
30010272,EAP,CPT® 81241,,0310 - LABORATORY PATHOLOGICAL - GENERAL CLASSIFICATION,HC FACTOR V LEIDEN GENE ANALYSIS,650,1,578.5,578.5,617.5,630.5,617.5,,578.5,630.5,Deer_Lodge_Medical_Center
30010269,EAP,CPT® 81270,,0310 - LABORATORY PATHOLOGICAL - GENERAL CLASSIFICATION,HC JAK2 V617F GENE ANALYSIS,821,1,730.69,730.69,779.95,796.37,779.95,,730.69,796.37,Deer_Lodge_Medical_Center
31010608,EAP,CPT® 81401,,0310 - LABORATORY PATHOLOGICAL - GENERAL CLASSIFICATION,Hc Molecular Path Level 2,713,1,634.57,634.57,677.35,691.61,677.35,,634.57,691.61,Deer_Lodge_Medical_Center
30010043,EAP,CPT® 81401,,0310 - LABORATORY PATHOLOGICAL - GENERAL CLASSIFICATION,Hc Spinal Muscular Atrophy Dna,776,1,690.64,690.64,737.2,752.72,737.2,,690.64,752.72,Deer_Lodge_Medical_Center
31010098,EAP,CPT® 82360,,0310 - LABORATORY PATHOLOGICAL - GENERAL CLASSIFICATION,Hc Stone Analysis,146,1,129.94,129.94,138.7,141.62,138.7,,129.94,141.62,Deer_Lodge_Medical_Center
32010003,EAP,CPT® 70030,,0320 - RADIOLOGY - DIAGNOSTIC - GENERAL CLASSIFICATION,Hc Xr Eye For Foreign Body,242,1,215.38,215.38,229.9,234.74,229.9,193.6,215.38,234.74,Deer_Lodge_Medical_Center
32010006,EAP,CPT® 70100,,0320 - RADIOLOGY - DIAGNOSTIC - GENERAL CLASSIFICATION,Hc Xr Jaw 1-3 Views,262,1,233.18,233.18,248.9,254.14,248.9,209.6,233.18,254.14,Deer_Lodge_Medical_Center
32010007,EAP,CPT® 70110,,0320 - RADIOLOGY - DIAGNOSTIC - GENERAL CLASSIFICATION,Hc Xr Jaw 4+ Views,400,1,356,356,380,388,380,320,356,388,Deer_Lodge_Medical_Center
32010011,EAP,CPT® 70140,,0320 - RADIOLOGY - DIAGNOSTIC - GENERAL CLASSIFICATION,Hc Xr Facial Bones 1-2 Views,283,1,251.87,251.87,268.85,274.51,268.85,226.4,251.87,274.51,Deer_Lodge_Medical_Center
32010012,EAP,CPT® 70150,,0320 - RADIOLOGY - DIAGNOSTIC - GENERAL CLASSIFICATION,Hc Xr Facial Bones 3+ Views,406,1,361.34,361.34,385.7,393.82,385.7,324.8,361.34,393.82,Deer_Lodge_Medical_Center
32010014,EAP,CPT® 70160,,0320 - RADIOLOGY - DIAGNOSTIC - GENERAL CLASSIFICATION,Hc Xr Nasal Bones 3+ Views,319,1,283.91,283.91,303.05,309.43,303.05,255.2,283.91,309.43,Deer_Lodge_Medical_Center
32010017,EAP,CPT® 70200,,0320 - RADIOLOGY - DIAGNOSTIC - GENERAL CLASSIFICATION,Hc Xr Orbits 4+ Views,379,1,337.31,337.31,360.05,367.63,360.05,303.2,337.31,367.63,Deer_Lodge_Medical_Center
32010018,EAP,CPT® 70210,,0320 - RADIOLOGY - DIAGNOSTIC - GENERAL CLASSIFICATION,Hc Xr Sinuses 1-2 Views,213,1,189.57,189.57,202.35,206.61,202.35,170.4,189.57,206.61,Deer_Lodge_Medical_Center
32010020,EAP,CPT® 70220,,0320 - RADIOLOGY - DIAGNOSTIC - GENERAL CLASSIFICATION,Hc Xr Sinuses 3+ Views,369,1,328.41,328.41,350.55,357.93,350.55,295.2,328.41,357.93,Deer_Lodge_Medical_Center
32010022,EAP,CPT® 70250,,0320 - RADIOLOGY - DIAGNOSTIC - GENERAL CLASSIFICATION,Hc Xr Skull 1-3 Views,329,1,292.81,292.81,312.55,319.13,312.55,263.2,292.81,319.13,Deer_Lodge_Medical_Center
32010023,EAP,CPT® 70260,,0320 - RADIOLOGY - DIAGNOSTIC - GENERAL CLASSIFICATION,Hc Xr Skull 4+ Views,455,1,404.95,404.95,432.25,441.35,432.25,364,404.95,441.35,Deer_Lodge_Medical_Center
32010031,EAP,CPT® 70360,,0320 - RADIOLOGY - DIAGNOSTIC - GENERAL CLASSIFICATION,Hc Xr Neck Soft Tissue,272,1,242.08,242.08,258.4,263.84,258.4,217.6,242.08,263.84,Deer_Lodge_Medical_Center
32010045,EAP,CPT® 71100,,0320 - RADIOLOGY - DIAGNOSTIC - GENERAL CLASSIFICATION,Hc Xr Ribs 2 Views,318,1,283.02,283.02,302.1,308.46,302.1,254.4,283.02,308.46,Deer_Lodge_Medical_Center
32010046,EAP,CPT® 71101,,0320 - RADIOLOGY - DIAGNOSTIC - GENERAL CLASSIFICATION,Hc Xr Ribs/chest,400,1,356,356,380,388,380,320,356,388,Deer_Lodge_Medical_Center
32010048,EAP,CPT® 71110,,0320 - RADIOLOGY - DIAGNOSTIC - GENERAL CLASSIFICATION,Hc Xr Ribs Bilat,403,1,358.67,358.67,382.85,390.91,382.85,322.4,358.67,390.91,Deer_Lodge_Medical_Center
32010049,EAP,CPT® 71111,,0320 - RADIOLOGY - DIAGNOSTIC - GENERAL CLASSIFICATION,Hc Xr Ribs/chest Bilat,510,1,453.9,453.9,484.5,494.7,484.5,408,453.9,494.7,Deer_Lodge_Medical_Center
32010050,EAP,CPT® 71120,,0320 - RADIOLOGY - DIAGNOSTIC - GENERAL CLASSIFICATION,Hc Xr Sternum,304,1,270.56,270.56,288.8,294.88,288.8,243.2,270.56,294.88,Deer_Lodge_Medical_Center
32010051,EAP,CPT® 71130,,0320 - RADIOLOGY - DIAGNOSTIC - GENERAL CLASSIFICATION,Hc Xr Sterno-clavicular Joints,272,1,242.08,242.08,258.4,263.84,258.4,217.6,242.08,263.84,Deer_Lodge_Medical_Center
32010055,EAP,CPT® 72040,,0320 - RADIOLOGY - DIAGNOSTIC - GENERAL CLASSIFICATION,HC XR CERVICAL SPINE LESS THAN 3 VIEWS,351,1,312.39,312.39,333.45,340.47,333.45,280.8,312.39,340.47,Deer_Lodge_Medical_Center
32010056,EAP,CPT® 72050,,0320 - RADIOLOGY - DIAGNOSTIC - GENERAL CLASSIFICATION,Hc Xr Cervical Spine 4 Or 5 Views,478,1,425.42,425.42,454.1,463.66,454.1,382.4,425.42,463.66,Deer_Lodge_Medical_Center
32010057,EAP,CPT® 72052,,0320 - RADIOLOGY - DIAGNOSTIC - GENERAL CLASSIFICATION,Hc Xr Cervical Spine 6 Or More Views,531,1,472.59,472.59,504.45,515.07,504.45,424.8,472.59,515.07,Deer_Lodge_Medical_Center
32010059,EAP,CPT® 72070,,0320 - RADIOLOGY - DIAGNOSTIC - GENERAL CLASSIFICATION,Hc Xr Spine 2 Views Thoracic,338,1,300.82,300.82,321.1,327.86,321.1,270.4,300.82,327.86,Deer_Lodge_Medical_Center
32010060,EAP,CPT® 72072,,0320 - RADIOLOGY - DIAGNOSTIC - GENERAL CLASSIFICATION,Hc Xr Spine 3 Views Thoracic,390,1,347.1,347.1,370.5,378.3,370.5,312,347.1,378.3,Deer_Lodge_Medical_Center
32010061,EAP,CPT® 72074,,0320 - RADIOLOGY - DIAGNOSTIC - GENERAL CLASSIFICATION,Hc Xr Spine 4+ Views Thoracic,377,1,335.53,335.53,358.15,365.69,358.15,301.6,335.53,365.69,Deer_Lodge_Medical_Center
32010062,EAP,CPT® 72080,,0320 - RADIOLOGY - DIAGNOSTIC - GENERAL CLASSIFICATION,Hc Xr Spine 2 Views Thoraco-lumbar,315,1,280.35,280.35,299.25,305.55,299.25,252,280.35,305.55,Deer_Lodge_Medical_Center
32010065,EAP,CPT® 72100,,0320 - RADIOLOGY - DIAGNOSTIC - GENERAL CLASSIFICATION,Hc Xr Spine 2-3 Views Lumbar,362,1,322.18,322.18,343.9,351.14,343.9,289.6,322.18,351.14,Deer_Lodge_Medical_Center
32010066,EAP,CPT® 72110,,0320 - RADIOLOGY - DIAGNOSTIC - GENERAL CLASSIFICATION,Hc Xr Spine 4+ Views Lumbar,506,1,450.34,450.34,480.7,490.82,480.7,404.8,450.34,490.82,Deer_Lodge_Medical_Center
32010067,EAP,CPT® 72114,,0320 - RADIOLOGY - DIAGNOSTIC - GENERAL CLASSIFICATION,Hc Xr Spine Lumbar Incl Bending,578,1,514.42,514.42,549.1,560.66,549.1,462.4,514.42,560.66,Deer_Lodge_Medical_Center
32010069,EAP,CPT® 72170,,0320 - RADIOLOGY - DIAGNOSTIC - GENERAL CLASSIFICATION,Hc Xr Pelvis 1-2 Views,287,1,255.43,255.43,272.65,278.39,272.65,229.6,255.43,278.39,Deer_Lodge_Medical_Center
32010073,EAP,CPT® 72200,,0320 - RADIOLOGY - DIAGNOSTIC - GENERAL CLASSIFICATION,Hc Xr Sacroiliac Joints 1-2 Views,275,1,244.75,244.75,261.25,266.75,261.25,220,244.75,266.75,Deer_Lodge_Medical_Center
32010074,EAP,CPT® 72202,,0320 - RADIOLOGY - DIAGNOSTIC - GENERAL CLASSIFICATION,Hc Xr Sacroiliac Joints 3+ Views,312,1,277.68,277.68,296.4,302.64,296.4,249.6,277.68,302.64,Deer_Lodge_Medical_Center
32010075,EAP,CPT® 72220,,0320 - RADIOLOGY - DIAGNOSTIC - GENERAL CLASSIFICATION,Hc Xr Tailbone 2+ Views,315,1,280.35,280.35,299.25,305.55,299.25,252,280.35,305.55,Deer_Lodge_Medical_Center
32010085,EAP,CPT® 73000,,0320 - RADIOLOGY - DIAGNOSTIC - GENERAL CLASSIFICATION,HC XR CLAVICLE  UNILAT,272,1,242.08,242.08,258.4,263.84,258.4,217.6,242.08,263.84,Deer_Lodge_Medical_Center
32010092,EAP,CPT® 73020,,0320 - RADIOLOGY - DIAGNOSTIC - GENERAL CLASSIFICATION,Hc Xr Shoulder 1 View,252,1,224.28,224.28,239.4,244.44,239.4,201.6,224.28,244.44,Deer_Lodge_Medical_Center
32010481,EAP,CPT® 73030,,0320 - RADIOLOGY - DIAGNOSTIC - GENERAL CLASSIFICATION,Hc Xr Shoulder 2+ Views Complete,325,1,289.25,289.25,308.75,315.25,308.75,260,289.25,315.25,Deer_Lodge_Medical_Center
32010099,EAP,CPT® 73050,,0320 - RADIOLOGY - DIAGNOSTIC - GENERAL CLASSIFICATION,HC XR SHOULDER ACROMIO-CLAVICULAR JOINTS,303,1,269.67,269.67,287.85,293.91,287.85,242.4,269.67,293.91,Deer_Lodge_Medical_Center
32010102,EAP,CPT® 73060,,0320 - RADIOLOGY - DIAGNOSTIC - GENERAL CLASSIFICATION,Hc Xr Humerus 2+ Views,303,1,269.67,269.67,287.85,293.91,287.85,242.4,269.67,293.91,Deer_Lodge_Medical_Center
32010105,EAP,CPT® 73070,,0320 - RADIOLOGY - DIAGNOSTIC - GENERAL CLASSIFICATION,Hc Xr Elbow 2 View,272,1,242.08,242.08,258.4,263.84,258.4,217.6,242.08,263.84,Deer_Lodge_Medical_Center
32010106,EAP,CPT® 73080,,0320 - RADIOLOGY - DIAGNOSTIC - GENERAL CLASSIFICATION,Hc Xr Elbow 3 Views,331,1,294.59,294.59,314.45,321.07,314.45,264.8,294.59,321.07,Deer_Lodge_Medical_Center
32010112,EAP,CPT® 73090,,0320 - RADIOLOGY - DIAGNOSTIC - GENERAL CLASSIFICATION,Hc Xr Forearm 2 Views,304,1,270.56,270.56,288.8,294.88,288.8,243.2,270.56,294.88,Deer_Lodge_Medical_Center
32010115,EAP,CPT® 73092,,0320 - RADIOLOGY - DIAGNOSTIC - GENERAL CLASSIFICATION,Hc Xr Arm Infant,222,1,197.58,197.58,210.9,215.34,210.9,177.6,197.58,215.34,Deer_Lodge_Medical_Center
32010118,EAP,CPT® 73100,,0320 - RADIOLOGY - DIAGNOSTIC - GENERAL CLASSIFICATION,Hc Xr Wrist 2 Views,252,1,224.28,224.28,239.4,244.44,239.4,201.6,224.28,244.44,Deer_Lodge_Medical_Center
32010119,EAP,CPT® 73110,,0320 - RADIOLOGY - DIAGNOSTIC - GENERAL CLASSIFICATION,Hc Xr Wrist 3+ Views,314,1,279.46,279.46,298.3,304.58,298.3,251.2,279.46,304.58,Deer_Lodge_Medical_Center
32010125,EAP,CPT® 73120,,0320 - RADIOLOGY - DIAGNOSTIC - GENERAL CLASSIFICATION,Hc Xr Hand 1 View,285,1,253.65,253.65,270.75,276.45,270.75,228,253.65,276.45,Deer_Lodge_Medical_Center
32010127,EAP,CPT® 73120,,0320 - RADIOLOGY - DIAGNOSTIC - GENERAL CLASSIFICATION,Hc Xr Hand 2 Views,285,1,253.65,253.65,270.75,276.45,270.75,228,253.65,276.45,Deer_Lodge_Medical_Center
32010129,EAP,CPT® 73130,,0320 - RADIOLOGY - DIAGNOSTIC - GENERAL CLASSIFICATION,Hc Xr Hand 3+ Views,318,1,283.02,283.02,302.1,308.46,302.1,254.4,283.02,308.46,Deer_Lodge_Medical_Center
32010131,EAP,CPT® 73140,,0320 - RADIOLOGY - DIAGNOSTIC - GENERAL CLASSIFICATION,Hc Xr Fingers(s) 2 Views,240,1,213.6,213.6,228,232.8,228,192,213.6,232.8,Deer_Lodge_Medical_Center
32010608,EAP,CPT® 73501,,0320 - RADIOLOGY - DIAGNOSTIC - GENERAL CLASSIFICATION,Hc xr Hip Unilateral W/wo pelvis 1 View,217,1,193.13,193.13,206.15,210.49,206.15,173.6,193.13,210.49,Deer_Lodge_Medical_Center
32010609,EAP,CPT® 73502,,0320 - RADIOLOGY - DIAGNOSTIC - GENERAL CLASSIFICATION,HC XR HIP UNILATERAL W/WO PELVIS 2-3 VIEWS,272,1,242.08,242.08,258.4,263.84,258.4,217.6,242.08,263.84,Deer_Lodge_Medical_Center
32010611,EAP,CPT® 73521,,0320 - RADIOLOGY - DIAGNOSTIC - GENERAL CLASSIFICATION,Hc Xr Hips Bil 2 Views,377,1,335.53,335.53,358.15,365.69,358.15,301.6,335.53,365.69,Deer_Lodge_Medical_Center
32010614,EAP,CPT® 73551,,0320 - RADIOLOGY - DIAGNOSTIC - GENERAL CLASSIFICATION,Hc Xr Femur 1 View,210,1,186.9,186.9,199.5,203.7,199.5,168,186.9,203.7,Deer_Lodge_Medical_Center
32010615,EAP,CPT® 73552,,0320 - RADIOLOGY - DIAGNOSTIC - GENERAL CLASSIFICATION,Hc Xr Femur 2/> Views,272,1,242.08,242.08,258.4,263.84,258.4,217.6,242.08,263.84,Deer_Lodge_Medical_Center
32010149,EAP,CPT® 73560,,0320 - RADIOLOGY - DIAGNOSTIC - GENERAL CLASSIFICATION,Hc Xr Knee 1-2 Views,272,1,242.08,242.08,258.4,263.84,258.4,217.6,242.08,263.84,Deer_Lodge_Medical_Center
32010152,EAP,CPT® 73562,,0320 - RADIOLOGY - DIAGNOSTIC - GENERAL CLASSIFICATION,Hc Xr Knee 3 Views,332,1,295.48,295.48,315.4,322.04,315.4,265.6,295.48,322.04,Deer_Lodge_Medical_Center
32010154,EAP,CPT® 73564,,0320 - RADIOLOGY - DIAGNOSTIC - GENERAL CLASSIFICATION,Hc Xr Knee 4+ Views,373,1,331.97,331.97,354.35,361.81,354.35,298.4,331.97,361.81,Deer_Lodge_Medical_Center
32010156,EAP,CPT® 73565,,0320 - RADIOLOGY - DIAGNOSTIC - GENERAL CLASSIFICATION,Hc Xr Knees Standing Bilat,225,1,200.25,200.25,213.75,218.25,213.75,180,200.25,218.25,Deer_Lodge_Medical_Center
32010159,EAP,CPT® 73590,,0320 - RADIOLOGY - DIAGNOSTIC - GENERAL CLASSIFICATION,Hc Xr Lower Leg,308,1,274.12,274.12,292.6,298.76,292.6,246.4,274.12,298.76,Deer_Lodge_Medical_Center
32010161,EAP,CPT® 73592,,0320 - RADIOLOGY - DIAGNOSTIC - GENERAL CLASSIFICATION,Hc Xr Leg Infant,272,1,242.08,242.08,258.4,263.84,258.4,217.6,242.08,263.84,Deer_Lodge_Medical_Center
32010163,EAP,CPT® 73600,,0320 - RADIOLOGY - DIAGNOSTIC - GENERAL CLASSIFICATION,Hc Xr Ankle 2 Views,272,1,242.08,242.08,258.4,263.84,258.4,217.6,242.08,263.84,Deer_Lodge_Medical_Center
32010165,EAP,CPT® 73610,,0320 - RADIOLOGY - DIAGNOSTIC - GENERAL CLASSIFICATION,Hc Xr Ankle 3 Views,321,1,285.69,285.69,304.95,311.37,304.95,256.8,285.69,311.37,Deer_Lodge_Medical_Center
32010110,EAP,CPT® 73620,,0320 - RADIOLOGY - DIAGNOSTIC - GENERAL CLASSIFICATION,Hc Xr Foot 2 Views,272,1,242.08,242.08,258.4,263.84,258.4,217.6,242.08,263.84,Deer_Lodge_Medical_Center
32010091,EAP,CPT® 73630,,0320 - RADIOLOGY - DIAGNOSTIC - GENERAL CLASSIFICATION,Hc Xr Foot 3 Views,308,1,274.12,274.12,292.6,298.76,292.6,246.4,274.12,298.76,Deer_Lodge_Medical_Center
32010088,EAP,CPT® 73650,,0320 - RADIOLOGY - DIAGNOSTIC - GENERAL CLASSIFICATION,Hc Xr Heel 2 Views,259,1,230.51,230.51,246.05,251.23,246.05,207.2,230.51,251.23,Deer_Lodge_Medical_Center
