Procedure Code,Procedure Description,Price Tier,Revenue Code,CPT HCPCS Code,CPT HCPCS Desc,NDC Code,Rx Unit Multiplier,Gross Charge,Discounted Cash Price,De-identified minimum negotiated charge,De-identified maximum negotiated charge,ALLEGIANCE,BCBS_CLOSED_NETWORK,BCBS_HEALTHLINK_NETWORK,BCBS_POS,BCBS_TRADITIONAL,EBMS,HEALTH_INFO_NET_PEAK_EQUITY,HEALTH_INFO_NET_STANDARD,HUMANA_PPO_NETWORK,INTEGRATED_HEALTH_PLAN,INTERWEST_HEALTH_PPO,INTERWEST_HEALTH_TRADITIONAL,MOUNTAIN_HEALTH_CO-OP_HPN,MOUNTAIN_HEALTH_CO-OP_PPO_POS,PACIFIC_SOURCE,UHC_COMMERCIAL,hospital
4010559,REF LAB CALPROTECTIN,Outpatient,301,83993,"Calprotectin, fecal",,0,393,314.4,314.4,393,373.35,326.19,326.19,326.19,326.19,373.35,381.21,381.21,361.56,373.35,385.14,393,345.84,385.14,381.21,,Pioneer_Medical_Center
4010567,REF LAB LIPO PROFILE WITH IR MARKER,Inpatient,301,83704,"Lipoprotein, blood; quantitation of lipoprotein particle number(s) (eg, by nuclear magnetic resonance spectroscopy), includes lipoprotein particle subclass(es), when performed",,0,85,68,68,85,80.75,73.95,73.95,73.95,73.95,80.75,82.45,82.45,80.75,80.75,83.3,85,74.8,83.3,82.45,,Pioneer_Medical_Center
4010567,REF LAB LIPO PROFILE WITH IR MARKER,Outpatient,301,83704,"Lipoprotein, blood; quantitation of lipoprotein particle number(s) (eg, by nuclear magnetic resonance spectroscopy), includes lipoprotein particle subclass(es), when performed",,0,85,68,68,85,80.75,70.55,70.55,70.55,70.55,80.75,82.45,82.45,78.2,80.75,83.3,85,74.8,83.3,82.45,,Pioneer_Medical_Center
4010575,APTT,Inpatient,301,85730,"Thromboplastin time, partial (PTT); plasma or whole blood",,0,82,65.6,65.6,82,77.9,71.34,71.34,71.34,71.34,77.9,79.54,79.54,77.9,77.9,80.36,82,72.16,80.36,79.54,,Pioneer_Medical_Center
4010575,APTT,Outpatient,301,85730,"Thromboplastin time, partial (PTT); plasma or whole blood",,0,82,65.6,65.6,82,77.9,68.06,68.06,68.06,68.06,77.9,79.54,79.54,75.44,77.9,80.36,82,72.16,80.36,79.54,,Pioneer_Medical_Center
4010609,REF LAB LEVETIRACETAM,Inpatient,301,80177,Levetiracetam,,0,71,56.8,56.8,71,67.45,61.77,61.77,61.77,61.77,67.45,68.87,68.87,67.45,67.45,69.58,71,62.48,69.58,68.87,,Pioneer_Medical_Center
4010609,REF LAB LEVETIRACETAM,Outpatient,301,80177,Levetiracetam,,0,71,56.8,56.8,71,67.45,58.93,58.93,58.93,58.93,67.45,68.87,68.87,65.32,67.45,69.58,71,62.48,69.58,68.87,,Pioneer_Medical_Center
4010617,REF LAB PML/RARA,Inpatient,310,81315,"PML/RARalpha, (t(15;17)), (promyelocytic leukemia/retinoic acid receptor alpha) (eg, promyelocytic leukemia) translocation analysis; common breakpoints (eg, intron 3 and intron 6), qualitative or quantitative",,0,835,668,668,835,793.25,726.45,726.45,726.45,726.45,793.25,809.95,809.95,793.25,793.25,818.3,835,734.8,818.3,809.95,,Pioneer_Medical_Center
4010617,REF LAB PML/RARA,Outpatient,310,81315,"PML/RARalpha, (t(15;17)), (promyelocytic leukemia/retinoic acid receptor alpha) (eg, promyelocytic leukemia) translocation analysis; common breakpoints (eg, intron 3 and intron 6), qualitative or quantitative",,0,835,668,668,835,793.25,693.05,693.05,693.05,693.05,793.25,809.95,809.95,768.2,793.25,818.3,835,734.8,818.3,809.95,,Pioneer_Medical_Center
4010625,REF LAB NICOTENE URINE,Inpatient,301,80323,"Alkaloids, not otherwise specified",,0,124,99.2,99.2,124,117.8,107.88,107.88,107.88,107.88,117.8,120.28,120.28,117.8,117.8,121.52,124,109.12,121.52,120.28,,Pioneer_Medical_Center
4010625,REF LAB NICOTENE URINE,Outpatient,301,80323,"Alkaloids, not otherwise specified",,0,124,99.2,99.2,124,117.8,102.92,102.92,102.92,102.92,117.8,120.28,120.28,114.08,117.8,121.52,124,109.12,121.52,120.28,,Pioneer_Medical_Center
4010633,LIPASE BLOOD,Inpatient,301,83690,Lipase,,0,123,98.4,98.4,123,116.85,107.01,107.01,107.01,107.01,116.85,119.31,119.31,116.85,116.85,120.54,123,108.24,120.54,119.31,,Pioneer_Medical_Center
4010633,LIPASE BLOOD,Outpatient,301,83690,Lipase,,0,123,98.4,98.4,123,116.85,102.09,102.09,102.09,102.09,116.85,119.31,119.31,113.16,116.85,120.54,123,108.24,120.54,119.31,,Pioneer_Medical_Center
41004,CAH ACUTE CARE WITH TELEMETRY,Inpatient,120,,,,0,2491,1992.8,1992.8,2491,2366.45,2167.17,2167.17,2167.17,2167.17,2366.45,2416.27,2416.27,2366.45,2366.45,2441.18,2491,2192.08,2441.18,2416.27,,Pioneer_Medical_Center
4500021,IVP WITH OR WITHOUT KUB,Inpatient,320,74400,"Urography (pyelography), intravenous, with or without KUB, with or without tomography",,0,604,483.2,483.2,604,573.8,525.48,525.48,525.48,525.48,573.8,585.88,585.88,573.8,573.8,591.92,604,531.52,591.92,585.88,,Pioneer_Medical_Center
4500021,IVP WITH OR WITHOUT KUB,Outpatient,320,74400,"Urography (pyelography), intravenous, with or without KUB, with or without tomography",,0,604,483.2,483.2,604,573.8,501.32,501.32,501.32,501.32,573.8,585.88,585.88,555.68,573.8,591.92,604,531.52,591.92,585.88,,Pioneer_Medical_Center
4500203,AC JOINTS BILAT,Inpatient,320,73050,"Radiologic examination; acromioclavicular joints, bilateral, with or without weighted distraction",,0,339,271.2,271.2,339,322.05,294.93,294.93,294.93,294.93,322.05,328.83,328.83,322.05,322.05,332.22,339,298.32,332.22,328.83,,Pioneer_Medical_Center
4500203,AC JOINTS BILAT,Outpatient,320,73050,"Radiologic examination; acromioclavicular joints, bilateral, with or without weighted distraction",,0,339,271.2,271.2,339,322.05,281.37,281.37,281.37,281.37,322.05,328.83,328.83,311.88,322.05,332.22,339,298.32,332.22,328.83,,Pioneer_Medical_Center
4500302,ACUTE ABDOMINAL SERIES,Inpatient,320,74022,"Radiologic examination, complete acute abdomen series, including 2 or more views of the abdomen (eg, supine, erect, decubitus), and a single view chest",,0,475,380,380,475,451.25,413.25,413.25,413.25,413.25,451.25,460.75,460.75,451.25,451.25,465.5,475,418,465.5,460.75,,Pioneer_Medical_Center
4500302,ACUTE ABDOMINAL SERIES,Outpatient,320,74022,"Radiologic examination, complete acute abdomen series, including 2 or more views of the abdomen (eg, supine, erect, decubitus), and a single view chest",,0,475,380,380,475,451.25,394.25,394.25,394.25,394.25,451.25,460.75,460.75,437,451.25,465.5,475,418,465.5,460.75,,Pioneer_Medical_Center
4500401,"ANKLE, COMPLETE",Inpatient,320,73610,"Radiologic examination, ankle; complete, minimum of 3 views",,0,301,240.8,240.8,301,285.95,261.87,261.87,261.87,261.87,285.95,291.97,291.97,285.95,285.95,294.98,301,264.88,294.98,291.97,,Pioneer_Medical_Center
4500401,"ANKLE, COMPLETE",Outpatient,320,73610,"Radiologic examination, ankle; complete, minimum of 3 views",,0,301,240.8,240.8,301,285.95,249.83,249.83,249.83,249.83,285.95,291.97,291.97,276.92,285.95,294.98,301,264.88,294.98,291.97,,Pioneer_Medical_Center
4500419,SPINE LS MIN 4 VIEWS,Inpatient,320,72120,"Radiologic examination, spine, lumbosacral; bending views only, 2 or 3 views",,0,417,333.6,333.6,417,396.15,362.79,362.79,362.79,362.79,396.15,404.49,404.49,396.15,396.15,408.66,417,366.96,408.66,404.49,,Pioneer_Medical_Center
4500419,SPINE LS MIN 4 VIEWS,Outpatient,320,72120,"Radiologic examination, spine, lumbosacral; bending views only, 2 or 3 views",,0,417,333.6,333.6,417,396.15,346.11,346.11,346.11,346.11,396.15,404.49,404.49,383.64,396.15,408.66,417,366.96,408.66,404.49,,Pioneer_Medical_Center
4500500,ANKLE 2 VIEW,Inpatient,320,73600,"Radiologic examination, ankle; 2 views",,0,276,220.8,220.8,276,262.2,240.12,240.12,240.12,240.12,262.2,267.72,267.72,262.2,262.2,270.48,276,242.88,270.48,267.72,,Pioneer_Medical_Center
4500500,ANKLE 2 VIEW,Outpatient,320,73600,"Radiologic examination, ankle; 2 views",,0,276,220.8,220.8,276,262.2,229.08,229.08,229.08,229.08,262.2,267.72,267.72,253.92,262.2,270.48,276,242.88,270.48,267.72,,Pioneer_Medical_Center
4500609,PELVIS 1 OR 2 VIEW,Inpatient,320,72170,"Radiologic examination, pelvis; 1 or 2 views",,0,147,117.6,117.6,147,139.65,127.89,127.89,127.89,127.89,139.65,142.59,142.59,139.65,139.65,144.06,147,129.36,144.06,142.59,,Pioneer_Medical_Center
4500609,PELVIS 1 OR 2 VIEW,Outpatient,320,72170,"Radiologic examination, pelvis; 1 or 2 views",,0,147,117.6,117.6,147,139.65,122.01,122.01,122.01,122.01,139.65,142.59,142.59,135.24,139.65,144.06,147,129.36,144.06,142.59,,Pioneer_Medical_Center
4500708,CERVICAL SPINE  MIN 4 VIEWS,Inpatient,320,72050,"Radiologic examination, spine, cervical; 4 or 5 views",,0,457,365.6,365.6,457,434.15,397.59,397.59,397.59,397.59,434.15,443.29,443.29,434.15,434.15,447.86,457,402.16,447.86,443.29,,Pioneer_Medical_Center
4500708,CERVICAL SPINE  MIN 4 VIEWS,Outpatient,320,72050,"Radiologic examination, spine, cervical; 4 or 5 views",,0,457,365.6,365.6,457,434.15,379.31,379.31,379.31,379.31,434.15,443.29,443.29,420.44,434.15,447.86,457,402.16,447.86,443.29,,Pioneer_Medical_Center
4500807,CERVICAL SPINE 2 OR 3 VIEW,Inpatient,320,72040,"Radiologic examination, spine, cervical; 2 or 3 views",,0,298,238.4,238.4,298,283.1,259.26,259.26,259.26,259.26,283.1,289.06,289.06,283.1,283.1,292.04,298,262.24,292.04,289.06,,Pioneer_Medical_Center
4500807,CERVICAL SPINE 2 OR 3 VIEW,Outpatient,320,72040,"Radiologic examination, spine, cervical; 2 or 3 views",,0,298,238.4,238.4,298,283.1,247.34,247.34,247.34,247.34,283.1,289.06,289.06,274.16,283.1,292.04,298,262.24,292.04,289.06,,Pioneer_Medical_Center
4500856,SPINE 1 VIEW,Inpatient,320,72020,"Radiologic examination, spine, single view, specify level",,0,302,241.6,241.6,302,286.9,262.74,262.74,262.74,262.74,286.9,292.94,292.94,286.9,286.9,295.96,302,265.76,295.96,292.94,,Pioneer_Medical_Center
4500856,SPINE 1 VIEW,Outpatient,320,72020,"Radiologic examination, spine, single view, specify level",,0,302,241.6,241.6,302,286.9,250.66,250.66,250.66,250.66,286.9,292.94,292.94,277.84,286.9,295.96,302,265.76,295.96,292.94,,Pioneer_Medical_Center
4500906,CHEST - 1 VIEW,Inpatient,320,71010,Chest x-ray 1 view frontal,,0,248,198.4,198.4,248,235.6,215.76,215.76,215.76,215.76,235.6,240.56,240.56,235.6,235.6,243.04,248,218.24,243.04,240.56,,Pioneer_Medical_Center
4500906,CHEST - 1 VIEW,Outpatient,320,71010,Chest x-ray 1 view frontal,,0,248,198.4,198.4,248,235.6,205.84,205.84,205.84,205.84,235.6,240.56,240.56,228.16,235.6,243.04,248,218.24,243.04,240.56,,Pioneer_Medical_Center
4501029,"SPINE, COMPLETE WITH BENDING VIEWS",Inpatient,320,72114,"Radiologic examination, spine, lumbosacral; complete, including bending views, minimum of 6 views",,0,677,541.6,541.6,677,643.15,588.99,588.99,588.99,588.99,643.15,656.69,656.69,643.15,643.15,663.46,677,595.76,663.46,656.69,,Pioneer_Medical_Center
4501029,"SPINE, COMPLETE WITH BENDING VIEWS",Outpatient,320,72114,"Radiologic examination, spine, lumbosacral; complete, including bending views, minimum of 6 views",,0,677,541.6,541.6,677,643.15,561.91,561.91,561.91,561.91,643.15,656.69,656.69,622.84,643.15,663.46,677,595.76,663.46,656.69,,Pioneer_Medical_Center
4501102,CLAVICLE COMPLETE,Inpatient,320,73000,"Radiologic examination; clavicle, complete",,0,230,184,184,230,218.5,200.1,200.1,200.1,200.1,218.5,223.1,223.1,218.5,218.5,225.4,230,202.4,225.4,223.1,,Pioneer_Medical_Center
4501102,CLAVICLE COMPLETE,Outpatient,320,73000,"Radiologic examination; clavicle, complete",,0,230,184,184,230,218.5,190.9,190.9,190.9,190.9,218.5,223.1,223.1,211.6,218.5,225.4,230,202.4,225.4,223.1,,Pioneer_Medical_Center
4501201,ELBOW - 2 VIEWS,Inpatient,320,73070,"Radiologic examination, elbow; 2 views",,0,281,224.8,224.8,281,266.95,244.47,244.47,244.47,244.47,266.95,272.57,272.57,266.95,266.95,275.38,281,247.28,275.38,272.57,,Pioneer_Medical_Center
4501201,ELBOW - 2 VIEWS,Outpatient,320,73070,"Radiologic examination, elbow; 2 views",,0,281,224.8,224.8,281,266.95,233.23,233.23,233.23,233.23,266.95,272.57,272.57,258.52,266.95,275.38,281,247.28,275.38,272.57,,Pioneer_Medical_Center
4501300,ELBOW - COMPLETE,Inpatient,320,73080,"Radiologic examination, elbow; complete, minimum of 3 views",,0,325,260,260,325,308.75,282.75,282.75,282.75,282.75,308.75,315.25,315.25,308.75,308.75,318.5,325,286,318.5,315.25,,Pioneer_Medical_Center
4501300,ELBOW - COMPLETE,Outpatient,320,73080,"Radiologic examination, elbow; complete, minimum of 3 views",,0,325,260,260,325,308.75,269.75,269.75,269.75,269.75,308.75,315.25,315.25,299,308.75,318.5,325,286,318.5,315.25,,Pioneer_Medical_Center
4501409,FACIAL BONES COMPLETE,Inpatient,320,70150,"Radiologic examination, facial bones; complete, minimum of 3 views",,0,478,382.4,382.4,478,454.1,415.86,415.86,415.86,415.86,454.1,463.66,463.66,454.1,454.1,468.44,478,420.64,468.44,463.66,,Pioneer_Medical_Center
4501409,FACIAL BONES COMPLETE,Outpatient,320,70150,"Radiologic examination, facial bones; complete, minimum of 3 views",,0,478,382.4,382.4,478,454.1,396.74,396.74,396.74,396.74,454.1,463.66,463.66,439.76,454.1,468.44,478,420.64,468.44,463.66,,Pioneer_Medical_Center
4501508,FACIAL BONES < 3 VIEW,Inpatient,320,70140,"Radiologic examination, facial bones; less than 3 views",,0,179,143.2,143.2,179,170.05,155.73,155.73,155.73,155.73,170.05,173.63,173.63,170.05,170.05,175.42,179,157.52,175.42,173.63,,Pioneer_Medical_Center
4501508,FACIAL BONES < 3 VIEW,Outpatient,320,70140,"Radiologic examination, facial bones; less than 3 views",,0,179,143.2,143.2,179,170.05,148.57,148.57,148.57,148.57,170.05,173.63,173.63,164.68,170.05,175.42,179,157.52,175.42,173.63,,Pioneer_Medical_Center
4501706,FINGER MIN 2 VIEW,Inpatient,320,73140,"Radiologic examination, finger(s), minimum of 2 views",,0,263,210.4,210.4,263,249.85,228.81,228.81,228.81,228.81,249.85,255.11,255.11,249.85,249.85,257.74,263,231.44,257.74,255.11,,Pioneer_Medical_Center
4501706,FINGER MIN 2 VIEW,Outpatient,320,73140,"Radiologic examination, finger(s), minimum of 2 views",,0,263,210.4,210.4,263,249.85,218.29,218.29,218.29,218.29,249.85,255.11,255.11,241.96,249.85,257.74,263,231.44,257.74,255.11,,Pioneer_Medical_Center
4501805,SPINE COMPLETE,Inpatient,320,72052,"Radiologic examination, spine, cervical; 6 or more views",,0,563,450.4,450.4,563,534.85,489.81,489.81,489.81,489.81,534.85,546.11,546.11,534.85,534.85,551.74,563,495.44,551.74,546.11,,Pioneer_Medical_Center
4501805,SPINE COMPLETE,Outpatient,320,72052,"Radiologic examination, spine, cervical; 6 or more views",,0,563,450.4,450.4,563,534.85,467.29,467.29,467.29,467.29,534.85,546.11,546.11,517.96,534.85,551.74,563,495.44,551.74,546.11,,Pioneer_Medical_Center
4501904,FOOT - COMPLETE,Inpatient,320,73630,"Radiologic examination, foot; complete, minimum of 3 views",,0,298,238.4,238.4,298,283.1,259.26,259.26,259.26,259.26,283.1,289.06,289.06,283.1,283.1,292.04,298,262.24,292.04,289.06,,Pioneer_Medical_Center
4501904,FOOT - COMPLETE,Outpatient,320,73630,"Radiologic examination, foot; complete, minimum of 3 views",,0,298,238.4,238.4,298,283.1,247.34,247.34,247.34,247.34,283.1,289.06,289.06,274.16,283.1,292.04,298,262.24,292.04,289.06,,Pioneer_Medical_Center
4502001,FOOT 2 VIEW,Inpatient,320,73620,"Radiologic examination, foot; 2 views",,0,239,191.2,191.2,239,227.05,207.93,207.93,207.93,207.93,227.05,231.83,231.83,227.05,227.05,234.22,239,210.32,234.22,231.83,,Pioneer_Medical_Center
4502001,FOOT 2 VIEW,Outpatient,320,73620,"Radiologic examination, foot; 2 views",,0,239,191.2,191.2,239,227.05,198.37,198.37,198.37,198.37,227.05,231.83,231.83,219.88,227.05,234.22,239,210.32,234.22,231.83,,Pioneer_Medical_Center
4502100,FOREARM 2 VIEW,Inpatient,320,73090,"Radiologic examination; forearm, 2 views",,0,290,232,232,290,275.5,252.3,252.3,252.3,252.3,275.5,281.3,281.3,275.5,275.5,284.2,290,255.2,284.2,281.3,,Pioneer_Medical_Center
4502100,FOREARM 2 VIEW,Outpatient,320,73090,"Radiologic examination; forearm, 2 views",,0,290,232,232,290,275.5,240.7,240.7,240.7,240.7,275.5,281.3,281.3,266.8,275.5,284.2,290,255.2,284.2,281.3,,Pioneer_Medical_Center
4502209,FOREIGN BODY - CHILD,Inpatient,320,76010,"Radiologic examination from nose to rectum for foreign body, single view, child",,0,194,155.2,155.2,194,184.3,168.78,168.78,168.78,168.78,184.3,188.18,188.18,184.3,184.3,190.12,194,170.72,190.12,188.18,,Pioneer_Medical_Center
4502209,FOREIGN BODY - CHILD,Outpatient,320,76010,"Radiologic examination from nose to rectum for foreign body, single view, child",,0,194,155.2,155.2,194,184.3,161.02,161.02,161.02,161.02,184.3,188.18,188.18,178.48,184.3,190.12,194,170.72,190.12,188.18,,Pioneer_Medical_Center
4502308,HAND - COMPLETE,Inpatient,320,73130,"Radiologic examination, hand; minimum of 3 views",,0,307,245.6,245.6,307,291.65,267.09,267.09,267.09,267.09,291.65,297.79,297.79,291.65,291.65,300.86,307,270.16,300.86,297.79,,Pioneer_Medical_Center
4502308,HAND - COMPLETE,Outpatient,320,73130,"Radiologic examination, hand; minimum of 3 views",,0,307,245.6,245.6,307,291.65,254.81,254.81,254.81,254.81,291.65,297.79,297.79,282.44,291.65,300.86,307,270.16,300.86,297.79,,Pioneer_Medical_Center
4502407,HAND 2 VIEW,Inpatient,320,73120,"Radiologic examination, hand; 2 views",,0,248,198.4,198.4,248,235.6,215.76,215.76,215.76,215.76,235.6,240.56,240.56,235.6,235.6,243.04,248,218.24,243.04,240.56,,Pioneer_Medical_Center
4502407,HAND 2 VIEW,Outpatient,320,73120,"Radiologic examination, hand; 2 views",,0,248,198.4,198.4,248,235.6,205.84,205.84,205.84,205.84,235.6,240.56,240.56,228.16,235.6,243.04,248,218.24,243.04,240.56,,Pioneer_Medical_Center
4502704,HUMERUS MIN 2 VIEW,Inpatient,320,73060,"Radiologic examination; humerus, minimum of 2 views",,0,278,222.4,222.4,278,264.1,241.86,241.86,241.86,241.86,264.1,269.66,269.66,264.1,264.1,272.44,278,244.64,272.44,269.66,,Pioneer_Medical_Center
4502704,HUMERUS MIN 2 VIEW,Outpatient,320,73060,"Radiologic examination; humerus, minimum of 2 views",,0,278,222.4,222.4,278,264.1,230.74,230.74,230.74,230.74,264.1,269.66,269.66,255.76,264.1,272.44,278,244.64,272.44,269.66,,Pioneer_Medical_Center
4502803,KNEE - COMPLETE,Inpatient,320,73564,"Radiologic examination, knee; complete, 4 or more views",,0,323,258.4,258.4,323,306.85,281.01,281.01,281.01,281.01,306.85,313.31,313.31,306.85,306.85,316.54,323,284.24,316.54,313.31,,Pioneer_Medical_Center
4502803,KNEE - COMPLETE,Outpatient,320,73564,"Radiologic examination, knee; complete, 4 or more views",,0,323,258.4,258.4,323,306.85,268.09,268.09,268.09,268.09,306.85,313.31,313.31,297.16,306.85,316.54,323,284.24,316.54,313.31,,Pioneer_Medical_Center
4502811,KNEE 3 VIEWS,Inpatient,320,73562,"Radiologic examination, knee; 3 views",,0,308,246.4,246.4,308,292.6,267.96,267.96,267.96,267.96,292.6,298.76,298.76,292.6,292.6,301.84,308,271.04,301.84,298.76,,Pioneer_Medical_Center
4502811,KNEE 3 VIEWS,Outpatient,320,73562,"Radiologic examination, knee; 3 views",,0,308,246.4,246.4,308,292.6,255.64,255.64,255.64,255.64,292.6,298.76,298.76,283.36,292.6,301.84,308,271.04,301.84,298.76,,Pioneer_Medical_Center
4502829,KNEES BOTH AP STANDING,Inpatient,320,73565,"Radiologic examination, knee; both knees, standing, anteroposterior",,0,540,432,432,540,513,469.8,469.8,469.8,469.8,513,523.8,523.8,513,513,529.2,540,475.2,529.2,523.8,,Pioneer_Medical_Center
4502829,KNEES BOTH AP STANDING,Outpatient,320,73565,"Radiologic examination, knee; both knees, standing, anteroposterior",,0,540,432,432,540,513,448.2,448.2,448.2,448.2,513,523.8,523.8,496.8,513,529.2,540,475.2,529.2,523.8,,Pioneer_Medical_Center
4502902,KNEE 1 OR 2 VIEW,Inpatient,320,73560,"Radiologic examination, knee; 1 or 2 views",,0,274,219.2,219.2,274,260.3,238.38,238.38,238.38,238.38,260.3,265.78,265.78,260.3,260.3,268.52,274,241.12,268.52,265.78,,Pioneer_Medical_Center
4502902,KNEE 1 OR 2 VIEW,Outpatient,320,73560,"Radiologic examination, knee; 1 or 2 views",,0,274,219.2,219.2,274,260.3,227.42,227.42,227.42,227.42,260.3,265.78,265.78,252.08,260.3,268.52,274,241.12,268.52,265.78,,Pioneer_Medical_Center
4503009,ABDOMEN SINGLE VIEW,Inpatient,320,74000,X-ray exam of abdomen,,0,312,249.6,249.6,312,296.4,271.44,271.44,271.44,271.44,296.4,302.64,302.64,296.4,296.4,305.76,312,274.56,305.76,302.64,,Pioneer_Medical_Center
4503009,ABDOMEN SINGLE VIEW,Outpatient,320,74000,X-ray exam of abdomen,,0,312,249.6,249.6,312,296.4,258.96,258.96,258.96,258.96,296.4,302.64,302.64,287.04,296.4,305.76,312,274.56,305.76,302.64,,Pioneer_Medical_Center
4503017,BONE AGE STUDIES,Inpatient,320,77072,Bone age studies,,0,140,112,112,140,133,121.8,121.8,121.8,121.8,133,135.8,135.8,133,133,137.2,140,123.2,137.2,135.8,,Pioneer_Medical_Center
4503017,BONE AGE STUDIES,Outpatient,320,77072,Bone age studies,,0,140,112,112,140,133,116.2,116.2,116.2,116.2,133,135.8,135.8,128.8,133,137.2,140,123.2,137.2,135.8,,Pioneer_Medical_Center
4503108,NECK - SOFT TISSUE - LATERAL,Inpatient,320,70360,"Radiologic examination; neck, soft tissue",,0,285,228,228,285,270.75,247.95,247.95,247.95,247.95,270.75,276.45,276.45,270.75,270.75,279.3,285,250.8,279.3,276.45,,Pioneer_Medical_Center
4503108,NECK - SOFT TISSUE - LATERAL,Outpatient,320,70360,"Radiologic examination; neck, soft tissue",,0,285,228,228,285,270.75,236.55,236.55,236.55,236.55,270.75,276.45,276.45,262.2,270.75,279.3,285,250.8,279.3,276.45,,Pioneer_Medical_Center
4503207,LUMBAR SPINE MIN 4 VIEW,Inpatient,320,72110,"Radiologic examination, spine, lumbosacral; minimum of 4 views",,0,500,400,400,500,475,435,435,435,435,475,485,485,475,475,490,500,440,490,485,,Pioneer_Medical_Center
4503207,LUMBAR SPINE MIN 4 VIEW,Outpatient,320,72110,"Radiologic examination, spine, lumbosacral; minimum of 4 views",,0,500,400,400,500,475,415,415,415,415,475,485,485,460,475,490,500,440,490,485,,Pioneer_Medical_Center
4503306,LUMBAR SPINE 2 OR 3 VIEW,Inpatient,320,72100,"Radiologic examination, spine, lumbosacral; 2 or 3 views",,0,327,261.6,261.6,327,310.65,284.49,284.49,284.49,284.49,310.65,317.19,317.19,310.65,310.65,320.46,327,287.76,320.46,317.19,,Pioneer_Medical_Center
4503306,LUMBAR SPINE 2 OR 3 VIEW,Outpatient,320,72100,"Radiologic examination, spine, lumbosacral; 2 or 3 views",,0,327,261.6,261.6,327,310.65,271.41,271.41,271.41,271.41,310.65,317.19,317.19,300.84,310.65,320.46,327,287.76,320.46,317.19,,Pioneer_Medical_Center
4503405,MANDIBLE COMPLETE,Inpatient,320,70110,"Radiologic examination, mandible; complete, minimum of 4 views",,0,481,384.8,384.8,481,456.95,418.47,418.47,418.47,418.47,456.95,466.57,466.57,456.95,456.95,471.38,481,423.28,471.38,466.57,,Pioneer_Medical_Center
4503405,MANDIBLE COMPLETE,Outpatient,320,70110,"Radiologic examination, mandible; complete, minimum of 4 views",,0,481,384.8,384.8,481,456.95,399.23,399.23,399.23,399.23,456.95,466.57,466.57,442.52,456.95,471.38,481,423.28,471.38,466.57,,Pioneer_Medical_Center
4503504,MANDIBLE < 4 VIEW,Inpatient,320,70100,"Radiologic examination, mandible; partial, less than 4 views",,0,128,102.4,102.4,128,121.6,111.36,111.36,111.36,111.36,121.6,124.16,124.16,121.6,121.6,125.44,128,112.64,125.44,124.16,,Pioneer_Medical_Center
4503504,MANDIBLE < 4 VIEW,Outpatient,320,70100,"Radiologic examination, mandible; partial, less than 4 views",,0,128,102.4,102.4,128,121.6,106.24,106.24,106.24,106.24,121.6,124.16,124.16,117.76,121.6,125.44,128,112.64,125.44,124.16,,Pioneer_Medical_Center
4503603,MASTOIDS COMPLETE,Inpatient,320,70130,"Radiologic examination, mastoids; complete, minimum of 3 views per side",,0,218,174.4,174.4,218,207.1,189.66,189.66,189.66,189.66,207.1,211.46,211.46,207.1,207.1,213.64,218,191.84,213.64,211.46,,Pioneer_Medical_Center
