BILL_ITEM_ID,LONG_DESCRIPTION,ACTIVITY_TYPE,CPT-4,GMC Global AP Price Schedule,GMC Urgent Care Price Schedule,Glendive Hosp Office Visit Price Schedule,Glendive Medical Center Base Price Schedule,Prof GMC Base Price Schedule,Prof GMC Hosp Office Visit Price Schedule,Prof GMC Urgent Care Price Sched,hospital
6408190,PT Re-Evaluation Unit(s),Physical Therapy Charges,97164,,,,130,,,,Glendive_Medical_Center
6747022,PT Re-Evaluation Unit(s),Physical Therapy Charges,97164,,,,130,,,,Glendive_Medical_Center
6747472,PT Re-Evaluation Unit(s),Physical Therapy Charges,97164,,,,130,,,,Glendive_Medical_Center
5777259,PT Sensory Integration Per 15 min,Physical Therapy Charges,97533,,,,85,,,,Glendive_Medical_Center
6061212,PT Sterile Whirlpool,Physical Therapy Charges,97022,,,,180,,,,Glendive_Medical_Center
6508063,PT Sterile Whirlpool Unit(s),Physical Therapy Charges,97022,,,,140,,,,Glendive_Medical_Center
6535739,PT Sterile Whirlpool Unit(s),Physical Therapy Charges,97022,,,,140,,,,Glendive_Medical_Center
6545240,PT Sterile Whirlpool Unit(s),Physical Therapy Charges,97022,,,,140,,,,Glendive_Medical_Center
6545488,PT Sterile Whirlpool Unit(s),Physical Therapy Charges,97022,,,,140,,,,Glendive_Medical_Center
5536662,PT Team Conf   with patient and/or family,Physical Therapy Charges,99366,,,,135,,,,Glendive_Medical_Center
6061240,PT Therapeutic Activities 1:1 Each 15 Min,Physical Therapy Charges,97530,,,,100,,,,Glendive_Medical_Center
5620115,PT Therapeutic Activities 1:1 Unit(s),Physical Therapy Charges,97530,,,,100,,,,Glendive_Medical_Center
6000258,PT Therapeutic Activities 1:1 Unit(s),Physical Therapy Charges,97530,,,,100,,,,Glendive_Medical_Center
6003491,PT Therapeutic Activities 1:1 Unit(s),Physical Therapy Charges,97530,,,,100,,,,Glendive_Medical_Center
6250795,PT Therapeutic Activities 1:1 Unit(s),Physical Therapy Charges,97530,,,,100,,,,Glendive_Medical_Center
6251388,PT Therapeutic Activities 1:1 Unit(s),Physical Therapy Charges,97530,,,,100,,,,Glendive_Medical_Center
6251979,PT Therapeutic Activities 1:1 Unit(s),Physical Therapy Charges,97530,,,,100,,,,Glendive_Medical_Center
6408196,PT Therapeutic Activities 1:1 Unit(s),Physical Therapy Charges,97530,,,,100,,,,Glendive_Medical_Center
6747024,PT Therapeutic Activities 1:1 Unit(s),Physical Therapy Charges,97530,,,,100,,,,Glendive_Medical_Center
6747478,PT Therapeutic Activities 1:1 Unit(s),Physical Therapy Charges,97530,,,,100,,,,Glendive_Medical_Center
617077,PT Therapeutic Exercises per 15 min,Physical Therapy Charges,97110,,,,75,,,,Glendive_Medical_Center
5620116,PT Therapeutic Exercises Unit(s),Physical Therapy Charges,97110,,,,75,,,,Glendive_Medical_Center
6000260,PT Therapeutic Exercises Unit(s),Physical Therapy Charges,97110,,,,75,,,,Glendive_Medical_Center
6003493,PT Therapeutic Exercises Unit(s),Physical Therapy Charges,97110,,,,75,,,,Glendive_Medical_Center
6250799,PT Therapeutic Exercises Unit(s),Physical Therapy Charges,97110,,,,75,,,,Glendive_Medical_Center
6251392,PT Therapeutic Exercises Unit(s),Physical Therapy Charges,97110,,,,75,,,,Glendive_Medical_Center
6251983,PT Therapeutic Exercises Unit(s),Physical Therapy Charges,97110,,,,75,,,,Glendive_Medical_Center
6408200,PT Therapeutic Exercises Unit(s),Physical Therapy Charges,97110,,,,75,,,,Glendive_Medical_Center
6747028,PT Therapeutic Exercises Unit(s),Physical Therapy Charges,97110,,,,75,,,,Glendive_Medical_Center
6747482,PT Therapeutic Exercises Unit(s),Physical Therapy Charges,97110,,,,75,,,,Glendive_Medical_Center
617097,PT Ultrasound Therapy per 15 min,Physical Therapy Charges,97035,,,,115,,,,Glendive_Medical_Center
5620117,PT Ultrasound Therapy Unit(s),Physical Therapy Charges,97035,,,,115,,,,Glendive_Medical_Center
6000288,PT Ultrasound Therapy Unit(s),Physical Therapy Charges,97035,,,,115,,,,Glendive_Medical_Center
6003521,PT Ultrasound Therapy Unit(s),Physical Therapy Charges,97035,,,,115,,,,Glendive_Medical_Center
6250817,PT Ultrasound Therapy Unit(s),Physical Therapy Charges,97035,,,,115,,,,Glendive_Medical_Center
6251410,PT Ultrasound Therapy Unit(s),Physical Therapy Charges,97035,,,,115,,,,Glendive_Medical_Center
6252001,PT Ultrasound Therapy Unit(s),Physical Therapy Charges,97035,,,,115,,,,Glendive_Medical_Center
6408214,PT Ultrasound Therapy Unit(s),Physical Therapy Charges,97035,,,,115,,,,Glendive_Medical_Center
6747046,PT Ultrasound Therapy Unit(s),Physical Therapy Charges,97035,,,,115,,,,Glendive_Medical_Center
6747496,PT Ultrasound Therapy Unit(s),Physical Therapy Charges,97035,,,,115,,,,Glendive_Medical_Center
6508068,PT Unlisted Modality Per 15 Unit(s),Physical Therapy Charges,97039,,,,85,,,,Glendive_Medical_Center
6535744,PT Unlisted Modality Per 15 Unit(s),Physical Therapy Charges,97039,,,,85,,,,Glendive_Medical_Center
6545245,PT Unlisted Modality Per 15 Unit(s),Physical Therapy Charges,97039,,,,85,,,,Glendive_Medical_Center
6545493,PT Unlisted Modality Per 15 Unit(s),Physical Therapy Charges,97039,,,,85,,,,Glendive_Medical_Center
1614091,PT Unna Boot,Physical Therapy Charges,29580,,,,120,,,,Glendive_Medical_Center
6508066,PT Unna Boot Unit(s),Physical Therapy Charges,29580,,,,120,,,,Glendive_Medical_Center
6535742,PT Unna Boot Unit(s),Physical Therapy Charges,29580,,,,120,,,,Glendive_Medical_Center
6545243,PT Unna Boot Unit(s),Physical Therapy Charges,29580,,,,120,,,,Glendive_Medical_Center
6545491,PT Unna Boot Unit(s),Physical Therapy Charges,29580,,,,120,,,,Glendive_Medical_Center
617145,PT Vasopneumatic Device Therapy,Physical Therapy Charges,97016,,,,85,,,,Glendive_Medical_Center
6508065,PT Vasopneumatic Device Unit(s),Physical Therapy Charges,97016,,,,85,,,,Glendive_Medical_Center
6535741,PT Vasopneumatic Device Unit(s),Physical Therapy Charges,97016,,,,120,,,,Glendive_Medical_Center
6545242,PT Vasopneumatic Device Unit(s),Physical Therapy Charges,97016,,,,120,,,,Glendive_Medical_Center
6545490,PT Vasopneumatic Device Unit(s),Physical Therapy Charges,97016,,,,120,,,,Glendive_Medical_Center
617154,PT Wheelchair Management Training,Physical Therapy Charges,97542,,,,85,,,,Glendive_Medical_Center
5620118,PT Wheelchair Management Training Unit(s),Physical Therapy Charges,97542,,,,85,,,,Glendive_Medical_Center
6000268,PT Wheelchair Management Training Unit(s),Physical Therapy Charges,97542,,,,85,,,,Glendive_Medical_Center
6003501,PT Wheelchair Management Training Unit(s),Physical Therapy Charges,97542,,,,85,,,,Glendive_Medical_Center
6250801,PT Wheelchair Management Training Unit(s),Physical Therapy Charges,97542,,,,85,,,,Glendive_Medical_Center
6251394,PT Wheelchair Management Training Unit(s),Physical Therapy Charges,97542,,,,85,,,,Glendive_Medical_Center
6251985,PT Wheelchair Management Training Unit(s),Physical Therapy Charges,97542,,,,85,,,,Glendive_Medical_Center
6408198,PT Wheelchair Management Training Unit(s),Physical Therapy Charges,97542,,,,85,,,,Glendive_Medical_Center
6747030,PT Wheelchair Management Training Unit(s),Physical Therapy Charges,97542,,,,85,,,,Glendive_Medical_Center
6747480,PT Wheelchair Management Training Unit(s),Physical Therapy Charges,97542,,,,85,,,,Glendive_Medical_Center
6129631,Unlisted modality per 15 min,Physical Therapy Charges,97039,,,,85,,,,Glendive_Medical_Center
1268081,Wound Care Selective < 20 cm,Physical Therapy Charges,97597,,,,150,,,,Glendive_Medical_Center
5620119,Wound Care Selective < 20 cm Unit(s),Physical Therapy Charges,97597,,,,150,,,,Glendive_Medical_Center
6000286,Wound Care Selective < 20 cm Unit(s),Physical Therapy Charges,97597,,,,150,,,,Glendive_Medical_Center
6003519,Wound Care Selective < 20 cm Unit(s),Physical Therapy Charges,97597,,,,150,,,,Glendive_Medical_Center
6250819,Wound Care Selective < 20 cm Unit(s),Physical Therapy Charges,97597,,,,150,,,,Glendive_Medical_Center
6251412,Wound Care Selective < 20 cm Unit(s),Physical Therapy Charges,97597,,,,150,,,,Glendive_Medical_Center
6252003,Wound Care Selective < 20 cm Unit(s),Physical Therapy Charges,97597,,,,150,,,,Glendive_Medical_Center
6408220,Wound Care Selective < 20 cm Unit(s),Physical Therapy Charges,97597,,,,150,,,,Glendive_Medical_Center
6747048,Wound Care Selective < 20 cm Unit(s),Physical Therapy Charges,97597,,,,150,,,,Glendive_Medical_Center
6747502,Wound Care Selective < 20 cm Unit(s),Physical Therapy Charges,97597,,,,150,,,,Glendive_Medical_Center
666415,Wound Care Selective > 20 cm,Physical Therapy Charges,97598,,,,365,,,,Glendive_Medical_Center
5620120,Wound Care Selective > 20 cm Unit(s),Physical Therapy Charges,97598,,,,365,,,,Glendive_Medical_Center
6000290,Wound Care Selective > 20 cm Unit(s),Physical Therapy Charges,97598,,,,365,,,,Glendive_Medical_Center
6003523,Wound Care Selective > 20 cm Unit(s),Physical Therapy Charges,97598,,,,365,,,,Glendive_Medical_Center
6250823,Wound Care Selective > 20 cm Unit(s),Physical Therapy Charges,97598,,,,365,,,,Glendive_Medical_Center
6251416,Wound Care Selective > 20 cm Unit(s),Physical Therapy Charges,97598,,,,365,,,,Glendive_Medical_Center
6252007,Wound Care Selective > 20 cm Unit(s),Physical Therapy Charges,97598,,,,365,,,,Glendive_Medical_Center
6408224,Wound Care Selective > 20 cm Unit(s),Physical Therapy Charges,97598,,,,365,,,,Glendive_Medical_Center
6747052,Wound Care Selective > 20 cm Unit(s),Physical Therapy Charges,97598,,,,365,,,,Glendive_Medical_Center
6747506,Wound Care Selective > 20 cm Unit(s),Physical Therapy Charges,97598,,,,365,,,,Glendive_Medical_Center
6080974,PT Aquatic Therapy,Physical Therapy Tx/Procedures,97113,,,,105,,,,Glendive_Medical_Center
7489947,PT Biofeedback Training Ea Addtl 15 Min Units,Physical Therapy Tx/Procedures,90913,,,,75,,,,Glendive_Medical_Center
7489951,PT Biofeedback Training Ea Addtl 15 Min Units,Physical Therapy Tx/Procedures,90913,,,,75,,,,Glendive_Medical_Center
7489955,PT Biofeedback Training Ea Addtl 15 Min Units,Physical Therapy Tx/Procedures,90913,,,,75,,,,Glendive_Medical_Center
7489959,PT Biofeedback Training Ea Addtl 15 Min Units,Physical Therapy Tx/Procedures,90913,,,,75,,,,Glendive_Medical_Center
7489945,PT Biofeedback Training Initial 15 Min Units,Physical Therapy Tx/Procedures,90912,,,,135,,,,Glendive_Medical_Center
7489949,PT Biofeedback Training Initial 15 Min Units,Physical Therapy Tx/Procedures,90912,,,,135,,,,Glendive_Medical_Center
7489953,PT Biofeedback Training Initial 15 Min Units,Physical Therapy Tx/Procedures,90912,,,,135,,,,Glendive_Medical_Center
7489957,PT Biofeedback Training Initial 15 Min Units,Physical Therapy Tx/Procedures,90912,,,,135,,,,Glendive_Medical_Center
6251990,PT Neuromuscular Each 15 Minutes,Physical Therapy Tx/Procedures,97112,,,,83,,,,Glendive_Medical_Center
7097629,11055 Paring Or Cutting Of Benign Hyperke,Physician Charges,11055,,,,,75.0,,,Glendive_Medical_Center
7123003,11983 Rmvl W/Rins Non-Biodegradable Drug Dlvr Implt,Physician Charges,11983,,,,,448.0,,,Glendive_Medical_Center
6789913,19307 Mast Mod Rad,Physician Charges,19307,,,,,4687.0,,,Glendive_Medical_Center
7118321,49521 Repair recurrent Inguinal Hernia,Physician Charges,49521,,,,,2799.0,,,Glendive_Medical_Center
6907304,51701 Straight Catheterization,Physician Charges,51701,,,,,102.0,,,Glendive_Medical_Center
6789914,57180 Treat Vaginal Bleeding,Physician Charges,57180,,,,,445.0,,,Glendive_Medical_Center
6904868,64415 N block inj brachial plexus,Physician Charges,64415,,,,,604.0,,,Glendive_Medical_Center
7183396,96116 PROF Neurobehavioral status exam /hr face to face/interp results/report prep,Physician Charges,96116,,,,,298.0,,,Glendive_Medical_Center
5736575,99000 Handlg&/Or Convey Of Spec For Tr Office To Lab,Physician Charges,99000,,,,,36.0,,,Glendive_Medical_Center
6844038,99080 Special reports or forms- 20 mins,Physician Charges,99080,,,,,109.0,,,Glendive_Medical_Center
6844039,99080 Special reports or forms- First Hour,Physician Charges,99080,,,,,166.0,,,Glendive_Medical_Center
6844040,99080 Special reports or forms-ea addtl hour,Physician Charges,99080,,,,,166.0,,,Glendive_Medical_Center
5739509,99195 Phlebotomy Ther Spx,Physician Charges,99195,,,,,308.0,,,Glendive_Medical_Center
7403836,99199P Disability Examination No Show,Physician Charges,99199,,,,,36.0,,,Glendive_Medical_Center
5374101,99201 - New Pt. Problem Focus (10 min),Physician Charges,99201,,,,,105.0,,,Glendive_Medical_Center
5374120,99202 - New Pt. Exp. Prob Focus (20 min),Physician Charges,99202,,,,,165.0,,,Glendive_Medical_Center
5374157,99203 - New Pt. Detailed (30 min),Physician Charges,99203,,,,,245.0,,,Glendive_Medical_Center
5374178,99204 - New Pt. Comprehensive (45 min),Physician Charges,99204,,,,,320.0,,,Glendive_Medical_Center
7403835,99204P Disability Examination,Physician Charges,99204,,,,,220.0,,,Glendive_Medical_Center
5374113,99205 - New Pt. Comprehensive (60 min),Physician Charges,99205,,,,,425.0,,,Glendive_Medical_Center
5374095,99211 - Est Pt. Nurse Visit,Physician Charges,99211,,,,,55.0,,,Glendive_Medical_Center
5600671,99211 Blood pressure check,Physician Charges,99211,,,,,55.0,,,Glendive_Medical_Center
5374104,99212 - Est Pt. Problem Focus,Physician Charges,99212,,,,,100.0,,,Glendive_Medical_Center
5374147,99213 - Est Pt. Exp. Prob Focus (15 Min),Physician Charges,99213,,,,,165.0,,,Glendive_Medical_Center
5374160,99214 - Est Pt. Detailed (25 min),Physician Charges,99214,,,,,245.0,,,Glendive_Medical_Center
5374185,99215 - Est Pt. Comprehensive (40 min),Physician Charges,99215,,,,,320.0,,,Glendive_Medical_Center
6923217,99241Office consultation for new or established patient 15 min. face-to-face,Physician Charges,99241,,,,,165.0,,,Glendive_Medical_Center
6923223,99242 Office consultation for new or established patient 30 min. face-to-face,Physician Charges,99242,,,,,245.0,,,Glendive_Medical_Center
6923629,99243 Office consultation for new or established patient 40 min. face-to-face,Physician Charges,99243,,,,,320.0,,,Glendive_Medical_Center
6923634,99244 Office consultation for new or established patient 60 min. face-to-face,Physician Charges,99244,,,,,425.0,,,Glendive_Medical_Center
6923853,99245 Office consultation for new or established patient 80 min. face-to-face,Physician Charges,99245,,,,,550.0,,,Glendive_Medical_Center
5703684,99304 1St Nf SKLD Care Pr D E/M Lw Severity,Physician Charges,99304,,,,,190.0,,,Glendive_Medical_Center
5703685,99305 1St NF Care Pr D E/M Mod Severity,Physician Charges,99305,,,,,270.0,,,Glendive_Medical_Center
5703687,99306 1St NF Care Pr D E/M Hi Severity,Physician Charges,99306,,,,,340.0,,,Glendive_Medical_Center
5703691,99307 Sbsq Nf Care Pr D E/M Stable,Physician Charges,99307,,,,,115.0,,,Glendive_Medical_Center
5703692,99308 Sbsq Nf Care Pr D E/M Minor Complctj,Physician Charges,99308,,,,,145.0,,,Glendive_Medical_Center
5703693,99309 Sbsq Nf Care Pr D E/M New Problem,Physician Charges,99309,,,,,200.0,,,Glendive_Medical_Center
5703694,99310 Sbsq Nf Care Pr D E/M Unstable/New Problem,Physician Charges,99310,,,,,245.0,,,Glendive_Medical_Center
5703688,99315 Nf Dschrg D Mgmt 30 Min/<,Physician Charges,99315,,,,,155.0,,,Glendive_Medical_Center
5703689,99316 Nf Dschrg D Mgmt >30 Min,Physician Charges,99316,,,,,215.0,,,Glendive_Medical_Center
5703665,99324 Dom/R-Home Lw Severity,Physician Charges,99324,,,,,175.0,,,Glendive_Medical_Center
5703666,99325 Dom/R-Home E/M New Pt Mod Severity,Physician Charges,99325,,,,,255.0,,,Glendive_Medical_Center
5703667,99326 Dom/R-Home E/M New Pt Mod Hi Severity,Physician Charges,99326,,,,,330.0,,,Glendive_Medical_Center
5703668,99327 Dom/R-Home E/M New Pt Hi Severity,Physician Charges,99327,,,,,435.0,,,Glendive_Medical_Center
5703669,99328 Dom/R-Home E/M New Pt Significant New Problem,Physician Charges,99328,,,,,540.0,,,Glendive_Medical_Center
5703670,99334 Dom/R-Home E/M Est Pt Self-Lmtd/Minor,Physician Charges,99334,,,,,120.0,,,Glendive_Medical_Center
5703671,99335 Dom/R-Home E/M Est Pt Lw Mod Severity,Physician Charges,99335,,,,,175.0,,,Glendive_Medical_Center
5703672,99336 Dom/R-Home E/M Est Pt Mod Hi Severity,Physician Charges,99336,,,,,255.0,,,Glendive_Medical_Center
5703673,99337 Dom/R-Home E/M Est Pt Significant New Problem,Physician Charges,99337,,,,,330.0,,,Glendive_Medical_Center
6166604,99339 Dom/R-Home Care Supv 15-29 Min/Mon,Physician Charges,99339,,,,,235.0,,,Glendive_Medical_Center
6870970,99340 CARE PLAN OVERSIGHT/NURSING HOME,Physician Charges,99340,,,,,329.0,,,Glendive_Medical_Center
5703681,99348 Home Vst Est Pt Low To Mod Severity,Physician Charges,99348,,,,,175.0,,,Glendive_Medical_Center
5703682,99349 Home Vst Est Pt Mod To Hi Severity,Physician Charges,99349,,,,,392.0,,,Glendive_Medical_Center
5548767,99354 PROLNG PHYS SVC OFFICE O/P DIR CONTACT 1ST HR,Physician Charges,99354,,,,,425.0,,,Glendive_Medical_Center
6987650,99354 Prolonged e&m/psyctx serv o/p,Physician Charges,99354,,,,,395.0,,,Glendive_Medical_Center
5548768,99355 Prolng Phys Svc Office O/P Dir Contact Ea 30 Min,Physician Charges,99355,,,,,215.0,,,Glendive_Medical_Center
6166605,99379 Nursing Fac Care Supervision,Physician Charges,99379,,,,,205.0,,,Glendive_Medical_Center
6229501,99385 Physical DOT NEW 18-39 Years,Physician Charges,99385,,,,,120.0,,,Glendive_Medical_Center
6229502,99386 Physical DOT NEW 40-64 Years,Physician Charges,99386,,,,,120.0,,,Glendive_Medical_Center
6229503,99387 Physical DOT NEW 65 & over,Physician Charges,99387,,,,,120.0,,,Glendive_Medical_Center
6229507,99394 Physical DOT Est 16-17 Years,Physician Charges,99394,,,,,120.0,,,Glendive_Medical_Center
6229504,99395 Physical DOT Est 18-39 Years,Physician Charges,99395,,,,,120.0,,,Glendive_Medical_Center
6229505,99396 Physical DOT Est 40-64 Years,Physician Charges,99396,,,,,120.0,,,Glendive_Medical_Center
6229506,99397 Physical DOT Est 65 & Over,Physician Charges,99397,,,,,120.0,,,Glendive_Medical_Center
5374274,99401 - Preventative Counseling 15 min,Physician Charges,99401,,,,,120.0,,,Glendive_Medical_Center
6066901,99402 Prev Med Cnsl Indiv Spx 30 Min,Physician Charges,99402,,,,,200.0,,,Glendive_Medical_Center
6059770,99403 Prev Med Cnsl Indiv Spx 45 Min,Physician Charges,99403,,,,,273.0,,,Glendive_Medical_Center
5616087,99406 Tobacco Cessation 3-10 Minutes,Physician Charges,99406,,,,,46.0,,,Glendive_Medical_Center
5616088,99407 Tobacco Cessation >10,Physician Charges,99407,,,,,89.0,,,Glendive_Medical_Center
6070541,99450 Basic Life &/or  Disability  Exam,Physician Charges,99450,,,,,245.0,,,Glendive_Medical_Center
7148845,99491 CHRONIC CARE MGMT SVC 30 MIN,Physician Charges,99491,,,,,175.0,,,Glendive_Medical_Center
6789215,Admin 1st Vaccine,Physician Charges,90460,,,,,79.0,,,Glendive_Medical_Center
6789216,Admin Each Additional Vaccine,Physician Charges,90461,,,,,40.0,,,Glendive_Medical_Center
7321890,Athletic Physical - SELF PAY ONLY,Physician Charges,,,,,,75.0,,,Glendive_Medical_Center
6789456,Chronic Care Management 20-30 Minute Commercial 99490,Physician Charges,99490,,,,,140.0,,,Glendive_Medical_Center
5607168,G0438 Annual Wellness Visit Medicare Patient First Visit,Physician Charges,,,,,,245.0,,,Glendive_Medical_Center
5607169,G0439 Annual Wellness Visit Medicare Subsequent Visit,Physician Charges,,,,,,165.0,,,Glendive_Medical_Center
6986449,"G0511 RHC Chronic care management, 20 min",Physician Charges,,,,,,140.0,,,Glendive_Medical_Center
7366245,GMC Nursing Care Visit Private Contract,Physician Charges,,,,,,200.0,,,Glendive_Medical_Center
7339238,GMC Private Duty Home Aide 1st Hour,Physician Charges,,,,,,31.0,,,Glendive_Medical_Center
7347670,GMC Private Duty Home Aide ea Addtl 15 mins,Physician Charges,,,,,,10.0,,,Glendive_Medical_Center
7339240,GMC Private Duty Mileage Charge,Physician Charges,,,,,,0.6,,,Glendive_Medical_Center
7339239,GMC Private Duty Nurse 1st Hour,Physician Charges,,,,,,62.0,,,Glendive_Medical_Center
7347675,GMC Private Duty Nurse ea addtl 15 mins,Physician Charges,,,,,,16.0,,,Glendive_Medical_Center
7491130,GMC VA Contracted Home Aide,Physician Charges,,,,,,78.0,,,Glendive_Medical_Center
